attempt_no,policy_id,mechanic,raw_discovery_signal_count,raw_discovery_long_count,raw_discovery_short_count,parameters_json
122039,54015444e76f12e7,CASH_MOMENTUM_BREAKOUT,251,134,117,"{""breakout_buffer_atr"":0.05,""channel_bars"":12,""hold_hours"":2,""minimum_return_bps"":5.0,""return_horizon"":2,""session"":""LONDON"",""stop_atr"":1.0,""target_r"":2.0}"
122040,96165172edaf9ca1,CASH_MOMENTUM_BREAKOUT,352,173,179,"{""breakout_buffer_atr"":0.05,""channel_bars"":6,""hold_hours"":6,""minimum_return_bps"":10.0,""return_horizon"":3,""session"":""LONDON"",""stop_atr"":1.25,""target_r"":2.0}"
122041,9b958fab2c65c712,CASH_MOMENTUM_BREAKOUT,289,146,143,"{""breakout_buffer_atr"":0.0,""channel_bars"":12,""hold_hours"":8,""minimum_return_bps"":10.0,""return_horizon"":2,""session"":""NY"",""stop_atr"":0.8,""target_r"":2.0}"
122042,e96044d8978cf84a,CASH_MOMENTUM_BREAKOUT,379,177,202,"{""breakout_buffer_atr"":0.05,""channel_bars"":6,""hold_hours"":2,""minimum_return_bps"":10.0,""return_horizon"":3,""session"":""NY"",""stop_atr"":0.8,""target_r"":1.0}"
122043,306ad35bf593599b,CASH_MOMENTUM_BREAKOUT,467,243,224,"{""breakout_buffer_atr"":0.0,""channel_bars"":12,""hold_hours"":2,""minimum_return_bps"":20.0,""return_horizon"":2,""session"":""BOTH"",""stop_atr"":1.0,""target_r"":1.0}"
122044,9421e5f0d06a14aa,CASH_MOMENTUM_BREAKOUT,333,162,171,"{""breakout_buffer_atr"":0.05,""channel_bars"":12,""hold_hours"":6,""minimum_return_bps"":0.0,""return_horizon"":3,""session"":""NY"",""stop_atr"":0.8,""target_r"":2.0}"
122045,3a98c6a617c86256,CASH_MOMENTUM_BREAKOUT,913,469,444,"{""breakout_buffer_atr"":0.0,""channel_bars"":3,""hold_hours"":6,""minimum_return_bps"":10.0,""return_horizon"":2,""session"":""BOTH"",""stop_atr"":1.25,""target_r"":1.0}"
122046,3b14afb2cb3afc88,CASH_MOMENTUM_BREAKOUT,436,235,201,"{""breakout_buffer_atr"":0.1,""channel_bars"":3,""hold_hours"":4,""minimum_return_bps"":5.0,""return_horizon"":2,""session"":""LONDON"",""stop_atr"":1.0,""target_r"":1.5}"
122047,0fbdcca0cd1c8d60,CASH_MOMENTUM_BREAKOUT,465,237,228,"{""breakout_buffer_atr"":0.1,""channel_bars"":3,""hold_hours"":6,""minimum_return_bps"":0.0,""return_horizon"":3,""session"":""LONDON"",""stop_atr"":1.25,""target_r"":2.0}"
122048,3177ab3df1b75352,CASH_MOMENTUM_BREAKOUT,848,434,414,"{""breakout_buffer_atr"":0.05,""channel_bars"":3,""hold_hours"":6,""minimum_return_bps"":10.0,""return_horizon"":1,""session"":""BOTH"",""stop_atr"":1.25,""target_r"":1.25}"
122049,c62a4ad5d99795a3,CASH_MOMENTUM_BREAKOUT,468,240,228,"{""breakout_buffer_atr"":0.05,""channel_bars"":3,""hold_hours"":2,""minimum_return_bps"":10.0,""return_horizon"":3,""session"":""LONDON"",""stop_atr"":0.6,""target_r"":1.5}"
122050,3e60b147b1778cd7,CASH_MOMENTUM_BREAKOUT,577,284,293,"{""breakout_buffer_atr"":0.05,""channel_bars"":12,""hold_hours"":8,""minimum_return_bps"":5.0,""return_horizon"":3,""session"":""BOTH"",""stop_atr"":1.0,""target_r"":2.0}"
122051,d121d7c37a8d291e,CASH_MOMENTUM_BREAKOUT,735,373,362,"{""breakout_buffer_atr"":0.0,""channel_bars"":3,""hold_hours"":6,""minimum_return_bps"":20.0,""return_horizon"":1,""session"":""BOTH"",""stop_atr"":0.8,""target_r"":2.0}"
122052,1c3a15670d17769b,CASH_MOMENTUM_BREAKOUT,386,182,204,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""hold_hours"":4,""minimum_return_bps"":0.0,""return_horizon"":3,""session"":""NY"",""stop_atr"":1.25,""target_r"":1.5}"
122053,e433dd01c883877b,CASH_MOMENTUM_BREAKOUT,238,122,116,"{""breakout_buffer_atr"":0.05,""channel_bars"":12,""hold_hours"":8,""minimum_return_bps"":20.0,""return_horizon"":2,""session"":""NY"",""stop_atr"":1.0,""target_r"":2.0}"
122054,ddcf3c0a5a9ae3ae,CASH_MOMENTUM_BREAKOUT,673,335,338,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""hold_hours"":2,""minimum_return_bps"":5.0,""return_horizon"":2,""session"":""BOTH"",""stop_atr"":0.8,""target_r"":1.5}"
122055,f08f700a7c31bd9a,CASH_MOMENTUM_BREAKOUT,418,198,220,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":6,""minimum_return_bps"":5.0,""return_horizon"":3,""session"":""NY"",""stop_atr"":0.8,""target_r"":1.5}"
122056,f5cbd2c55a9d6449,CASH_MOMENTUM_BREAKOUT,268,142,126,"{""breakout_buffer_atr"":0.0,""channel_bars"":12,""hold_hours"":2,""minimum_return_bps"":10.0,""return_horizon"":1,""session"":""LONDON"",""stop_atr"":1.0,""target_r"":2.0}"
122057,e3f46f5b07214a53,CASH_MOMENTUM_BREAKOUT,733,353,380,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""hold_hours"":8,""minimum_return_bps"":0.0,""return_horizon"":3,""session"":""BOTH"",""stop_atr"":1.0,""target_r"":1.25}"
122058,4c2e98db7d5c69d7,CASH_MOMENTUM_BREAKOUT,443,214,229,"{""breakout_buffer_atr"":0.1,""channel_bars"":3,""hold_hours"":4,""minimum_return_bps"":0.0,""return_horizon"":2,""session"":""NY"",""stop_atr"":1.25,""target_r"":1.5}"
122059,f1f8308f6b937d49,CASH_MOMENTUM_BREAKOUT,271,142,129,"{""breakout_buffer_atr"":0.1,""channel_bars"":12,""hold_hours"":6,""minimum_return_bps"":5.0,""return_horizon"":1,""session"":""NY"",""stop_atr"":0.6,""target_r"":1.0}"
122060,4d5f5f63aca5beda,CASH_MOMENTUM_BREAKOUT,953,472,481,"{""breakout_buffer_atr"":0.05,""channel_bars"":3,""hold_hours"":4,""minimum_return_bps"":5.0,""return_horizon"":3,""session"":""BOTH"",""stop_atr"":0.6,""target_r"":1.25}"
122061,27293fe1b6651eb7,CASH_MOMENTUM_BREAKOUT,243,126,117,"{""breakout_buffer_atr"":0.0,""channel_bars"":12,""hold_hours"":6,""minimum_return_bps"":20.0,""return_horizon"":3,""session"":""LONDON"",""stop_atr"":1.0,""target_r"":1.25}"
122062,eca997a8de794b60,CASH_MOMENTUM_BREAKOUT,602,306,296,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""hold_hours"":2,""minimum_return_bps"":10.0,""return_horizon"":2,""session"":""BOTH"",""stop_atr"":0.6,""target_r"":1.25}"
122063,ef7756fcf47b74d7,CASH_MOMENTUM_BREAKOUT,848,434,414,"{""breakout_buffer_atr"":0.05,""channel_bars"":3,""hold_hours"":2,""minimum_return_bps"":10.0,""return_horizon"":1,""session"":""BOTH"",""stop_atr"":0.6,""target_r"":1.5}"
122064,8fb5f9d0080aec97,CASH_MOMENTUM_BREAKOUT,487,245,242,"{""breakout_buffer_atr"":0.05,""channel_bars"":3,""hold_hours"":4,""minimum_return_bps"":5.0,""return_horizon"":1,""session"":""LONDON"",""stop_atr"":1.25,""target_r"":1.5}"
122065,cd03e52f4c0ad369,CASH_MOMENTUM_BREAKOUT,395,191,204,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":2,""minimum_return_bps"":5.0,""return_horizon"":2,""session"":""NY"",""stop_atr"":0.8,""target_r"":1.0}"
122066,a45efc1c81133989,CASH_MOMENTUM_BREAKOUT,528,269,259,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""hold_hours"":6,""minimum_return_bps"":20.0,""return_horizon"":2,""session"":""BOTH"",""stop_atr"":1.25,""target_r"":2.0}"
122067,6823cc8707ce139d,CASH_MOMENTUM_BREAKOUT,605,298,307,"{""breakout_buffer_atr"":0.05,""channel_bars"":12,""hold_hours"":4,""minimum_return_bps"":0.0,""return_horizon"":3,""session"":""BOTH"",""stop_atr"":1.25,""target_r"":1.25}"
122068,b314b68bcfeca9f0,CASH_MOMENTUM_BREAKOUT,388,195,193,"{""breakout_buffer_atr"":0.0,""channel_bars"":6,""hold_hours"":6,""minimum_return_bps"":5.0,""return_horizon"":3,""session"":""LONDON"",""stop_atr"":1.0,""target_r"":1.25}"
122069,7b9ebdd0c0699ce6,CASH_MOMENTUM_BREAKOUT,536,268,268,"{""breakout_buffer_atr"":0.1,""channel_bars"":12,""hold_hours"":6,""minimum_return_bps"":0.0,""return_horizon"":2,""session"":""BOTH"",""stop_atr"":1.0,""target_r"":1.5}"
122070,37c4547be9fd70c7,CASH_MOMENTUM_BREAKOUT,475,240,235,"{""breakout_buffer_atr"":0.0,""channel_bars"":3,""hold_hours"":6,""minimum_return_bps"":5.0,""return_horizon"":1,""session"":""NY"",""stop_atr"":1.0,""target_r"":1.5}"
122071,49c59213c53f20c5,CASH_MOMENTUM_BREAKOUT,581,296,285,"{""breakout_buffer_atr"":0.05,""channel_bars"":6,""hold_hours"":8,""minimum_return_bps"":20.0,""return_horizon"":2,""session"":""BOTH"",""stop_atr"":1.25,""target_r"":1.5}"
122072,5277dadeb99eedc0,CASH_MOMENTUM_BREAKOUT,721,364,357,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""hold_hours"":2,""minimum_return_bps"":0.0,""return_horizon"":1,""session"":""BOTH"",""stop_atr"":1.0,""target_r"":1.0}"
122073,64fbf02a976e8fd1,CASH_MOMENTUM_BREAKOUT,913,469,444,"{""breakout_buffer_atr"":0.0,""channel_bars"":3,""hold_hours"":6,""minimum_return_bps"":10.0,""return_horizon"":2,""session"":""BOTH"",""stop_atr"":1.0,""target_r"":1.0}"
122074,0a62ac7271f1f36a,CASH_MOMENTUM_BREAKOUT,312,148,164,"{""breakout_buffer_atr"":0.1,""channel_bars"":12,""hold_hours"":6,""minimum_return_bps"":0.0,""return_horizon"":3,""session"":""NY"",""stop_atr"":1.25,""target_r"":1.0}"
122075,395019dbb1e894b0,CASH_MOMENTUM_BREAKOUT,330,164,166,"{""breakout_buffer_atr"":0.1,""channel_bars"":6,""hold_hours"":2,""minimum_return_bps"":5.0,""return_horizon"":3,""session"":""LONDON"",""stop_atr"":1.25,""target_r"":1.5}"
122076,707f6804b4c58ea4,CASH_MOMENTUM_BREAKOUT,263,123,140,"{""breakout_buffer_atr"":0.1,""channel_bars"":12,""hold_hours"":8,""minimum_return_bps"":20.0,""return_horizon"":3,""session"":""NY"",""stop_atr"":0.8,""target_r"":1.25}"
122077,3685bd5c299a79aa,CASH_MOMENTUM_BREAKOUT,268,135,133,"{""breakout_buffer_atr"":0.0,""channel_bars"":12,""hold_hours"":8,""minimum_return_bps"":10.0,""return_horizon"":3,""session"":""LONDON"",""stop_atr"":0.6,""target_r"":1.0}"
122078,a4434ea412dadb98,CASH_MOMENTUM_BREAKOUT,312,148,164,"{""breakout_buffer_atr"":0.1,""channel_bars"":12,""hold_hours"":4,""minimum_return_bps"":0.0,""return_horizon"":3,""session"":""NY"",""stop_atr"":1.25,""target_r"":1.5}"
