attempt_no,policy_id,mechanic,parameters_json,trades,calendar_weekdays,trades_per_source_day,stress_net_r,stress_pf,average_stress_r,positive_month_share,closed_drawdown_r,top_winners_removed_stress_net_r,block_pvalue,profitable_segments,worst_segment_pf,current_account_feasible_share,long_trades,short_trades,fdr_qvalue,gate_checks_json,gate_pass,segment_metrics_json
131001,V100_a2a657948f44394d4c26,BREAK_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":0.9,""pool_id"":""BREAK_60"",""window_hours"":8}",73,521,0.1401151631477927,203.6959328285693,8.657431171657645,2.790355244226977,0.5,14.812196620776737,148.92523428337725,3.530766956743841e-05,4,1.7994992694519214,1.0,37,36,5.1694977404741456e-05,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":true,""minimum_average_stress_r"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":true,""minimum_stress_pf"":true,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":true,""top_winners_removed_positive"":true}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":11.842340377289219,""profitable"":true,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":1.7994992694519214,""trades"":14},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":112.33171994476865,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":20.2589436624862,""trades"":35},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":32.9534492908616,""profitable"":true,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":166.09814426469416,""trades"":8},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":46.568423215649815,""profitable"":true,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":9.08959990356428,""trades"":16}]"
131002,V100_5d701c8a7a28bce19ccf,BREAK_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":0.9,""pool_id"":""BREAK_60"",""window_hours"":8}",66,521,0.12667946257197696,213.46561614042244,18.389165751854698,3.234327517279128,0.5,9.182550231328552,158.69491759523044,1.3702861163094677e-05,4,3.1893704115083903,1.0,32,34,2.2137093962996246e-05,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":true,""minimum_average_stress_r"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":true,""minimum_stress_pf"":true,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":true,""top_winners_removed_positive"":true}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":20.10400377866026,""profitable"":true,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":3.1893704115083903,""trades"":13},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":112.64785645857768,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":39.9295577335349,""trades"":32},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":32.9534492908616,""profitable"":true,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":166.09814426469416,""trades"":8},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":47.760306612322914,""profitable"":true,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":""Infinity"",""trades"":13}]"
131003,V100_ba16799da7a9c058a3b9,BREAK_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.0,""pool_id"":""BREAK_60"",""window_hours"":8}",71,521,0.1362763915547025,207.01571656788877,9.891932890633479,2.915714317857588,0.5,11.492412881457248,152.24501802269677,2.575218838759114e-05,4,2.3193159933430914,1.0,35,36,3.920179850706744e-05,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":true,""minimum_average_stress_r"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":true,""minimum_stress_pf"":true,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":true,""top_winners_removed_positive"":true}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":15.162124116608709,""profitable"":true,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":2.3193159933430914,""trades"":12},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":112.33171994476865,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":20.2589436624862,""trades"":35},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":32.9534492908616,""profitable"":true,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":166.09814426469416,""trades"":8},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":46.568423215649815,""profitable"":true,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":9.08959990356428,""trades"":16}]"
131004,V100_aac8b613aaeaa38b5f03,BREAK_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.0,""pool_id"":""BREAK_60"",""window_hours"":8}",59,521,0.11324376199616124,197.3605299218265,17.077226064486734,3.345093727488585,0.4583333333333333,9.182550231328552,142.58983137663444,3.920420655369775e-05,4,1.4354909539640728,1.0,29,30,5.6490211172475146e-05,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":true,""minimum_average_stress_r"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":true,""minimum_stress_pf"":true,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":true,""top_winners_removed_positive"":true}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":3.9989175600642897,""profitable"":true,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":1.4354909539640728,""trades"":6},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":112.64785645857768,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":39.9295577335349,""trades"":32},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":32.9534492908616,""profitable"":true,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":166.09814426469416,""trades"":8},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":47.760306612322914,""profitable"":true,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":""Infinity"",""trades"":13}]"
131005,V100_532ccae4107d5062fee8,BREAK_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.1,""pool_id"":""BREAK_60"",""window_hours"":8}",68,521,0.13051823416506717,200.27979644442982,9.602605342525203,2.9452911241827913,0.4583333333333333,11.492412881457248,145.5090978992378,4.376119693510311e-05,4,2.05348007107273,1.0,34,34,6.216079110099873e-05,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":true,""minimum_average_stress_r"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":true,""minimum_stress_pf"":true,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":true,""top_winners_removed_positive"":true}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":12.107027939154738,""profitable"":true,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":2.05348007107273,""trades"":10},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":112.33171994476865,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":20.2589436624862,""trades"":35},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":29.2726253448566,""profitable"":true,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":147.65706401580508,""trades"":7},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":46.568423215649815,""profitable"":true,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":9.08959990356428,""trades"":16}]"
131006,V100_0dca98739bbfbab15b6e,BREAK_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.1,""pool_id"":""BREAK_60"",""window_hours"":8}",58,521,0.11132437619961612,193.67970597582146,16.7773817201949,3.3393052754451977,0.4166666666666667,9.182550231328552,138.90900743062943,5.235402957306825e-05,4,1.4354909539640728,1.0,28,30,7.322241898331224e-05,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":true,""minimum_average_stress_r"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":true,""minimum_stress_pf"":true,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":true,""top_winners_removed_positive"":true}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":3.9989175600642897,""profitable"":true,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":1.4354909539640728,""trades"":6},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":112.64785645857768,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":39.9295577335349,""trades"":32},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":29.2726253448566,""profitable"":true,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":147.65706401580508,""trades"":7},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":47.760306612322914,""profitable"":true,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":""Infinity"",""trades"":13}]"
131007,V100_23145bca9c3509cb6d2e,BREAK_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.2,""pool_id"":""BREAK_60"",""window_hours"":8}",67,521,0.12859884836852206,202.1008496802991,10.417454279169984,3.01643059224327,0.4583333333333333,11.492412881457248,147.33015113510703,3.6870994780932885e-05,4,2.05348007107273,1.0,34,33,5.374780580310916e-05,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":true,""minimum_average_stress_r"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":true,""minimum_stress_pf"":true,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":true,""top_winners_removed_positive"":true}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":12.107027939154738,""profitable"":true,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":2.05348007107273,""trades"":10},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":114.15277318063791,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":29.45531095023666,""trades"":34},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":29.2726253448566,""profitable"":true,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":147.65706401580508,""trades"":7},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":46.568423215649815,""profitable"":true,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":9.08959990356428,""trades"":16}]"
131008,V100_a9980aa9c7bbfef594f5,BREAK_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.2,""pool_id"":""BREAK_60"",""window_hours"":8}",58,521,0.11132437619961612,191.56944247586875,14.316337432016542,3.302921421997737,0.4166666666666667,11.492412881457248,136.79874393067672,6.411092057045269e-05,4,1.1469713042298406,1.0,29,29,8.83070531273453e-05,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":true,""minimum_average_stress_r"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":true,""minimum_stress_pf"":true,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":true,""top_winners_removed_positive"":true}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":1.6890549099355934,""profitable"":true,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":1.1469713042298406,""trades"":7},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":112.64785645857768,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":39.9295577335349,""trades"":32},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":29.472224495032563,""profitable"":true,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":""Infinity"",""trades"":6},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":47.760306612322914,""profitable"":true,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":""Infinity"",""trades"":13}]"
131009,V100_05351801a0ac297e8820,BREAK_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.3,""pool_id"":""BREAK_60"",""window_hours"":8}",64,521,0.12284069097888675,206.80858530137994,13.3449338403963,3.2313841453340615,0.4583333333333333,9.182550231328552,152.0378867561879,2.3300192384819325e-05,4,2.570031225105269,1.0,33,31,3.600083684458612e-05,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":true,""minimum_average_stress_r"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":true,""minimum_stress_pf"":true,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":true,""top_winners_removed_positive"":true}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":14.416890589283437,""profitable"":true,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":2.570031225105269,""trades"":9},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":114.15277318063791,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":29.45531095023666,""trades"":34},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":29.472224495032563,""profitable"":true,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":""Infinity"",""trades"":6},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":48.76669703642601,""profitable"":true,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":14.705033912633919,""trades"":15}]"
131010,V100_13d177036fcff272166f,BREAK_60,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.3,""pool_id"":""BREAK_60"",""window_hours"":8}",57,521,0.10940499040307101,193.87930512599746,17.054683831654174,3.4013913179999555,0.4166666666666667,9.182550231328552,139.10860658080543,5.142875075690316e-05,4,1.4354909539640728,1.0,28,29,7.213008521304791e-05,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":true,""minimum_average_stress_r"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":true,""minimum_stress_pf"":true,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":true,""top_winners_removed_positive"":true}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":3.9989175600642897,""profitable"":true,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":1.4354909539640728,""trades"":6},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":112.64785645857768,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":39.9295577335349,""trades"":32},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":29.472224495032563,""profitable"":true,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":""Infinity"",""trades"":6},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":47.760306612322914,""profitable"":true,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":""Infinity"",""trades"":13}]"
