expert,broker,cost_model,symbol,trade_count,win_rate,profit_factor,total_pnl_usd,total_return_pct,avg_trade_R,median_trade_R,max_drawdown_usd,max_drawdown_pct,worst_month_usd,best_month_usd,losing_month_pct,max_consecutive_zero_trade_months,max_consecutive_losing_months,largest_single_trade_pct_of_pnl,top5_trades_pct_of_pnl,p95_to_best_pf_ratio,cell_id,time_window,tick_source,time_window_start,time_window_end
h4_credit_spread_stress_momentum_v0,capital_com,p95,XAUUSD,199,0.38190954773869346,0.8834244660737185,-634.9204867717758,-6.349204867717758,-0.06289601195020124,-0.8992719765104072,1437.7977916736272,13.699816998273612,-213.80364598944448,338.8181223737711,61.111111111111114,2,8,100.0,100.0,,3,2016-01-01T00:00:00+00:00 to 2018-12-31T23:59:59+00:00,capital_com,2016-01-01T00:00:00+00:00,2018-12-31T23:59:59+00:00
