expert,broker,cost_model,symbol,trade_count,win_rate,profit_factor,total_pnl_usd,total_return_pct,avg_trade_R,median_trade_R,max_drawdown_usd,max_drawdown_pct,worst_month_usd,best_month_usd,losing_month_pct,max_consecutive_zero_trade_months,max_consecutive_losing_months,largest_single_trade_pct_of_pnl,top5_trades_pct_of_pnl,p95_to_best_pf_ratio,cell_id,time_window,tick_source,time_window_start,time_window_end
h4_credit_spread_stress_momentum_v0,pepperstone,best_case,XAUUSD,153,0.42483660130718953,1.060014129726493,215.81050473405026,2.1581050473405026,0.0306584018439007,-0.5895313014685712,737.1225657899449,7.042986782569971,-213.35045719170694,428.15563313358325,36.11111111111111,4,3,51.28618105264889,213.341728978577,,4,2019-01-01T00:00:00+00:00 to 2021-12-31T23:59:59+00:00,pepperstone,2019-01-01T00:00:00+00:00,2021-12-31T23:59:59+00:00
