action_id,action_time_utc,action_year,trade_id,source_id,direction,entry_time_utc,candidate_endpoint_exit_time_utc,positions_in_action,action_sample_weight,initial_risk_usd,protected_close_pnl_usd,candidate_endpoint_pnl_usd,keep_open_utility_r,own_open_pnl_r,basket_open_pnl_r,basket_peak_pnl_r,basket_giveback_from_peak_r,own_risk_share,own_open_pnl_share,holding_hours,minutes_since_protection_arm,open_position_count,close_hour_sin,close_hour_cos
"2022-12-21T12:30:50.000Z|2022-12-19 08:00:00|LONG|h4_d1_long_best_box2_atr80,2022-12-20 13:00:00|LONG|r1_h1_pullback_long_v1,2022-12-21 09:15:00|LONG|r1_h1_pullback_long_v1,2022-12-21 11:45:00|LONG|r1_h1_pullback_long_v1,2022-12-21 12:00:00|LONG|r1_h1_pullback_long_v1,2022-12-21 12:15:00|LONG|r1_h1_pullback_long_v1,2022-12-21 12:30:00|LONG|r1_h1_pullback_long_v1",2022-12-21T12:30:50.000Z,2022,2022-12-21 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2022-12-21T12:00:00.000Z,2022-12-22T12:36:21.000Z,7,0.14285714285714285,4.129999999999882,-1.0469999999999704,-4.4399999999999995,-0.8215496368039047,-0.25351089588377734,0.49189189189190474,0.8986438395691159,0.4067519476772111,0.07944599403673959,-0.04094482030424894,0.5138888888888888,1275.75,7.0,-0.13052619222005132,-0.9914448613738105
"2022-12-21T12:30:50.000Z|2022-12-19 08:00:00|LONG|h4_d1_long_best_box2_atr80,2022-12-20 13:00:00|LONG|r1_h1_pullback_long_v1,2022-12-21 09:15:00|LONG|r1_h1_pullback_long_v1,2022-12-21 11:45:00|LONG|r1_h1_pullback_long_v1,2022-12-21 12:00:00|LONG|r1_h1_pullback_long_v1,2022-12-21 12:15:00|LONG|r1_h1_pullback_long_v1,2022-12-21 12:30:00|LONG|r1_h1_pullback_long_v1",2022-12-21T12:30:50.000Z,2022,2022-12-21 12:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2022-12-21T12:15:00.000Z,2022-12-22T12:35:29.000Z,7,0.14285714285714285,4.6099999999999,-1.2069999999999252,-5.05,-0.8336225596529627,-0.2618221258134385,0.49189189189190474,0.8986438395691159,0.4067519476772111,0.0886794267577172,-0.04720190841186897,0.2638888888888889,1275.75,7.0,-0.13052619222005132,-0.9914448613738105
"2022-12-21T12:30:50.000Z|2022-12-19 08:00:00|LONG|h4_d1_long_best_box2_atr80,2022-12-20 13:00:00|LONG|r1_h1_pullback_long_v1,2022-12-21 09:15:00|LONG|r1_h1_pullback_long_v1,2022-12-21 11:45:00|LONG|r1_h1_pullback_long_v1,2022-12-21 12:00:00|LONG|r1_h1_pullback_long_v1,2022-12-21 12:15:00|LONG|r1_h1_pullback_long_v1,2022-12-21 12:30:00|LONG|r1_h1_pullback_long_v1",2022-12-21T12:30:50.000Z,2022,2022-12-21 12:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2022-12-21T12:30:00.000Z,2022-12-21T19:07:29.000Z,7,0.14285714285714285,5.539999999999964,-1.0769999999998525,-5.84,-0.8597472924188048,-0.19440433212993855,0.49189189189190474,0.8986438395691159,0.4067519476772111,0.10656920265461188,-0.042118024324423416,0.013888888888888888,1275.75,7.0,-0.13052619222005132,-0.9914448613738105
"2022-12-27T17:55:30.000Z|2022-12-27 14:15:00|LONG|r1_h1_pullback_long_v1,2022-12-27 14:30:00|LONG|r1_h1_pullback_long_v1",2022-12-27T17:55:30.000Z,2022,2022-12-27 14:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2022-12-27T14:15:00.000Z,2022-12-28T08:03:12.000Z,2,0.5,13.399999999999864,9.171999999999843,-13.700000000000001,-1.7068656716417967,0.6844776119402938,0.4987676585512458,1.717162608957019,1.2183949504057734,0.402765253982563,0.5527299023743448,3.675,140.33333333333334,2.0,-0.9997620270799091,-0.021814885034560836
"2022-12-27T17:55:30.000Z|2022-12-27 14:15:00|LONG|r1_h1_pullback_long_v1,2022-12-27 14:30:00|LONG|r1_h1_pullback_long_v1",2022-12-27T17:55:30.000Z,2022,2022-12-27 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2022-12-27T14:30:00.000Z,2022-12-28T08:03:13.000Z,2,0.5,19.87000000000012,7.4220000000000965,-20.17,-1.388626069451431,0.3735279315551108,0.4987676585512458,1.717162608957019,1.2183949504057734,0.597234746017437,0.44727009762565534,3.425,140.33333333333334,2.0,-0.9997620270799091,-0.021814885034560836
"2022-12-30T10:30:35.000Z|2022-12-29 13:30:00|LONG|r1_h1_pullback_long_v1,2022-12-29 13:45:00|LONG|r1_h1_pullback_long_v1,2022-12-30 10:30:00|LONG|r1_h1_pullback_long_v1,V7_20221230T072500Z_SHORT",2022-12-30T10:30:35.000Z,2022,2022-12-29 13:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2022-12-29T13:30:00.000Z,2022-12-30T13:06:18.000Z,4,0.25,5.615000000000009,5.421999999999979,10.95,0.9845057880676779,0.965627782724839,0.49919341650314286,0.9836837678721614,0.4844903513690185,0.23612279226240604,0.4567502711480759,21.009722222222223,207.5,4.0,0.3826834323650899,-0.9238795325112867
"2022-12-30T10:30:35.000Z|2022-12-29 13:30:00|LONG|r1_h1_pullback_long_v1,2022-12-29 13:45:00|LONG|r1_h1_pullback_long_v1,2022-12-30 10:30:00|LONG|r1_h1_pullback_long_v1,V7_20221230T072500Z_SHORT",2022-12-30T10:30:35.000Z,2022,2022-12-29 13:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2022-12-29T13:45:00.000Z,2023-01-03T01:41:38.000Z,4,0.25,9.745000000000005,1.9699999999999918,19.21,1.7691123653155465,0.20215495125705396,0.49919341650314286,0.9836837678721614,0.4844903513690185,0.40979814970563566,0.16595316011835287,20.759722222222223,207.5,4.0,0.3826834323650899,-0.9238795325112867
"2022-12-30T10:30:35.000Z|2022-12-29 13:30:00|LONG|r1_h1_pullback_long_v1,2022-12-29 13:45:00|LONG|r1_h1_pullback_long_v1,2022-12-30 10:30:00|LONG|r1_h1_pullback_long_v1,V7_20221230T072500Z_SHORT",2022-12-30T10:30:35.000Z,2022,2022-12-30 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2022-12-30T10:30:00.000Z,2023-01-02T22:03:38.000Z,4,0.25,4.919999999999959,-1.6599999999997728,9.59,2.2865853658536315,-0.33739837398369643,0.49919341650314286,0.9836837678721614,0.4844903513690185,0.20689655172413646,-0.13983870344996405,0.009722222222222222,207.5,4.0,0.3826834323650899,-0.9238795325112867
"2022-12-30T10:30:35.000Z|2022-12-29 13:30:00|LONG|r1_h1_pullback_long_v1,2022-12-29 13:45:00|LONG|r1_h1_pullback_long_v1,2022-12-30 10:30:00|LONG|r1_h1_pullback_long_v1,V7_20221230T072500Z_SHORT",2022-12-30T10:30:35.000Z,2022,V7_20221230T072500Z_SHORT,V7_SWING_HEALTH,SHORT,2022-12-30T07:25:00.000Z,2022-12-30T10:35:00.000Z,4,0.25,3.5,6.138819444444526,6.4788194444444445,0.09714285714283376,1.7539484126984362,0.49919341650314286,0.9836837678721614,0.4844903513690185,0.14718250630782187,0.5171352721835354,3.0930555555555554,207.5,4.0,0.3826834323650899,-0.9238795325112867
2023-01-31T06:06:00.000Z|2023-01-12 20:00:00|LONG|h4_d1_long_best_box2_atr80,2023-01-31T06:06:00.000Z,2023,2023-01-12 20:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,LONG,2023-01-12T20:00:00.000Z,2023-02-03T15:18:39.000Z,1,1.0,31.210000000000036,14.87300000000003,-31.52,-1.4864786927266893,0.47654597885293215,0.47654597885293215,2.022172380647216,1.5456264017942836,1.0,1.0,442.1,7802.0,1.0,0.9996573249755573,-0.026176948307873017
"2023-02-01T13:33:25.000Z|2023-02-01 09:45:00|LONG|r1_h1_pullback_long_v1,2023-02-01 10:15:00|LONG|r1_h1_pullback_long_v1,2023-02-01 10:30:00|LONG|r1_h1_pullback_long_v1,2023-02-01 13:30:00|LONG|r1_h1_pullback_long_v1",2023-02-01T13:33:25.000Z,2023,2023-02-01 09:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2023-02-01T09:45:00.000Z,2023-02-01T14:02:42.000Z,4,0.25,3.5,4.242000000000125,-3.82,-2.3034285714286074,1.2120000000000357,0.4735794074793702,1.164448761534728,0.690869354055358,0.16998542982030368,0.43503230437904705,3.8069444444444445,16.083333333333332,4.0,-0.3947438563842668,-0.9187912101488985
"2023-02-01T13:33:25.000Z|2023-02-01 09:45:00|LONG|r1_h1_pullback_long_v1,2023-02-01 10:15:00|LONG|r1_h1_pullback_long_v1,2023-02-01 10:30:00|LONG|r1_h1_pullback_long_v1,2023-02-01 13:30:00|LONG|r1_h1_pullback_long_v1",2023-02-01T13:33:25.000Z,2023,2023-02-01 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2023-02-01T10:15:00.000Z,2023-02-01T14:02:40.000Z,4,0.25,4.3599999999999,4.15199999999988,-4.68,-2.025688073394514,0.9522935779816457,0.4735794074793702,1.164448761534728,0.690869354055358,0.21175327829043056,0.42580248179672275,3.3069444444444445,16.083333333333332,4.0,-0.3947438563842668,-0.9187912101488985
"2023-02-01T13:33:25.000Z|2023-02-01 09:45:00|LONG|r1_h1_pullback_long_v1,2023-02-01 10:15:00|LONG|r1_h1_pullback_long_v1,2023-02-01 10:30:00|LONG|r1_h1_pullback_long_v1,2023-02-01 13:30:00|LONG|r1_h1_pullback_long_v1",2023-02-01T13:33:25.000Z,2023,2023-02-01 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2023-02-01T10:30:00.000Z,2023-02-01T14:02:40.000Z,4,0.25,6.349999999999909,2.8349999999998907,-6.66,-1.4952755905511854,0.44645669291337503,0.4735794074793702,1.164448761534728,0.690869354055358,0.3084021369596894,0.29073941134241266,3.0569444444444445,16.083333333333332,4.0,-0.3947438563842668,-0.9187912101488985
"2023-02-01T13:33:25.000Z|2023-02-01 09:45:00|LONG|r1_h1_pullback_long_v1,2023-02-01 10:15:00|LONG|r1_h1_pullback_long_v1,2023-02-01 10:30:00|LONG|r1_h1_pullback_long_v1,2023-02-01 13:30:00|LONG|r1_h1_pullback_long_v1",2023-02-01T13:33:25.000Z,2023,2023-02-01 13:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2023-02-01T13:30:00.000Z,2023-02-01T14:00:31.000Z,4,0.25,6.379999999999882,-1.4779999999998106,-6.72,-0.8216300940439321,-0.2316614420062442,0.4735794074793702,1.164448761534728,0.690869354055358,0.3098591549295764,-0.1515741975181825,0.05694444444444444,16.083333333333332,4.0,-0.3947438563842668,-0.9187912101488985
2023-02-13T18:37:25.000Z|V9_BREAK_20230213T133500Z_SHORT,2023-02-13T18:37:25.000Z,2023,V9_BREAK_20230213T133500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,SHORT,2023-02-13T13:35:00.000Z,2023-02-14T06:30:00.000Z,1,1.0,3.5,1.6982986111111833,-4.2217013888888895,-1.6914285714285922,0.48522817460319523,0.48522817460319523,1.693799603174629,1.2085714285714337,1.0,1.0,5.040277777777778,100.16666666666667,1.0,-0.9869963665602319,0.16074256560382563
2023-03-02T14:02:35.000Z|V7_20230302T114500Z_SHORT,2023-03-02T14:02:35.000Z,2023,V7_20230302T114500Z_SHORT,V7_SWING_HEALTH,SHORT,2023-03-02T11:45:00.000Z,2023-03-03T00:05:00.000Z,1,1.0,3.5,1.5281388888888818,-4.154861111111111,-1.6237142857142837,0.4366111111111091,0.4366111111111091,1.507753968253973,1.0711428571428638,1.0,1.0,2.2930555555555556,9.083333333333334,1.0,-0.5075383629607039,-0.8616291604415259
"2023-03-16T13:37:25.000Z|2023-03-16 09:00:00|LONG|r1_h1_pullback_long_v1,2023-03-16 10:00:00|LONG|r1_h1_pullback_long_v1,2023-03-16 11:00:00|LONG|r1_h1_pullback_long_v1",2023-03-16T13:37:25.000Z,2023,2023-03-16 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2023-03-16T09:00:00.000Z,2023-03-16T14:22:41.000Z,3,0.3333333333333333,6.220000000000027,5.559999999999928,-6.52,-1.9421221864951566,0.893890675241142,0.48999046711152267,1.645376549094352,1.1553860819828294,0.2964728312678752,0.5408560311284105,4.623611111111111,14.833333333333334,3.0,-0.410718852613477,-0.9117620435770887
"2023-03-16T13:37:25.000Z|2023-03-16 09:00:00|LONG|r1_h1_pullback_long_v1,2023-03-16 10:00:00|LONG|r1_h1_pullback_long_v1,2023-03-16 11:00:00|LONG|r1_h1_pullback_long_v1",2023-03-16T13:37:25.000Z,2023,2023-03-16 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2023-03-16T10:00:00.000Z,2023-03-16T14:21:36.000Z,3,0.3333333333333333,5.789999999999964,2.7699999999999,-6.09,-1.5302245250431703,0.47841105354057295,0.48999046711152267,1.645376549094352,1.1553860819828294,0.2759771210676815,0.26945525291828465,3.623611111111111,14.833333333333334,3.0,-0.410718852613477,-0.9117620435770887
"2023-03-16T13:37:25.000Z|2023-03-16 09:00:00|LONG|r1_h1_pullback_long_v1,2023-03-16 10:00:00|LONG|r1_h1_pullback_long_v1,2023-03-16 11:00:00|LONG|r1_h1_pullback_long_v1",2023-03-16T13:37:25.000Z,2023,2023-03-16 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2023-03-16T11:00:00.000Z,2023-03-16T14:19:41.000Z,3,0.3333333333333333,8.970000000000027,1.9499999999999265,-9.38,-1.2630992196209467,0.21739130434781723,0.48999046711152267,1.645376549094352,1.1553860819828294,0.42755004766444327,0.18968871595330478,2.623611111111111,14.833333333333334,3.0,-0.410718852613477,-0.9117620435770887
2023-03-31T12:45:55.000Z|2023-03-31 10:30:00|LONG|r1_h1_pullback_long_v1,2023-03-31T12:45:55.000Z,2023,2023-03-31 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2023-03-31T10:30:00.000Z,2023-03-31T17:16:27.000Z,1,1.0,4.350000000000136,2.1500000000001362,-4.7,-1.574712643678143,0.4942528735632342,0.4942528735632342,1.8298850574712258,1.3356321839079917,1.0,1.0,2.265277777777778,12.916666666666666,1.0,-0.19509032201612792,-0.9807852804032305
2023-04-19T06:40:20.000Z|c4a6eab0c3dd027b42056ed4,2023-04-19T06:40:20.000Z,2023,c4a6eab0c3dd027b42056ed4,R4_CHOP,SHORT,2023-04-19T06:15:00.055Z,2023-04-19T08:07:48.115Z,1,1.0,3.9382826096475143,1.9056689597952374,7.352234179090518,1.3829797805655093,0.48388324269237737,0.48388324269237737,1.552877120807397,1.0689938781150197,1.0,1.0,0.42220694444444445,13.25,1.0,0.984807753012208,-0.1736481776669303
2023-05-22T06:21:50.000Z|V9_BREAK_20230522T020500Z_SHORT,2023-05-22T06:21:50.000Z,2023,V9_BREAK_20230522T020500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,SHORT,2023-05-22T02:05:00.000Z,2023-05-22T09:05:00.000Z,1,1.0,3.5,1.6759166666665957,-4.077083333333333,-1.6437142857142655,0.47883333333331307,0.47883333333331307,1.6474047619047183,1.1685714285714053,1.0,1.0,4.280555555555556,12.416666666666666,1.0,0.9958049275746618,-0.09150161866340217
2023-05-23T12:33:00.000Z|V7_20230523T102000Z_LONG,2023-05-23T12:33:00.000Z,2023,V7_20230523T102000Z_LONG,V7_SWING_HEALTH,LONG,2023-05-23T10:20:00.000Z,2023-05-23T13:15:00.000Z,1,1.0,3.5,1.6654652777777699,6.482465277777777,1.3762857142857163,0.47584722222222,0.47584722222222,1.798704365079394,1.322857142857174,1.0,1.0,2.216666666666667,11.833333333333334,1.0,-0.1434926219911791,-0.9896513868196702
2023-07-11T12:51:20.000Z|V7_20230711T084000Z_SHORT,2023-07-11T12:51:20.000Z,2023,V7_20230711T084000Z_SHORT,V7_SWING_HEALTH,SHORT,2023-07-11T08:40:00.000Z,2023-07-12T02:25:00.000Z,1,1.0,3.5,1.5881458333334502,-4.233854166666666,-1.6634285714286048,0.45375595238098576,0.45375595238098576,1.5357559523809956,1.0820000000000098,1.0,1.0,4.188888888888889,12.0,1.0,-0.22069743502150088,-0.9753423205085128
2023-08-03T12:30:10.000Z|V7_20230803T081000Z_SHORT,2023-08-03T12:30:10.000Z,2023,V7_20230803T081000Z_SHORT,V7_SWING_HEALTH,SHORT,2023-08-03T08:10:00.000Z,2023-08-04T12:35:00.000Z,1,1.0,3.5,0.14059027777775057,6.110590277777778,1.7057142857142935,0.04016865079364302,0.04016865079364302,1.6001686507936534,1.5600000000000105,1.0,1.0,4.336111111111111,4.583333333333333,1.0,-0.13052619222005132,-0.9914448613738105
2023-09-13T12:33:15.000Z|V7_20230913T085500Z_SHORT,2023-09-13T12:33:15.000Z,2023,V7_20230913T085500Z_SHORT,V7_SWING_HEALTH,SHORT,2023-09-13T08:55:00.000Z,2023-09-13T13:35:00.000Z,1,1.0,3.5,1.6669444444444803,-4.043055555555556,-1.6314285714285819,0.4762698412698515,0.4762698412698515,1.5276984126984412,1.0514285714285896,1.0,1.0,3.6375,1.6666666666666667,1.0,-0.1434926219911791,-0.9896513868196702
2023-09-20T09:58:30.000Z|V7_20230919T094500Z_SHORT,2023-09-20T09:58:30.000Z,2023,V7_20230919T094500Z_SHORT,V7_SWING_HEALTH,SHORT,2023-09-19T09:45:00.000Z,2023-09-20T13:45:00.000Z,1,1.0,3.5,1.7396666666667144,-4.383333333333333,-1.7494285714285849,0.49704761904763267,0.49704761904763267,1.5676190476190814,1.070571428571449,1.0,1.0,24.225,157.33333333333334,1.0,0.5075383629607044,-0.8616291604415256
2023-11-29T15:34:40.000Z|2023-11-29 11:00:00|LONG|r1_h1_pullback_long_v1,2023-11-29T15:34:40.000Z,2023,2023-11-29 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2023-11-29T11:00:00.000Z,2023-11-29T17:44:32.000Z,1,1.0,3.8449999999999136,1.8300000000000818,7.42,1.4538361508452649,0.4759427828348824,0.4759427828348824,2.3068920676203497,1.8309492847854674,1.0,1.0,4.5777777777777775,54.666666666666664,1.0,-0.8038568606172171,-0.5948227867513417
2023-12-18T14:19:45.000Z|V7_20231218T104500Z_LONG,2023-12-18T14:19:45.000Z,2023,V7_20231218T104500Z_LONG,V7_SWING_HEALTH,LONG,2023-12-18T10:45:00.000Z,2023-12-18T17:50:00.000Z,1,1.0,3.5,1.7217013888890706,6.421701388888889,1.3428571428570908,0.49191468253973447,0.49191468253973447,1.7747718253968798,1.2828571428571454,1.0,1.0,3.5791666666666666,32.083333333333336,1.0,-0.5699967625963029,-0.8216469379421637
"2023-12-22T12:00:05.000Z|2023-12-21 12:45:00|LONG|r1_h1_pullback_long_v1,2023-12-22 12:00:00|LONG|h4_d1_long_best_box2_atr80",2023-12-22T12:00:05.000Z,2023,2023-12-21 12:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2023-12-21T12:45:00.000Z,2023-12-22T12:48:43.000Z,2,0.5,11.829999999999927,22.47,23.72,0.1056635672020294,1.8994082840236801,0.49040178571429094,0.6249450570409321,0.13454327132664112,0.26406249999999865,1.0227583067819654,23.25138888888889,737.5,2.0,1.2246467991473532e-16,-1.0
"2023-12-22T12:00:05.000Z|2023-12-21 12:45:00|LONG|r1_h1_pullback_long_v1,2023-12-22 12:00:00|LONG|h4_d1_long_best_box2_atr80",2023-12-22T12:00:05.000Z,2023,2023-12-22 12:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,LONG,2023-12-22T12:00:00.000Z,2024-01-05T12:31:20.000Z,2,0.5,32.97000000000003,-0.49999999999978684,-33.269999999999996,-0.9939338792842033,-0.015165301789499134,0.49040178571429094,0.6249450570409321,0.13454327132664112,0.7359375000000014,-0.0227583067819655,0.001388888888888889,737.5,2.0,1.2246467991473532e-16,-1.0
2023-12-26T15:06:55.000Z|V9_BREAK_20231226T134000Z_SHORT,2023-12-26T15:06:55.000Z,2023,V9_BREAK_20231226T134000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,SHORT,2023-12-26T13:40:00.000Z,2023-12-26T20:35:00.000Z,1,1.0,3.5,1.7441319444446082,-4.0758680555555555,-1.6628571428571897,0.4983234126984595,0.4983234126984595,1.7477519841270444,1.2494285714285849,1.0,1.0,1.448611111111111,25.0,1.0,-0.7253743710122876,-0.6883545756937539
2023-12-28T09:09:35.000Z|2023-12-27 14:30:00|LONG|r1_h1_pullback_long_v1,2023-12-28T09:09:35.000Z,2023,2023-12-27 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2023-12-27T14:30:00.000Z,2023-12-28T18:40:42.000Z,1,1.0,11.220000000000255,5.610000000000108,-11.520000000000001,-1.5267379679144135,0.4999999999999983,0.4999999999999983,2.664884135472289,2.164884135472291,1.0,1.0,18.65972222222222,907.3333333333334,1.0,0.678800745532942,-0.7343225094356853
2024-01-09T00:08:55.000Z|V7_20240108T161000Z_SHORT,2024-01-09T00:08:55.000Z,2024,V7_20240108T161000Z_SHORT,V7_SWING_HEALTH,SHORT,2024-01-08T16:10:00.000Z,2024-01-09T13:40:00.000Z,1,1.0,4.956681394289781,2.4486242636187896,-5.818057130670873,-1.6677855074189523,0.4940047723139246,0.4940047723139246,1.7367717589305254,1.2427669866166007,1.0,1.0,7.981944444444444,382.0833333333333,1.0,0.03489949670250097,0.9993908270190958
2024-02-06T08:57:45.000Z|V9_BREAK_20240205T153500Z_LONG,2024-02-06T08:57:45.000Z,2024,V9_BREAK_20240205T153500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,LONG,2024-02-05T15:35:00.000Z,2024-02-06T13:10:00.000Z,1,1.0,5.074188736713765,2.4715336187197856,9.279911092147312,1.3417666994067878,0.48707956029251753,0.48707956029251753,1.7286573428485663,1.2415777825560488,1.0,1.0,17.379166666666666,195.25,1.0,0.7163019434246544,-0.69779045984168
2024-03-05T12:35:40.000Z|V9_BREAK_20240305T083000Z_LONG,2024-03-05T12:35:40.000Z,2024,V9_BREAK_20240305T083000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,LONG,2024-03-05T08:30:00.000Z,2024-03-05T13:10:00.000Z,1,1.0,3.5,0.6669444444444803,6.456944444444444,1.654285714285704,0.1905555555555658,0.1905555555555658,11.59055555555548,11.399999999999912,1.0,1.0,4.094444444444444,188.5,1.0,-0.15212338618991642,-0.9883615104677608
2024-03-06T16:03:40.000Z|V9_BREAK_20240306T151500Z_LONG,2024-03-06T16:03:40.000Z,2024,V9_BREAK_20240306T151500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,LONG,2024-03-06T15:15:00.000Z,2024-03-07T04:10:00.000Z,1,1.0,8.50727620715365,-0.6237318659132747,16.10082054839398,1.9659115334992663,-0.0733174579883497,-0.0733174579883497,5.101515331488338,5.174832789476687,1.0,-1.0,0.8111111111111111,125.16666666666667,1.0,-0.872496007072797,-0.4886212414969553
2024-03-08T12:31:40.000Z|V7_20240308T103500Z_SHORT,2024-03-08T12:31:40.000Z,2024,V7_20240308T103500Z_SHORT,V7_SWING_HEALTH,SHORT,2024-03-08T10:35:00.000Z,2024-03-08T13:35:00.000Z,1,1.0,3.5,1.101250000000345,-4.018750000000001,-1.4628571428572417,0.3146428571429557,0.3146428571429557,10.125714285714581,9.811071428571625,1.0,1.0,1.9444444444444444,241.5,1.0,-0.13485093027372247,-0.9908658973868824
"2024-05-06T13:00:05.000Z|V7_20240506T130000Z_SHORT,edb99749e7b2dde4a38b6fc3",2024-05-06T13:00:05.000Z,2024,V7_20240506T130000Z_SHORT,V7_SWING_HEALTH,SHORT,2024-05-06T13:00:00.000Z,2024-05-06T13:40:00.000Z,2,0.5,5.539732387044291,-1.5237088415743347,-6.126441228618733,-0.8308582555014311,-0.2750509835344782,0.3672505530928001,0.9653865588207051,0.598136005727905,0.4375020841307296,-0.32766561554540075,0.001388888888888889,14.0,2.0,-0.25881904510252035,-0.9659258262890684
"2024-05-06T13:00:05.000Z|V7_20240506T130000Z_SHORT,edb99749e7b2dde4a38b6fc3",2024-05-06T13:00:05.000Z,2024,edb99749e7b2dde4a38b6fc3,R4_CHOP,LONG,2024-05-06T07:30:00.094Z,2024-05-06T13:40:10.825Z,2,0.5,7.122452749858892,6.173903336465461,13.498808836183176,1.0284245830711667,0.8668226456943188,0.3672505530928001,0.9653865588207051,0.598136005727905,0.5624979158692703,1.3276656155454007,5.501362777777778,14.0,2.0,-0.25881904510252035,-0.9659258262890684
2024-05-22T08:41:35.000Z|V9_BREAK_20240522T025000Z_SHORT,2024-05-22T08:41:35.000Z,2024,V9_BREAK_20240522T025000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,SHORT,2024-05-22T02:50:00.000Z,2024-05-22T11:40:00.000Z,1,1.0,3.676769644739778,1.7563420733187085,6.74088136279818,1.355684410800843,0.4776861873387809,0.4776861873387809,1.8128255826018973,1.3351393952631163,1.0,1.0,5.8597222222222225,15.0,1.0,0.763232469782529,-0.6461239796429636
2024-05-27T15:45:25.000Z|V9_BREAK_20240527T132000Z_LONG,2024-05-27T15:45:25.000Z,2024,V9_BREAK_20240527T132000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,LONG,2024-05-27T13:20:00.000Z,2024-05-28T06:15:00.000Z,1,1.0,4.137805070449078,1.9894083575885944,-4.891396712860647,-1.662911846570497,0.4807883222427109,0.4807883222427109,1.6981003788140803,1.2173120565713695,1.0,1.0,2.423611111111111,78.58333333333333,1.0,-0.8314696123025448,-0.555570233019603
2024-06-26T11:42:10.000Z|178970c1800aacfb42d38c61,2024-06-26T11:42:10.000Z,2024,178970c1800aacfb42d38c61,R4_CHOP,SHORT,2024-06-26T07:15:00.443Z,2024-06-26T13:17:19.499Z,1,1.0,5.557382435574344,2.53006757266564,10.448832443814236,1.4249091119694028,0.4552624553008943,0.4552624553008943,2.1783631644101984,1.7231007091093042,1.0,1.0,4.452654722222222,13.25,1.0,0.07845909572784507,-0.996917333733128
"2024-07-03T12:15:00.000Z|0bd649c8ebeee7941992d118,V7_20240703T110000Z_SHORT",2024-07-03T12:15:00.000Z,2024,0bd649c8ebeee7941992d118,R4_CHOP,LONG,2024-07-03T07:00:00.014Z,2024-07-03T12:30:03.498Z,2,0.5,4.615596863489328,4.288997710066365,8.620191437045019,0.9383821540480749,0.9292401041333452,0.48719860027505135,0.9437380686715436,0.4565394683964923,0.5687316584506684,1.084749145880689,5.249996111111111,95.25,2.0,-0.06540312923014287,-0.9978589232386035
"2024-07-03T12:15:00.000Z|0bd649c8ebeee7941992d118,V7_20240703T110000Z_SHORT",2024-07-03T12:15:00.000Z,2024,V7_20240703T110000Z_SHORT,V7_SWING_HEALTH,SHORT,2024-07-03T11:00:00.000Z,2024-07-03T12:35:00.000Z,2,0.5,3.5,-0.3350902777777671,-3.998090277777778,-1.0465714285714316,-0.09574007936507632,0.48719860027505135,0.9437380686715436,0.4565394683964923,0.43126834154933164,-0.08474914588068908,1.25,95.25,2.0,-0.06540312923014287,-0.9978589232386035
