trade_id,source_id,entry_time_utc,protected_exit_time_utc,protected_pnl_usd,specialist_id,sleeve_type,direction,risk_usd,open_cost_usd,endpoint_exit_time_utc,endpoint_pnl_usd,close_reason,protection_delta_usd,pnl_changed,protection_action,protection_changed,entry_year,entry_month,fold_id,utc_entry_date,cluster_size,cluster_ordinal,is_cluster_trade,later_cluster_trade,post_prior_loss_same_day
2022-12-09 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-09 10:00:00+00:00,2022-12-09 19:10:05+00:00,3.8260000000000405,R1_UPTREND,CORE,LONG,6.170000000000073,0.2999999999999359,2022-12-12 01:17:14+00:00,-6.4799999999999995,OPEN_PROFIT_GIVEBACK,10.30600000000004,True,True,True,2022,2022-12,2021-2023,2022-12-09,4,2,True,True,False
2022-12-09 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-09 11:00:00+00:00,2022-12-09 12:30:40+00:00,-8.55,R1_UPTREND,CORE,LONG,8.159999999999854,0.3000000000000007,2022-12-09 12:30:40+00:00,-8.55,SOURCE_EXIT,0.0,False,False,False,2022,2022-12,2021-2023,2022-12-09,4,3,True,True,False
2022-12-09 14:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-09 14:45:00+00:00,2022-12-09 19:10:05+00:00,-1.493999999999942,R1_UPTREND,CORE,LONG,6.220000000000027,0.29999999999998206,2022-12-12 01:17:00+00:00,-6.53,OPEN_PROFIT_GIVEBACK,5.036000000000058,True,True,True,2022,2022-12,2021-2023,2022-12-09,4,4,True,True,True
b3db05c2420ab94a15692780,R4_CHOP,2022-12-11 23:30:00.074000+00:00,2022-12-12 01:06:25+00:00,-5.346788011702428,R4_CHOP,CORE,LONG,4.7672934979403365,0.5617880117025731,2022-12-12 01:06:22.292000+00:00,-5.346788011702428,SOURCE_EXIT,0.0,False,False,True,2022,2022-12,2021-2023,2022-12-11,1,1,False,False,False
2022-12-13 16:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2022-12-13 16:00:00+00:00,2022-12-15 07:30:20+00:00,-31.53,R1_UPTREND,CORE,LONG,31.200000000000045,0.29999999999998295,2022-12-15 07:30:20+00:00,-31.53,SOURCE_EXIT,0.0,False,False,False,2022,2022-12,2021-2023,2022-12-13,1,1,False,False,False
2022-12-14 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-14 13:15:00+00:00,2022-12-14 18:00:15+00:00,-6.16,R1_UPTREND,CORE,LONG,5.839999999999918,0.3000000000001002,2022-12-14 18:00:15+00:00,-6.16,SOURCE_EXIT,0.0,False,False,False,2022,2022-12,2021-2023,2022-12-14,3,1,True,False,False
2022-12-14 13:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-14 13:45:00+00:00,2022-12-14 17:26:05+00:00,-4.88,R1_UPTREND,CORE,LONG,4.570000000000164,0.2999999999998453,2022-12-14 17:26:03+00:00,-4.88,SOURCE_EXIT,0.0,False,False,True,2022,2022-12,2021-2023,2022-12-14,3,2,True,True,False
2022-12-14 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-14 14:30:00+00:00,2022-12-14 17:25:45+00:00,-4.58,R1_UPTREND,CORE,LONG,4.269999999999982,0.2999999999998,2022-12-14 17:25:42+00:00,-4.58,SOURCE_EXIT,0.0,False,False,True,2022,2022-12,2021-2023,2022-12-14,3,3,True,True,False
2022-12-19 08:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2022-12-19 08:00:00+00:00,2022-12-21 12:30:50+00:00,19.34300000000013,R1_UPTREND,CORE,LONG,22.66999999999996,0.2999999999998977,2023-01-03 02:22:38+00:00,45.06,OPEN_PROFIT_GIVEBACK,-25.71699999999987,True,True,True,2022,2022-12,2021-2023,2022-12-19,1,1,False,False,False
2022-12-19 12:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-19 12:30:00+00:00,2022-12-19 13:39:40+00:00,-3.8299999999999996,R1_UPTREND,CORE,LONG,3.5,0.3000000000000269,2022-12-19 13:39:40+00:00,-3.8299999999999996,SOURCE_EXIT,0.0,False,False,False,2022,2022-12,2021-2023,2022-12-19,2,1,True,False,False
2022-12-19 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-19 14:00:00+00:00,2022-12-19 14:46:35+00:00,-4.37,R1_UPTREND,CORE,LONG,4.059999999999945,0.30000000000006377,2022-12-19 14:46:31+00:00,-4.37,SOURCE_EXIT,0.0,False,False,True,2022,2022-12,2021-2023,2022-12-19,2,2,True,True,True
V25_bd448118f9a25be389195d4d,V25_CHOP,2022-12-20 09:05:00.437000+00:00,2022-12-20 12:50:25+00:00,-4.95712548288961,V25_CHOP,ADDON,LONG,4.366857910106708,0.5731254828895951,2022-12-20 12:50:23.910000+00:00,-4.95712548288961,SOURCE_EXIT,0.0,False,False,True,2022,2022-12,2021-2023,2022-12-20,1,1,False,False,False
2022-12-20 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-20 13:00:00+00:00,2022-12-21 12:30:50+00:00,11.893000000000047,R1_UPTREND,CORE,LONG,8.034999999999968,0.29999999999993676,2022-12-21 14:36:32+00:00,15.77,OPEN_PROFIT_GIVEBACK,-3.8769999999999527,True,True,True,2022,2022-12,2021-2023,2022-12-20,1,1,False,False,False
2022-12-21 09:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-21 09:15:00+00:00,2022-12-21 12:30:50+00:00,-2.226999999999907,R1_UPTREND,CORE,LONG,3.5,0.2999999999999998,2022-12-21 14:33:31+00:00,6.7,OPEN_PROFIT_GIVEBACK,-8.926999999999907,True,True,True,2022,2022-12,2021-2023,2022-12-21,5,1,True,False,False
2022-12-21 11:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-21 11:45:00+00:00,2022-12-21 12:30:50+00:00,-0.1070000000000162,R1_UPTREND,CORE,LONG,3.5,0.2999999999999998,2022-12-21 14:36:31+00:00,6.7,OPEN_PROFIT_GIVEBACK,-6.807000000000016,True,True,True,2022,2022-12,2021-2023,2022-12-21,5,2,True,True,False
2022-12-21 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-21 12:00:00+00:00,2022-12-21 12:30:50+00:00,-1.0469999999999704,R1_UPTREND,CORE,LONG,4.129999999999882,0.30000000000012683,2022-12-22 12:36:21+00:00,-4.4399999999999995,OPEN_PROFIT_GIVEBACK,3.393000000000029,True,True,True,2022,2022-12,2021-2023,2022-12-21,5,3,True,True,False
2022-12-21 12:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-21 12:15:00+00:00,2022-12-21 12:30:50+00:00,-1.2069999999999252,R1_UPTREND,CORE,LONG,4.6099999999999,0.2999999999999998,2022-12-22 12:35:29+00:00,-5.05,OPEN_PROFIT_GIVEBACK,3.8430000000000746,True,True,True,2022,2022-12,2021-2023,2022-12-21,5,4,True,True,False
2022-12-21 12:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-21 12:30:00+00:00,2022-12-21 12:30:50+00:00,-1.0769999999998525,R1_UPTREND,CORE,LONG,5.539999999999964,0.30000000000003624,2022-12-21 19:07:29+00:00,-5.84,OPEN_PROFIT_GIVEBACK,4.763000000000147,True,True,True,2022,2022-12,2021-2023,2022-12-21,5,5,True,True,False
2022-12-22 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-22 12:00:00+00:00,2022-12-22 12:31:40+00:00,-5.12,R1_UPTREND,CORE,LONG,4.789999999999964,0.30000000000006377,2022-12-22 12:31:40+00:00,-5.12,SOURCE_EXIT,0.0,False,False,False,2022,2022-12,2021-2023,2022-12-22,1,1,False,False,False
2022-12-27 13:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-27 13:45:00+00:00,2022-12-27 14:27:40+00:00,12.6,R1_UPTREND,CORE,LONG,6.44500000000005,0.3000000000000913,2022-12-27 14:27:38+00:00,12.6,SOURCE_EXIT,0.0,False,False,True,2022,2022-12,2021-2023,2022-12-27,3,1,True,False,False
2022-12-27 14:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-27 14:15:00+00:00,2022-12-27 17:55:30+00:00,9.171999999999843,R1_UPTREND,CORE,LONG,13.399999999999864,0.3000000000001375,2022-12-28 08:03:12+00:00,-13.700000000000001,OPEN_PROFIT_GIVEBACK,22.871999999999844,True,True,True,2022,2022-12,2021-2023,2022-12-27,3,2,True,True,False
2022-12-27 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-27 14:30:00+00:00,2022-12-27 17:55:30+00:00,7.4220000000000965,R1_UPTREND,CORE,LONG,19.87000000000012,0.29999999999988347,2022-12-28 08:03:13+00:00,-20.17,OPEN_PROFIT_GIVEBACK,27.5920000000001,True,True,True,2022,2022-12,2021-2023,2022-12-27,3,3,True,True,False
V7_20221228T091500Z_LONG,V7_SWING_HEALTH,2022-12-28 09:15:00+00:00,2022-12-28 14:50:00+00:00,6.443576388888888,V7_SWING_HEALTH,ADDON,LONG,3.5,0.5564236111111116,2022-12-28 14:50:00+00:00,6.443576388888888,SOURCE_EXIT,0.0,False,False,False,2022,2022-12,2021-2023,2022-12-28,1,1,False,False,False
2022-12-29 13:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-29 13:30:00+00:00,2022-12-30 10:30:35+00:00,5.421999999999979,R1_UPTREND,CORE,LONG,5.615000000000009,0.3000000000000007,2022-12-30 13:06:18+00:00,10.95,OPEN_PROFIT_GIVEBACK,-5.52800000000002,True,True,True,2022,2022-12,2021-2023,2022-12-29,2,1,True,False,False
2022-12-29 13:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-29 13:45:00+00:00,2022-12-30 10:30:35+00:00,1.9699999999999918,R1_UPTREND,CORE,LONG,9.745000000000005,0.29999999999999005,2023-01-03 01:41:38+00:00,19.21,OPEN_PROFIT_GIVEBACK,-17.24000000000001,True,True,True,2022,2022-12,2021-2023,2022-12-29,2,2,True,True,False
V7_20221230T072500Z_SHORT,V7_SWING_HEALTH,2022-12-30 07:25:00+00:00,2022-12-30 10:30:35+00:00,6.138819444444526,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.5211805555555555,2022-12-30 10:35:00+00:00,6.4788194444444445,OPEN_PROFIT_GIVEBACK,-0.33999999999991815,True,True,True,2022,2022-12,2021-2023,2022-12-30,2,1,True,False,False
2022-12-30 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-30 10:30:00+00:00,2022-12-30 10:30:35+00:00,-1.6599999999997728,R1_UPTREND,CORE,LONG,4.919999999999959,0.2999999999998728,2023-01-02 22:03:38+00:00,9.59,OPEN_PROFIT_GIVEBACK,-11.249999999999773,True,True,True,2022,2022-12,2021-2023,2022-12-30,4,1,True,False,False
V7_20221230T105000Z_SHORT,V7_SWING_HEALTH,2022-12-30 10:50:00+00:00,2022-12-30 11:40:00+00:00,-3.987152777777778,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.4871527777777782,2022-12-30 11:40:00+00:00,-3.987152777777778,SOURCE_EXIT,0.0,False,False,False,2022,2022-12,2021-2023,2022-12-30,2,2,True,True,False
2022-12-30 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-30 11:15:00+00:00,2022-12-30 14:05:40+00:00,-4.59,R1_UPTREND,CORE,LONG,4.289999999999964,0.30000000000003624,2022-12-30 14:05:38+00:00,-4.59,SOURCE_EXIT,0.0,False,False,True,2022,2022-12,2021-2023,2022-12-30,4,2,True,True,True
2022-12-30 12:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-30 12:45:00+00:00,2022-12-30 14:05:30+00:00,-6.28,R1_UPTREND,CORE,LONG,5.970000000000027,0.29999999999998206,2022-12-30 14:05:28+00:00,-6.28,SOURCE_EXIT,0.0,False,False,True,2022,2022-12,2021-2023,2022-12-30,4,3,True,True,True
2022-12-30 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2022-12-30 14:30:00+00:00,2023-01-02 22:05:40+00:00,9.969999999999999,R1_UPTREND,CORE,LONG,5.1299999999999955,0.29999999999998295,2023-01-02 22:05:36+00:00,9.969999999999999,SOURCE_EXIT,0.0,False,False,True,2022,2022-12,2021-2023,2022-12-30,4,4,True,True,True
V7_20230103T013500Z_LONG,V7_SWING_HEALTH,2023-01-03 01:35:00+00:00,2023-01-03 02:45:00+00:00,6.507986111111111,V7_SWING_HEALTH,ADDON,LONG,3.5,0.49201388888888875,2023-01-03 02:45:00+00:00,6.507986111111111,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-03,1,1,False,False,False
2023-01-03 04:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2023-01-03 04:00:00+00:00,2023-01-12 12:35:30+00:00,53.760000000000005,R1_UPTREND,CORE,LONG,27.019999999999982,0.2999999999999403,2023-01-12 12:35:27+00:00,53.760000000000005,SOURCE_EXIT,0.0,False,False,True,2023,2023-01,2021-2023,2023-01-03,1,1,False,False,False
2023-01-03 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-03 11:00:00+00:00,2023-01-03 12:20:40+00:00,6.7,R1_UPTREND,CORE,LONG,3.5,0.2999999999999998,2023-01-03 12:20:39+00:00,6.7,SOURCE_EXIT,0.0,False,False,True,2023,2023-01,2021-2023,2023-01-03,4,1,True,False,False
2023-01-03 11:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-03 11:30:00+00:00,2023-01-03 13:37:20+00:00,10.18,R1_UPTREND,CORE,LONG,5.235000000000014,0.3000000000000185,2023-01-03 13:37:17+00:00,10.18,SOURCE_EXIT,0.0,False,False,True,2023,2023-01,2021-2023,2023-01-03,4,2,True,True,False
2023-01-03 12:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-03 12:15:00+00:00,2023-01-03 14:34:30+00:00,-7.17,R1_UPTREND,CORE,LONG,6.869999999999891,0.30000000000010907,2023-01-03 14:34:30+00:00,-7.17,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-03,4,3,True,True,False
2023-01-03 13:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-03 13:30:00+00:00,2023-01-03 14:28:20+00:00,-8.040000000000001,R1_UPTREND,CORE,LONG,7.730000000000018,0.29999999999999183,2023-01-03 14:28:17+00:00,-8.040000000000001,SOURCE_EXIT,0.0,False,False,True,2023,2023-01,2021-2023,2023-01-03,4,4,True,True,False
V9_BREAK_20230104T123000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-01-04 12:30:00+00:00,2023-01-04 13:55:00+00:00,6.504340277777778,V57_BREAK_SWING_H4ADX_HIGH,ADDON,LONG,3.5,0.4956597222222223,2023-01-04 13:55:00+00:00,6.504340277777778,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-04,1,1,False,False,False
V9_BREAK_20230104T141500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-01-04 14:15:00+00:00,2023-01-04 15:15:00+00:00,8.30056742607087,V57_BREAK_SWING_H4ADX_HIGH,ADDON,SHORT,4.418026030463657,0.5354846348565161,2023-01-04 15:15:00+00:00,8.30056742607087,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-04,1,1,False,False,False
2023-01-04 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-04 14:30:00+00:00,2023-01-04 18:03:45+00:00,-8.74,R1_UPTREND,CORE,LONG,8.430000000000064,0.29999999999994564,2023-01-04 18:03:41+00:00,-8.74,SOURCE_EXIT,0.0,False,False,True,2023,2023-01,2021-2023,2023-01-04,1,1,False,False,False
V7_20230105T012500Z_SHORT,V7_SWING_HEALTH,2023-01-05 01:25:00+00:00,2023-01-05 08:00:00+00:00,6.428993055555555,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.571006944444445,2023-01-05 08:00:00+00:00,6.428993055555555,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-05,1,1,False,False,False
V9_BREAK_20230105T071000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-01-05 07:10:00+00:00,2023-01-05 08:45:00+00:00,6.501909722222222,V57_BREAK_SWING_H4ADX_HIGH,ADDON,SHORT,3.5,0.49809027777777803,2023-01-05 08:45:00+00:00,6.501909722222222,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-05,1,1,False,False,False
V7_20230106T064000Z_SHORT,V7_SWING_HEALTH,2023-01-06 06:40:00+00:00,2023-01-06 13:35:00+00:00,-4.0758680555555555,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.5758680555555555,2023-01-06 13:35:00+00:00,-4.0758680555555555,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-06,1,1,False,False,False
V7_20230110T084500Z_SHORT,V7_SWING_HEALTH,2023-01-10 08:45:00+00:00,2023-01-10 09:10:00+00:00,-3.981076388888889,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.48107638888888893,2023-01-10 09:10:00+00:00,-3.981076388888889,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-10,2,1,True,False,False
2023-01-10 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-10 09:00:00+00:00,2023-01-10 11:24:40+00:00,-4.92,R1_UPTREND,CORE,LONG,4.600000000000136,0.2999999999998817,2023-01-10 11:24:39+00:00,-4.92,SOURCE_EXIT,0.0,False,False,True,2023,2023-01,2021-2023,2023-01-10,6,1,True,False,False
V7_20230110T091000Z_SHORT,V7_SWING_HEALTH,2023-01-10 09:10:00+00:00,2023-01-10 14:20:00+00:00,-4.050347222222222,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.5503472222222223,2023-01-10 14:20:00+00:00,-4.050347222222222,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-10,2,2,True,True,True
2023-01-10 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-10 10:00:00+00:00,2023-01-10 11:37:40+00:00,-3.8099999999999996,R1_UPTREND,CORE,LONG,3.5,0.3000000000000087,2023-01-10 11:37:36+00:00,-3.8099999999999996,SOURCE_EXIT,0.0,False,False,True,2023,2023-01,2021-2023,2023-01-10,6,2,True,True,False
2023-01-10 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-10 10:30:00+00:00,2023-01-10 11:17:45+00:00,-3.82,R1_UPTREND,CORE,LONG,3.519999999999982,0.30000000000001803,2023-01-10 11:17:42+00:00,-3.82,SOURCE_EXIT,0.0,False,False,True,2023,2023-01,2021-2023,2023-01-10,6,3,True,True,False
2023-01-10 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-10 13:00:00+00:00,2023-01-10 14:13:05+00:00,6.71,R1_UPTREND,CORE,LONG,3.5,0.29999999999999094,2023-01-10 14:13:05+00:00,6.71,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-10,6,4,True,True,True
2023-01-10 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-10 13:15:00+00:00,2023-01-11 14:37:40+00:00,-6.97,R1_UPTREND,CORE,LONG,6.6599999999998545,0.30000000000015437,2023-01-11 14:37:38+00:00,-6.97,SOURCE_EXIT,0.0,False,False,True,2023,2023-01,2021-2023,2023-01-10,6,5,True,True,True
2023-01-10 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-10 14:00:00+00:00,2023-01-11 14:37:30+00:00,-8.41,R1_UPTREND,CORE,LONG,8.1099999999999,0.3000000000001002,2023-01-11 14:37:30+00:00,-8.41,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-10,6,6,True,True,True
V7_20230111T111500Z_SHORT,V7_SWING_HEALTH,2023-01-11 11:15:00+00:00,2023-01-11 12:20:00+00:00,6.509201388888889,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.4907986111111109,2023-01-11 12:20:00+00:00,6.509201388888889,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-11,1,1,False,False,False
V7_20230111T124500Z_LONG,V7_SWING_HEALTH,2023-01-11 12:45:00+00:00,2023-01-11 14:40:00+00:00,-4.0029513888888895,V7_SWING_HEALTH,ADDON,LONG,3.5,0.5029513888888895,2023-01-11 14:40:00+00:00,-4.0029513888888895,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-11,1,1,False,False,False
V7_20230112T151500Z_LONG,V7_SWING_HEALTH,2023-01-12 15:15:00+00:00,2023-01-13 08:20:00+00:00,17.03897834398125,V7_SWING_HEALTH,ADDON,LONG,9.019543737654212,1.0001091313271573,2023-01-13 08:20:00+00:00,17.03897834398125,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-12,1,1,False,False,False
2023-01-12 20:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2023-01-12 20:00:00+00:00,2023-01-31 06:06:00+00:00,14.87300000000003,R1_UPTREND,CORE,LONG,31.210000000000036,0.2999999999999723,2023-02-03 15:18:39+00:00,-31.52,OPEN_PROFIT_GIVEBACK,46.39300000000003,True,True,True,2023,2023-01,2021-2023,2023-01-12,1,1,False,False,False
V9_BREAK_20230113T071000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-01-13 07:10:00+00:00,2023-01-13 08:15:00+00:00,6.509201388888889,V57_BREAK_SWING_H4ADX_HIGH,ADDON,LONG,3.5,0.4907986111111109,2023-01-13 08:15:00+00:00,6.509201388888889,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-13,1,1,False,False,False
V9_BREAK_20230113T084000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-01-13 08:40:00+00:00,2023-01-13 12:30:00+00:00,7.516343996984232,V57_BREAK_SWING_H4ADX_HIGH,ADDON,SHORT,4.037049628083107,0.5577552591819321,2023-01-13 12:30:00+00:00,7.516343996984232,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-13,1,1,False,False,False
2023-01-13 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-13 13:15:00+00:00,2023-01-13 17:39:30+00:00,17.98,R1_UPTREND,CORE,LONG,9.134999999999991,0.2999999999999723,2023-01-13 17:39:28+00:00,17.98,SOURCE_EXIT,0.0,False,False,True,2023,2023-01,2021-2023,2023-01-13,2,1,True,False,False
2023-01-13 13:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-13 13:45:00+00:00,2023-01-19 19:09:40+00:00,25.0,R1_UPTREND,CORE,LONG,12.639999999999986,0.2999999999999545,2023-01-19 19:09:37+00:00,25.0,SOURCE_EXIT,0.0,False,False,True,2023,2023-01,2021-2023,2023-01-13,2,2,True,True,False
V9_BREAK_20230116T010000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-01-16 01:00:00+00:00,2023-01-16 02:50:00+00:00,6.498263888888888,V57_BREAK_SWING_H4ADX_HIGH,ADDON,LONG,3.5,0.5017361111111116,2023-01-16 02:50:00+00:00,6.498263888888888,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-16,1,1,False,False,False
2023-01-16 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-16 09:00:00+00:00,2023-01-17 01:32:30+00:00,-7.6,R1_UPTREND,CORE,LONG,7.300000000000182,0.29999999999981775,2023-01-17 01:32:27+00:00,-7.6,SOURCE_EXIT,0.0,False,False,True,2023,2023-01,2021-2023,2023-01-16,1,1,False,False,False
V7_20230116T160000Z_SHORT,V7_SWING_HEALTH,2023-01-16 16:00:00+00:00,2023-01-17 04:20:00+00:00,6.345138888888889,V7_SWING_HEALTH,ADDON,SHORT,3.5,0.6548611111111109,2023-01-17 04:20:00+00:00,6.345138888888889,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-16,1,1,False,False,False
V9_BREAK_20230117T013500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-01-17 01:35:00+00:00,2023-01-17 06:55:00+00:00,6.447222222222222,V57_BREAK_SWING_H4ADX_HIGH,ADDON,SHORT,3.5,0.552777777777778,2023-01-17 06:55:00+00:00,6.447222222222222,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-17,1,1,False,False,False
V9_BREAK_20230117T131500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-01-17 13:15:00+00:00,2023-01-17 14:15:00+00:00,6.510416666666667,V57_BREAK_SWING_H4ADX_HIGH,ADDON,LONG,3.5,0.48958333333333304,2023-01-17 14:15:00+00:00,6.510416666666667,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-17,1,1,False,False,False
V9_BREAK_20230118T070500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-01-18 07:05:00+00:00,2023-01-18 08:15:00+00:00,6.507986111111111,V57_BREAK_SWING_H4ADX_HIGH,ADDON,LONG,3.5,0.49201388888888875,2023-01-18 08:15:00+00:00,6.507986111111111,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-18,1,1,False,False,False
V7_20230118T140500Z_SHORT,V7_SWING_HEALTH,2023-01-18 14:05:00+00:00,2023-01-18 15:55:00+00:00,8.583837622909517,V7_SWING_HEALTH,ADDON,SHORT,4.569524991805489,0.5552123607013861,2023-01-18 15:55:00+00:00,8.583837622909517,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-18,1,1,False,False,False
2023-01-19 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-19 10:00:00+00:00,2023-01-19 13:18:40+00:00,6.7,R1_UPTREND,CORE,LONG,3.5,0.2999999999999998,2023-01-19 13:18:36+00:00,6.7,SOURCE_EXIT,0.0,False,False,True,2023,2023-01,2021-2023,2023-01-19,2,1,True,False,False
2023-01-19 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-19 13:00:00+00:00,2023-01-19 18:26:05+00:00,13.83,R1_UPTREND,CORE,LONG,7.055000000000064,0.30000000000010907,2023-01-19 18:26:05+00:00,13.83,SOURCE_EXIT,0.0,False,False,False,2023,2023-01,2021-2023,2023-01-19,2,2,True,True,False
2023-01-20 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-20 11:15:00+00:00,2023-01-20 12:52:25+00:00,-3.8,R1_UPTREND,CORE,LONG,3.5,0.2999999999999998,2023-01-20 12:52:24+00:00,-3.8,SOURCE_EXIT,0.0,False,False,True,2023,2023-01,2021-2023,2023-01-20,3,1,True,False,False
2023-01-20 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-20 12:00:00+00:00,2023-01-20 12:52:20+00:00,-3.8099999999999996,R1_UPTREND,CORE,LONG,3.5,0.3000000000000087,2023-01-20 12:52:16+00:00,-3.8099999999999996,SOURCE_EXIT,0.0,False,False,True,2023,2023-01,2021-2023,2023-01-20,3,2,True,True,False
