specialist_id,signal_time_utc,entry_time_utc,exit_time_utc,direction,signal_regime,entry,stop,target,exit,entry_spread_pips,stop_pips,net_pips,r,stress_r,pnl_usd_001_lot,exit_reason,macro_observation_utc,macro_available_utc,macro_pressure_score,real_yield_delta_20d,dollar_pct_20d
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2020-07-31 04:00:00+00:00,2020-07-31 08:00:00+00:00,2020-07-31 13:30:00+00:00,SHORT,trend_up,1.1875499999999999,1.1926964285714285,1.181116964285714,1.181126964285714,0.700000000000145,51.464285714286625,64.23035714285818,1.248056904927132,1.2383414295628017,6.4230357142858185,TARGET,2020-07-30 00:00:00+00:00,2020-07-31 00:00:00+00:00,-2.93788704494529,-0.2899999999999999,-2.231830567417936
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2020-08-06 04:00:00+00:00,2020-08-06 08:00:00+00:00,2020-08-10 11:55:00+00:00,SHORT,chop,1.18423,1.1933936250000001,1.1727754687499996,1.17543,0.700000000000145,91.6362500000023,87.99999999999919,0.9603186511887706,0.9548622952161071,8.799999999999919,TIME,2020-08-05 00:00:00+00:00,2020-08-06 00:00:00+00:00,-3.0438485881377106,-0.31000000000000005,-2.2407728822065653
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2020-08-13 12:00:00+00:00,2020-08-13 16:00:00+00:00,2020-08-17 13:50:00+00:00,SHORT,chop,1.18176,1.1880925535714286,1.1738443080357142,1.1881025535714287,0.700000000000145,63.32553571428701,-63.42553571428766,-1.001579141792844,-1.0094748507570113,-6.342553571428766,STOP,2020-08-12 00:00:00+00:00,2020-08-13 00:00:00+00:00,-2.0453533932998504,-0.20999999999999996,-1.4930300899497762
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2020-12-14 12:00:00+00:00,2020-12-14 16:00:00+00:00,2020-12-16 08:30:00+00:00,SHORT,chop,1.21247,1.2189722857142857,1.2043421428571426,1.2189822857142858,0.700000000000145,65.02285714285793,-65.12285714285859,-1.0015379207311816,-1.0092275243870388,-6.512285714285859,STOP,2020-12-11 00:00:00+00:00,2020-12-12 00:00:00+00:00,-1.9498654670851576,-0.14,-1.8747982006277364
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2021-03-08 16:00:00+00:00,2021-03-08 20:00:00+00:00,2021-03-09 08:45:00+00:00,LONG,trend_down,1.18588,1.1831398392857142,1.1893052008928573,1.1892952008928572,0.700000000000145,27.401607142858442,34.15200892857184,1.2463505790196954,1.2281034741183936,3.415200892857184,TARGET,2021-03-05 00:00:00+00:00,2021-03-06 00:00:00+00:00,2.3923592282064257,0.36,0.8885388423096385
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2021-04-29 00:00:00+00:00,2021-04-29 04:00:00+00:00,2021-04-30 10:55:00+00:00,SHORT,trend_up,1.21258,1.2160912321428572,1.2081909598214284,1.2082009598214285,0.700000000000145,35.11232142857201,43.79040178571491,1.2471519969078795,1.2329119814472915,4.379040178571492,TARGET,2021-04-28 00:00:00+00:00,2021-04-29 00:00:00+00:00,-1.9404406299583448,-0.15000000000000002,-1.7856609449375171
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2021-09-30 16:00:00+00:00,2021-09-30 20:00:00+00:00,2021-10-04 11:10:00+00:00,LONG,trend_down,1.15839,1.155161339285714,1.1624258258928575,1.1624158258928574,0.700000000000145,32.28660714285958,40.25825892857382,1.2469027405215363,1.2314164431293193,4.025825892857382,TARGET,2021-09-29 00:00:00+00:00,2021-09-30 00:00:00+00:00,1.9939978686961082,0.21000000000000008,1.4159968030441616
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2021-12-15 16:00:00+00:00,2021-12-15 20:00:00+00:00,2021-12-16 13:55:00+00:00,LONG,chop,1.12731,1.1210229821428572,1.1351687723214285,1.1351587723214285,0.700000000000145,62.87017857142807,78.48772321428443,1.2484094207735223,1.240456524641186,7.848772321428443,TARGET,2021-12-14 00:00:00+00:00,2021-12-15 00:00:00+00:00,1.9611860271093944,0.19999999999999984,1.441779040664093
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2022-04-28 04:00:00+00:00,2022-04-28 08:00:00+00:00,2022-05-02 11:55:00+00:00,LONG,trend_down,1.05553,1.046277857142857,1.0670951785714289,1.05162,0.700000000000145,92.52142857143042,-39.1000000000008,-0.4226048019763763,-0.4280089554543349,-3.91000000000008,TIME,2022-04-27 00:00:00+00:00,2022-04-28 00:00:00+00:00,4.792539306823496,0.45,3.813808960235243
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2022-05-13 12:00:00+00:00,2022-05-13 16:00:00+00:00,2022-05-17 10:20:00+00:00,LONG,trend_down,1.0412100000000002,1.0329663571428573,1.0515145535714288,1.0515045535714287,0.700000000000145,82.43642857142852,102.94553571428499,1.2487869440521187,1.2427216643127523,10.2945535714285,TARGET,2022-05-12 00:00:00+00:00,2022-05-13 00:00:00+00:00,4.133055117318948,0.31,3.874582675978422
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2022-06-15 16:00:00+00:00,2022-06-15 20:00:00+00:00,2022-06-17 19:55:00+00:00,LONG,unsafe,1.0454700000000001,1.0335288750000002,1.06039640625,1.04945,0.700000000000145,119.41124999999886,39.799999999998725,0.33330192925707675,0.3291147190905304,3.9799999999998725,TIME,2022-06-14 00:00:00+00:00,2022-06-15 00:00:00+00:00,3.9906774432055316,0.69,0.8110161648082981
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2022-07-07 16:00:00+00:00,2022-07-07 20:00:00+00:00,2022-07-08 07:25:00+00:00,LONG,trend_down,1.0166700000000002,1.0126893928571428,1.021645758928572,1.0126793928571427,0.700000000000145,39.80607142857417,-39.906071428574826,-1.0025121795849683,-1.0150730775097276,-3.990607142857483,STOP,2022-07-06 00:00:00+00:00,2022-07-07 00:00:00+00:00,4.4480012780190075,0.36,3.9720019170285115
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2022-09-05 00:00:00+00:00,2022-09-05 04:00:00+00:00,2022-09-05 05:05:00+00:00,LONG,chop,0.99135,0.9882564642857143,0.995216919642857,0.9882464642857144,0.700000000000145,30.935357142856112,-31.035357142855656,-1.003232547131677,-1.0193952827901358,-3.1035357142855657,STOP,2022-09-02 00:00:00+00:00,2022-09-03 00:00:00+00:00,2.5920689551807725,0.36,1.1881034327711593
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2022-09-28 04:00:00+00:00,2022-09-28 08:00:00+00:00,2022-09-28 15:45:00+00:00,LONG,trend_down,0.95785,0.9510734107142857,0.9663207366071428,0.9663107366071428,0.700000000000145,67.76589285714229,84.6073660714286,1.2485243314035561,1.2411459884212825,8.460736607142861,TARGET,2022-09-27 00:00:00+00:00,2022-09-28 00:00:00+00:00,8.183543292248675,1.0999999999999999,4.025314938373015
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2022-10-11 04:00:00+00:00,2022-10-11 08:00:00+00:00,2022-10-11 15:55:00+00:00,LONG,trend_down,0.96997,0.9652265357142856,0.9758993303571429,0.975889330357143,0.700000000000145,47.434642857143714,59.19330357142982,1.2478918361354383,1.237351016812611,5.919330357142982,TARGET,2022-10-07 00:00:00+00:00,2022-10-08 00:00:00+00:00,5.44771603033373,0.7100000000000001,2.846574045500594
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2022-10-13 12:00:00+00:00,2022-10-13 16:00:00+00:00,2022-10-17 19:55:00+00:00,LONG,chop,0.97798,0.9609622321428571,0.9992522098214285,0.98346,0.700000000000145,170.17767857142817,54.8000000000004,0.3220163799390374,0.3190782742826594,5.48000000000004,TIME,2022-10-12 00:00:00+00:00,2022-10-13 00:00:00+00:00,5.195271016409995,0.6400000000000001,2.992906524614991
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2022-10-21 12:00:00+00:00,2022-10-21 16:00:00+00:00,2022-10-25 19:55:00+00:00,LONG,chop,0.9855499999999999,0.9683501250000001,1.0070498437499997,0.99665,0.700000000000145,171.99874999999864,111.0000000000011,0.6453535272785528,0.6424465294079287,11.10000000000011,TIME,2022-10-20 00:00:00+00:00,2022-10-21 00:00:00+00:00,4.201050740457088,0.6000000000000001,1.801576110685632
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2022-12-05 12:00:00+00:00,2022-12-05 16:00:00+00:00,2022-12-07 15:55:00+00:00,SHORT,chop,1.0524799999999999,1.0621321607142857,1.0404147991071424,1.05047,0.700000000000145,96.52160714285873,20.099999999998452,0.20824352800351786,0.20306334073974835,2.0099999999998452,TIME,2022-12-02 00:00:00+00:00,2022-12-03 00:00:00+00:00,-5.226025732160877,-0.49,-4.164038598241316
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2023-02-27 04:00:00+00:00,2023-02-27 08:00:00+00:00,2023-02-27 13:50:00+00:00,LONG,trend_down,1.0548600000000001,1.0523030892857144,1.0580561383928573,1.0580461383928572,0.700000000000145,25.56910714285765,31.861383928570852,1.2460890304286927,1.2265341825723932,3.186138392857085,TARGET,2023-02-24 00:00:00+00:00,2023-02-25 00:00:00+00:00,3.4766950090040094,0.41000000000000014,2.140042513506013
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2023-08-14 04:00:00+00:00,2023-08-14 08:00:00+00:00,2023-08-14 12:30:00+00:00,LONG,chop,1.0952600000000001,1.091406767857143,1.1000765401785715,1.091396767857143,0.700000000000145,38.532321428570434,-38.63232142857109,-1.0025952238612468,-1.0155713431673954,-3.8632321428571093,STOP,2023-08-11 00:00:00+00:00,2023-08-12 00:00:00+00:00,2.519788736024406,0.20999999999999996,2.204683104036609
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2023-08-18 12:00:00+00:00,2023-08-18 16:00:00+00:00,2023-08-22 07:35:00+00:00,LONG,chop,1.0875000000000001,1.0833576785714285,1.0926779017857147,1.0926679017857146,0.700000000000145,41.42321428571627,51.67901785714468,1.2475858947277507,1.2355153683665838,5.167901785714468,TARGET,2023-08-17 00:00:00+00:00,2023-08-18 00:00:00+00:00,4.0107891342041695,0.47,2.4911837013062543
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2023-10-03 04:00:00+00:00,2023-10-03 08:00:00+00:00,2023-10-04 12:45:00+00:00,LONG,transition,1.04831,1.0448077678571428,1.0526877901785716,1.0526777901785715,0.700000000000145,35.02232142857275,43.67790178571473,1.2471446781389075,1.232868068833618,4.3677901785714734,TARGET,2023-10-02 00:00:00+00:00,2023-10-03 00:00:00+00:00,3.3672623434554287,0.41999999999999993,1.900893515183144
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2023-10-26 04:00:00+00:00,2023-10-26 08:00:00+00:00,2023-10-27 13:30:00+00:00,LONG,chop,1.05489,1.052158625,1.0583042187500005,1.0582942187500004,0.700000000000145,27.313750000002024,34.04218750000298,1.2463388403276905,1.2280330419660608,3.4042187500002985,TARGET,2023-10-25 00:00:00+00:00,2023-10-26 00:00:00+00:00,2.16465391622616,0.29000000000000004,1.07198087433924
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2023-11-20 04:00:00+00:00,2023-11-20 08:00:00+00:00,2023-11-20 17:00:00+00:00,SHORT,trend_up,1.0915899999999998,1.0947985714285713,1.0875792857142854,1.0948085714285714,0.700000000000145,32.085714285714495,-32.18571428571515,-1.003116651825488,-1.0186999109528254,-3.218571428571515,STOP,2023-11-17 00:00:00+00:00,2023-11-18 00:00:00+00:00,-2.990847706263679,-0.2999999999999998,-2.2362715593955196
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2023-11-28 00:00:00+00:00,2023-11-28 04:00:00+00:00,2023-11-28 13:55:00+00:00,SHORT,compression,1.0954899999999999,1.097113982142857,1.0934600223214284,1.0971239821428571,0.700000000000145,16.239821428571943,-16.3398214285726,-1.0061577031767552,-1.0369462190603298,-1.6339821428572598,STOP,2023-11-27 00:00:00+00:00,2023-11-28 00:00:00+00:00,-3.058922504449122,-0.23999999999999977,-2.7883837566736847
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2023-11-29 00:00:00+00:00,2023-11-29 04:00:00+00:00,2023-11-30 07:40:00+00:00,SHORT,trend_up,1.09982,1.1028152857142859,1.0960758928571428,1.0960858928571429,0.700000000000145,29.95285714285867,37.34107142857157,1.246661420327122,1.229968521963027,3.734107142857157,TARGET,2023-11-28 00:00:00+00:00,2023-11-29 00:00:00+00:00,-3.662109626959762,-0.31999999999999984,-3.093164440439644
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2023-12-12 12:00:00+00:00,2023-12-12 16:00:00+00:00,2023-12-13 19:00:00+00:00,SHORT,transition,1.07845,1.0840383928571429,1.0714645089285713,1.084048392857143,0.700000000000145,55.88392857142965,-55.983928571430305,-1.0017894232305598,-1.0107365393832997,-5.598392857143031,STOP,2023-12-11 00:00:00+00:00,2023-12-12 00:00:00+00:00,-1.9051590775041451,-0.25,-0.982738616256218
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2023-12-13 20:00:00+00:00,2023-12-14 00:00:00+00:00,2023-12-14 03:25:00+00:00,SHORT,chop,1.08825,1.0909604999999998,1.084861875,1.0909704999999998,0.700000000000145,27.10499999999838,-27.204999999999036,-1.003689356207366,-1.0221361372440763,-2.7204999999999036,STOP,2023-12-12 00:00:00+00:00,2023-12-13 00:00:00+00:00,-2.3500674146534797,-0.2799999999999998,-1.4251011219802212
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2023-12-22 12:00:00+00:00,2023-12-22 16:00:00+00:00,2023-12-27 08:15:00+00:00,SHORT,trend_up,1.10111,1.1052235892857143,1.095968013392857,1.1052335892857144,0.700000000000145,41.135892857142586,-41.23589285714324,-1.0024309670473894,-1.0145858022842569,-4.123589285714324,STOP,2023-12-21 00:00:00+00:00,2023-12-22 00:00:00+00:00,-3.053175196373006,-0.4600000000000002,-1.129762794559508
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2023-12-27 16:00:00+00:00,2023-12-27 20:00:00+00:00,2023-12-28 09:35:00+00:00,SHORT,trend_up,1.11014,1.1132971428571428,1.1061935714285713,1.1133071428571428,0.700000000000145,31.571428571428584,-31.67142857142924,-1.0031674208145003,-1.0190045248868984,-3.167142857142924,STOP,2023-12-26 00:00:00+00:00,2023-12-27 00:00:00+00:00,-3.06313855857805,-0.4700000000000002,-1.0697078378670732
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2024-02-14 08:00:00+00:00,2024-02-14 12:00:00+00:00,2024-02-15 07:30:00+00:00,LONG,trend_down,1.07087,1.0684473392857141,1.0738983258928574,1.0738883258928573,0.700000000000145,24.226607142858736,30.18325892857332,1.2458723068644972,1.225233841187004,3.018325892857332,TARGET,2024-02-13 00:00:00+00:00,2024-02-14 00:00:00+00:00,1.7721054400865586,0.25,0.7831581601298376
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2024-04-16 04:00:00+00:00,2024-04-16 08:00:00+00:00,2024-04-16 12:35:00+00:00,LONG,trend_down,1.06187,1.0592406785714283,1.0651566517857147,1.0651466517857147,0.700000000000145,26.293214285717514,32.76651785714568,1.2461967373439187,1.2271804240637427,3.2766517857145683,TARGET,2024-04-15 00:00:00+00:00,2024-04-16 00:00:00+00:00,1.8727642168538794,0.17000000000000037,1.5341463252808163
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2024-05-01 04:00:00+00:00,2024-05-01 08:00:00+00:00,2024-05-01 14:00:00+00:00,LONG,chop,1.0661800000000001,1.0639873214285716,1.0689208482142858,1.0689108482142857,0.700000000000145,21.926785714285746,27.308482142855972,1.2454393680266571,1.2226362081602185,2.730848214285597,TARGET,2024-04-30 00:00:00+00:00,2024-05-01 00:00:00+00:00,2.324293198465001,0.2799999999999998,1.386439797697503
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2024-10-17 04:00:00+00:00,2024-10-17 08:00:00+00:00,2024-10-17 12:15:00+00:00,LONG,trend_down,1.08553,1.084123125,1.08728859375,1.08727859375,0.700000000000145,14.068750000000296,17.48593749999916,1.2428920479785903,1.2073522878719718,1.748593749999916,TARGET,2024-10-16 00:00:00+00:00,2024-10-17 00:00:00+00:00,2.372116692200553,0.21999999999999997,1.90817503830083
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2024-10-22 20:00:00+00:00,2024-10-23 00:00:00+00:00,2024-10-23 07:00:00+00:00,LONG,trend_down,1.0797,1.0785318392857144,1.0811602008928571,1.0785218392857143,0.700000000000145,11.681607142857153,-11.781607142857808,-1.0085604659339875,-1.0513627956036453,-1.1781607142857808,STOP,2024-10-21 00:00:00+00:00,2024-10-22 00:00:00+00:00,3.1860892284679787,0.2999999999999998,2.5291338427019694
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2024-10-23 12:00:00+00:00,2024-10-23 16:00:00+00:00,2024-10-24 17:00:00+00:00,LONG,trend_down,1.0779500000000002,1.075282875,1.0812839062500004,1.0812739062500003,0.700000000000145,26.671250000001034,33.23906250000119,1.2462506444204864,1.2275038665229383,3.3239062500001193,TARGET,2024-10-22 00:00:00+00:00,2024-10-23 00:00:00+00:00,3.086274746363424,0.29000000000000004,2.454412119545135
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2024-11-06 12:00:00+00:00,2024-11-06 16:00:00+00:00,2024-11-08 15:55:00+00:00,LONG,unsafe,1.0739100000000001,1.0661784107142858,1.083574486607143,1.0748199999999999,0.700000000000145,77.3158928571438,9.099999999997443,0.11769895766206141,0.11123198196634193,0.9099999999997443,TIME,2024-11-05 00:00:00+00:00,2024-11-06 00:00:00+00:00,2.309412239910281,0.22999999999999998,1.7391183598654214
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2024-11-12 16:00:00+00:00,2024-11-12 20:00:00+00:00,2024-11-13 13:30:00+00:00,LONG,trend_down,1.06132,1.0581709642857142,1.0652562946428574,1.0652462946428574,0.700000000000145,31.490357142858194,39.262946428573194,1.2468244247105267,1.2309465482630886,3.9262946428573198,TARGET,2024-11-08 00:00:00+00:00,2024-11-09 00:00:00+00:00,2.296384489174094,0.18999999999999995,2.0195767337611414
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2024-11-14 04:00:00+00:00,2024-11-14 08:00:00+00:00,2024-11-14 09:30:00+00:00,LONG,trend_down,1.05518,1.052080857142857,1.0590539285714287,1.052070857142857,0.700000000000145,30.99142857142967,-31.091428571430324,-1.0032266986263694,-1.0193601917581103,-3.1091428571430324,STOP,2024-11-13 00:00:00+00:00,2024-11-14 00:00:00+00:00,3.5593544723714654,0.33999999999999986,2.789031708557199
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2024-11-20 16:00:00+00:00,2024-11-20 20:00:00+00:00,2024-11-21 16:15:00+00:00,LONG,transition,1.0540100000000001,1.0492376071428573,1.0599754910714285,1.0492276071428572,0.700000000000145,47.723928571428154,-47.82392857142881,-1.0020953849147392,-1.0125723094883659,-4.782392857142881,STOP,2024-11-19 00:00:00+00:00,2024-11-20 00:00:00+00:00,1.8802948018502175,0.16999999999999993,1.5454422027753267
EURUSD_H4_MACRO_PRESSURE_EXTREME_REVERSAL_V0,2025-03-11 16:00:00+00:00,2025-03-11 20:00:00+00:00,2025-03-13 07:35:00+00:00,SHORT,trend_up,1.09198,1.0965595892857143,1.086255513392857,1.0862655133928572,0.700000000000145,45.79589285714336,57.14486607142799,1.2478163980706054,1.236898388423764,5.714486607142799,TARGET,2025-03-10 00:00:00+00:00,2025-03-11 00:00:00+00:00,-1.9218632522821917,-0.15999999999999992,-1.6827948784232882
