bars_to_outcome,candidate,date,direction,entry_price,exit_price,exit_source,exit_time,leverage,margin_aed,notional_aed,outcome,pnl_aed,reason_code,return_on_margin_pct,source_log,spread_points,status,stop_loss,symbol,take_profit,timestamp_broker,timestamp_local,trade_no
16,round_number_retest_v0,2026.06.04,SHORT,4465.70,4472.47,stop_loss,2026.06.04 02:55:00,50.00,100.00,5000.00,LOSS_STOP,-7.5800,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-7.5800,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4472.47,XAUUSD,4455.55,2026.06.04 01:35:00,2026.06.04 05:34:58,719
13,round_number_retest_v0,2026.06.04,SHORT,4464.70,4470.66,stop_loss,2026.06.04 02:50:00,50.00,100.00,5000.00,LOSS_STOP,-6.6746,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-6.6746,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4470.66,XAUUSD,4455.76,2026.06.04 01:45:00,2026.06.04 05:44:57,720
33,round_number_retest_v0,2026.06.04,LONG,4466.08,4481.38,take_profit,2026.06.04 04:45:00,50.00,100.00,5000.00,WIN_TP,17.1291,ROUND_NUMBER_RETEST_LONG_DRY_RUN,17.1291,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4455.88,XAUUSD,4481.38,2026.06.04 02:00:00,2026.06.04 05:59:57,721
2,round_number_retest_v0,2026.06.04,LONG,4462.92,4458.82,stop_loss,2026.06.04 02:40:01,50.00,100.00,5000.00,LOSS_STOP,-4.5934,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-4.5934,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4458.82,XAUUSD,4469.07,2026.06.04 02:30:00,2026.06.04 06:29:57,722
3,round_number_retest_v0,2026.06.04,LONG,4462.62,4469.80,take_profit,2026.06.04 02:50:00,50.00,100.00,5000.00,WIN_TP,8.0446,ROUND_NUMBER_RETEST_LONG_DRY_RUN,8.0446,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4457.83,XAUUSD,4469.80,2026.06.04 02:35:00,2026.06.04 06:34:57,723
21,round_number_retest_v0,2026.06.04,LONG,4464.60,4475.82,take_profit,2026.06.04 04:35:00,50.00,100.00,5000.00,WIN_TP,12.5655,ROUND_NUMBER_RETEST_LONG_DRY_RUN,12.5655,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4457.12,XAUUSD,4475.82,2026.06.04 02:50:00,2026.06.04 06:49:57,724
8,round_number_retest_v0,2026.06.04,SHORT,4470.95,4461.92,take_profit,2026.06.04 03:45:00,50.00,100.00,5000.00,WIN_TP,10.0985,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,10.0985,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4476.97,XAUUSD,4461.92,2026.06.04 03:05:00,2026.06.04 07:04:57,725
5,round_number_retest_v0,2026.06.04,SHORT,4472.78,4465.48,take_profit,2026.06.04 03:40:00,50.00,100.00,5000.00,WIN_TP,8.1605,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,8.1605,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4477.65,XAUUSD,4465.48,2026.06.04 03:15:01,2026.06.04 07:14:58,726
5,round_number_retest_v0,2026.06.04,SHORT,4470.17,4461.91,take_profit,2026.06.04 03:45:00,50.00,100.00,5000.00,WIN_TP,9.2390,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,9.2390,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4475.67,XAUUSD,4461.91,2026.06.04 03:20:00,2026.06.04 07:19:57,727
4,round_number_retest_v0,2026.06.04,SHORT,4469.28,4464.08,take_profit,2026.06.04 03:45:00,50.00,100.00,5000.00,WIN_TP,5.8175,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,5.8175,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4472.74,XAUUSD,4464.08,2026.06.04 03:25:00,2026.06.04 07:24:57,728
2,round_number_retest_v0,2026.06.04,SHORT,4466.94,4460.63,take_profit,2026.06.04 03:50:00,50.00,100.00,5000.00,WIN_TP,7.0630,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,7.0630,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4471.15,XAUUSD,4460.63,2026.06.04 03:40:00,2026.06.04 07:39:57,729
4,round_number_retest_v0,2026.06.04,LONG,4463.58,4471.47,take_profit,2026.06.04 04:20:00,50.00,100.00,5000.00,WIN_TP,8.8382,ROUND_NUMBER_RETEST_LONG_DRY_RUN,8.8382,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4458.32,XAUUSD,4471.47,2026.06.04 04:00:00,2026.06.04 07:59:57,730
41,round_number_retest_v0,2026.06.04,LONG,4471.01,4462.94,stop_loss,2026.06.04 07:45:00,50.00,100.00,5000.00,LOSS_STOP,-9.0248,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-9.0248,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4462.94,XAUUSD,4483.11,2026.06.04 04:20:00,2026.06.04 08:19:57,731
2,round_number_retest_v0,2026.06.04,LONG,4472.33,4476.81,take_profit,2026.06.04 04:35:00,50.00,100.00,5000.00,WIN_TP,5.0086,ROUND_NUMBER_RETEST_LONG_DRY_RUN,5.0086,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4469.35,XAUUSD,4476.81,2026.06.04 04:25:00,2026.06.04 08:24:57,732
8,round_number_retest_v0,2026.06.04,SHORT,4476.84,4468.12,take_profit,2026.06.04 05:50:00,50.00,100.00,5000.00,WIN_TP,9.7390,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,9.7390,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4482.66,XAUUSD,4468.12,2026.06.04 05:10:00,2026.06.04 09:09:57,733
6,round_number_retest_v0,2026.06.04,SHORT,4471.00,4476.11,stop_loss,2026.06.04 06:10:00,50.00,100.00,5000.00,LOSS_STOP,-5.7146,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-5.7146,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4476.11,XAUUSD,4463.33,2026.06.04 05:40:00,2026.06.04 09:39:57,734
12,round_number_retest_v0,2026.06.04,LONG,4474.46,4467.43,stop_loss,2026.06.04 07:10:00,50.00,100.00,5000.00,LOSS_STOP,-7.8557,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-7.8557,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4467.43,XAUUSD,4485.00,2026.06.04 06:10:00,2026.06.04 10:09:57,735
10,round_number_retest_v0,2026.06.04,SHORT,4473.19,4466.90,take_profit,2026.06.04 07:10:00,50.00,100.00,5000.00,WIN_TP,7.0308,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,7.0308,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4477.38,XAUUSD,4466.90,2026.06.04 06:20:00,2026.06.04 10:19:57,736
2,round_number_retest_v0,2026.06.04,SHORT,4466.52,4474.59,stop_loss,2026.06.04 06:35:00,50.00,100.00,5000.00,LOSS_STOP,-9.0339,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-9.0339,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4474.59,XAUUSD,4454.41,2026.06.04 06:25:00,2026.06.04 10:24:57,737
7,round_number_retest_v0,2026.06.04,LONG,4472.03,4467.07,stop_loss,2026.06.04 07:10:00,50.00,100.00,5000.00,LOSS_STOP,-5.5456,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-5.5456,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4467.07,XAUUSD,4479.47,2026.06.04 06:35:00,2026.06.04 10:34:57,738
54,round_number_retest_v0,2026.06.04,SHORT,4469.49,4475.97,stop_loss,2026.06.04 11:10:00,50.00,100.00,5000.00,LOSS_STOP,-7.2491,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-7.2491,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4475.97,XAUUSD,4459.76,2026.06.04 06:40:00,2026.06.04 10:39:57,739
20,round_number_retest_v0,2026.06.04,SHORT,4470.45,4460.32,take_profit,2026.06.04 08:25:00,50.00,100.00,5000.00,WIN_TP,11.3300,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,11.3300,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4477.20,XAUUSD,4460.32,2026.06.04 06:45:00,2026.06.04 10:44:57,740
17,round_number_retest_v0,2026.06.04,SHORT,4468.78,4461.62,take_profit,2026.06.04 08:15:00,50.00,100.00,5000.00,WIN_TP,8.0111,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,8.0111,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4473.55,XAUUSD,4461.62,2026.06.04 06:50:00,2026.06.04 10:49:57,741
32,round_number_retest_v0,2026.06.04,SHORT,4464.13,4471.11,stop_loss,2026.06.04 09:55:00,50.00,100.00,5000.00,LOSS_STOP,-7.8179,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-7.8179,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4471.11,XAUUSD,4453.65,2026.06.04 07:15:00,2026.06.04 11:14:56,742
29,round_number_retest_v0,2026.06.04,SHORT,4462.69,4470.93,stop_loss,2026.06.04 09:50:00,50.00,100.00,5000.00,LOSS_STOP,-9.2321,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-9.2321,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4470.93,XAUUSD,4450.33,2026.06.04 07:25:01,2026.06.04 11:24:57,743
13,round_number_retest_v0,2026.06.04,LONG,4462.33,4467.73,take_profit,2026.06.04 09:10:00,50.00,100.00,5000.00,WIN_TP,6.0507,ROUND_NUMBER_RETEST_LONG_DRY_RUN,6.0507,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4458.73,XAUUSD,4467.73,2026.06.04 08:05:00,2026.06.04 12:04:56,744
34,round_number_retest_v0,2026.06.04,LONG,4465.85,4476.11,take_profit,2026.06.04 11:10:00,50.00,100.00,5000.00,WIN_TP,11.4872,ROUND_NUMBER_RETEST_LONG_DRY_RUN,11.4872,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4459.01,XAUUSD,4476.11,2026.06.04 08:20:00,2026.06.04 12:19:56,745
16,round_number_retest_v0,2026.06.04,LONG,4463.44,4471.88,take_profit,2026.06.04 09:55:00,50.00,100.00,5000.00,WIN_TP,9.4546,ROUND_NUMBER_RETEST_LONG_DRY_RUN,9.4546,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4457.82,XAUUSD,4471.88,2026.06.04 08:35:00,2026.06.04 12:34:56,746
14,round_number_retest_v0,2026.06.04,LONG,4464.83,4472.93,take_profit,2026.06.04 09:55:00,50.00,100.00,5000.00,WIN_TP,9.0709,ROUND_NUMBER_RETEST_LONG_DRY_RUN,9.0709,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4459.43,XAUUSD,4472.93,2026.06.04 08:45:00,2026.06.04 12:44:56,747
14,round_number_retest_v0,2026.06.04,SHORT,4469.95,4475.85,stop_loss,2026.06.04 11:10:00,50.00,100.00,5000.00,LOSS_STOP,-6.5996,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-6.5996,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4475.85,XAUUSD,4461.11,2026.06.04 10:00:00,2026.06.04 13:59:56,748
13,round_number_retest_v0,2026.06.04,SHORT,4469.42,4475.62,stop_loss,2026.06.04 11:10:00,50.00,100.00,5000.00,LOSS_STOP,-6.9360,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-6.9360,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4475.62,XAUUSD,4460.12,2026.06.04 10:05:00,2026.06.04 14:04:56,749
10,round_number_retest_v0,2026.06.04,SHORT,4468.20,4472.44,stop_loss,2026.06.04 11:00:00,50.00,100.00,5000.00,LOSS_STOP,-4.7446,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-4.7446,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4472.44,XAUUSD,4461.84,2026.06.04 10:10:00,2026.06.04 14:09:56,750
4,round_number_retest_v0,2026.06.04,SHORT,4468.24,4471.82,stop_loss,2026.06.04 10:45:00,50.00,100.00,5000.00,LOSS_STOP,-4.0061,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-4.0061,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4471.82,XAUUSD,4462.88,2026.06.04 10:25:01,2026.06.04 14:24:57,751
2,round_number_retest_v0,2026.06.04,LONG,4471.33,4476.59,take_profit,2026.06.04 11:10:00,50.00,100.00,5000.00,WIN_TP,5.8819,ROUND_NUMBER_RETEST_LONG_DRY_RUN,5.8819,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4467.82,XAUUSD,4476.59,2026.06.04 11:00:00,2026.06.04 14:59:56,752
4,round_number_retest_v0,2026.06.04,LONG,4475.10,4485.59,take_profit,2026.06.04 11:30:00,50.00,100.00,5000.00,WIN_TP,11.7204,ROUND_NUMBER_RETEST_LONG_DRY_RUN,11.7204,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4468.11,XAUUSD,4485.59,2026.06.04 11:10:00,2026.06.04 15:09:56,753
1,round_number_retest_v0,2026.06.04,LONG,4479.08,4488.54,take_profit,2026.06.04 11:30:00,50.00,100.00,5000.00,WIN_TP,10.5602,ROUND_NUMBER_RETEST_LONG_DRY_RUN,10.5602,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4472.77,XAUUSD,4488.54,2026.06.04 11:25:00,2026.06.04 15:24:56,754
7,round_number_retest_v0,2026.06.04,SHORT,4494.70,4504.37,stop_loss,2026.06.04 12:50:00,50.00,100.00,5000.00,LOSS_STOP,-10.7571,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-10.7571,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4504.37,XAUUSD,4480.19,2026.06.04 12:15:00,2026.06.04 16:14:56,755
1,round_number_retest_v0,2026.06.04,SHORT,4496.73,4502.22,stop_loss,2026.06.04 12:45:01,50.00,100.00,5000.00,LOSS_STOP,-6.1044,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-6.1044,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4502.22,XAUUSD,4488.49,2026.06.04 12:40:00,2026.06.04 16:39:55,756
1,round_number_retest_v0,2026.06.04,LONG,4501.97,4507.94,take_profit,2026.06.04 12:55:00,50.00,100.00,5000.00,WIN_TP,6.6304,ROUND_NUMBER_RETEST_LONG_DRY_RUN,6.6304,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4497.99,XAUUSD,4507.94,2026.06.04 12:50:00,2026.06.04 16:49:55,757
10,round_number_retest_v0,2026.06.04,LONG,4504.58,4514.47,take_profit,2026.06.04 13:45:00,50.00,100.00,5000.00,WIN_TP,10.9777,ROUND_NUMBER_RETEST_LONG_DRY_RUN,10.9777,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4497.99,XAUUSD,4514.47,2026.06.04 12:55:00,2026.06.04 16:54:55,758
9,round_number_retest_v0,2026.06.04,SHORT,4501.95,4511.54,stop_loss,2026.06.04 13:45:00,50.00,100.00,5000.00,LOSS_STOP,-10.6509,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-10.6509,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4511.54,XAUUSD,4487.56,2026.06.04 13:00:00,2026.06.04 16:59:55,759
3,round_number_retest_v0,2026.06.04,SHORT,4507.12,4493.96,take_profit,2026.06.04 14:10:00,50.00,100.00,5000.00,WIN_TP,14.5991,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,14.5991,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4515.89,XAUUSD,4493.96,2026.06.04 13:55:00,2026.06.04 17:54:55,760
10,round_number_retest_v0,2026.06.04,SHORT,4497.47,4474.20,take_profit,2026.06.04 14:50:00,50.00,100.00,5000.00,WIN_TP,25.8701,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,25.8701,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4512.99,XAUUSD,4474.20,2026.06.04 14:00:00,2026.06.04 17:59:55,761
7,round_number_retest_v0,2026.06.04,SHORT,4495.34,4482.83,take_profit,2026.06.04 14:40:00,50.00,100.00,5000.00,WIN_TP,13.9144,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,13.9144,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4503.68,XAUUSD,4482.83,2026.06.04 14:05:00,2026.06.04 18:04:55,762
5,round_number_retest_v0,2026.06.04,SHORT,4485.22,4471.56,take_profit,2026.06.04 14:50:00,50.00,100.00,5000.00,WIN_TP,15.2278,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,15.2278,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4494.33,XAUUSD,4471.56,2026.06.04 14:25:00,2026.06.04 18:25:00,763
100,round_number_retest_v0,2026.06.04,LONG,4470.02,4456.21,stop_loss,2026.06.05 00:15:01,50.00,100.00,5000.00,LOSS_STOP,-15.4474,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-15.4474,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4456.21,XAUUSD,4490.73,2026.06.04 15:00:00,2026.06.04 19:00:00,764
7,round_number_retest_v0,2026.06.04,LONG,4466.12,4476.58,take_profit,2026.06.04 15:40:00,50.00,100.00,5000.00,WIN_TP,11.7104,ROUND_NUMBER_RETEST_LONG_DRY_RUN,11.7104,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4459.15,XAUUSD,4476.58,2026.06.04 15:05:00,2026.06.04 19:05:00,765
11,round_number_retest_v0,2026.06.04,LONG,4472.39,4481.65,take_profit,2026.06.04 16:10:00,50.00,100.00,5000.00,WIN_TP,10.3524,ROUND_NUMBER_RETEST_LONG_DRY_RUN,10.3524,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4466.22,XAUUSD,4481.65,2026.06.04 15:15:00,2026.06.04 19:15:00,766
13,round_number_retest_v0,2026.06.04,LONG,4474.59,4482.66,take_profit,2026.06.04 16:25:00,50.00,100.00,5000.00,WIN_TP,9.0176,ROUND_NUMBER_RETEST_LONG_DRY_RUN,9.0176,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4469.21,XAUUSD,4482.66,2026.06.04 15:20:00,2026.06.04 19:20:00,767
4,round_number_retest_v0,2026.06.04,LONG,4472.06,4477.63,take_profit,2026.06.04 15:55:00,50.00,100.00,5000.00,WIN_TP,6.2276,ROUND_NUMBER_RETEST_LONG_DRY_RUN,6.2276,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4468.35,XAUUSD,4477.63,2026.06.04 15:35:00,2026.06.04 19:35:00,768
6,round_number_retest_v0,2026.06.04,LONG,4472.56,4478.12,take_profit,2026.06.04 16:10:00,50.00,100.00,5000.00,WIN_TP,6.2157,ROUND_NUMBER_RETEST_LONG_DRY_RUN,6.2157,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4468.85,XAUUSD,4478.12,2026.06.04 15:40:00,2026.06.04 19:40:00,769
80,round_number_retest_v0,2026.06.04,LONG,4475.62,4469.11,stop_loss,2026.06.04 23:30:00,50.00,100.00,5000.00,LOSS_STOP,-7.2727,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-7.2727,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4469.11,XAUUSD,4485.38,2026.06.04 15:55:00,2026.06.04 19:55:00,770
10,round_number_retest_v0,2026.06.04,LONG,4484.70,4478.55,stop_loss,2026.06.04 17:15:00,50.00,100.00,5000.00,LOSS_STOP,-6.8566,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-6.8566,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4478.55,XAUUSD,4493.92,2026.06.04 16:25:00,2026.06.04 20:25:00,771
7,round_number_retest_v0,2026.06.04,LONG,4483.96,4479.04,stop_loss,2026.06.04 17:15:00,50.00,100.00,5000.00,LOSS_STOP,-5.4862,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-5.4862,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4479.04,XAUUSD,4491.34,2026.06.04 16:40:00,2026.06.04 20:40:00,772
16,round_number_retest_v0,2026.06.04,SHORT,4479.26,4474.62,take_profit,2026.06.04 18:35:01,50.00,100.00,5000.00,WIN_TP,5.1794,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,5.1794,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4482.35,XAUUSD,4474.62,2026.06.04 17:15:00,2026.06.04 21:15:00,773
21,round_number_retest_v0,2026.06.04,SHORT,4475.76,4480.73,stop_loss,2026.06.04 19:05:01,50.00,100.00,5000.00,LOSS_STOP,-5.5521,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-5.5521,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4480.73,XAUUSD,4468.30,2026.06.04 17:20:00,2026.06.04 21:20:00,774
1,round_number_retest_v0,2026.06.04,LONG,4475.85,4479.23,take_profit,2026.06.04 17:35:00,50.00,100.00,5000.00,WIN_TP,3.7758,ROUND_NUMBER_RETEST_LONG_DRY_RUN,3.7758,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4473.60,XAUUSD,4479.23,2026.06.04 17:30:00,2026.06.04 21:30:00,775
17,round_number_retest_v0,2026.06.04,SHORT,4476.47,4481.73,stop_loss,2026.06.04 19:05:01,50.00,100.00,5000.00,LOSS_STOP,-5.8752,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-5.8752,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4481.73,XAUUSD,4468.58,2026.06.04 17:40:00,2026.06.04 21:40:00,776
16,round_number_retest_v0,2026.06.04,SHORT,4477.45,4480.74,stop_loss,2026.06.04 19:05:01,50.00,100.00,5000.00,LOSS_STOP,-3.6740,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-3.6740,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4480.74,XAUUSD,4472.52,2026.06.04 17:45:00,2026.06.04 21:45:00,777
5,round_number_retest_v0,2026.06.04,SHORT,4477.95,4480.53,stop_loss,2026.06.04 18:25:01,50.00,100.00,5000.00,LOSS_STOP,-2.8808,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-2.8808,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,75.00,PROVISIONAL,4480.53,XAUUSD,4474.09,2026.06.04 18:00:00,2026.06.04 22:00:00,778
6,round_number_retest_v0,2026.06.04,SHORT,4477.19,4481.18,stop_loss,2026.06.04 19:05:01,50.00,100.00,5000.00,LOSS_STOP,-4.4559,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-4.4559,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4481.18,XAUUSD,4471.21,2026.06.04 18:35:01,2026.06.04 22:35:00,779
2,round_number_retest_v0,2026.06.04,LONG,4476.19,4480.31,take_profit,2026.06.04 19:05:01,50.00,100.00,5000.00,WIN_TP,4.6021,ROUND_NUMBER_RETEST_LONG_DRY_RUN,4.6021,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4473.45,XAUUSD,4480.31,2026.06.04 18:55:00,2026.06.04 22:54:59,780
33,round_number_retest_v0,2026.06.04,SHORT,4477.24,4470.70,take_profit,2026.06.04 22:55:00,50.00,100.00,5000.00,WIN_TP,7.3036,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,7.3036,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4481.60,XAUUSD,4470.70,2026.06.04 19:15:00,2026.06.04 23:14:59,781
5,round_number_retest_v0,2026.06.04,SHORT,4478.53,4480.35,stop_loss,2026.06.04 20:00:00,50.00,100.00,5000.00,LOSS_STOP,-2.0319,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-2.0319,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4480.35,XAUUSD,4475.80,2026.06.04 19:35:00,2026.06.04 23:34:59,782
12,round_number_retest_v0,2026.06.04,SHORT,4478.97,4474.76,take_profit,2026.06.04 22:05:01,50.00,100.00,5000.00,WIN_TP,4.6997,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,4.6997,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4481.78,XAUUSD,4474.76,2026.06.04 20:10:00,2026.06.05 00:09:59,783
6,round_number_retest_v0,2026.06.04,SHORT,4478.68,4476.20,take_profit,2026.06.04 20:45:00,50.00,100.00,5000.00,WIN_TP,2.7687,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,2.7687,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4480.33,XAUUSD,4476.20,2026.06.04 20:15:00,2026.06.05 00:14:59,784
6,round_number_retest_v0,2026.06.04,LONG,4476.01,4473.68,stop_loss,2026.06.04 22:50:00,50.00,100.00,5000.00,LOSS_STOP,-2.6028,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-2.6028,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4473.68,XAUUSD,4479.51,2026.06.04 22:20:00,2026.06.05 02:19:59,785
5,round_number_retest_v0,2026.06.04,LONG,4478.48,4474.08,stop_loss,2026.06.04 22:50:00,50.00,100.00,5000.00,LOSS_STOP,-4.9124,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-4.9124,experimental_demo_executor_signal_log_round_number_retest_v0_xauusd.csv,50.00,PROVISIONAL,4474.08,XAUUSD,4485.09,2026.06.04 22:25:00,2026.06.05 02:24:59,786
