owner,seed_id,entry_hour_utc,owner_priority,seed_priority,signal_time_utc,entry_time_utc,exit_time_utc,exit_reason,entry_price,stop_price,target_price,exit_price,risk_distance,r,fixed_0p01_lot_usd
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,12,1,1,2019-04-23 12:30:00+00:00,2019-04-23 12:45:00+00:00,2019-04-23 12:45:00+00:00,STOP,1.12328,1.1225202699226065,1.1244195951160905,1.1225102699226064,0.0007597300773936055,-1.0131625695725677,-0.769730077393671
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,14,3,0,2019-04-23 13:30:00+00:00,2019-04-23 14:00:00+00:00,2019-04-23 14:15:00+00:00,STOP,1.12114,1.1200304717702507,1.122804292344624,1.1200204717702507,0.0011095282297493014,-1.00901283963034,-1.119528229749367
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,14,3,0,2019-04-23 14:00:00+00:00,2019-04-23 14:30:00+00:00,2019-04-23 19:10:00+00:00,TARGET,1.12,1.1188217237866616,1.1217674143200078,1.1217574143200078,0.0011782762133385472,1.491513025649697,1.7574143200076442
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,12,1,0,2019-05-14 12:00:00+00:00,2019-05-14 12:30:00+00:00,2019-05-14 12:40:00+00:00,STOP,1.1215700000000002,1.1205286749348038,1.1231319875977948,1.1205186749348037,0.0010413250651963857,-1.009603149231964,-1.0513250651964512
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,12,1,1,2019-05-14 12:30:00+00:00,2019-05-14 12:45:00+00:00,2019-05-14 20:35:00+00:00,STOP,1.1211200000000001,1.1202266406316663,1.1224600390525008,1.1202166406316663,0.0008933593683337904,-1.011193703625358,-0.9033593683338559
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,14,0,0,2019-05-14 13:30:00+00:00,2019-05-14 14:00:00+00:00,2019-05-15 00:35:00+00:00,STOP,1.12121,1.1200885476792142,1.122892178481179,1.120078547679214,0.001121452320785865,-1.0089170086099228,-1.1314523207859306
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,14,0,1,2019-05-14 14:00:00+00:00,2019-05-14 14:15:00+00:00,2019-05-15 02:15:00+00:00,TIME_12H,1.12081,1.119904198775156,1.1221687018372664,1.12052,0.0009058012248441827,-0.32015854256546156,-0.2900000000001235
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,10,1,0,2019-05-15 10:00:00+00:00,2019-05-15 10:30:00+00:00,2019-05-15 11:25:00+00:00,STOP,1.1196700000000002,1.1188483783256464,1.1209024325115307,1.1188383783256464,0.0008216216743537341,-1.012171051850514,-0.8316216743537996
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,11,1,0,2019-05-15 10:30:00+00:00,2019-05-15 11:00:00+00:00,2019-05-15 11:25:00+00:00,STOP,1.11965,1.1188220655881,1.12089190161785,1.1188120655881,0.0008279344118999887,-1.0120782514367497,-0.8379344119000542
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,11,1,0,2019-05-15 11:00:00+00:00,2019-05-15 11:30:00+00:00,2019-05-15 11:30:00+00:00,STOP,1.1190200000000001,1.1181702037603787,1.1202946943594323,1.1181602037603786,0.0008497962396214476,-1.0117675267715,-0.8597962396215131
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,11,1,1,2019-05-15 11:30:00+00:00,2019-05-15 11:45:00+00:00,2019-05-15 14:10:00+00:00,TARGET,1.11844,1.1176889161579713,1.1195666257630434,1.1195566257630434,0.0007510838420288213,1.4866859071645815,1.1166257630432774
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,8,1,1,2019-07-09 08:15:00+00:00,2019-07-09 08:30:00+00:00,2019-07-09 08:50:00+00:00,STOP,1.1203400000000001,1.1198044310757962,1.121143353386306,1.1197944310757961,0.0005355689242039219,-1.01867173308259,-0.5455689242039874
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,8,1,1,2019-07-09 08:30:00+00:00,2019-07-09 08:45:00+00:00,2019-07-09 09:05:00+00:00,STOP,1.1200700000000001,1.1195326859989536,1.1208759710015699,1.1195226859989535,0.0005373140010465072,-1.018611091429944,-0.5473140010465727
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,9,3,0,2019-07-09 08:30:00+00:00,2019-07-09 09:00:00+00:00,2019-07-09 14:10:00+00:00,TARGET,1.11995,1.1192384180812798,1.1210173728780803,1.1210073728780803,0.0007115819187202277,1.4859468042441966,1.057372878080276
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,9,3,0,2019-07-09 09:00:00+00:00,2019-07-09 09:30:00+00:00,2019-07-09 13:30:00+00:00,TARGET,1.1198400000000002,1.1190942453611885,1.1209586319582177,1.1209486319582176,0.0007457546388116576,1.4865907639327591,1.1086319582174209
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,7,1,1,2019-07-29 07:00:00+00:00,2019-07-29 07:15:00+00:00,2019-07-29 07:15:00+00:00,STOP,1.11226,1.1118994177089359,1.1128008734365964,1.1118894177089358,0.00036058229106417095,-1.0277329204674832,-0.37058229106423646
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,7,1,0,2019-07-29 07:00:00+00:00,2019-07-29 07:30:00+00:00,2019-07-29 11:25:00+00:00,STOP,1.11216,1.1115624566695643,1.1130563149956536,1.1115524566695643,0.0005975433304357125,-1.016735188045315,-0.607543330435778
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,8,1,1,2019-07-29 08:00:00+00:00,2019-07-29 08:15:00+00:00,2019-07-29 09:35:00+00:00,TARGET,1.1120400000000001,1.1116453128171835,1.112632030774225,1.112622030774225,0.0003946871828166554,1.4746634792424413,0.5820307742248065
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,8,1,0,2019-07-29 08:00:00+00:00,2019-07-29 08:30:00+00:00,2019-07-29 10:15:00+00:00,TARGET,1.11186,1.1112647713120223,1.1127528430319669,1.1127428430319668,0.000595228687977789,1.4831997344853654,0.8828430319667291
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,8,1,1,2019-07-31 08:30:00+00:00,2019-07-31 08:45:00+00:00,2019-07-31 13:40:00+00:00,STOP,1.11453,1.1140340135941982,1.1152739796087028,1.1140240135941981,0.0004959864058018404,-1.0201618429115995,-0.5059864058019059
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,9,1,0,2019-07-31 08:30:00+00:00,2019-07-31 09:00:00+00:00,2019-07-31 13:40:00+00:00,STOP,1.1145,1.1138630928895765,1.1154553606656354,1.1138530928895765,0.0006369071104235235,-1.0157008766842246,-0.6469071104235891
S3_NEUTRAL_AUCTION,DEEP_M30_RSI_BB,18,2,0,2019-07-31 18:00:00+00:00,2019-07-31 18:30:00+00:00,2019-07-31 18:35:00+00:00,STOP,1.1111600000000001,1.10862,1.1149700000000005,1.1086099999999999,0.0025400000000002088,-1.0039370078740413,-2.5500000000002743
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,18,2,1,2019-07-31 18:30:00+00:00,2019-07-31 18:45:00+00:00,2019-07-31 18:45:00+00:00,STOP,1.1093000000000002,1.1076941195666676,1.111708820649999,1.1076841195666676,0.0016058804333325405,-1.0062271136707939,-1.615880433332606
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,13,0,1,2019-08-06 13:00:00+00:00,2019-08-06 13:15:00+00:00,2019-08-06 14:55:00+00:00,TARGET,1.11728,1.1163000992525856,1.1187498511211218,1.1187398511211217,0.0009799007474144972,1.489794884812109,1.4598511211216803
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,13,0,0,2019-08-06 13:00:00+00:00,2019-08-06 13:30:00+00:00,2019-08-06 15:05:00+00:00,TARGET,1.11748,1.1160573329317205,1.1196140006024193,1.1196040006024193,0.0014226670682795373,1.49297094856342,2.1240006024192404
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,13,0,1,2019-08-06 13:30:00+00:00,2019-08-06 13:45:00+00:00,2019-08-06 14:55:00+00:00,TARGET,1.1172600000000001,1.1162676570086072,1.1187485144870895,1.1187385144870894,0.0009923429913929471,1.4899228390920163,1.4785144870892442
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,14,0,0,2019-08-06 13:30:00+00:00,2019-08-06 14:00:00+00:00,2019-08-06 15:05:00+00:00,TARGET,1.11739,1.1159649520080264,1.1195275719879607,1.1195175719879606,0.001425047991973738,1.4929826924732443,2.1275719879605415
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,14,1,0,2019-08-14 13:30:00+00:00,2019-08-14 14:00:00+00:00,2019-08-14 14:10:00+00:00,STOP,1.11579,1.1143358741650247,1.1179711887524633,1.1143258741650246,0.001454125834975395,-1.0068769839305103,-1.4641258349754604
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,14,1,1,2019-08-14 14:00:00+00:00,2019-08-14 14:15:00+00:00,2019-08-14 18:35:00+00:00,STOP,1.11464,1.1134033694661825,1.1164949458007265,1.1133933694661824,0.0012366305338176176,-1.008086489639872,-1.246630533817683
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,14,1,0,2019-08-14 14:00:00+00:00,2019-08-14 14:30:00+00:00,2019-08-15 02:30:00+00:00,TIME_12H,1.11457,1.1130467402960944,1.1168548895558585,1.1141999999999999,0.001523259703905655,-0.24290014306261717,-0.3700000000002035
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,14,1,1,2019-08-14 14:30:00+00:00,2019-08-14 14:45:00+00:00,2019-08-15 02:45:00+00:00,TIME_12H,1.11409,1.1128664359172695,1.1159253461240959,1.11426,0.0012235640827304994,0.138938370616954,0.17000000000000348
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,9,1,1,2019-08-26 08:45:00+00:00,2019-08-26 09:00:00+00:00,2019-08-26 17:05:00+00:00,STOP,1.1115300000000001,1.1105773144319466,1.1129590283520803,1.1105673144319466,0.0009526855680535018,-1.010496642686104,-0.9626855680535673
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,9,1,1,2019-08-26 09:00:00+00:00,2019-08-26 09:15:00+00:00,2019-08-26 17:05:00+00:00,STOP,1.11144,1.1105153634010931,1.1128269548983603,1.110505363401093,0.0009246365989068472,-1.0108150596806227,-0.9346365989069128
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,17,0,0,2019-08-26 17:00:00+00:00,2019-08-26 17:30:00+00:00,2019-08-27 05:30:00+00:00,TIME_12H,1.11013,1.1088584053352502,1.112037391997125,1.10984,0.0012715946647499088,-0.22806009496521387,-0.2900000000001235
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,19,1,0,2019-08-26 18:30:00+00:00,2019-08-26 19:00:00+00:00,2019-08-27 07:00:00+00:00,TIME_12H,1.1098400000000002,1.1086491146215542,1.111626328067669,1.1106,0.0011908853784459161,0.6381806458919314,0.7599999999998719
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,7,1,0,2019-10-07 07:00:00+00:00,2019-10-07 07:30:00+00:00,2019-10-07 08:35:00+00:00,STOP,1.09694,1.096202532174692,1.098046201737962,1.096192532174692,0.0007374678253080358,-1.0135599136082833,-0.7474678253081013
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,8,1,0,2019-10-07 08:00:00+00:00,2019-10-07 08:30:00+00:00,2019-10-07 11:00:00+00:00,TARGET,1.09677,1.0959160507016477,1.0980509239475285,1.0980409239475284,0.0008539492983523633,1.4882897028904751,1.2709239475283685
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,8,1,1,2019-10-07 08:30:00+00:00,2019-10-07 08:45:00+00:00,2019-10-07 09:55:00+00:00,TARGET,1.09653,1.0958927363508375,1.0974858954737439,1.0974758954737438,0.0006372636491625006,1.4843079077033554,0.9458954737437963
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,9,1,0,2019-10-07 08:30:00+00:00,2019-10-07 09:00:00+00:00,2019-10-07 10:35:00+00:00,TARGET,1.0964800000000001,1.0956250470801014,1.097762429379848,1.097752429379848,0.0008549529198986772,1.4883034495029719,1.2724293798478392
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,3,3,0,2019-11-07 02:30:00+00:00,2019-11-07 03:00:00+00:00,2019-11-07 03:20:00+00:00,STOP,1.1062,1.1055122761335407,1.107231585799689,1.1055022761335407,0.0006877238664593222,-1.0145407197390859,-0.6977238664593877
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,3,3,0,2019-11-07 03:00:00+00:00,2019-11-07 03:30:00+00:00,2019-11-07 07:30:00+00:00,TARGET,1.1059400000000001,1.1052363992668595,1.1069954010997112,1.106985401099711,0.0007036007331406857,1.485787394001953,1.045401099710963
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,4,3,0,2019-11-07 03:30:00+00:00,2019-11-07 04:00:00+00:00,2019-11-07 07:30:00+00:00,TARGET,1.1059400000000001,1.1052616564620839,1.1069575153068745,1.1069475153068744,0.0006783435379162928,1.4852582070275275,1.0075153068742626
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,15,3,0,2019-11-07 15:00:00+00:00,2019-11-07 15:30:00+00:00,2019-11-07 15:55:00+00:00,STOP,1.1053700000000002,1.10430947619568,1.1069607857064805,1.10429947619568,0.0010605238043202014,-1.009429302726944,-1.070523804320267
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,10,1,1,2019-12-06 09:45:00+00:00,2019-12-06 10:00:00+00:00,2019-12-06 10:45:00+00:00,STOP,1.10973,1.1093013732246884,1.1103729401629678,1.1092913732246883,0.00042862677531174675,-1.0233303204000552,-0.43862677531181227
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,13,1,0,2019-12-06 12:30:00+00:00,2019-12-06 13:00:00+00:00,2019-12-06 13:30:00+00:00,STOP,1.10907,1.1084039923898796,1.1100690114151806,1.1083939923898796,0.0006660076101203671,-1.0150148434463957,-0.6760076101204326
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,17,2,1,2019-12-06 16:45:00+00:00,2019-12-06 17:00:00+00:00,2019-12-06 21:55:00+00:00,TIME_12H,1.10524,1.10398,1.1071300000000002,1.1054199999999998,0.0012600000000000389,0.14285714285701698,0.17999999999984695
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,17,2,1,2019-12-06 17:00:00+00:00,2019-12-06 17:15:00+00:00,2019-12-06 21:55:00+00:00,TIME_12H,1.10515,1.10398,1.1069050000000002,1.1054199999999998,0.0011700000000001154,0.2307692307690118,0.2699999999997704
S3_NEUTRAL_AUCTION,DEEP_M30_RSI_BB,8,2,0,2019-12-11 08:00:00+00:00,2019-12-11 08:30:00+00:00,2019-12-11 12:10:00+00:00,STOP,1.1082400000000001,1.107717330943311,1.1090240035850338,1.107707330943311,0.0005226690566890735,-1.0191325655729688,-0.532669056689139
S3_NEUTRAL_AUCTION,DEEP_M30_RSI_BB,10,2,0,2019-12-11 10:00:00+00:00,2019-12-11 10:30:00+00:00,2019-12-11 12:50:00+00:00,STOP,1.1080400000000001,1.1074507845447707,1.1089238231828442,1.1074407845447707,0.000589215455229386,-1.0169717204654323,-0.5992154552294515
S3_NEUTRAL_AUCTION,DEEP_M30_RSI_BB,12,2,0,2019-12-11 12:00:00+00:00,2019-12-11 12:30:00+00:00,2019-12-11 12:55:00+00:00,STOP,1.10775,1.1071144892071842,1.1087032661892238,1.1071044892071842,0.0006355107928157633,-1.0157353739906736,-0.6455107928158288
S3_NEUTRAL_AUCTION,DEEP_M30_RSI_BB,13,2,0,2019-12-11 12:30:00+00:00,2019-12-11 13:00:00+00:00,2019-12-11 13:30:00+00:00,TARGET,1.10732,1.1066428828352426,1.1083356757471363,1.1083256757471363,0.0006771171647574903,1.4852315071592566,1.00567574713617
S3_NEUTRAL_AUCTION,DEEP_M30_RSI_BB,13,2,0,2020-01-08 12:30:00+00:00,2020-01-08 13:00:00+00:00,2020-01-08 21:45:00+00:00,STOP,1.1117400000000002,1.1105597418548465,1.1135103872177305,1.1105497418548465,0.0011802581451536565,-1.0084727227184385,-1.190258145153722
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,13,2,1,2020-01-08 13:00:00+00:00,2020-01-08 13:15:00+00:00,2020-01-08 21:45:00+00:00,STOP,1.1116700000000002,1.1107248162393741,1.1130877756409392,1.110714816239374,0.0009451837606260227,-1.010579953249982,-0.9551837606260882
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,13,2,1,2020-01-08 13:15:00+00:00,2020-01-08 13:30:00+00:00,2020-01-08 15:05:00+00:00,TARGET,1.11155,1.110604329365133,1.1129685059523005,1.1129585059523004,0.0009456706348669464,1.4894254937910043,1.408505952300354
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,13,2,1,2020-01-08 13:30:00+00:00,2020-01-08 13:45:00+00:00,2020-01-08 21:45:00+00:00,STOP,1.11171,1.1107788772676235,1.1131066840985646,1.1107688772676234,0.0009311227323764992,-1.01073972275872,-0.9411227323765647
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,10,1,0,2020-03-19 10:00:00+00:00,2020-03-19 10:30:00+00:00,2020-03-19 11:25:00+00:00,STOP,1.08013,1.0754368479627543,1.0871697280558688,1.0754268479627542,0.00469315203724574,-1.0021307641262638,-4.703152037245806
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,11,3,0,2020-03-19 10:30:00+00:00,2020-03-19 11:00:00+00:00,2020-03-19 11:30:00+00:00,STOP,1.0783500000000001,1.073708073108272,1.0853128903375924,1.073698073108272,0.004641926891728154,-1.0021542777887962,-4.65192689172822
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,11,3,0,2020-03-19 11:00:00+00:00,2020-03-19 11:30:00+00:00,2020-03-19 12:55:00+00:00,TARGET,1.0753000000000001,1.070448639314824,1.0825770410277644,1.0825670410277644,0.004851360685176109,1.4979387226287852,7.2670410277642095
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,17,3,0,2020-03-19 16:30:00+00:00,2020-03-19 17:00:00+00:00,2020-03-20 04:40:00+00:00,TARGET,1.06636,1.0604195287099898,1.0752707069350151,1.075260706935015,0.005940471290010185,1.4983166318778456,8.900706935015101
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,7,1,1,2020-05-05 07:00:00+00:00,2020-05-05 07:15:00+00:00,2020-05-05 07:20:00+00:00,STOP,1.0893300000000001,1.0885,1.0905750000000003,1.08849,0.0008300000000001084,-1.0120481927711618,-0.8400000000001739
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,7,1,0,2020-05-05 07:00:00+00:00,2020-05-05 07:30:00+00:00,2020-05-05 08:05:00+00:00,TARGET,1.08892,1.0877900963363731,1.0906148554954407,1.0906048554954406,0.0011299036636269744,1.4911496879584807,1.684855495440507
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,7,1,1,2020-05-05 07:30:00+00:00,2020-05-05 07:45:00+00:00,2020-05-05 08:05:00+00:00,TARGET,1.08897,1.0881332223061586,1.090225166540762,1.090215166540762,0.000836777693841384,1.4880493946317346,1.2451665407620105
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,8,1,1,2020-05-05 08:30:00+00:00,2020-05-05 08:45:00+00:00,2020-05-05 08:55:00+00:00,STOP,1.0865,1.084842224028691,1.0889866639569634,1.084832224028691,0.0016577759713090057,-1.006032178155031,-1.6677759713090712
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,6,1,0,2020-05-06 06:00:00+00:00,2020-05-06 06:30:00+00:00,2020-05-06 08:20:00+00:00,STOP,1.08216,1.0809593129462391,1.0839610305806413,1.080949312946239,0.0012006870537608627,-1.0083285648568816,-1.2106870537609282
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,8,1,0,2020-05-06 08:00:00+00:00,2020-05-06 08:30:00+00:00,2020-05-06 12:45:00+00:00,TARGET,1.07949,1.0779095352211978,1.0818606971682034,1.0818506971682034,0.0015804647788022486,1.4936727473245914,2.3606971682033073
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,8,1,1,2020-05-06 08:30:00+00:00,2020-05-06 08:45:00+00:00,2020-05-06 09:40:00+00:00,STOP,1.0798800000000002,1.0786058238236054,1.0817912642645924,1.0785958238236053,0.0012741761763948034,-1.0078482082661127,-1.284176176394869
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,10,3,0,2020-05-06 09:30:00+00:00,2020-05-06 10:00:00+00:00,2020-05-06 11:40:00+00:00,TARGET,1.0787200000000001,1.0771042648983133,1.0811436026525303,1.0811336026525302,0.0016157351016867771,1.4938108666515781,2.4136026525301
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,0,1,0,2020-05-12 00:00:00+00:00,2020-05-12 00:30:00+00:00,2020-05-12 03:40:00+00:00,TARGET,1.0786900000000001,1.0774971356010212,1.0804792965984684,1.0804692965984684,0.0011928643989789212,1.491616817461619,1.7792965984682052
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,0,1,1,2020-05-12 00:30:00+00:00,2020-05-12 00:45:00+00:00,2020-05-12 02:50:00+00:00,TARGET,1.07884,1.0780694601983616,1.0799958097024578,1.0799858097024577,0.0007705398016384368,1.4870220850646638,1.1458097024577008
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,1,3,0,2020-05-12 00:30:00+00:00,2020-05-12 01:00:00+00:00,2020-05-12 05:10:00+00:00,TARGET,1.07932,1.0781213402009482,1.0811179896985779,1.0811079896985778,0.001198659799051871,1.4916573493096412,1.787989698577741
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,1,3,0,2020-05-12 01:00:00+00:00,2020-05-12 01:30:00+00:00,2020-05-12 05:05:00+00:00,TARGET,1.07914,1.0779809587580234,1.0808785618629648,1.0808685618629648,0.0011590412419766327,1.491372179316827,1.7285618629647725
