owner,seed_id,entry_hour_utc,owner_priority,seed_priority,signal_time_utc,entry_time_utc,exit_time_utc,exit_reason,entry_price,stop_price,target_price,exit_price,risk_distance,r,fixed_0p01_lot_usd,oracle_date
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,11,1,1,2019-11-14 11:30:00+00:00,2019-11-14 11:45:00+00:00,2019-11-14 14:00:00+00:00,TARGET,1.0990900000000001,1.098462481488547,1.1000312777671797,1.1000212777671796,0.0006275185114530402,1.4840642151306258,0.9312777671794947,2019-11-14
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,13,1,0,2019-12-18 13:00:00+00:00,2019-12-18 13:30:00+00:00,2019-12-18 15:45:00+00:00,TARGET,1.1113000000000002,1.110366251044495,1.1127006234332582,1.112690623433258,0.0009337489555052425,1.489290483334952,1.3906234332579093,2019-12-18
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,6,1,1,2020-01-07 05:45:00+00:00,2020-01-07 06:00:00+00:00,2020-01-07 06:35:00+00:00,TARGET,1.11837,1.118026697277389,1.1188849540839167,1.1188749540839167,0.0003433027226111829,1.4708711893569737,0.5049540839165978,2020-01-07
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,8,1,0,2020-01-07 07:30:00+00:00,2020-01-07 08:00:00+00:00,2020-01-07 08:35:00+00:00,TARGET,1.11748,1.116751354116004,1.1185729688259942,1.1185629688259942,0.0007286458839961263,1.4862759123194078,1.082968825994124,2020-01-07
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,10,1,0,2020-01-07 10:00:00+00:00,2020-01-07 10:30:00+00:00,2020-01-07 11:35:00+00:00,TARGET,1.1167200000000002,1.1157669428768398,1.1181495856847408,1.1181395856847407,0.0009530571231604057,1.489507449493788,1.419585684740543,2020-01-07
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,13,1,0,2020-01-14 13:00:00+00:00,2020-01-14 13:30:00+00:00,2020-01-14 16:05:00+00:00,TARGET,1.11105,1.1101892675861829,1.112341098620726,1.112331098620726,0.0008607324138172334,1.4883819874336952,1.2810986207258956,2020-01-14
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,13,1,1,2020-01-14 13:30:00+00:00,2020-01-14 13:45:00+00:00,2020-01-14 14:55:00+00:00,TARGET,1.1110900000000001,1.1103178553899193,1.1122482169151213,1.1122382169151213,0.0007721446100807938,1.4870490580786166,1.1482169151211252,2020-01-14
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,2,1,0,2020-02-05 02:00:00+00:00,2020-02-05 02:30:00+00:00,2020-02-05 08:20:00+00:00,TARGET,1.10368,1.1031232361918248,1.1045151457122628,1.1045051457122628,0.0005567638081751536,1.4820390624298472,0.8251457122627759,2020-02-05
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,2,1,1,2020-02-05 02:30:00+00:00,2020-02-05 02:45:00+00:00,2020-02-05 07:45:00+00:00,TARGET,1.1035300000000001,1.103194412250649,1.1040333816240269,1.1040233816240268,0.00033558774935116276,1.4702015344141737,0.4933816240266786,2020-02-05
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,3,1,0,2020-02-05 02:30:00+00:00,2020-02-05 03:00:00+00:00,2020-02-05 08:05:00+00:00,TARGET,1.10351,1.102967005035266,1.104324492447101,1.104314492447101,0.0005429949647339782,1.4815836229623884,0.8044924471009018,2020-02-05
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,3,1,0,2020-02-05 03:00:00+00:00,2020-02-05 03:30:00+00:00,2020-02-05 08:10:00+00:00,TARGET,1.10356,1.10302579038989,1.1043613144151654,1.1043513144151653,0.0005342096101101923,1.4812807560725034,0.7913144151652229,2020-02-05
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,15,1,0,2020-04-16 15:00:00+00:00,2020-04-16 15:30:00+00:00,2020-04-17 01:10:00+00:00,TARGET,1.08352,1.0810638169622924,1.0872042745565615,1.0871942745565615,0.002456183037707671,1.4959286421872702,3.674274556561441,2020-04-16
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,2,1,0,2020-04-21 02:00:00+00:00,2020-04-21 02:30:00+00:00,2020-04-21 09:35:00+00:00,TARGET,1.0830300000000002,1.0816947998011492,1.0850328002982765,1.0850228002982765,0.0013352001988509166,1.492510486435913,1.9928002982763093,2020-04-21
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,2,1,1,2020-04-21 02:30:00+00:00,2020-04-21 02:45:00+00:00,2020-04-21 05:55:00+00:00,TARGET,1.08292,1.0820784235778684,1.0841823646331976,1.0841723646331975,0.0008415764221316735,1.4881175378289044,1.2523646331974447,2020-04-21
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,8,1,1,2020-05-11 08:30:00+00:00,2020-05-11 08:45:00+00:00,2020-05-11 09:40:00+00:00,TARGET,1.0812300000000001,1.0803225575813444,1.0825911636279837,1.0825811636279836,0.0009074424186557017,1.4889800170297531,1.351163627983487,2020-05-11
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,0,1,0,2020-05-12 00:00:00+00:00,2020-05-12 00:30:00+00:00,2020-05-12 03:40:00+00:00,TARGET,1.0786900000000001,1.0774971356010212,1.0804792965984684,1.0804692965984684,0.0011928643989789212,1.491616817461619,1.7792965984682052,2020-05-12
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,0,1,1,2020-05-12 00:30:00+00:00,2020-05-12 00:45:00+00:00,2020-05-12 02:50:00+00:00,TARGET,1.07884,1.0780694601983616,1.0799958097024578,1.0799858097024577,0.0007705398016384368,1.4870220850646638,1.1458097024577008,2020-05-12
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,11,1,0,2020-07-01 11:00:00+00:00,2020-07-01 11:30:00+00:00,2020-07-01 12:50:00+00:00,TARGET,1.1196300000000001,1.1182407781767054,1.121713832734942,1.121703832734942,0.0013892218232947062,1.492801725518204,2.073832734941883,2020-07-01
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,11,1,1,2020-07-01 11:30:00+00:00,2020-07-01 11:45:00+00:00,2020-07-01 12:45:00+00:00,TARGET,1.11971,1.11848,1.121555,1.121545,0.0012300000000000644,1.4918699186991342,1.835000000000031,2020-07-01
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,6,1,0,2020-07-16 06:00:00+00:00,2020-07-16 06:30:00+00:00,2020-07-16 07:40:00+00:00,TARGET,1.13962,1.1386639890765697,1.1410540163851457,1.1410440163851456,0.0009560109234303393,1.489539868473393,1.4240163851455545,2020-07-16
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,10,1,0,2020-07-16 09:30:00+00:00,2020-07-16 10:00:00+00:00,2020-07-16 11:15:00+00:00,TARGET,1.13816,1.1368852694301572,1.1400720958547643,1.1400620958547643,0.0012747305698428413,1.4921552050004587,1.9020958547641964,2020-07-16
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,10,1,0,2020-07-16 10:00:00+00:00,2020-07-16 10:30:00+00:00,2020-07-16 11:25:00+00:00,TARGET,1.13843,1.1371363216137174,1.140370517579424,1.140360517579424,0.0012936783862826928,1.4922701035233341,1.9305175794239737,2020-07-16
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,8,1,0,2020-10-06 08:00:00+00:00,2020-10-06 08:30:00+00:00,2020-10-06 10:40:00+00:00,TARGET,1.17707,1.1759903311353592,1.1786895032969613,1.1786795032969613,0.001079668864640837,1.4907379009179893,1.60950329696119,2020-10-06
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,13,1,1,2020-10-08 13:00:00+00:00,2020-10-08 13:15:00+00:00,2020-10-08 15:45:00+00:00,TARGET,1.1739600000000001,1.172831497042592,1.1756527544361124,1.1756427544361123,0.001128502957408184,1.4911387028856067,1.6827544361122104,2020-10-08
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,13,1,0,2020-10-08 13:00:00+00:00,2020-10-08 13:30:00+00:00,2020-10-08 23:45:00+00:00,TARGET,1.17452,1.173196453941689,1.1765053190874664,1.1764953190874663,0.001323546058310976,1.4924445394722887,1.9753190874662874,2020-10-08
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,4,1,1,2020-12-18 04:30:00+00:00,2020-12-18 04:45:00+00:00,2020-12-18 06:35:00+00:00,TARGET,1.22418,1.223624861238554,1.225012708142169,1.2250027081421688,0.0005551387614459724,1.4819864857317304,0.8227081421687821,2020-12-18
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,5,1,1,2020-12-18 04:45:00+00:00,2020-12-18 05:00:00+00:00,2020-12-18 06:20:00+00:00,TARGET,1.22414,1.2235875140072288,1.2249687289891569,1.2249587289891568,0.0005524859927712455,1.481899993609058,0.8187289891568028,2020-12-18
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,5,1,1,2020-12-18 05:00:00+00:00,2020-12-18 05:15:00+00:00,2020-12-18 06:15:00+00:00,TARGET,1.2241000000000002,1.2235569772924269,1.22491453406136,1.22490453406136,0.0005430227075733374,1.481584563848417,0.8045340613598295,2020-12-18
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,15,1,0,2020-12-18 15:00:00+00:00,2020-12-18 15:30:00+00:00,2020-12-18 21:45:00+00:00,TARGET,1.2235,1.2220575919948156,1.2256636120077768,1.2256536120077768,0.00144240800518447,1.493067148848307,2.1536120077767507,2020-12-18
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,4,1,0,2021-04-13 03:30:00+00:00,2021-04-13 04:00:00+00:00,2021-04-13 07:35:00+00:00,TARGET,1.1891,1.1882741050005716,1.1903388424991426,1.1903288424991425,0.0008258949994284226,1.4878919232988488,1.2288424991424574,2021-04-13
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,5,1,1,2021-04-13 04:45:00+00:00,2021-04-13 05:00:00+00:00,2021-04-13 06:05:00+00:00,TARGET,1.18882,1.1883154224090255,1.1895768663864617,1.1895668663864616,0.0005045775909744421,1.4801814424997481,0.7468663864615976,2021-04-13
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,5,1,1,2021-04-13 05:00:00+00:00,2021-04-13 05:15:00+00:00,2021-04-13 06:10:00+00:00,TARGET,1.1888500000000002,1.188359463665524,1.1895858045017147,1.1895758045017146,0.0004905363344762659,1.4796141502736362,0.7258045017144443,2021-04-13
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,5,1,1,2021-04-13 05:15:00+00:00,2021-04-13 05:30:00+00:00,2021-04-13 06:10:00+00:00,TARGET,1.18899,1.1885125019751293,1.189706247037306,1.189696247037306,0.0004774980248707372,1.4790575049964394,0.7062470373060403,2021-04-13
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,7,1,1,2021-05-05 07:00:00+00:00,2021-05-05 07:15:00+00:00,2021-05-05 09:45:00+00:00,TARGET,1.19924,1.198495159444886,1.2003572608326711,1.200347260832671,0.0007448405551140347,1.486574307841583,1.1072608326709865,2021-05-05
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,7,1,0,2021-05-05 07:00:00+00:00,2021-05-05 07:30:00+00:00,2021-05-05 09:45:00+00:00,TARGET,1.1987700000000001,1.1977475517315104,1.2003036724027347,1.2002936724027347,0.0010224482684897396,1.4902195540759862,1.5236724027345439,2021-05-05
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,7,1,1,2021-05-05 07:30:00+00:00,2021-05-05 07:45:00+00:00,2021-05-05 09:45:00+00:00,TARGET,1.1991800000000001,1.1984089078887028,1.200336638166946,1.200326638166946,0.0007710921112973335,1.487031380747299,1.1466381669458237,2021-05-05
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,8,1,1,2021-05-05 07:45:00+00:00,2021-05-05 08:00:00+00:00,2021-05-05 10:05:00+00:00,TARGET,1.19951,1.19859,1.2008900000000002,1.2008800000000002,0.0009200000000000319,1.4891304347826586,1.3700000000000934,2021-05-05
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,20,1,1,2021-05-10 20:30:00+00:00,2021-05-10 20:45:00+00:00,2021-05-11 02:40:00+00:00,TARGET,1.21317,1.2123282252104386,1.2144326621843424,1.2144226621843424,0.0008417747895614891,1.4881203379764274,1.2526621843422792,2021-05-10
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,6,1,0,2021-08-17 06:00:00+00:00,2021-08-17 06:30:00+00:00,2021-08-17 07:40:00+00:00,TARGET,1.17649,1.1759090917312358,1.1773613624031465,1.1773513624031464,0.0005809082687642242,1.4827855781408867,0.8613624031463818,2021-08-17
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,7,1,0,2021-08-17 06:30:00+00:00,2021-08-17 07:00:00+00:00,2021-08-17 07:25:00+00:00,TARGET,1.1761700000000002,1.1755595851790048,1.1770856222314932,1.177075622231493,0.0006104148209953308,1.483617697906221,0.9056222314929308,2021-08-17
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,11,1,0,2021-12-10 10:30:00+00:00,2021-12-10 11:00:00+00:00,2021-12-10 13:30:00+00:00,TARGET,1.12691,1.1259645576464108,1.1283281635303841,1.128318163530384,0.0009454423535892875,1.4894229405293824,1.4081635303839768,2021-12-10
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,11,1,1,2021-12-10 11:00:00+00:00,2021-12-10 11:15:00+00:00,2021-12-10 13:30:00+00:00,TARGET,1.12725,1.12651,1.1283600000000003,1.1283500000000002,0.000740000000000185,1.4864864864862513,1.100000000000101,2021-12-10
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,11,1,0,2021-12-10 11:00:00+00:00,2021-12-10 11:30:00+00:00,2021-12-10 13:30:00+00:00,TARGET,1.12697,1.1260150892430958,1.1284023661353564,1.1283923661353563,0.000954910756904237,1.4895278172041073,1.42236613535629,2021-12-10
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,11,1,1,2021-12-10 11:30:00+00:00,2021-12-10 11:45:00+00:00,2021-12-10 13:30:00+00:00,TARGET,1.1270900000000001,1.1263552205387977,1.128192169191804,1.128182169191804,0.0007347794612024838,1.4863904742470764,1.0921691918037713,2021-12-10
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,9,1,0,2021-12-23 08:30:00+00:00,2021-12-23 09:00:00+00:00,2021-12-23 10:30:00+00:00,TARGET,1.1315300000000001,1.130653075719014,1.1328453864214794,1.1328353864214793,0.0008769242809860689,1.4885965068857372,1.3053864214791489,2021-12-23
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,9,1,1,2021-12-23 09:00:00+00:00,2021-12-23 09:15:00+00:00,2021-12-23 10:10:00+00:00,TARGET,1.13168,1.1310229410522237,1.1326655884216645,1.1326555884216645,0.0006570589477763455,1.484780665366619,0.9755884216644528,2021-12-23
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,9,1,1,2021-12-23 09:15:00+00:00,2021-12-23 09:30:00+00:00,2021-12-23 10:30:00+00:00,TARGET,1.1317300000000001,1.13106,1.1327350000000003,1.1327250000000002,0.0006700000000001705,1.485074626865412,0.9950000000000792,2021-12-23
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,9,1,1,2021-12-29 09:00:00+00:00,2021-12-29 09:15:00+00:00,2021-12-29 11:20:00+00:00,TARGET,1.12796,1.1272706367172436,1.1289940449241347,1.1289840449241346,0.0006893632827564833,1.4854938604211838,1.0240449241345484,2021-12-29
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,9,1,0,2021-12-29 09:00:00+00:00,2021-12-29 09:30:00+00:00,2021-12-29 11:20:00+00:00,TARGET,1.1277700000000002,1.1268156830536846,1.1292014754194735,1.1291914754194734,0.0009543169463155365,1.4895213010324568,1.4214754194732393,2021-12-29
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,9,1,1,2021-12-29 09:30:00+00:00,2021-12-29 09:45:00+00:00,2021-12-29 11:20:00+00:00,TARGET,1.12799,1.1273023857408886,1.1290214213886673,1.1290114213886673,0.0006876142591114576,1.4854569624357752,1.0214213886672319,2021-12-29
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,10,1,0,2021-12-29 09:30:00+00:00,2021-12-29 10:00:00+00:00,2021-12-29 11:20:00+00:00,TARGET,1.12805,1.12711484854985,1.129452727175225,1.129442727175225,0.0009351514501501068,1.4893065449467342,1.3927271752249837,2021-12-29
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,8,1,0,2021-12-30 08:00:00+00:00,2021-12-30 08:30:00+00:00,2021-12-30 11:15:00+00:00,TARGET,1.13069,1.1297623322048975,1.1320815016926535,1.1320715016926535,0.0009276677951024492,1.4892202790126263,1.3815016926534973,2021-12-30
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,5,1,1,2022-01-03 04:45:00+00:00,2022-01-03 05:00:00+00:00,2022-01-03 09:10:00+00:00,TARGET,1.13412,1.133391718111823,1.1352124228322658,1.1352024228322657,0.0007282818881770847,1.4862690530105247,1.0824228322656726,2022-01-03
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,5,1,1,2022-01-03 05:00:00+00:00,2022-01-03 05:15:00+00:00,2022-01-03 09:10:00+00:00,TARGET,1.1340400000000002,1.133342738246693,1.135085892629961,1.135075892629961,0.000697261753307199,1.4856581836697134,1.035892629960733,2022-01-03
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,5,1,1,2022-01-03 05:15:00+00:00,2022-01-03 05:30:00+00:00,2022-01-03 07:55:00+00:00,TARGET,1.1337300000000001,1.1330385426576435,1.134767186013535,1.134757186013535,0.0006914573423566495,1.485537791867271,1.0271860135349087,2022-01-03
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,10,1,0,2022-02-03 10:00:00+00:00,2022-02-03 10:30:00+00:00,2022-02-03 12:40:00+00:00,TARGET,1.12815,1.127113006133865,1.1297054907992026,1.1296954907992025,0.0010369938661349831,1.490356741417164,1.5454907992025202,2022-02-03
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,10,1,1,2022-02-03 10:30:00+00:00,2022-02-03 10:45:00+00:00,2022-02-03 12:05:00+00:00,TARGET,1.1280400000000002,1.127284153967239,1.129173769049142,1.1291637690491418,0.0007558460327612426,1.4867697923032754,1.1237690491416874,2022-02-03
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,11,1,0,2022-02-03 10:30:00+00:00,2022-02-03 11:00:00+00:00,2022-02-03 12:15:00+00:00,TARGET,1.12799,1.1269690771243033,1.1295213843135452,1.1295113843135451,0.0010209228756967725,1.4902049408058953,1.5213843135450933,2022-02-03
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,11,1,1,2022-02-03 11:00:00+00:00,2022-02-03 11:15:00+00:00,2022-02-03 12:05:00+00:00,TARGET,1.1276300000000001,1.126861632757466,1.1287825508638012,1.1287725508638011,0.0007683672425340404,1.486985389997775,1.1425508638009951,2022-02-03
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,6,1,0,2022-04-25 06:00:00+00:00,2022-04-25 06:30:00+00:00,2022-04-25 08:05:00+00:00,TARGET,1.0724500000000001,1.0706546798442036,1.075142980233695,1.0751329802336949,0.0017953201557965315,1.4944299628298727,2.6829802336947317,2022-04-25
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,6,1,1,2022-04-25 06:30:00+00:00,2022-04-25 06:45:00+00:00,2022-04-25 08:00:00+00:00,TARGET,1.0723,1.07067,1.074745,1.074735,0.0016300000000000203,1.4938650306748065,2.434999999999965,2022-04-25
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,6,1,1,2022-06-29 06:00:00+00:00,2022-06-29 06:15:00+00:00,2022-06-29 07:00:00+00:00,TARGET,1.04929,1.0482511123167082,1.050848331524938,1.0508383315249379,0.0010388876832918559,1.4903743203805553,1.5483315249378293,2022-06-29
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,6,1,0,2022-06-29 06:00:00+00:00,2022-06-29 06:30:00+00:00,2022-06-29 07:00:00+00:00,TARGET,1.0495100000000002,1.0480412193495343,1.0517131709756988,1.0517031709756988,0.0014687806504658507,1.4931916314413558,2.1931709756985995,2022-06-29
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,6,1,1,2022-06-29 06:30:00+00:00,2022-06-29 06:45:00+00:00,2022-06-29 07:00:00+00:00,TARGET,1.0493000000000001,1.0482600101098147,1.0508599848352782,1.0508499848352781,0.0010399898901853888,1.4903845219127247,1.5499848352780177,2022-06-29
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,7,1,0,2022-06-29 06:30:00+00:00,2022-06-29 07:00:00+00:00,2022-06-29 07:00:00+00:00,TARGET,1.04902,1.047568132253139,1.0511978016202916,1.0511878016202916,0.001451867746861124,1.4931123203047962,2.1678016202915096,2022-06-29
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,11,1,0,2022-06-30 10:30:00+00:00,2022-06-30 11:00:00+00:00,2022-06-30 14:10:00+00:00,TARGET,1.04013,1.0382146175721625,1.0430030736417564,1.0429930736417563,0.0019153824278375087,1.4947791105031465,2.8630736417563085,2022-06-30
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,11,1,0,2022-06-30 11:00:00+00:00,2022-06-30 11:30:00+00:00,2022-06-30 13:30:00+00:00,TARGET,1.0393400000000002,1.0374004306027225,1.0422493540959166,1.0422393540959165,0.001939569397277685,1.4948442164460771,2.899354095916351,2022-06-30
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,11,1,1,2022-06-30 11:30:00+00:00,2022-06-30 11:45:00+00:00,2022-06-30 12:30:00+00:00,TARGET,1.03901,1.03750310679044,1.0412703398143397,1.0412603398143396,0.0015068932095598786,1.4933638296750325,2.2503398143396414,2022-06-30
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,10,1,1,2022-07-20 10:30:00+00:00,2022-07-20 10:45:00+00:00,2022-07-20 12:50:00+00:00,TARGET,1.0189000000000001,1.0168020703327285,1.0220468945009076,1.0220368945009075,0.0020979296672716252,1.4952333959731499,3.1368945009073723,2022-07-20
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,11,1,0,2022-07-28 10:30:00+00:00,2022-07-28 11:00:00+00:00,2022-07-28 19:00:00+00:00,TARGET,1.0134400000000001,1.010495411886754,1.0178568821698692,1.0178468821698692,0.0029445881132461604,1.4966039392894404,4.406882169869064,2022-07-28
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,11,1,1,2022-07-28 11:00:00+00:00,2022-07-28 11:15:00+00:00,2022-07-28 12:45:00+00:00,TARGET,1.01323,1.0111617365588004,1.0163323951617995,1.0163223951617995,0.0020682634411997025,1.495165025982195,3.0923951617993772,2022-07-28
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,11,1,0,2022-07-28 11:00:00+00:00,2022-07-28 11:30:00+00:00,2022-07-28 12:55:00+00:00,TARGET,1.01291,1.0100257396091286,1.017236390586307,1.017226390586307,0.002884260390871418,1.4965329066572093,4.316390586307062,2022-07-28
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,11,1,1,2022-07-28 11:30:00+00:00,2022-07-28 11:45:00+00:00,2022-07-28 12:35:00+00:00,TARGET,1.0127700000000002,1.010786436114476,1.0157453458282864,1.0157353458282863,0.00198356388552412,1.494958569233366,2.9653458282861145,2022-07-28
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,14,1,0,2022-08-03 14:00:00+00:00,2022-08-03 14:30:00+00:00,2022-08-04 01:30:00+00:00,TARGET,1.014,1.0116084719877378,1.0175872920183933,1.0175772920183932,0.0023915280122621674,1.4958185729170672,3.5772920183931856,2022-08-03
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,14,1,1,2022-08-03 14:30:00+00:00,2022-08-03 14:45:00+00:00,2022-08-03 16:20:00+00:00,TARGET,1.01339,1.011422365105497,1.0163414523417544,1.0163314523417544,0.001967634894503023,1.4949177563235367,2.941452341754358,2022-08-03
