owner,seed_id,entry_hour_utc,trades,wins,gross_profit_r,gross_loss_r,net_r,win_rate,profit_factor
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,10,22,9,12.903776976094676,13.09156752608574,-0.18779054999106592,0.4090909090909091,0.9856556100240189
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,9,25,10,14.896068594060553,15.132453826305692,-0.23638523224513763,0.4,0.9843789226150345
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,1,10,4,5.965751578112799,6.063303367300829,-0.09755178918803065,0.4,0.9839111152323133
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,19,5,3,1.9666091428615506,2.0138141401338814,-0.04720499727233063,0.6,0.9765594071808471
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,6,81,32,47.664118081462675,49.5394334558054,-1.875315374342724,0.3950617283950617,0.9621449975600607
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,22,53,21,30.782241701355993,32.366066300263846,-1.5838245989078494,0.39622641509433965,0.9510652736043199
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,1,23,9,13.417778073590274,14.146055513637146,-0.728277440046873,0.391304347826087,0.9485172782374002
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,18,100,42,46.95550634499737,49.93062742499161,-2.9751210799942465,0.42,0.9404149069734077
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,16,22,9,10.783344544397044,11.49441184296959,-0.7110672985725455,0.4090909090909091,0.9381380005965715
S3_NEUTRAL_AUCTION,DEEP_M30_RSI_BB,6,18,7,10.413268626442193,11.131543742687391,-0.7182751162452006,0.3888888888888889,0.9354738989623921
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,13,70,27,39.05533876273836,42.14368727569866,-3.0883485129603025,0.38571428571428573,0.9267185974317644
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,21,71,26,36.86618732577129,40.108227066010876,-3.2420397402395853,0.36619718309859156,0.9191677125268147
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,8,39,15,22.309123371532202,24.308720574867724,-1.9995972033355216,0.38461538461538464,0.9177415694430721
S3_NEUTRAL_AUCTION,DEEP_M30_RSI_BB,15,36,16,15.422562933761439,17.371293696468733,-1.9487307627072963,0.4444444444444444,0.8878189041784817
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,6,8,3,4.462753076205871,5.051686335810169,-0.5889332596042991,0.375,0.883418482373006
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,20,82,29,38.70285375592275,44.33105612313427,-5.628202367211513,0.35365853658536583,0.8730415456022843
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,6,143,53,78.60952547929136,91.54897890771886,-12.939453428427484,0.3706293706293706,0.8586608656610968
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,6,30,11,16.312835481440658,19.367271378611093,-3.054435897170438,0.36666666666666664,0.842288785164455
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,9,122,44,65.4665754740997,78.87849730484339,-13.411921830743715,0.36065573770491804,0.8299673258364652
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,0,36,13,19.061755519873937,23.26345608838234,-4.201700568508408,0.3611111111111111,0.8193862273711466
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,7,28,10,14.859892180705712,18.274150692111085,-3.414258511405372,0.35714285714285715,0.8131645859263215
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,11,17,6,8.951151273843461,11.088334176335781,-2.137182902492322,0.35294117647058826,0.8072584331870698
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,11,72,25,37.27284298391695,47.449150186303875,-10.176307202386925,0.3472222222222222,0.7855323612239467
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,15,29,10,11.958071253579616,15.242033776106823,-3.2839625225272058,0.3448275862068966,0.7845456472039122
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,15,18,6,6.976184810082884,8.970253746164778,-1.9940689360818922,0.3333333333333333,0.7777020592160556
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,16,32,13,14.534029514192554,18.70731383835129,-4.1732843241587325,0.40625,0.7769169662614408
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,3,35,12,17.84621983313149,23.259831530422783,-5.413611697291293,0.34285714285714286,0.7672549050834465
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,2,59,20,29.692134679686458,39.61387823353921,-9.921743553852759,0.3389830508474576,0.749538697136387
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,22,3,1,1.4937993358364168,2.0152083565693637,-0.5214090207329467,0.3333333333333333,0.7412629721223568
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,9,150,51,73.47576970303506,99.18381369026142,-25.70804398722636,0.34,0.7408040381719002
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,8,188,63,93.7340263944177,126.68833662282175,-32.95431022840405,0.3351063829787234,0.7398788940886004
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,7,6,2,2.977995104974125,4.039893806886219,-1.0618987019120942,0.3333333333333333,0.7371468774495928
S3_NEUTRAL_AUCTION,DEEP_M30_RSI_BB,12,50,18,23.760820868288484,32.26800860634405,-8.507187738055562,0.36,0.7363584520557303
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,11,105,35,52.089997477349904,70.78234108547042,-18.692343608120513,0.3333333333333333,0.7359179800856076
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,6,9,3,4.464116686342798,6.068146339867314,-1.6040296535245155,0.3333333333333333,0.7356639797912999
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,23,12,4,5.9360524117692135,8.116015014389415,-2.179962602620202,0.3333333333333333,0.7313998805133797
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,19,31,10,11.975150430477049,16.619816972223266,-4.644666541746218,0.3225806451612903,0.7205344349153269
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,12,73,26,33.84168560718692,47.459628054785725,-13.61794244759881,0.3561643835616438,0.7130625964476853
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,15,19,6,8.12770440202006,11.41133210893632,-3.283627706916259,0.3157894736842105,0.7122485196671455
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,7,170,55,81.92949369164688,116.23561954021045,-34.30612584856358,0.3235294117647059,0.7048570310523812
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,2,40,13,19.27181217116307,27.453997803858474,-8.182185632695404,0.325,0.7019674259773762
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,12,100,32,47.64307221943162,68.67344159136712,-21.0303693719355,0.32,0.6937626994570313
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,13,19,6,8.943926840124163,13.115614962096771,-4.171688121972608,0.3157894736842105,0.6819296591102666
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,15,27,9,10.854416266165412,15.935677462892276,-5.081261196726864,0.3333333333333333,0.6811393046477592
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,9,15,5,6.8239271909124035,10.09504377610593,-3.2711165851935267,0.3333333333333333,0.6759680633643246
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,1,19,6,8.915429958612247,13.239443927092887,-4.32401396848064,0.3157894736842105,0.6733991251979942
S3_NEUTRAL_AUCTION,DEEP_M30_RSI_BB,10,36,11,16.39624446799927,24.39758835356925,-8.001343885569973,0.3055555555555556,0.6720436557247093
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,7,14,5,5.995754360875447,9.091627154448961,-3.095872793573516,0.35714285714285715,0.659480889286297
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,14,46,15,20.02537129824471,30.710683312270838,-10.685312014026128,0.32608695652173914,0.6520653120812627
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,8,150,46,67.70255427512895,104.28802083075678,-36.58546655562781,0.30666666666666664,0.6491882167847413
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,17,39,14,12.87279831044546,19.979542804671908,-7.1067444942264455,0.358974358974359,0.644298942988593
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,20,7,3,2.5802220552038104,4.039801614210014,-1.459579559006204,0.42857142857142855,0.6387001891696542
S3_NEUTRAL_AUCTION,DEEP_M30_RSI_BB,0,10,3,4.474196021617306,7.050467636767057,-2.57627161514975,0.3,0.6345956399097689
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,10,139,42,60.801849600880296,97.8232152414024,-37.02136564052212,0.302158273381295,0.6215482638843659
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,17,14,3,4.488742203986657,7.288029883561291,-2.799287679574634,0.21428571428571427,0.6159061194454428
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,13,75,22,32.787839048667955,53.527177943002215,-20.739338894334253,0.29333333333333333,0.6125456321194758
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,7,228,67,99.58783764489931,163.35632062031897,-63.768482975419666,0.29385964912280704,0.6096356557660625
S3_NEUTRAL_AUCTION,DEEP_M30_RSI_BB,3,21,6,8.945356753468886,15.175458130478471,-6.230101377009587,0.2857142857142857,0.5894620562065921
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,17,30,10,9.288451667004432,15.767637827912326,-6.479186160907893,0.3333333333333333,0.5890832709615988
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,18,13,5,4.067370322882686,7.098360941675653,-3.0309906187929663,0.38461538461538464,0.573001338802382
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,12,16,5,5.939836236293748,10.397209399300376,-4.457373163006628,0.3125,0.5712913925436028
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,10,111,31,46.12967157248477,80.92490600043939,-34.79523442795464,0.27927927927927926,0.5700305857906626
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,10,29,8,11.911215004894203,21.187840229075295,-9.276625224181096,0.27586206896551724,0.5621722118023563
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,1,54,15,22.256038414202596,39.61243285490059,-17.356394440697994,0.2777777777777778,0.5618447747384248
S3_NEUTRAL_AUCTION,DEEP_M30_RSI_BB,20,8,2,2.989681209443035,5.421140112415205,-2.43145890297217,0.25,0.5514856925752992
S3_NEUTRAL_AUCTION,FAST_M15_RSI_EXTREME,3,67,18,26.788440167363696,49.83478665038519,-23.046346483021487,0.26865671641791045,0.5375449955328873
S3_NEUTRAL_AUCTION,DEEP_M30_RSI_BB,8,30,8,11.911950262876402,22.27553531291079,-10.363585050034388,0.26666666666666666,0.5347548373381759
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,4,62,16,23.735411094535884,46.835845460724286,-23.100434366188406,0.25806451612903225,0.506778747368615
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,18,18,5,6.522596708274428,12.88108213062293,-6.358485422348503,0.2777777777777778,0.506370244528438
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,3,32,8,11.843762307891968,24.422584598386557,-12.578822290494585,0.25,0.4849512245593535
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,14,24,6,8.146516607530437,17.464632573943007,-9.318115966412568,0.25,0.4664579442504235
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,23,17,4,5.957328129461873,13.193783042873843,-7.236454913411971,0.23529411764705882,0.45152539723468577
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,16,18,5,4.75373153083544,10.595590519050136,-5.841858988214697,0.2777777777777778,0.4486518728983119
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,16,18,5,5.109090034189913,12.522861051964288,-7.413771017774377,0.2777777777777778,0.407981052651584
S1_COMPRESSION_REVERSION,DEEP_M30_RSI_BB,17,14,6,2.613003262319885,7.0536863841867525,-4.440683121866868,0.42857142857142855,0.3704450580873321
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,8,10,2,2.9772461796153786,8.064504233301365,-5.0872580536859875,0.2,0.36917907083751184
S3_NEUTRAL_AUCTION,DEEP_M30_RSI_BB,11,28,5,7.460283969799988,22.654900533687123,-15.194616563887136,0.17857142857142858,0.3293011134039976
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,18,27,4,5.966949632475501,20.91271881000372,-14.945769177528216,0.14814814814814814,0.28532634549751495
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,18,4,1,0.8416161131671898,3.021264630119045,-2.179648516951855,0.25,0.27856418295077584
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,8,22,3,4.47214754171994,19.16407650603155,-14.691928964311606,0.13636363636363635,0.23336097308484505
S2_SUPPORTIVE_PULLBACK,FAST_M15_RSI_EXTREME,9,14,1,1.4773202500651932,13.137281429441877,-11.659961179376685,0.07142857142857142,0.11245250838231875
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,16,19,2,0.6387593663633568,14.122580688962262,-13.483821322598905,0.10526315789473684,0.04522964891697095
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,23,2,0,0.0,2.0120332835647217,-2.0120332835647217,0.0,0.0
S1_COMPRESSION_REVERSION,FAST_M15_RSI_EXTREME,17,9,0,0.0,9.08179563272753,-9.08179563272753,0.0,0.0
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,4,5,5,7.4494170440764105,-0.0,7.4494170440764105,1.0,-inf
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,21,3,3,4.480424280618392,-0.0,4.480424280618392,1.0,-inf
S4_OPPOSING_CAPITULATION,DEEP_M30_RSI_BB,22,1,1,1.4907254211319523,-0.0,1.4907254211319523,1.0,-inf
S2_SUPPORTIVE_PULLBACK,DEEP_M30_RSI_BB,20,1,1,0.6644129121159325,-0.0,0.6644129121159325,1.0,-inf
