family_id,stage,decision_eligible,raw_gate_pass,promoted,status,trades,source_days,trades_per_source_day,stress_net_r,stress_pf,average_stress_r,positive_active_month_share,closed_drawdown_r,top_winners_removed_stress_net_r,current_account_feasible_share
H4_ADAPTIVE_TREND_CONTINUATION_V1,validation,True,False,False,FAIL,48.0,622.0,0.07717041800643087,-9.517564259284134,0.6587877018927415,-0.1982825887350861,0.3181818181818182,14.47799679778987,-19.073332696403725,0.041666666666666664
H4_ADAPTIVE_TREND_CONTINUATION_V1,internal_test,False,False,False,NOT_OPENED_PRIOR_STAGE_FAIL,,,,,,,,,,
H4_ADAPTIVE_TREND_CONTINUATION_V1,exam,False,False,False,NOT_OPENED_PRIOR_STAGE_FAIL,,,,,,,,,,
H4_ADAPTIVE_POST_SHOCK_REVERSAL_V1,validation,True,False,False,FAIL,16.0,622.0,0.02572347266881029,-7.439286041996267,0.28392403716224784,-0.4649553776247667,0.2727272727272727,7.450222906457363,-10.366942632475853,0.0625
H4_ADAPTIVE_POST_SHOCK_REVERSAL_V1,internal_test,False,False,False,NOT_OPENED_PRIOR_STAGE_FAIL,,,,,,,,,,
H4_ADAPTIVE_POST_SHOCK_REVERSAL_V1,exam,False,False,False,NOT_OPENED_PRIOR_STAGE_FAIL,,,,,,,,,,
H4_ADAPTIVE_RANGE_BREAKOUT_V1,validation,True,False,False,FAIL,33.0,622.0,0.05305466237942122,-5.278197397330222,0.6976818459178709,-0.15994537567667338,0.42105263157894735,8.543836505313772,-14.226677149985154,0.030303030303030304
H4_ADAPTIVE_RANGE_BREAKOUT_V1,internal_test,False,False,False,NOT_OPENED_PRIOR_STAGE_FAIL,,,,,,,,,,
H4_ADAPTIVE_RANGE_BREAKOUT_V1,exam,False,False,False,NOT_OPENED_PRIOR_STAGE_FAIL,,,,,,,,,,
