family,regime,side,signal_time_utc,completion_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,r,extra_half_pip_stress_r,fixed_0p01_lot_usd
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-03 00:35:00+00:00,2019-01-03 00:40:00+00:00,2019-01-03 00:40:00+00:00,2019-01-03 00:45:00+00:00,1.1339299999999999,1.1343299999999998,1.13333,1.13434,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-03 01:35:00+00:00,2019-01-03 01:40:00+00:00,2019-01-03 01:40:00+00:00,2019-01-03 02:20:00+00:00,1.1347699999999998,1.1351699999999998,1.13417,1.1351799999999999,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-03 05:30:00+00:00,2019-01-03 05:35:00+00:00,2019-01-03 05:35:00+00:00,2019-01-03 05:40:00+00:00,1.13656,1.13616,1.13716,1.13615,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-03 06:10:00+00:00,2019-01-03 06:15:00+00:00,2019-01-03 06:15:00+00:00,2019-01-03 06:25:00+00:00,1.1359700000000001,1.1355700000000002,1.13657,1.13656,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-04 06:15:00+00:00,2019-01-04 06:20:00+00:00,2019-01-04 06:20:00+00:00,2019-01-04 06:30:00+00:00,1.13898,1.1385800000000001,1.13958,1.13857,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-04 07:35:00+00:00,2019-01-04 07:40:00+00:00,2019-01-04 07:40:00+00:00,2019-01-04 07:55:00+00:00,1.1402599999999998,1.1406599999999998,1.13966,1.1406699999999999,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-04 08:00:00+00:00,2019-01-04 08:05:00+00:00,2019-01-04 08:05:00+00:00,2019-01-04 08:05:00+00:00,1.14056,1.14096,1.13996,1.14097,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-04 09:20:00+00:00,2019-01-04 09:25:00+00:00,2019-01-04 09:25:00+00:00,2019-01-04 09:40:00+00:00,1.1414499999999999,1.1418499999999998,1.14085,1.14086,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-07 03:05:00+00:00,2019-01-07 03:10:00+00:00,2019-01-07 03:10:00+00:00,2019-01-07 04:05:00+00:00,1.14198,1.14158,1.14258,1.1425699999999999,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-07 05:00:00+00:00,2019-01-07 05:05:00+00:00,2019-01-07 05:05:00+00:00,2019-01-07 06:05:00+00:00,1.1422400000000001,1.1418400000000002,1.14284,1.1418300000000001,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-07 06:10:00+00:00,2019-01-07 06:15:00+00:00,2019-01-07 06:15:00+00:00,2019-01-07 06:20:00+00:00,1.14189,1.1414900000000001,1.14249,1.14248,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-07 07:00:00+00:00,2019-01-07 07:05:00+00:00,2019-01-07 07:05:00+00:00,2019-01-07 07:15:00+00:00,1.14185,1.14145,1.14245,1.14144,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-08 01:15:00+00:00,2019-01-08 01:20:00+00:00,2019-01-08 01:20:00+00:00,2019-01-08 01:25:00+00:00,1.1465400000000001,1.1461400000000002,1.14714,1.14613,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-08 03:50:00+00:00,2019-01-08 03:55:00+00:00,2019-01-08 03:55:00+00:00,2019-01-08 04:15:00+00:00,1.14374,1.14334,1.14434,1.14333,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-08 06:05:00+00:00,2019-01-08 06:10:00+00:00,2019-01-08 06:10:00+00:00,2019-01-08 06:10:00+00:00,1.14429,1.14469,1.14369,1.1447,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-08 06:20:00+00:00,2019-01-08 06:25:00+00:00,2019-01-08 06:25:00+00:00,2019-01-08 06:50:00+00:00,1.14526,1.14566,1.14466,1.14467,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-09 00:00:00+00:00,2019-01-09 00:05:00+00:00,2019-01-09 00:05:00+00:00,2019-01-09 00:05:00+00:00,1.14544,1.14584,1.14484,1.14585,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-09 01:35:00+00:00,2019-01-09 01:40:00+00:00,2019-01-09 01:40:00+00:00,2019-01-09 02:10:00+00:00,1.14632,1.14672,1.14572,1.1457300000000001,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-09 05:00:00+00:00,2019-01-09 05:05:00+00:00,2019-01-09 05:05:00+00:00,2019-01-09 05:50:00+00:00,1.1459599999999999,1.1463599999999998,1.14536,1.14637,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-09 05:50:00+00:00,2019-01-09 05:55:00+00:00,2019-01-09 05:55:00+00:00,2019-01-09 06:25:00+00:00,1.14595,1.14635,1.14535,1.14636,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-10 00:00:00+00:00,2019-01-10 00:05:00+00:00,2019-01-10 00:05:00+00:00,2019-01-10 00:45:00+00:00,1.1554499999999999,1.1558499999999998,1.15485,1.1558599999999999,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-10 01:15:00+00:00,2019-01-10 01:20:00+00:00,2019-01-10 01:20:00+00:00,2019-01-10 01:20:00+00:00,1.1551200000000001,1.1547200000000002,1.15572,1.1547100000000001,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-10 01:35:00+00:00,2019-01-10 01:40:00+00:00,2019-01-10 01:40:00+00:00,2019-01-10 01:55:00+00:00,1.1547200000000002,1.1543200000000002,1.1553200000000001,1.15531,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-10 03:20:00+00:00,2019-01-10 03:25:00+00:00,2019-01-10 03:25:00+00:00,2019-01-10 03:35:00+00:00,1.15659,1.15699,1.15599,1.157,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-11 00:30:00+00:00,2019-01-11 00:35:00+00:00,2019-01-11 00:35:00+00:00,2019-01-11 01:05:00+00:00,1.15126,1.15166,1.15066,1.15167,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-11 03:30:00+00:00,2019-01-11 03:35:00+00:00,2019-01-11 03:35:00+00:00,2019-01-11 04:25:00+00:00,1.15249,1.15289,1.15189,1.1529,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-11 07:10:00+00:00,2019-01-11 07:15:00+00:00,2019-01-11 07:15:00+00:00,2019-01-11 07:20:00+00:00,1.15268,1.1530799999999999,1.15208,1.15309,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-11 08:15:00+00:00,2019-01-11 08:20:00+00:00,2019-01-11 08:20:00+00:00,2019-01-11 08:25:00+00:00,1.15246,1.15206,1.15306,1.15205,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-14 00:35:00+00:00,2019-01-14 00:40:00+00:00,2019-01-14 00:40:00+00:00,2019-01-14 01:05:00+00:00,1.14649,1.14689,1.14589,1.1469,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-14 03:00:00+00:00,2019-01-14 03:05:00+00:00,2019-01-14 03:05:00+00:00,2019-01-14 04:25:00+00:00,1.1469,1.1465,1.1475,1.14749,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-14 06:20:00+00:00,2019-01-14 06:25:00+00:00,2019-01-14 06:25:00+00:00,2019-01-14 06:25:00+00:00,1.1477000000000002,1.1473000000000002,1.1483,1.1472900000000001,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-14 08:05:00+00:00,2019-01-14 08:10:00+00:00,2019-01-14 08:10:00+00:00,2019-01-14 08:15:00+00:00,1.14793,1.1483299999999999,1.14733,1.14734,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-15 04:50:00+00:00,2019-01-15 04:55:00+00:00,2019-01-15 04:55:00+00:00,2019-01-15 05:20:00+00:00,1.14818,1.14778,1.14878,1.14777,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-15 05:25:00+00:00,2019-01-15 05:30:00+00:00,2019-01-15 05:30:00+00:00,2019-01-15 06:30:00+00:00,1.14786,1.1474600000000001,1.14846,1.14745,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-15 08:00:00+00:00,2019-01-15 08:05:00+00:00,2019-01-15 08:05:00+00:00,2019-01-15 08:05:00+00:00,1.14742,1.1470200000000002,1.14802,1.14701,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-15 09:20:00+00:00,2019-01-15 09:25:00+00:00,2019-01-15 09:25:00+00:00,2019-01-15 09:25:00+00:00,1.14315,1.1427500000000002,1.14375,1.14274,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-16 01:35:00+00:00,2019-01-16 01:40:00+00:00,2019-01-16 01:40:00+00:00,2019-01-16 01:50:00+00:00,1.1403400000000001,1.1399400000000002,1.14094,1.13993,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-16 04:20:00+00:00,2019-01-16 04:25:00+00:00,2019-01-16 04:25:00+00:00,2019-01-16 04:55:00+00:00,1.14062,1.14102,1.14002,1.14103,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-16 05:00:00+00:00,2019-01-16 05:05:00+00:00,2019-01-16 05:05:00+00:00,2019-01-16 05:25:00+00:00,1.14088,1.1412799999999999,1.14028,1.14129,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-16 05:55:00+00:00,2019-01-16 06:00:00+00:00,2019-01-16 06:00:00+00:00,2019-01-16 06:30:00+00:00,1.14114,1.14154,1.14054,1.1405500000000002,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-17 04:50:00+00:00,2019-01-17 04:55:00+00:00,2019-01-17 04:55:00+00:00,2019-01-17 05:05:00+00:00,1.13842,1.13802,1.13902,1.13801,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-17 06:00:00+00:00,2019-01-17 06:05:00+00:00,2019-01-17 06:05:00+00:00,2019-01-17 06:35:00+00:00,1.1387,1.1391,1.1381000000000001,1.13911,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-17 06:40:00+00:00,2019-01-17 06:45:00+00:00,2019-01-17 06:45:00+00:00,2019-01-17 07:05:00+00:00,1.1388399999999999,1.1392399999999998,1.13824,1.1392499999999999,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-17 07:05:00+00:00,2019-01-17 07:10:00+00:00,2019-01-17 07:10:00+00:00,2019-01-17 07:10:00+00:00,1.13879,1.13919,1.13819,1.1382,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-18 01:05:00+00:00,2019-01-18 01:10:00+00:00,2019-01-18 01:10:00+00:00,2019-01-18 01:20:00+00:00,1.13924,1.13964,1.13864,1.13965,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-18 05:40:00+00:00,2019-01-18 05:45:00+00:00,2019-01-18 05:45:00+00:00,2019-01-18 06:45:00+00:00,1.13896,1.13856,1.13956,1.1395499999999998,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-18 06:55:00+00:00,2019-01-18 07:00:00+00:00,2019-01-18 07:00:00+00:00,2019-01-18 07:00:00+00:00,1.1395199999999999,1.1399199999999998,1.13892,1.1399299999999999,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-18 08:00:00+00:00,2019-01-18 08:05:00+00:00,2019-01-18 08:05:00+00:00,2019-01-18 08:20:00+00:00,1.1391200000000001,1.1387200000000002,1.13972,1.13971,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-20 22:25:00+00:00,2019-01-20 22:30:00+00:00,2019-01-20 22:30:00+00:00,2019-01-20 23:25:00+00:00,1.13646,1.13686,1.13586,1.13687,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-21 01:30:00+00:00,2019-01-21 01:35:00+00:00,2019-01-21 01:35:00+00:00,2019-01-21 02:45:00+00:00,1.1373900000000001,1.1369900000000002,1.13799,1.13798,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-21 05:00:00+00:00,2019-01-21 05:05:00+00:00,2019-01-21 05:05:00+00:00,2019-01-21 05:45:00+00:00,1.13754,1.13794,1.13694,1.13795,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-21 06:20:00+00:00,2019-01-21 06:25:00+00:00,2019-01-21 06:25:00+00:00,2019-01-21 06:30:00+00:00,1.1375199999999999,1.1379199999999998,1.13692,1.1379299999999999,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-21 08:40:00+00:00,2019-01-21 08:45:00+00:00,2019-01-21 08:45:00+00:00,2019-01-21 08:55:00+00:00,1.13771,1.13731,1.13831,1.1373,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-24 18:00:00+00:00,2019-01-24 18:05:00+00:00,2019-01-24 18:05:00+00:00,2019-01-24 18:55:00+00:00,1.12976,1.1293600000000001,1.13036,1.13035,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-24 19:00:00+00:00,2019-01-24 19:05:00+00:00,2019-01-24 19:05:00+00:00,2019-01-24 19:10:00+00:00,1.13002,1.13042,1.12942,1.1294300000000002,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-25 05:55:00+00:00,2019-01-25 06:00:00+00:00,2019-01-25 06:00:00+00:00,2019-01-25 06:10:00+00:00,1.13221,1.13261,1.13161,1.13162,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-25 08:05:00+00:00,2019-01-25 08:10:00+00:00,2019-01-25 08:10:00+00:00,2019-01-25 08:20:00+00:00,1.13212,1.13252,1.13152,1.13253,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-25 08:30:00+00:00,2019-01-25 08:35:00+00:00,2019-01-25 08:35:00+00:00,2019-01-25 09:00:00+00:00,1.13262,1.13302,1.13202,1.13303,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-25 11:25:00+00:00,2019-01-25 11:30:00+00:00,2019-01-25 11:30:00+00:00,2019-01-25 12:00:00+00:00,1.13445,1.13485,1.13385,1.13486,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-28 02:25:00+00:00,2019-01-28 02:30:00+00:00,2019-01-28 02:30:00+00:00,2019-01-28 03:40:00+00:00,1.14125,1.1408500000000001,1.14185,1.14184,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-28 06:00:00+00:00,2019-01-28 06:05:00+00:00,2019-01-28 06:05:00+00:00,2019-01-28 06:10:00+00:00,1.1413300000000002,1.1409300000000002,1.1419300000000001,1.1409200000000002,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-28 07:30:00+00:00,2019-01-28 07:35:00+00:00,2019-01-28 07:35:00+00:00,2019-01-28 08:00:00+00:00,1.1411499999999999,1.1415499999999998,1.14055,1.14056,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-28 08:10:00+00:00,2019-01-28 08:15:00+00:00,2019-01-28 08:15:00+00:00,2019-01-28 08:15:00+00:00,1.13981,1.13941,1.14041,1.1394,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-29 02:50:00+00:00,2019-01-29 02:55:00+00:00,2019-01-29 02:55:00+00:00,2019-01-29 04:35:00+00:00,1.1429399999999998,1.1433399999999998,1.14234,1.1433499999999999,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-29 05:45:00+00:00,2019-01-29 05:50:00+00:00,2019-01-29 05:50:00+00:00,2019-01-29 06:10:00+00:00,1.14304,1.14264,1.14364,1.14363,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-29 08:30:00+00:00,2019-01-29 08:35:00+00:00,2019-01-29 08:35:00+00:00,2019-01-29 08:40:00+00:00,1.14435,1.14475,1.14375,1.14476,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-29 08:40:00+00:00,2019-01-29 08:45:00+00:00,2019-01-29 08:45:00+00:00,2019-01-29 08:55:00+00:00,1.14471,1.1451099999999999,1.14411,1.14412,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-30 00:30:00+00:00,2019-01-30 00:35:00+00:00,2019-01-30 00:35:00+00:00,2019-01-30 00:40:00+00:00,1.1434,1.1438,1.1428,1.14381,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,LONG,2019-01-30 01:25:00+00:00,2019-01-30 01:30:00+00:00,2019-01-30 01:30:00+00:00,2019-01-30 01:40:00+00:00,1.14328,1.1428800000000001,1.14388,1.14387,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-30 01:40:00+00:00,2019-01-30 01:45:00+00:00,2019-01-30 01:45:00+00:00,2019-01-30 02:05:00+00:00,1.1438,1.1441999999999999,1.1432,1.14421,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N1_ROLLING_SWEEP_FADE,NEUTRAL,SHORT,2019-01-30 02:10:00+00:00,2019-01-30 02:15:00+00:00,2019-01-30 02:15:00+00:00,2019-01-30 05:55:00+00:00,1.14402,1.14442,1.14342,1.14443,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
