family,regime,side,signal_time_utc,completion_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,r,extra_half_pip_stress_r,fixed_0p01_lot_usd
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-01-09 08:10:00+00:00,2019-01-09 08:15:00+00:00,2019-01-09 08:15:00+00:00,2019-01-09 08:20:00+00:00,1.14635,1.14675,1.14575,1.14676,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-01-09 08:20:00+00:00,2019-01-09 08:25:00+00:00,2019-01-09 08:25:00+00:00,2019-01-09 08:35:00+00:00,1.14637,1.1467699999999998,1.14577,1.14678,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-01-10 07:10:00+00:00,2019-01-10 07:15:00+00:00,2019-01-10 07:15:00+00:00,2019-01-10 07:35:00+00:00,1.1551200000000001,1.1547200000000002,1.15572,1.1547100000000001,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-01-10 07:40:00+00:00,2019-01-10 07:45:00+00:00,2019-01-10 07:45:00+00:00,2019-01-10 07:45:00+00:00,1.15486,1.15446,1.15546,1.15445,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-01-10 08:00:00+00:00,2019-01-10 08:05:00+00:00,2019-01-10 08:05:00+00:00,2019-01-10 08:05:00+00:00,1.1550900000000002,1.1546900000000002,1.15569,1.1546800000000002,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-01-11 07:30:00+00:00,2019-01-11 07:35:00+00:00,2019-01-11 07:35:00+00:00,2019-01-11 08:15:00+00:00,1.15272,1.15312,1.15212,1.15213,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-01-11 11:00:00+00:00,2019-01-11 11:05:00+00:00,2019-01-11 11:05:00+00:00,2019-01-11 11:10:00+00:00,1.15305,1.1534499999999999,1.15245,1.15246,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-01-14 07:20:00+00:00,2019-01-14 07:25:00+00:00,2019-01-14 07:25:00+00:00,2019-01-14 07:45:00+00:00,1.14629,1.14589,1.14689,1.14688,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-01-14 08:05:00+00:00,2019-01-14 08:10:00+00:00,2019-01-14 08:10:00+00:00,2019-01-14 08:15:00+00:00,1.14793,1.1483299999999999,1.14733,1.14734,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-01-14 11:10:00+00:00,2019-01-14 11:15:00+00:00,2019-01-14 11:15:00+00:00,2019-01-14 11:30:00+00:00,1.1460400000000002,1.1456400000000002,1.14664,1.14663,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-01-14 11:55:00+00:00,2019-01-14 12:00:00+00:00,2019-01-14 12:00:00+00:00,2019-01-14 12:00:00+00:00,1.14711,1.1467100000000001,1.14771,1.1467,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-01-15 08:00:00+00:00,2019-01-15 08:05:00+00:00,2019-01-15 08:05:00+00:00,2019-01-15 08:05:00+00:00,1.14742,1.1470200000000002,1.14802,1.14701,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-01-16 07:45:00+00:00,2019-01-16 07:50:00+00:00,2019-01-16 07:50:00+00:00,2019-01-16 07:55:00+00:00,1.1398700000000002,1.1394700000000002,1.14047,1.1394600000000001,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-01-16 08:00:00+00:00,2019-01-16 08:05:00+00:00,2019-01-16 08:05:00+00:00,2019-01-16 08:05:00+00:00,1.14035,1.13995,1.14095,1.13994,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-01-16 08:10:00+00:00,2019-01-16 08:15:00+00:00,2019-01-16 08:15:00+00:00,2019-01-16 08:15:00+00:00,1.14016,1.13976,1.14076,1.14075,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-01-16 11:00:00+00:00,2019-01-16 11:05:00+00:00,2019-01-16 11:05:00+00:00,2019-01-16 11:05:00+00:00,1.14006,1.1396600000000001,1.14066,1.13965,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-01-17 07:40:00+00:00,2019-01-17 07:45:00+00:00,2019-01-17 07:45:00+00:00,2019-01-17 07:55:00+00:00,1.13802,1.13762,1.13862,1.13861,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-01-17 09:30:00+00:00,2019-01-17 09:35:00+00:00,2019-01-17 09:35:00+00:00,2019-01-17 09:55:00+00:00,1.14,1.1403999999999999,1.1394,1.13941,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-01-17 11:00:00+00:00,2019-01-17 11:05:00+00:00,2019-01-17 11:05:00+00:00,2019-01-17 11:15:00+00:00,1.1397,1.1401,1.1391,1.14011,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-01-17 11:45:00+00:00,2019-01-17 11:50:00+00:00,2019-01-17 11:50:00+00:00,2019-01-17 11:55:00+00:00,1.13983,1.1402299999999999,1.13923,1.14024,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-01-18 08:55:00+00:00,2019-01-18 09:00:00+00:00,2019-01-18 09:00:00+00:00,2019-01-18 09:35:00+00:00,1.13956,1.1399599999999999,1.13896,1.13997,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-01-21 08:30:00+00:00,2019-01-21 08:35:00+00:00,2019-01-21 08:35:00+00:00,2019-01-21 09:35:00+00:00,1.13761,1.13801,1.13701,1.1370200000000001,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-01-25 08:05:00+00:00,2019-01-25 08:10:00+00:00,2019-01-25 08:10:00+00:00,2019-01-25 08:20:00+00:00,1.13212,1.13252,1.13152,1.13253,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-01-25 08:30:00+00:00,2019-01-25 08:35:00+00:00,2019-01-25 08:35:00+00:00,2019-01-25 09:00:00+00:00,1.13262,1.13302,1.13202,1.13303,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-01-28 06:20:00+00:00,2019-01-28 06:25:00+00:00,2019-01-28 06:25:00+00:00,2019-01-28 06:25:00+00:00,1.1411600000000002,1.1407600000000002,1.14176,1.1407500000000002,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-01-28 06:30:00+00:00,2019-01-28 06:35:00+00:00,2019-01-28 06:35:00+00:00,2019-01-28 06:35:00+00:00,1.1409900000000002,1.1405900000000002,1.14159,1.1405800000000001,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-01-28 07:05:00+00:00,2019-01-28 07:10:00+00:00,2019-01-28 07:10:00+00:00,2019-01-28 07:10:00+00:00,1.1413200000000001,1.1409200000000002,1.14192,1.14091,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-01-28 07:15:00+00:00,2019-01-28 07:20:00+00:00,2019-01-28 07:20:00+00:00,2019-01-28 07:35:00+00:00,1.1412,1.1408,1.1418,1.14079,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-01-29 07:00:00+00:00,2019-01-29 07:05:00+00:00,2019-01-29 07:05:00+00:00,2019-01-29 07:05:00+00:00,1.14323,1.14363,1.14263,1.14364,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-01-29 11:15:00+00:00,2019-01-29 11:20:00+00:00,2019-01-29 11:20:00+00:00,2019-01-29 11:20:00+00:00,1.1431499999999999,1.1435499999999998,1.14255,1.14356,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-01-29 11:25:00+00:00,2019-01-29 11:30:00+00:00,2019-01-29 11:30:00+00:00,2019-01-29 11:35:00+00:00,1.14312,1.1435199999999999,1.14252,1.14353,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-02-04 06:30:00+00:00,2019-02-04 06:35:00+00:00,2019-02-04 06:35:00+00:00,2019-02-04 07:35:00+00:00,1.1442700000000001,1.1438700000000002,1.14487,1.14386,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-02-04 07:45:00+00:00,2019-02-04 07:50:00+00:00,2019-02-04 07:50:00+00:00,2019-02-04 08:00:00+00:00,1.14433,1.1439300000000001,1.14493,1.14392,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-02-04 08:00:00+00:00,2019-02-04 08:05:00+00:00,2019-02-04 08:05:00+00:00,2019-02-04 08:05:00+00:00,1.1444,1.1440000000000001,1.145,1.14499,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-02-07 07:45:00+00:00,2019-02-07 07:50:00+00:00,2019-02-07 07:50:00+00:00,2019-02-07 07:55:00+00:00,1.13586,1.1354600000000001,1.13646,1.13545,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-02-08 07:50:00+00:00,2019-02-08 07:55:00+00:00,2019-02-08 07:55:00+00:00,2019-02-08 08:05:00+00:00,1.1338400000000002,1.1334400000000002,1.1344400000000001,1.1334300000000002,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-02-08 08:10:00+00:00,2019-02-08 08:15:00+00:00,2019-02-08 08:15:00+00:00,2019-02-08 08:15:00+00:00,1.1337300000000001,1.1333300000000002,1.13433,1.13332,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-02-08 10:20:00+00:00,2019-02-08 10:25:00+00:00,2019-02-08 10:25:00+00:00,2019-02-08 11:10:00+00:00,1.13365,1.13325,1.13425,1.13424,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-02-11 07:50:00+00:00,2019-02-11 07:55:00+00:00,2019-02-11 07:55:00+00:00,2019-02-11 08:15:00+00:00,1.13195,1.13155,1.13255,1.13154,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-02-11 11:35:00+00:00,2019-02-11 11:40:00+00:00,2019-02-11 11:40:00+00:00,2019-02-11 11:40:00+00:00,1.1320700000000001,1.1316700000000002,1.13267,1.13166,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-02-12 06:45:00+00:00,2019-02-12 06:50:00+00:00,2019-02-12 06:50:00+00:00,2019-02-12 07:20:00+00:00,1.12834,1.1287399999999999,1.12774,1.12875,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-02-12 07:30:00+00:00,2019-02-12 07:35:00+00:00,2019-02-12 07:35:00+00:00,2019-02-12 07:55:00+00:00,1.1282699999999999,1.1286699999999998,1.12767,1.12868,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-02-12 08:10:00+00:00,2019-02-12 08:15:00+00:00,2019-02-12 08:15:00+00:00,2019-02-12 08:25:00+00:00,1.12829,1.12869,1.12769,1.1277000000000001,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-02-12 11:00:00+00:00,2019-02-12 11:05:00+00:00,2019-02-12 11:05:00+00:00,2019-02-12 11:40:00+00:00,1.1281599999999998,1.1285599999999998,1.12756,1.12757,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-02-13 07:25:00+00:00,2019-02-13 07:30:00+00:00,2019-02-13 07:30:00+00:00,2019-02-13 07:45:00+00:00,1.1328500000000001,1.1324500000000002,1.13345,1.1324400000000001,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-02-13 11:55:00+00:00,2019-02-13 12:00:00+00:00,2019-02-13 12:00:00+00:00,2019-02-13 12:00:00+00:00,1.13303,1.13263,1.13363,1.13262,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-02-14 07:00:00+00:00,2019-02-14 07:05:00+00:00,2019-02-14 07:05:00+00:00,2019-02-14 07:05:00+00:00,1.12765,1.12805,1.12705,1.12806,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-02-14 07:35:00+00:00,2019-02-14 07:40:00+00:00,2019-02-14 07:40:00+00:00,2019-02-14 07:40:00+00:00,1.12805,1.12845,1.12745,1.12846,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-02-14 08:00:00+00:00,2019-02-14 08:05:00+00:00,2019-02-14 08:05:00+00:00,2019-02-14 08:05:00+00:00,1.1276599999999999,1.1280599999999998,1.12706,1.12707,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-02-14 08:25:00+00:00,2019-02-14 08:30:00+00:00,2019-02-14 08:30:00+00:00,2019-02-14 08:30:00+00:00,1.1265,1.1261,1.1271,1.12609,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-02-19 09:05:00+00:00,2019-02-19 09:10:00+00:00,2019-02-19 09:10:00+00:00,2019-02-19 09:25:00+00:00,1.13129,1.1316899999999999,1.13069,1.1307,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-03-04 06:20:00+00:00,2019-03-04 06:25:00+00:00,2019-03-04 06:25:00+00:00,2019-03-04 07:40:00+00:00,1.13653,1.13613,1.13713,1.13612,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-03-08 07:10:00+00:00,2019-03-08 07:15:00+00:00,2019-03-08 07:15:00+00:00,2019-03-08 07:20:00+00:00,1.1199599999999998,1.1203599999999998,1.11936,1.1203699999999999,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-03-27 08:00:00+00:00,2019-03-27 08:05:00+00:00,2019-03-27 08:05:00+00:00,2019-03-27 08:05:00+00:00,1.12609,1.12569,1.12669,1.12668,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-04-12 08:05:00+00:00,2019-04-12 08:10:00+00:00,2019-04-12 08:10:00+00:00,2019-04-12 08:25:00+00:00,1.1293,1.1297,1.1287,1.12971,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-04-17 09:40:00+00:00,2019-04-17 09:45:00+00:00,2019-04-17 09:45:00+00:00,2019-04-17 10:15:00+00:00,1.1306699999999998,1.1310699999999998,1.13007,1.1310799999999999,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-04-17 11:25:00+00:00,2019-04-17 11:30:00+00:00,2019-04-17 11:30:00+00:00,2019-04-17 11:50:00+00:00,1.13109,1.1314899999999999,1.13049,1.1305,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-04-25 06:05:00+00:00,2019-04-25 06:10:00+00:00,2019-04-25 06:10:00+00:00,2019-04-25 06:30:00+00:00,1.11585,1.11625,1.11525,1.1152600000000001,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-04-25 06:55:00+00:00,2019-04-25 07:00:00+00:00,2019-04-25 07:00:00+00:00,2019-04-25 07:00:00+00:00,1.11548,1.11588,1.11488,1.1148900000000002,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-04-25 07:35:00+00:00,2019-04-25 07:40:00+00:00,2019-04-25 07:40:00+00:00,2019-04-25 07:40:00+00:00,1.115,1.1146,1.1156,1.11459,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-05-21 06:00:00+00:00,2019-05-21 06:05:00+00:00,2019-05-21 06:05:00+00:00,2019-05-21 06:15:00+00:00,1.1155000000000002,1.1151000000000002,1.1161,1.1150900000000001,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-05-21 07:40:00+00:00,2019-05-21 07:45:00+00:00,2019-05-21 07:45:00+00:00,2019-05-21 08:10:00+00:00,1.1154000000000002,1.1150000000000002,1.116,1.1149900000000001,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-05-21 09:15:00+00:00,2019-05-21 09:20:00+00:00,2019-05-21 09:20:00+00:00,2019-05-21 09:20:00+00:00,1.1156400000000002,1.1152400000000002,1.1162400000000001,1.1152300000000002,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-05-21 10:00:00+00:00,2019-05-21 10:05:00+00:00,2019-05-21 10:05:00+00:00,2019-05-21 10:20:00+00:00,1.11556,1.1151600000000002,1.11616,1.11515,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-06-19 08:40:00+00:00,2019-06-19 08:45:00+00:00,2019-06-19 08:45:00+00:00,2019-06-19 09:55:00+00:00,1.12001,1.12041,1.11941,1.12042,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-06-24 06:20:00+00:00,2019-06-24 06:25:00+00:00,2019-06-24 06:25:00+00:00,2019-06-24 06:55:00+00:00,1.13859,1.13899,1.13799,1.1380000000000001,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-06-24 07:55:00+00:00,2019-06-24 08:00:00+00:00,2019-06-24 08:00:00+00:00,2019-06-24 08:00:00+00:00,1.1377000000000002,1.1373000000000002,1.1383,1.13829,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-06-28 11:30:00+00:00,2019-06-28 11:35:00+00:00,2019-06-28 11:35:00+00:00,2019-06-28 11:55:00+00:00,1.1376,1.138,1.137,1.13701,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-07-02 07:50:00+00:00,2019-07-02 07:55:00+00:00,2019-07-02 07:55:00+00:00,2019-07-02 08:05:00+00:00,1.12869,1.12909,1.12809,1.1291,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-07-04 06:35:00+00:00,2019-07-04 06:40:00+00:00,2019-07-04 06:40:00+00:00,2019-07-04 08:10:00+00:00,1.1283100000000001,1.1279100000000002,1.12891,1.1289,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-07-18 06:20:00+00:00,2019-07-18 06:25:00+00:00,2019-07-18 06:25:00+00:00,2019-07-18 09:25:00+00:00,1.1239999999999999,1.1243999999999998,1.1234,1.12341,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-07-23 06:55:00+00:00,2019-07-23 07:00:00+00:00,2019-07-23 07:00:00+00:00,2019-07-23 07:00:00+00:00,1.1190200000000001,1.1186200000000002,1.11962,1.11861,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-08-01 08:00:00+00:00,2019-08-01 08:05:00+00:00,2019-08-01 08:05:00+00:00,2019-08-01 08:30:00+00:00,1.1038100000000002,1.1034100000000002,1.1044100000000001,1.1044,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-08-01 11:25:00+00:00,2019-08-01 11:30:00+00:00,2019-08-01 11:30:00+00:00,2019-08-01 11:45:00+00:00,1.1035400000000002,1.1031400000000002,1.1041400000000001,1.10413,TARGET,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N2_ASIA_RANGE_FADE,NEUTRAL,SHORT,2019-08-19 06:15:00+00:00,2019-08-19 06:20:00+00:00,2019-08-19 06:20:00+00:00,2019-08-19 07:00:00+00:00,1.10928,1.10968,1.10868,1.10969,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N2_ASIA_RANGE_FADE,NEUTRAL,LONG,2019-08-22 06:55:00+00:00,2019-08-22 07:00:00+00:00,2019-08-22 07:00:00+00:00,2019-08-22 07:10:00+00:00,1.1082400000000001,1.1078400000000002,1.10884,1.10783,STOP,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
