strategy_id,timeframe,total_raw_signals,rejected_signals,accepted_trades,unique_setup_episodes,chop_episodes_traded,total_chop_episodes,chop_episode_coverage_pct,long_trades,short_trades,wins,losses,breakeven_trades,win_rate,average_gross_win_r,average_gross_loss_r,realized_win_loss_ratio,baseline_gross_r,baseline_net_r,baseline_profit_factor,baseline_expectancy,expectancy_per_setup_episode,stress_net_r,stress_profit_factor,max_closed_drawdown_r,approx_max_floating_drawdown_r,longest_losing_streak,average_holding_minutes,median_holding_minutes,active_weekdays,trades_per_year,ambiguous_trades,rollover_crossing_trades,top_five_winner_share,top_ten_winner_share,top_three_winning_days_share,best_year,worst_year,positive_years,negative_years,segment_a_net_r,segment_b_net_r,segment_c_net_r,later_net_r,later_profit_factor,illustrative_equity_return_pct_at_0p5pct_risk,decision_category,cost_scenario,scenario_net_r,scenario_profit_factor
CHOP_IMPULSE_EXHAUSTION_REVERSION_V1,M15,2410,2249,161,159,128,449,28.50779510022272,77,84,59,102,0,0.36645962732919257,1.4150788724932113,-0.8771847951120354,1.453730403331343,-5.983195624328159,-15.20836863587066,0.8408832725151886,-0.09446191699298546,-0.0956501172067337,-23.25836863586981,0.7690919434744012,25.890577776334762,26.890577776334762,8,278.4782608695652,90.0,6,16.1,1,28,0.20336538001909082,0.3626283547406931,0.14113882505768105,2022,2020,4,6,-15.782610746471056,4.246072321928081,-3.6718302113276886,0.5742421106003931,1.0295785356262865,-7.60418431793533,REJECT,BASELINE,-15.20836863587066,0.8408832725151886
CHOP_IMPULSE_EXHAUSTION_REVERSION_V1,M15,2410,2249,161,159,128,449,28.50779510022272,77,84,59,102,0,0.36645962732919257,1.4150788724932113,-0.8771847951120354,1.453730403331343,-5.983195624328159,-15.20836863587066,0.8408832725151886,-0.09446191699298546,-0.0956501172067337,-23.25836863586981,0.7690919434744012,25.890577776334762,26.890577776334762,8,278.4782608695652,90.0,6,16.1,1,28,0.20336538001909082,0.3626283547406931,0.14113882505768105,2022,2020,4,6,-15.782610746471056,4.246072321928081,-3.6718302113276886,0.5742421106003931,1.0295785356262865,-7.60418431793533,REJECT,STRESS,-23.25836863586981,0.7690919434744012
CHOP_IMPULSE_EXHAUSTION_REVERSION_V1,M30,863,772,91,91,82,449,18.262806236080177,48,43,35,56,0,0.38461538461538464,1.0554491816789857,-0.7446732316243467,1.2900714469210892,-4.760979612198926,-8.587404146106024,0.8062946543256808,-0.09436707852863763,-0.09436707852863763,-13.394284387786017,0.7168156629098155,14.606098017959674,15.606098017959674,9,275.0,95.0,5,9.1,0,24,0.292365107191385,0.5079464276178386,0.18728578557821166,2022,2019,3,7,-7.526126088416582,-1.1212923313615955,0.06001427367215317,-1.0612780576894425,0.8929401742203453,-4.293702073053012,REJECT,BASELINE,-8.587404146106024,0.8062946543256808
CHOP_IMPULSE_EXHAUSTION_REVERSION_V1,M30,863,772,91,91,82,449,18.262806236080177,48,43,35,56,0,0.38461538461538464,1.0554491816789857,-0.7446732316243467,1.2900714469210892,-4.760979612198926,-8.587404146106024,0.8062946543256808,-0.09436707852863763,-0.09436707852863763,-13.394284387786017,0.7168156629098155,14.606098017959674,15.606098017959674,9,275.0,95.0,5,9.1,0,24,0.292365107191385,0.5079464276178386,0.18728578557821166,2022,2019,3,7,-7.526126088416582,-1.1212923313615955,0.06001427367215317,-1.0612780576894425,0.8929401742203453,-4.293702073053012,REJECT,STRESS,-13.394284387786017,0.7168156629098155
CHOP_IMPULSE_EXHAUSTION_REVERSION_V1,H1,230,209,21,21,21,449,4.67706013363029,10,11,8,13,0,0.38095238095238093,0.5557400677663975,-0.6463114171526821,0.7938198032785531,-3.956127880853686,-4.493843846315141,0.48850449432526344,-0.21399256411024478,-0.21399256411024478,-5.543843846315311,0.4124605070169302,6.6970956005408135,7.6970956005408135,5,508.57142857142856,120.0,4,2.3333333333333335,0,10,0.9041409206880958,1.0000000000000002,0.7722388869086005,2024,2021,2,7,-5.057707425392393,0.33489502957910045,0.22896854949815326,0.5638635790772537,1.302719879875514,-2.2469219231575703,REJECT,BASELINE,-4.493843846315141,0.48850449432526344
CHOP_IMPULSE_EXHAUSTION_REVERSION_V1,H1,230,209,21,21,21,449,4.67706013363029,10,11,8,13,0,0.38095238095238093,0.5557400677663975,-0.6463114171526821,0.7938198032785531,-3.956127880853686,-4.493843846315141,0.48850449432526344,-0.21399256411024478,-0.21399256411024478,-5.543843846315311,0.4124605070169302,6.6970956005408135,7.6970956005408135,5,508.57142857142856,120.0,4,2.3333333333333335,0,10,0.9041409206880958,1.0000000000000002,0.7722388869086005,2024,2021,2,7,-5.057707425392393,0.33489502957910045,0.22896854949815326,0.5638635790772537,1.302719879875514,-2.2469219231575703,REJECT,STRESS,-5.543843846315311,0.4124605070169302
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,1703,1105,598,510,266,449,59.24276169265033,299,299,163,435,0,0.2725752508361204,2.4926021689932174,-0.8762727512602556,2.3785209632011686,28.48438166793669,-47.45658679785397,0.8912618781650357,-0.07935884079908691,-0.09305213097618426,-77.35658679785081,0.8311655377071805,89.80447265647705,90.87603821329895,15,69.77424749163879,20.0,6,59.8,0,21,0.06870796568963743,0.12356416780509491,0.059135751962434556,2024,2021,4,6,-64.09598821579164,8.222478860014242,8.4169225579234,16.63940141793764,1.154068531647572,-23.728293398926986,REJECT,BASELINE,-47.45658679785397,0.8912618781650357
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,1703,1105,598,510,266,449,59.24276169265033,299,299,163,435,0,0.2725752508361204,2.4926021689932174,-0.8762727512602556,2.3785209632011686,28.48438166793669,-47.45658679785397,0.8912618781650357,-0.07935884079908691,-0.09305213097618426,-77.35658679785081,0.8311655377071805,89.80447265647705,90.87603821329895,15,69.77424749163879,20.0,6,59.8,0,21,0.06870796568963743,0.12356416780509491,0.059135751962434556,2024,2021,4,6,-64.09598821579164,8.222478860014242,8.4169225579234,16.63940141793764,1.154068531647572,-23.728293398926986,REJECT,STRESS,-77.35658679785081,0.8311655377071805
CHOP_RANGE_ROTATION_CONTINUATION_V1,M15,918,571,347,315,211,449,46.99331848552338,173,174,139,208,0,0.40057636887608067,1.5693300703067348,-0.9068130379532888,1.572503468231986,31.995910986612067,10.2301581494935,1.050855683097337,0.029481723773756484,0.0324766925380746,-7.119841850507408,0.9663469047301324,21.792707255871676,22.82758883053971,13,209.95677233429396,75.0,6,34.7,0,42,0.0837170468275277,0.14523165473922042,0.061564152143969146,2023,2024,6,4,5.974825142864969,-1.1204373890109278,5.375770395639462,4.255333006628534,1.0724300445634234,5.11507907474675,BORDERLINE_DO_NOT_ENGINEER,BASELINE,10.2301581494935,1.050855683097337
CHOP_RANGE_ROTATION_CONTINUATION_V1,M15,918,571,347,315,211,449,46.99331848552338,173,174,139,208,0,0.40057636887608067,1.5693300703067348,-0.9068130379532888,1.572503468231986,31.995910986612067,10.2301581494935,1.050855683097337,0.029481723773756484,0.0324766925380746,-7.119841850507408,0.9663469047301324,21.792707255871676,22.82758883053971,13,209.95677233429396,75.0,6,34.7,0,42,0.0837170468275277,0.14523165473922042,0.061564152143969146,2023,2024,6,4,5.974825142864969,-1.1204373890109278,5.375770395639462,4.255333006628534,1.0724300445634234,5.11507907474675,BORDERLINE_DO_NOT_ENGINEER,STRESS,-7.119841850507408,0.9663469047301324
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,588,447,141,129,118,449,26.280623608017816,67,74,68,73,0,0.48226950354609927,1.2889892577152084,-0.904658744888439,1.354158292535314,23.804829150381778,17.812665424391117,1.261407724553443,0.12633096045667458,0.13808267770845828,10.257641174281588,1.1422595676787863,8.999999999999945,9.999999999999945,9,330.88652482269504,140.0,6,15.666666666666666,1,24,0.12834061620367815,0.23195416920784337,0.08036717626398235,2019,2024,6,3,16.79811128078878,-0.42867004971829126,1.4432241933206218,1.014554143602331,1.0440674917012949,8.906332712195558,BORDERLINE_DO_NOT_ENGINEER,BASELINE,17.812665424391117,1.261407724553443
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,588,447,141,129,118,449,26.280623608017816,67,74,68,73,0,0.48226950354609927,1.2889892577152084,-0.904658744888439,1.354158292535314,23.804829150381778,17.812665424391117,1.261407724553443,0.12633096045667458,0.13808267770845828,10.257641174281588,1.1422595676787863,8.999999999999945,9.999999999999945,9,330.88652482269504,140.0,6,15.666666666666666,1,24,0.12834061620367815,0.23195416920784337,0.08036717626398235,2019,2024,6,3,16.79811128078878,-0.42867004971829126,1.4432241933206218,1.014554143602331,1.0440674917012949,8.906332712195558,BORDERLINE_DO_NOT_ENGINEER,STRESS,10.257641174281588,1.1422595676787863
CHOP_RANGE_ROTATION_CONTINUATION_V1,H1,389,351,38,36,35,449,7.795100222717149,20,18,19,19,0,0.5,1.104965108506157,-0.9014836649080479,1.159779590603186,3.8661474283640707,2.8344297934124096,1.1597795906031863,0.0745902577213792,0.07873416092812249,0.9344297934123723,1.0499023972886123,3.72586213520972,4.72586213520972,3,437.36842105263156,240.0,5,3.8,0,9,0.36247839976376656,0.6424804236593787,0.22957301242604974,2025,2017,7,3,-1.439429129988123,2.2005442865661324,2.0733146368344,4.273858923400533,2.4246196411335723,1.4172148967062048,UNDERPOWERED,BASELINE,2.8344297934124096,1.1597795906031863
CHOP_RANGE_ROTATION_CONTINUATION_V1,H1,389,351,38,36,35,449,7.795100222717149,20,18,19,19,0,0.5,1.104965108506157,-0.9014836649080479,1.159779590603186,3.8661474283640707,2.8344297934124096,1.1597795906031863,0.0745902577213792,0.07873416092812249,0.9344297934123723,1.0499023972886123,3.72586213520972,4.72586213520972,3,437.36842105263156,240.0,5,3.8,0,9,0.36247839976376656,0.6424804236593787,0.22957301242604974,2025,2017,7,3,-1.439429129988123,2.2005442865661324,2.0733146368344,4.273858923400533,2.4246196411335723,1.4172148967062048,UNDERPOWERED,STRESS,0.9344297934123723,1.0499023972886123
