strategy_id,timeframe,direction,chop_episode_id,setup_episode_id,setup_start_time,signal_time,regime_active,h4_adx,h4_efficiency_ratio,h4_displacement_atr,h4_range_width_atr,volatility_subtype,range_width_subtype,drift_subtype,atr,raw_z,raw_center,raw_scale,signal_accepted,rejection_reason,entry_time,entry_price,stop,target,initial_risk,spread,cost_price,cost_r,entry_delay_minutes,exit_time,exit_price,exit_reason,gross_r,net_r,stress_cost_r,stress_net_r,mfe_r,mae_r,holding_minutes,scheduled_max_hold_time,holding_overrun_minutes,execution_timeframe,ambiguous_bar,rollover_crossed
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,17,544,2017-01-20 01:00:00+00:00,2017-01-20 07:30:00+00:00,True,22.79039932160612,0.07290492296129569,0.6829777240208094,4.045058788143756,MEDIUM_VOL_CHOP,MEDIUM_WIDTH_CHOP,UPWARD_DRIFT_CHOP,2.000157514389293,-0.2899683311787625,1205.1779705717317,2.8898692775357944,True,,2017-01-20 07:30:00+00:00,1204.23,1206.7301968929867,1201.565633974812,2.5001968929866165,0.23999999999978172,0.23999999999978172,0.09599243990463852,390.0,2017-01-20 08:55:00+00:00,1201.565633974812,TARGET,1.161654921392346,1.0656624814877074,0.14799228240265183,1.013662638989694,1.0656624814877074,0.09599243990463852,85.0,2017-01-20 19:30:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,LONG,17,684,2017-01-20 09:30:00+00:00,2017-01-20 13:00:00+00:00,True,21.63195637927217,0.05263157894736842,0.5275485857237745,4.014260430441199,MEDIUM_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,2.052172081852232,0.00883007059188546,1203.773587441116,2.9912058583368912,True,,2017-01-20 13:00:00+00:00,1203.9199999999998,1201.3547848976846,1207.5125947640372,2.5652151023152903,0.23999999999978172,0.23999999999978172,0.09355940551853315,210.0,2017-01-20 13:40:00+00:00,1201.3547848976846,STOP,-0.9064405944814622,-0.9999999999999953,0.14745771408189767,-1.05389830856336,0.033135622787946774,1.0,40.0,2017-01-21 01:00:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,18,0,,2017-01-31 08:00:00+00:00,True,20.521126734988293,0.13129411764705617,1.6011239970041862,4.812936650492949,MEDIUM_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.761641259935808,-0.013863298607268705,1196.5346821545743,3.9443826554810983,True,,2017-01-31 08:00:00+00:00,1196.36,1198.5620515749197,1191.604203835223,2.20205157491976,0.2599999999999909,0.27499999999997726,0.12488354184438116,,2017-01-31 09:20:00+00:00,1198.5620515749197,STOP,-0.8751164581555757,-0.9999999999999569,0.18623659110295548,-1.0613530492585312,0.0,1.0,80.0,2017-01-31 20:00:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,LONG,24,769,2017-03-01 13:00:00+00:00,2017-03-01 16:30:00+00:00,True,24.206423757146414,0.049442267108832254,0.5849646660826148,4.80277392000152,MEDIUM_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,2.3578184509371893,0.07659521074780598,1245.7990636009768,4.712258057644542,True,,2017-03-01 16:30:00+00:00,1246.35,1243.4027269363285,1251.6893861730325,2.947273063671487,0.2400000000000091,0.23999999999989538,0.08143120600468617,210.0,2017-03-02 04:30:00+00:00,1246.48,MAX_HOLD,0.1255397759239089,0.04410856991922271,0.1314312060046476,-0.005891430080738724,1.3911164359140415,0.2782232871827003,720.0,2017-03-02 04:30:00+00:00,0.0,M5,False,True
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,LONG,27,906,2017-04-05 09:30:00+00:00,2017-04-05 19:00:00+00:00,True,19.267600156575845,0.08011996572407815,0.9198717395977247,5.315087778798636,LOW_VOL_CHOP,WIDE_CHOP,UPWARD_DRIFT_CHOP,1.8626938094010206,0.19247996050336275,1251.6731001313365,3.5686825104654507,True,,2017-04-05 19:00:00+00:00,1252.53,1250.2016327382487,1256.1339532694183,2.328367261751276,0.23999999999978172,0.2399999999998954,0.10307652230919102,570.0,2017-04-05 20:00:00+00:00,1256.1339532694183,TARGET,1.6509222288784715,1.5478457065692806,0.1530765223091422,1.4978457065693294,1.5478457065693294,0.23192217519576525,60.0,2017-04-06 07:00:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,51,0,,2017-11-01 12:30:00+00:00,True,18.627821314803697,0.029168309026408584,0.34823389902103746,4.02116036099291,LOW_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.6501301753706787,-0.03573079980423077,1273.6220633399162,3.136323298951373,True,,2017-11-01 12:30:00+00:00,1273.33,1275.3926627192134,1269.701659216227,2.0626627192133484,0.36000000000012733,0.36000000000001364,0.17453168501407212,,2017-11-01 13:05:00+00:00,1275.3926627192134,STOP,-0.8254683149859217,-0.9999999999999938,0.22695573619476728,-1.0524240511806888,0.4557216219810873,1.0,35.0,2017-11-02 00:30:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,53,1526,2017-11-08 07:30:00+00:00,2017-11-09 00:30:00+00:00,True,16.210730267675288,0.05654215145948193,0.629535436050142,4.931739697576967,MEDIUM_VOL_CHOP,MEDIUM_WIDTH_CHOP,UPWARD_DRIFT_CHOP,1.5195766272834628,-0.048992169110251116,1280.6157353703213,2.770552371662558,True,,2017-11-09 00:30:00+00:00,1280.3,1282.1994707841043,1277.152544905743,1.8994707841043286,0.36000000000012733,0.3650000000000091,0.19215878604425085,1020.0,2017-11-09 03:40:00+00:00,1282.1994707841043,STOP,-0.8078412139557466,-0.9999999999999974,0.24479109818178102,-1.0526323121375276,0.15793872825552077,1.0,190.0,2017-11-09 12:30:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,55,1539,2017-11-15 13:00:00+00:00,2017-11-15 14:30:00+00:00,True,17.500691540243466,0.013904338153503703,0.1305196234373017,4.8318364596489065,LOW_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.7756460784369534,-0.30596566740399145,1282.0336799980737,3.247684638949029,True,,2017-11-15 14:30:00+00:00,1280.86,1283.079557598046,1277.9740741993874,2.2195575980461917,0.36000000000012733,0.36000000000012733,0.16219448430490124,90.0,2017-11-15 15:00:00+00:00,1277.9740741993874,TARGET,1.4624201703393307,1.3002256860344295,0.21444718547580266,1.247972984863528,1.3002256860344295,0.45955103886381854,30.0,2017-11-16 02:30:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,65,1902,2018-02-13 03:30:00+00:00,2018-02-13 13:30:00+00:00,True,19.957697703014063,0.16794425087107764,1.7408946558230762,4.330565751725929,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.858279226307305,-0.22116239259307519,1325.1200794656468,2.8941605222387667,True,,2018-02-13 13:30:00+00:00,1324.44,1326.762849032884,1321.5023788128483,2.322849032884131,0.13999999999987267,0.13999999999998636,0.06027081313423001,600.0,2018-02-13 14:30:00+00:00,1326.762849032884,STOP,-0.9397291868657843,-1.0000000000000144,0.11027081313418106,-1.0499999999999654,0.6414536540715143,1.0,60.0,2018-02-14 01:30:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,66,1970,2018-02-26 09:00:00+00:00,2018-02-26 13:30:00+00:00,True,23.17374190077386,0.10018068660911539,1.0678518696407666,4.294947299336688,MEDIUM_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.688161457650454,-0.37581218339897793,1334.7212421773233,4.6598866526477885,True,,2018-02-26 13:30:00+00:00,1332.9,1335.0102018220632,1328.8963838615136,2.1102018220630674,0.13999999999987267,0.13999999999998636,0.06634436504424655,270.0,2018-02-26 23:50:00+00:00,1335.0102018220632,STOP,-0.9336556349557236,-0.9999999999999701,0.11634436504430043,-1.050000000000024,1.2937151183630502,1.0,620.0,2018-02-27 01:30:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,LONG,67,1871,2018-03-05 18:00:00+00:00,2018-03-05 23:30:00+00:00,True,18.457389687800827,0.04691259021652289,0.4828084332250881,5.152019904969962,MEDIUM_VOL_CHOP,WIDE_CHOP,FLAT_CHOP,1.6228945389965117,0.11743730764636627,1321.7271752726897,2.7489111746530344,True,,2018-03-05 23:30:00+00:00,1322.13,1320.1013818262545,1325.163314241006,2.0286181737456395,0.14000000000010004,0.1450000000000955,0.07147722616147502,330.0,2018-03-06 09:15:00+00:00,1325.163314241006,TARGET,1.5667385228722732,1.495261296710798,0.12887142197127865,1.4378671009009945,1.4952612967107421,0.8454030542542023,585.0,2018-03-06 11:30:00+00:00,0.0,M5,False,True
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,70,1994,2018-03-13 16:00:00+00:00,2018-03-14 07:00:00+00:00,True,19.2822991795385,0.026974577915778935,0.27620419486456804,3.2508637611395996,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.6736886942747864,-0.016907310228578113,1324.9029943999026,3.725867630688256,True,,2018-03-14 07:00:00+00:00,1324.76,1326.8521108678435,1320.2456598615422,2.092110867843483,0.14000000000010004,0.14000000000010004,0.06691805972233678,900.0,2018-03-14 11:10:00+00:00,1326.8521108678435,STOP,-0.9330819402777945,-1.0000000000001312,0.12169792113107512,-1.0547798614088695,0.6691805972229331,1.0,250.0,2018-03-14 19:00:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,75,2093,2018-04-16 03:00:00+00:00,2018-04-16 06:30:00+00:00,True,13.323066839603442,0.12624042205752933,1.7088268471209824,5.466545585566168,HIGH_VOL_CHOP,WIDE_CHOP,FLAT_CHOP,1.9945258076623433,-0.08554568638601935,1343.9766572589697,3.3509259330283925,True,,2018-04-16 06:30:00+00:00,1343.615,1346.1081572595779,1339.7879998426843,2.493157259577929,0.15000000000009095,0.1449999999999818,0.058159187288702806,210.0,2018-04-16 12:45:00+00:00,1346.1081572595779,STOP,-0.941840812711268,-0.9999999999999708,0.11417565493920795,-1.056016467650476,0.9686512917395365,1.0,375.0,2018-04-16 18:30:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,78,2115,2018-05-04 17:30:00+00:00,2018-05-07 06:30:00+00:00,True,19.578607263277966,0.1338112305854246,1.5956789824746767,4.065182169637825,LOW_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.5727387981459902,-0.27031756308027766,1314.1116983908976,2.780797452936629,True,,2018-05-07 06:30:00+00:00,1313.29,1315.2559234976825,1310.6357015747267,1.9659234976824878,0.13999999999987267,0.1449999999999818,0.07375668492233489,3660.0,2018-05-07 12:05:00+00:00,1310.6357015747267,TARGET,1.4239101514240982,1.3501534665017632,0.13138668681091187,1.2925234646131862,1.3501534665017634,0.8367568737741709,335.0,2018-05-07 18:30:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,LONG,79,2036,2018-05-09 07:00:00+00:00,2018-05-09 12:00:00+00:00,True,15.110951781889657,0.04409171075837757,0.4981727591421041,2.9053435313167366,MEDIUM_VOL_CHOP,NARROW_CHOP,FLAT_CHOP,1.8481903090956653,0.28280931886080507,1310.5073007279277,2.979743650126893,True,,2018-05-09 12:00:00+00:00,1311.37,1309.0597621136303,1314.2319802905863,2.3102378863695816,0.13999999999987267,0.13999999999987267,0.06059981996913546,300.0,2018-05-09 13:20:00+00:00,1314.2319802905863,TARGET,1.2994247511470538,1.2388249311779183,0.11276409925374745,1.1866606518933063,1.2388249311779183,0.2294136041690668,80.0,2018-05-10 00:00:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,LONG,84,2093,2018-06-01 11:30:00+00:00,2018-06-04 11:00:00+00:00,True,20.323670471404647,0.2539983735429681,2.3371825117181895,4.262801400775207,LOW_VOL_CHOP,MEDIUM_WIDTH_CHOP,DOWNWARD_DRIFT_CHOP,1.4518125106220585,0.25382664303964936,1294.4952019775303,1.9887511272440894,True,,2018-06-04 11:00:00+00:00,1295.08,1293.2652343617224,1296.9811408865855,1.8147656382775732,0.15999999999985448,0.14999999999986358,0.08265530095788638,4290.0,2018-06-04 12:05:00+00:00,1296.9811408865855,TARGET,1.1302511152526817,1.0475958142947954,0.13541047765662131,0.9948406375960605,1.0475958142947954,0.4270523882827262,65.0,2018-06-04 23:00:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,88,2161,2018-06-11 14:00:00+00:00,2018-06-11 23:30:00+00:00,True,18.43730844847171,0.11740890688259402,1.0718552257546436,3.4003683023940128,LOW_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.1803907202415769,-0.11472382461757863,1298.8176531772729,1.6356949212447809,True,,2018-06-11 23:30:00+00:00,1298.5200000000002,1299.9954884003023,1296.7730345257169,1.475488400301971,0.2199999999997999,0.2099999999999227,0.14232575461585767,570.0,2018-06-12 00:30:00+00:00,1296.7730345257169,TARGET,1.3263170851649138,1.1839913305490561,0.1923257546157806,1.1339913305491331,1.1839913305491332,0.18976767282104082,60.0,2018-06-12 11:30:00+00:00,0.0,M5,False,True
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,89,2181,2018-07-05 15:30:00+00:00,2018-07-05 18:30:00+00:00,True,24.58149420648492,0.08066115702479174,1.1857078943232906,5.64912060307729,LOW_VOL_CHOP,WIDE_CHOP,FLAT_CHOP,1.5076226577481595,-0.015503757889939832,1255.4549767611034,1.6110133607992199,True,,2018-07-05 18:30:00+00:00,1255.345,1257.2295283221852,1253.4412100601044,1.8845283221851994,0.17000000000007276,0.19000000000005457,0.10082098409629664,180.0,2018-07-05 20:00:00+00:00,1257.2295283221852,STOP,-0.8991790159036682,-0.9999999999999649,0.16143371926431518,-1.0606127351679835,0.37675209846501956,1.0,90.0,2018-07-06 06:30:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,LONG,91,2325,2018-07-24 05:00:00+00:00,2018-07-24 10:00:00+00:00,True,25.306611111349486,0.02651779483600777,0.31637067854450085,4.932884922042614,MEDIUM_VOL_CHOP,MEDIUM_WIDTH_CHOP,DOWNWARD_DRIFT_CHOP,1.6483285916175476,0.21003012384715627,1224.2729342323173,3.080823625822579,True,,2018-07-24 10:00:00+00:00,1225.0,1222.939589260478,1228.1239637645956,2.0604107395219344,0.16000000000008185,0.1650000000000773,0.08008112015488782,300.0,2018-07-24 12:00:00+00:00,1227.695,REGIME_EXIT,1.38807274935069,1.307991629195802,0.14221462320865497,1.245858126142035,1.468153869505633,0.20869625252468194,120.0,2018-07-24 22:00:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,LONG,95,2343,2018-08-01 14:00:00+00:00,2018-08-02 02:00:00+00:00,True,11.773289767106391,0.12714345462149654,1.4707958633378662,3.531845329725817,LOW_VOL_CHOP,MEDIUM_WIDTH_CHOP,DOWNWARD_DRIFT_CHOP,1.4279709155080778,0.07918019921561638,1219.9441597393634,2.220760523191826,True,,2018-08-02 02:00:00+00:00,1220.295,1218.510036355615,1222.7201103933533,1.7849636443850971,0.15000000000009095,0.19499999999993634,0.10924592252247914,720.0,2018-08-02 03:10:00+00:00,1218.510036355615,STOP,-0.8907540774774754,-0.9999999999999545,0.18445652002771562,-1.0752105975051909,0.36415307507497297,1.0,70.0,2018-08-02 14:00:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,97,2234,2018-08-08 07:30:00+00:00,2018-08-08 09:00:00+00:00,True,13.79278377710301,0.004508265152779871,0.06695628754494361,3.8636257775936547,LOW_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.295720456395159,-0.0027017690775290883,1212.3742310884377,1.56604369817599,True,,2018-08-08 09:00:00+00:00,1212.26,1213.879650570494,1210.4166764657177,1.6196505704939488,0.2199999999997999,0.2099999999999227,0.12965759641345262,90.0,2018-08-08 11:00:00+00:00,1210.4166764657177,TARGET,1.2677571148300784,1.1380995184166258,0.17965759641338241,1.088099518416696,1.1380995184165557,0.3982340461271684,120.0,2018-08-08 21:00:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,98,2236,2018-08-10 14:00:00+00:00,2018-08-10 16:00:00+00:00,True,11.100974842750304,0.030153846153846853,0.3326997381166177,2.6276489520638275,MEDIUM_VOL_CHOP,NARROW_CHOP,FLAT_CHOP,1.8582800252111746,-0.00662495532012441,1212.0736936669193,2.0669825316079216,True,,2018-08-10 16:00:00+00:00,1211.96,1214.282850031514,1209.4899655024094,2.322850031513968,0.20000000000004547,0.1999999999999318,0.08610112460406126,120.0,2018-08-12 22:05:00+00:00,1212.61,MAX_HOLD,-0.19372753035922347,-0.27982865496328474,0.1404061808342129,-0.3341337111934364,0.6285382096098772,0.415437926214702,3245.0,2018-08-11 04:00:00+00:00,2525.0,M5,False,True
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,LONG,100,2451,2018-08-23 19:30:00+00:00,2018-08-24 06:30:00+00:00,True,16.447246509415763,0.022928399034591047,0.2565034175428527,4.126554980470547,MEDIUM_VOL_CHOP,MEDIUM_WIDTH_CHOP,DOWNWARD_DRIFT_CHOP,1.5354285199437454,0.25831256398746083,1188.382004962444,2.1601544614887476,True,,2018-08-24 06:30:00+00:00,1189.025,1187.1057143500705,1191.0821980393048,1.9192856499296818,0.15000000000009095,0.15499999999997272,0.08075921372394546,660.0,2018-08-24 09:50:00+00:00,1191.0821980393048,TARGET,1.1526153177801943,1.0718561040562489,0.14117975743019412,1.0114355603500003,1.0718561040562489,0.7502791468548795,200.0,2018-08-24 18:30:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,101,2314,2018-08-31 07:30:00+00:00,2018-08-31 11:30:00+00:00,True,16.58725602344955,0.06604127579737336,0.8072016172062302,4.136908288181942,MEDIUM_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.7602207864391015,-0.0034006445674959083,1203.5895907462204,2.8202730482864617,True,,2018-08-31 11:30:00+00:00,1203.48,1205.680275983049,1200.0642494358624,2.200275983048877,0.1999999999998181,0.1999999999998181,0.0908976880812389,240.0,2018-08-31 16:00:00+00:00,1200.0642494358624,TARGET,1.643316834794139,1.5524191467129,0.14089768808134223,1.5024191467127967,1.5524191467129,0.745361042266779,270.0,2018-08-31 23:30:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,104,2326,2018-09-06 11:30:00+00:00,2018-09-06 15:30:00+00:00,True,18.332130955850968,0.12670671764063585,1.1797138788111483,4.279005297498142,LOW_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.9417117747777692,-0.06802124045354499,1200.0355056948508,3.315224676105248,True,,2018-09-06 15:30:00+00:00,1199.725,1202.1521397184722,1195.8914748497193,2.4271397184722114,0.17000000000007276,0.19499999999993634,0.08034148117467302,240.0,2018-09-07 00:45:00+00:00,1202.1521397184722,STOP,-0.9196585188253593,-1.0000000000000324,0.13652159511113587,-1.0561801139364952,0.786934507916225,1.0,555.0,2018-09-07 03:30:00+00:00,0.0,M5,False,True
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,104,2329,2018-09-13 13:30:00+00:00,2018-09-13 15:00:00+00:00,True,17.584593447111533,0.21794557489580924,2.122900284378543,4.959801901748234,MEDIUM_VOL_CHOP,MEDIUM_WIDTH_CHOP,UPWARD_DRIFT_CHOP,1.8959548357562874,-0.35342145728442564,1204.2988270647154,3.1939969728744266,True,,2018-09-13 15:00:00+00:00,1203.055,1205.4249435446955,1200.3063308486223,2.369943544695359,0.15000000000009095,0.16499999999996362,0.06962191161442763,90.0,2018-09-13 18:05:00+00:00,1200.3063308486223,TARGET,1.2294255523087672,1.1598036406943395,0.13228044099881234,1.0971451113099548,1.1598036406943397,0.761621517963989,185.0,2018-09-14 03:00:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,105,2331,2018-09-17 14:30:00+00:00,2018-09-17 23:30:00+00:00,True,17.152276324474872,0.061745919091553976,0.8213843388887898,4.713518749312898,MEDIUM_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.4123957094896915,-0.36500679693923244,1199.426069558442,3.167254878912241,True,,2018-09-17 23:30:00+00:00,1198.175,1199.940494636862,1195.4670009598017,1.7654946368621145,0.19000000000005457,0.18500000000005912,0.104786497867174,540.0,2018-09-18 05:55:00+00:00,1199.940494636862,STOP,-0.8952135021328587,-1.0000000000000326,0.1717789029267199,-1.0669924050595785,0.6117265821432657,1.0,385.0,2018-09-18 11:30:00+00:00,0.0,M5,False,True
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,LONG,120,2755,2019-01-10 17:30:00+00:00,2019-01-11 01:30:00+00:00,True,18.160036859233504,0.055330136481003524,0.7049910977245997,4.1641474172266415,MEDIUM_VOL_CHOP,MEDIUM_WIDTH_CHOP,UPWARD_DRIFT_CHOP,1.4720687325533672,0.10923213047364168,1289.773979192322,3.2593048046791324,True,,2019-01-11 01:30:00+00:00,1290.24,1288.3999140843082,1293.8481101981708,1.840085915691709,0.2199999999997999,0.1899999999998272,0.1032560481983821,480.0,2019-01-11 04:45:00+00:00,1293.8481101981708,TARGET,2.064093945712806,1.9608378975144238,0.15325604819838212,1.910837897514424,1.9608378975144238,0.1195596347560214,195.0,2019-01-11 13:30:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,122,2764,2019-01-16 14:00:00+00:00,2019-01-17 02:30:00+00:00,True,8.98489440536033,0.02787121576165494,0.32211890114801556,2.521413467606682,LOW_VOL_CHOP,NARROW_CHOP,FLAT_CHOP,1.2103603135511993,-0.020344325976016386,1292.1403664552872,1.984162824312775,True,,2019-01-17 02:30:00+00:00,1291.985,1293.497950391939,1289.6601629248962,1.512950391938999,0.2300000000000182,0.22499999999990905,0.14871604594486987,750.0,2019-01-17 07:25:00+00:00,1293.497950391939,STOP,-0.8512839540551685,-1.0000000000000384,0.20202084696579015,-1.0533048010209587,0.41970972966679637,1.0,295.0,2019-01-17 14:30:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,123,2861,2019-02-08 10:30:00+00:00,2019-02-11 02:00:00+00:00,True,15.324578716376921,0.04628868803067717,0.5609546440798591,4.660238581586358,LOW_VOL_CHOP,MEDIUM_WIDTH_CHOP,UPWARD_DRIFT_CHOP,1.1502533652277733,-0.11105885116103902,1312.3255803585707,2.301305622189413,True,,2019-02-11 02:00:00+00:00,1311.98,1313.4178167065347,1309.448948330834,1.4378167065347167,0.18000000000006366,0.1650000000000773,0.11475732563835897,3810.0,2019-02-11 07:55:00+00:00,1309.448948330834,TARGET,1.8751010868859896,1.7603437612476307,0.18562229393626112,1.6894787929497286,1.7603437612477097,0.24690212485818447,355.0,2019-02-11 14:00:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,124,0,,2019-02-12 14:00:00+00:00,True,16.105054198530606,0.028597785977859454,0.3693801511104819,3.8338085038643763,LOW_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.2933518783330695,-0.09015151272795856,1310.563821083559,2.3717969570230433,True,,2019-02-12 14:00:00+00:00,1310.24,1311.8566898479164,1307.5990748872803,1.616689847916337,0.2199999999997999,0.19499999999982265,0.12061682718620859,,2019-02-12 17:10:00+00:00,1311.8566898479164,STOP,-0.8793831728139037,-1.0000000000001124,0.1706168271863699,-1.0500000000002736,1.1999827935459695,1.0,190.0,2019-02-13 02:00:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,131,2984,2019-03-19 10:00:00+00:00,2019-03-19 16:00:00+00:00,True,21.726204264814633,0.04260329693855659,0.5143850200378547,4.7716318944214935,MEDIUM_VOL_CHOP,MEDIUM_WIDTH_CHOP,UPWARD_DRIFT_CHOP,1.4117225300304164,-0.010865139215939195,1306.1918584749585,2.0117988848563235,True,,2019-03-19 16:00:00+00:00,1306.065,1307.829653162538,1303.677109868888,1.7646531625380204,0.21000000000003638,0.20499999999992724,0.11617013719856714,360.0,2019-03-20 04:00:00+00:00,1304.9199999999998,MAX_HOLD,0.7650228547226203,0.6488527175240532,0.1718369731594053,0.5931858815632151,1.238203657458307,0.9236942616278923,720.0,2019-03-20 04:00:00+00:00,0.0,M5,False,True
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,135,0,,2019-04-05 02:00:00+00:00,True,20.37205226888259,0.009335822886100815,0.08726261629685587,4.011587132047911,MEDIUM_VOL_CHOP,MEDIUM_WIDTH_CHOP,DOWNWARD_DRIFT_CHOP,1.4125398872810409,-0.037825635541017595,1290.6934866242866,2.735885935729192,True,,2019-04-05 02:00:00+00:00,1290.5,1292.2656748591014,1287.2736292046252,1.765674859101301,0.1999999999998181,0.20499999999992724,0.1161029160851669,,2019-04-05 06:15:00+00:00,1287.2736292046252,TARGET,1.943376368354275,1.827273452269108,0.17176647296730263,1.7716098953869723,1.827273452269108,0.24636472437589851,255.0,2019-04-05 14:00:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,LONG,137,0,,2019-05-01 09:30:00+00:00,True,18.92238090804409,0.12375979112271579,1.4212100096141937,4.353580029451061,LOW_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.108991150376428,0.13901906967960065,1281.6012158259844,1.8615012646248406,True,,2019-05-01 09:30:00+00:00,1281.945,1280.5587610620294,1283.9280924067655,1.386238937970535,0.1899999999998272,0.17499999999984084,0.12624086310549193,,2019-05-01 12:20:00+00:00,1280.5587610620294,STOP,-0.8737591368944546,-0.9999999999999465,0.18706150851472886,-1.0608206454091835,0.5013565706195278,1.0,170.0,2019-05-01 21:30:00+00:00,0.0,M5,False,False
CHOP_RANGE_ROTATION_CONTINUATION_V1,M30,SHORT,158,3670,2019-09-12 12:00:00+00:00,2019-09-12 16:30:00+00:00,True,18.147796292283783,0.023639929802828072,0.23529135368134715,4.077013499596514,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,4.153330389386752,-0.17650272659491262,1501.5039355827248,7.160997493402059,True,,2019-09-12 16:30:00+00:00,1500.13,1505.3216629867336,1492.5526887159722,5.19166298673344,0.2199999999997999,0.2299999999997908,0.04430179705183546,270.0,2019-09-13 04:30:00+00:00,1497.9699999999998,MAX_HOLD,0.4603534563216848,0.4160516592698493,0.0962279621410457,0.3641254941806391,0.9033714268404773,0.17624410566289003,720.0,2019-09-13 04:30:00+00:00,0.0,M5,False,True
