trade_id,source_id,entry_time_utc,entry_year,entry_date,causal_rank,prior_profit_factor,baseline_runtime_pnl_usd,selected_by_v2
V7_20210824T104500Z_SHORT,V7_SWING_HEALTH,2021-08-24 10:45:00+00:00,2021,2021-08-24,0.7759562841530054,0.4797707022593908,-4.004166666666667,False
V7_20210825T113500Z_LONG,V7_SWING_HEALTH,2021-08-25 11:35:00+00:00,2021,2021-08-25,0.4756756756756757,0.4799872307666308,-4.006597222222222,False
V7_20210830T084500Z_SHORT,V7_SWING_HEALTH,2021-08-30 08:45:00+00:00,2021,2021-08-30,0.7354497354497355,0.3346531903960873,1.7125972222223078,False
V7_20210831T090000Z_LONG,V7_SWING_HEALTH,2021-08-31 09:00:00+00:00,2021,2021-08-31,0.1736842105263158,0.39115625664587744,-4.027256944444445,False
V7_20210908T122500Z_SHORT,V7_SWING_HEALTH,2021-09-08 12:25:00+00:00,2021,2021-09-08,0.4153846153846154,0.3402286503070261,6.505555555555556,False
V7_20210913T122500Z_SHORT,V7_SWING_HEALTH,2021-09-13 12:25:00+00:00,2021,2021-09-13,0.9086294416243654,0.49000434234786294,-3.992013888888889,False
V7_20210915T081000Z_SHORT,V7_SWING_HEALTH,2021-09-15 08:10:00+00:00,2021,2021-09-15,0.542713567839196,0.43044789562180813,-4.036979166666667,False
V9_BREAK_20210921T122500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2021-09-21 12:25:00+00:00,2021,2021-09-21,1.0,0.9337642155563788,6.955272101222418,False
V7_20211013T125500Z_LONG,V7_SWING_HEALTH,2021-10-13 12:55:00+00:00,2021,2021-10-13,0.7952380952380952,0.4303296111945075,10.563934579015566,False
V7_20211014T081000Z_SHORT,V7_SWING_HEALTH,2021-10-14 08:10:00+00:00,2021,2021-10-14,0.7819905213270142,0.6621440509131056,-3.993229166666667,False
V7_20211022T091000Z_LONG,V7_SWING_HEALTH,2021-10-22 09:10:00+00:00,2021,2021-10-22,0.9590909090909091,0.6619629959420693,6.476388888888889,False
V7_20211101T055500Z_SHORT,V7_SWING_HEALTH,2021-11-01 05:55:00+00:00,2021,2021-11-01,0.21524663677130046,0.847402846730062,-4.069791666666666,False
V7_20211101T123500Z_SHORT,V7_SWING_HEALTH,2021-11-01 12:35:00+00:00,2021,2021-11-01,0.8303571428571429,0.8459849087542056,-3.994444444444445,False
V7_20211103T040000Z_SHORT,V7_SWING_HEALTH,2021-11-03 04:00:00+00:00,2021,2021-11-03,0.2088888888888889,0.740764437601524,6.3973958333333325,False
V7_20211104T092000Z_SHORT,V7_SWING_HEALTH,2021-11-04 09:20:00+00:00,2021,2021-11-04,0.6061946902654868,0.7393757297214951,-3.996875,False
V7_20211104T143500Z_SHORT,V7_SWING_HEALTH,2021-11-04 14:35:00+00:00,2021,2021-11-04,0.2511013215859031,0.6587880715962156,8.868841196963666,False
V7_20211109T091000Z_SHORT,V7_SWING_HEALTH,2021-11-09 09:10:00+00:00,2021,2021-11-09,0.2543859649122807,0.8739743573183496,-4.012673611111111,False
V7_20211109T140500Z_SHORT,V7_SWING_HEALTH,2021-11-09 14:05:00+00:00,2021,2021-11-09,0.13973799126637554,0.8737556187651094,2.142372469322483,False
V7_20211112T083500Z_LONG,V7_SWING_HEALTH,2021-11-12 08:35:00+00:00,2021,2021-11-12,0.728448275862069,0.9884869457022832,-3.979861111111111,False
V7_20211117T090000Z_SHORT,V7_SWING_HEALTH,2021-11-17 09:00:00+00:00,2021,2021-11-17,0.18220338983050846,0.8187304535452263,-4.019965277777778,False
V7_20211119T083000Z_LONG,V7_SWING_HEALTH,2021-11-19 08:30:00+00:00,2021,2021-11-19,0.702928870292887,0.8182343474363452,-1.497506944444341,False
V7_20211126T090000Z_LONG,V7_SWING_HEALTH,2021-11-26 09:00:00+00:00,2021,2021-11-26,0.7591836734693878,0.8595536614644602,10.57897477570918,False
V7_20211230T081500Z_SHORT,V7_SWING_HEALTH,2021-12-30 08:15:00+00:00,2021,2021-12-30,0.16117216117216118,0.9381559374622672,-4.021180555555556,False
V7_20211230T130500Z_SHORT,V7_SWING_HEALTH,2021-12-30 13:05:00+00:00,2021,2021-12-30,0.572992700729927,0.9379813534974125,-3.996875,False
V7_20220704T082000Z_LONG,V7_SWING_HEALTH,2022-07-04 08:20:00+00:00,2022,2022-07-04,0.4721311475409836,0.8194674786650153,-3.996875,False
V7_20220713T095500Z_SHORT,V7_SWING_HEALTH,2022-07-13 09:55:00+00:00,2022,2022-07-13,0.46006389776357826,0.8191871033068326,-3.994444444444445,False
V7_20220718T122000Z_LONG,V7_SWING_HEALTH,2022-07-18 12:20:00+00:00,2022,2022-07-18,0.83125,0.8194674786650155,1.7024652777778044,False
V9_BREAK_20220802T132500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2022-08-02 13:25:00+00:00,2022,2022-08-02,0.08868501529051988,0.8123660373894055,-6.327940880607618,True
V9_BREAK_20221115T123500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2022-11-15 12:35:00+00:00,2022,2022-11-15,0.6373937677053825,0.8123660373894055,6.510416666666667,False
V9_BREAK_20221115T133500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2022-11-15 13:35:00+00:00,2022,2022-11-15,0.9491525423728814,0.8122501636138597,9.248519956134514,False
V9_BREAK_20221116T065500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2022-11-16 06:55:00+00:00,2022,2022-11-16,0.4169014084507042,0.8563028209490738,6.4921875,False
V9_BREAK_20221116T134000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2022-11-16 13:40:00+00:00,2022,2022-11-16,0.6039325842696629,0.9212305118818671,2.0890931237268013,False
V9_BREAK_20221117T120500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2022-11-17 12:05:00+00:00,2022,2022-11-17,0.16246498599439776,0.8510859808350792,6.509201388888889,False
V9_BREAK_20221121T140500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2022-11-21 14:05:00+00:00,2022,2022-11-21,0.8635097493036211,0.9589121011191857,-3.9786458333333337,False
V7_20221228T091500Z_LONG,V7_SWING_HEALTH,2022-12-28 09:15:00+00:00,2022,2022-12-28,0.6330049261083743,0.9288273727212988,6.443576388888888,False
V9_BREAK_20230104T123000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-01-04 12:30:00+00:00,2023,2023-01-04,0.7529691211401425,0.9885964074562831,6.504340277777778,False
V7_20230111T111500Z_SHORT,V7_SWING_HEALTH,2023-01-11 11:15:00+00:00,2023,2023-01-11,0.30114942528735633,0.8657798013125751,6.509201388888889,False
V7_20230111T124500Z_LONG,V7_SWING_HEALTH,2023-01-11 12:45:00+00:00,2023,2023-01-11,0.6972477064220184,0.8706461303498993,-4.0029513888888895,False
V7_20230112T151500Z_LONG,V7_SWING_HEALTH,2023-01-12 15:15:00+00:00,2023,2023-01-12,0.562929061784897,0.8708437485363463,17.03897834398125,False
2023-01-19 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-19 10:00:00+00:00,2023,2023-01-19,0.4026548672566372,0.9214553534231397,6.7,False
2023-01-19 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-19 13:00:00+00:00,2023,2023-01-19,0.33774834437086093,0.9214553534231397,13.83,False
V7_20230412T081500Z_LONG,V7_SWING_HEALTH,2023-04-12 08:15:00+00:00,2023,2023-04-12,0.5,0.9109249596760844,-4.0078125,False
V7_20230421T122500Z_LONG,V7_SWING_HEALTH,2023-04-21 12:25:00+00:00,2023,2023-04-21,0.11517367458866545,0.7297608282621173,7.210956676876681,False
V7_20230426T093000Z_SHORT,V7_SWING_HEALTH,2023-04-26 09:30:00+00:00,2023,2023-04-26,0.2916666666666667,0.7422401206093587,6.4921875,False
V7_20230426T115000Z_LONG,V7_SWING_HEALTH,2023-04-26 11:50:00+00:00,2023,2023-04-26,0.40867992766726946,0.9257543254344558,7.450408803424424,False
V7_20230508T083000Z_LONG,V7_SWING_HEALTH,2023-05-08 08:30:00+00:00,2023,2023-05-08,0.7791519434628975,0.9420111603673247,-4.050347222222222,False
2023-05-09 13:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-05-09 13:45:00+00:00,2023,2023-05-09,0.5837742504409171,0.8924433912585558,9.89,False
2023-05-09 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-05-09 14:00:00+00:00,2023,2023-05-09,0.3045774647887324,0.8924433912585558,15.69,False
V7_20230516T120500Z_LONG,V7_SWING_HEALTH,2023-05-16 12:05:00+00:00,2023,2023-05-16,0.743006993006993,0.7567542518158842,-3.9786458333333337,False
V7_20230522T122500Z_LONG,V7_SWING_HEALTH,2023-05-22 12:25:00+00:00,2023,2023-05-22,0.7006920415224913,0.7571504531624313,-3.990798611111111,False
V7_20230523T102000Z_LONG,V7_SWING_HEALTH,2023-05-23 10:20:00+00:00,2023,2023-05-23,0.7098445595854922,0.5975656065672289,1.66546527777777,False
V7_20230524T094500Z_SHORT,V7_SWING_HEALTH,2023-05-24 09:45:00+00:00,2023,2023-05-24,0.5490533562822719,0.6717195515916559,-4.000520833333333,False
V7_20230525T090500Z_SHORT,V7_SWING_HEALTH,2023-05-25 09:05:00+00:00,2023,2023-05-25,0.3865979381443299,0.6009791638911639,6.473958333333333,False
V7_20230529T084500Z_LONG,V7_SWING_HEALTH,2023-05-29 08:45:00+00:00,2023,2023-05-29,0.4537671232876712,0.7604916576794245,-4.198611111111111,False
V7_20230614T095000Z_SHORT,V7_SWING_HEALTH,2023-06-14 09:50:00+00:00,2023,2023-06-14,0.676320272572402,0.7975068886963681,-4.016319444444445,False
V7_20230629T084500Z_SHORT,V7_SWING_HEALTH,2023-06-29 08:45:00+00:00,2023,2023-06-29,0.21885521885521886,0.7975434481077129,-4.009027777777778,False
V7_20230703T083000Z_LONG,V7_SWING_HEALTH,2023-07-03 08:30:00+00:00,2023,2023-07-03,0.6716917922948074,0.8080551058812084,6.461805555555555,False
V7_20230711T084000Z_SHORT,V7_SWING_HEALTH,2023-07-11 08:40:00+00:00,2023,2023-07-11,0.25752508361204013,0.8075441962806283,1.5881458333334502,False
V7_20230712T114500Z_SHORT,V7_SWING_HEALTH,2023-07-12 11:45:00+00:00,2023,2023-07-12,0.27879799666110183,0.9069301550034731,-3.987152777777778,False
V7_20230714T081000Z_SHORT,V7_SWING_HEALTH,2023-07-14 08:10:00+00:00,2023,2023-07-14,0.87,0.9071581838971925,-4.034548611111111,False
V7_20230724T091000Z_LONG,V7_SWING_HEALTH,2023-07-24 09:10:00+00:00,2023,2023-07-24,0.39403973509933776,0.9066566716068882,-4.0515625,False
V7_20230727T095500Z_LONG,V7_SWING_HEALTH,2023-07-27 09:55:00+00:00,2023,2023-07-27,0.5445544554455446,0.6989921268365574,-4.013888888888889,False
2023-07-27 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-07-27 10:15:00+00:00,2023,2023-07-27,0.6079077429983526,0.9644805571677323,-3.81,False
2023-07-27 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-07-27 11:15:00+00:00,2023,2023-07-27,0.7450657894736842,0.9644805571677323,-4.14,False
2023-07-27 11:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-07-27 11:45:00+00:00,2023,2023-07-27,0.7586206896551724,0.9644805571677323,-3.8,False
2023-07-27 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-07-27 12:00:00+00:00,2023,2023-07-27,0.23278688524590163,0.9644805571677323,-4.78,False
V7_20230728T082000Z_LONG,V7_SWING_HEALTH,2023-07-28 08:20:00+00:00,2023,2023-07-28,0.9362745098039216,0.5342150916983488,6.480034722222222,False
V7_20230803T081000Z_SHORT,V7_SWING_HEALTH,2023-08-03 08:10:00+00:00,2023,2023-08-03,0.13495934959349593,0.5170180924631181,0.1405902777777505,False
V7_20230807T084500Z_LONG,V7_SWING_HEALTH,2023-08-07 08:45:00+00:00,2023,2023-08-07,0.640194489465154,0.5591131551927149,-4.052777777777778,False
V7_20230816T123500Z_LONG,V7_SWING_HEALTH,2023-08-16 12:35:00+00:00,2023,2023-08-16,0.6235864297253635,0.5596230967579442,-3.979861111111111,False
V7_20230906T080500Z_LONG,V7_SWING_HEALTH,2023-09-06 08:05:00+00:00,2023,2023-09-06,0.9441786283891547,0.4047042008834251,-4.0625,False
V7_20230907T084500Z_SHORT,V7_SWING_HEALTH,2023-09-07 08:45:00+00:00,2023,2023-09-07,0.5428571428571428,0.40424223963669725,-4.010243055555556,False
V7_20230908T082500Z_LONG,V7_SWING_HEALTH,2023-09-08 08:25:00+00:00,2023,2023-09-08,0.4643423137876387,0.40452975189817436,-4.041840277777778,False
V7_20230911T082000Z_LONG,V7_SWING_HEALTH,2023-09-11 08:20:00+00:00,2023,2023-09-11,0.5126582278481012,0.40407688759034427,-4.066145833333334,False
V7_20230913T085500Z_SHORT,V7_SWING_HEALTH,2023-09-13 08:55:00+00:00,2023,2023-09-13,0.5599369085173501,0.40353825740822785,1.6669444444444803,False
V7_20230914T125500Z_LONG,V7_SWING_HEALTH,2023-09-14 12:55:00+00:00,2023,2023-09-14,0.7028301886792453,0.4035644257703103,-4.25907722760637,False
V7_20230919T094500Z_SHORT,V7_SWING_HEALTH,2023-09-19 09:45:00+00:00,2023,2023-09-19,0.9640625,0.4017268486721177,1.7396666666667144,False
V7_20230926T084500Z_SHORT,V7_SWING_HEALTH,2023-09-26 08:45:00+00:00,2023,2023-09-26,0.6780715396578538,0.31835250639256124,6.467881944444445,False
2023-10-31 09:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-10-31 09:45:00+00:00,2023,2023-10-31,0.6983655274888558,0.92481718464351,-3.8,False
2023-10-31 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-10-31 10:00:00+00:00,2023,2023-10-31,0.7418397626112759,0.92481718464351,-4.26,False
2023-10-31 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-10-31 13:00:00+00:00,2023,2023-10-31,0.5407407407407407,0.9300241296104791,-8.88,False
2023-10-31 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-10-31 13:15:00+00:00,2023,2023-10-31,0.23964497041420119,0.9300241296104791,-11.94,False
2023-11-03 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-11-03 14:00:00+00:00,2023,2023-11-03,0.556047197640118,0.5718127028280019,-8.46,False
2023-11-27 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-11-27 14:30:00+00:00,2023,2023-11-27,0.03012912482065997,0.44175049436849795,-5.819999999999999,True
2023-11-28 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-11-28 09:00:00+00:00,2023,2023-11-28,0.1489971346704871,0.44175049436849795,-3.81,False
2023-11-28 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-11-28 10:00:00+00:00,2023,2023-11-28,0.30472103004291845,0.44175049436849795,6.72,False
2023-11-28 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-11-28 10:15:00+00:00,2023,2023-11-28,0.2914285714285714,0.44175049436849795,-3.8,False
2023-11-29 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-11-29 11:00:00+00:00,2023,2023-11-29,0.5106685633001422,0.269076974341886,1.8300000000000816,False
2023-11-29 11:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-11-29 11:45:00+00:00,2023,2023-11-29,0.09943181818181818,0.269076974341886,-3.81,True
2023-11-29 12:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-11-29 12:30:00+00:00,2023,2023-11-29,0.1375886524822695,0.269076974341886,-3.81,False
V9_BREAK_20231129T124000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-11-29 12:40:00+00:00,2023,2023-11-29,0.12606232294617564,0.8395767146498868,-4.004166666666667,False
V7_20231130T125500Z_SHORT,V7_SWING_HEALTH,2023-11-30 12:55:00+00:00,2023,2023-11-30,0.38189533239038187,0.4667698960657494,-3.981076388888889,False
V7_20231130T152500Z_LONG,V7_SWING_HEALTH,2023-11-30 15:25:00+00:00,2023,2023-11-30,0.6468926553672316,0.46708294060608685,10.137195117675262,False
V9_BREAK_20231201T135000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-12-01 13:50:00+00:00,2023,2023-12-01,0.29014084507042254,0.8413483243443297,6.5067708333333325,False
V7_20231212T133500Z_SHORT,V7_SWING_HEALTH,2023-12-12 13:35:00+00:00,2023,2023-12-12,0.3899018232819074,0.7144990248944172,8.60418304336365,False
V7_20231218T104500Z_LONG,V7_SWING_HEALTH,2023-12-18 10:45:00+00:00,2023,2023-12-18,0.8368200836820083,0.7586347422508467,1.7217013888890706,False
2023-12-19 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-19 10:00:00+00:00,2023,2023-12-19,0.5278551532033426,0.3195692883895139,6.7,False
2023-12-19 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-19 10:15:00+00:00,2023,2023-12-19,0.6536856745479833,0.3195692883895139,6.7,False
2023-12-19 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-19 11:15:00+00:00,2023,2023-12-19,0.22361111111111112,0.3195692883895139,9.32,False
2023-12-19 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-19 12:00:00+00:00,2023,2023-12-19,0.2635228848821082,0.3195692883895139,7.66,False
2023-12-19 12:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-19 12:15:00+00:00,2023,2023-12-19,0.4806094182825485,0.3195692883895139,9.91,False
2023-12-19 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-19 13:15:00+00:00,2023,2023-12-19,0.10511756569847856,0.3195692883895139,9.61,False
V7_20231219T162000Z_SHORT,V7_SWING_HEALTH,2023-12-19 16:20:00+00:00,2023,2023-12-19,1.0,0.7613861575756102,7.729384719207576,False
2023-12-21 12:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-21 12:45:00+00:00,2023,2023-12-21,0.12087912087912088,0.8952366365446484,22.47,False
2023-12-21 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-12-21 14:30:00+00:00,2023,2023-12-21,0.24828532235939643,0.8952366365446484,10.1,False
V9_BREAK_20240521T020000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-05-21 02:00:00+00:00,2024,2024-05-21,0.2942528735632184,0.921103072966964,11.94776352538574,False
V9_BREAK_20240521T073500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-05-21 07:35:00+00:00,2024,2024-05-21,0.2663605051664753,0.9783303984039893,-5.585983640201792,False
V9_BREAK_20240522T025000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-05-22 02:50:00+00:00,2024,2024-05-22,0.7591743119266054,0.7981362658963049,1.7563420733187085,False
V9_BREAK_20240524T012000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-05-24 01:20:00+00:00,2024,2024-05-24,0.6242840778923253,0.685894861337887,-4.146315900484686,False
V9_BREAK_20240524T023000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-05-24 02:30:00+00:00,2024,2024-05-24,0.2402745995423341,0.636164004409602,-5.301488670459412,False
V9_BREAK_20240527T132000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-05-27 13:20:00+00:00,2024,2024-05-27,0.9371428571428572,0.5060633570309185,1.9894083575885944,False
V9_BREAK_20240705T134500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-07-05 13:45:00+00:00,2024,2024-07-05,0.8270509977827051,0.5366849976768717,-9.904357360961257,False
V9_BREAK_20240708T084000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-07-08 08:40:00+00:00,2024,2024-07-08,0.8460686600221484,0.49752000990825257,-4.0296875,False
V9_BREAK_20240708T140500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-07-08 14:05:00+00:00,2024,2024-07-08,0.22234513274336284,0.49719260067392734,-5.974949953092223,False
2024-07-12 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-07-12 09:00:00+00:00,2024,2024-07-12,0.17420066152149946,0.8647757255936673,-7.399999999999999,False
