variant_id,scale_id,direction,regime_mode,box_bars,atr_percentile_max,box_average_to_median_max,minimum_signal_body_fraction,target_r,stop_atr_floor,candidate_signals,executable_outcomes,policy_trades,passed,development_1_trades,development_1_trades_per_weekday,development_1_stress_net_r,development_1_stress_profit_factor,development_1_average_stress_r,development_1_closed_drawdown_r,development_1_top_winners_removed_stress_net_r,development_1_positive_month_share,development_2_trades,development_2_trades_per_weekday,development_2_stress_net_r,development_2_stress_profit_factor,development_2_average_stress_r,development_2_closed_drawdown_r,development_2_top_winners_removed_stress_net_r,development_2_positive_month_share,confirmation_trades,confirmation_trades_per_weekday,confirmation_stress_net_r,confirmation_stress_profit_factor,confirmation_average_stress_r,confirmation_closed_drawdown_r,confirmation_top_winners_removed_stress_net_r,confirmation_positive_month_share,minimum_window_pf,minimum_window_frequency
V65_H4_H1_99463c946504990c,H4_H1,LONG,STRICT,3,80.0,1.5,0.35,1.5,1.0,820,770,338,False,118,0.15051020408163265,-4.08907797025948,0.9170350945806579,-0.03465320313779221,11.365441193515192,-11.210177901313909,0.3333333333333333,64,0.12284069097888675,0.3939219115417876,1.0149247870820894,0.006155029867840431,7.931634822323168,-6.721335823851241,0.375,60,0.22988505747126436,6.647314653347396,1.3500269611432605,0.11078857755578994,4.102792150098331,-0.4901988002233949,0.5833333333333334,0.9170350945806579,0.12284069097888675
V65_H4_H1_eff67f659bf79a1a,H4_H1,LONG,PARENT_ONLY,3,80.0,1.5,0.35,1.5,1.0,827,777,340,False,119,0.15178571428571427,-4.177002645291732,0.9154020738629983,-0.03510086256547674,11.453365868547445,-11.29810257634616,0.3611111111111111,64,0.12284069097888675,0.3909872960016061,1.014811954430825,0.006109176500025095,7.931634822323168,-6.724270439391422,0.375,60,0.22988505747126436,6.647314653347396,1.3500269611432605,0.11078857755578994,4.102792150098331,-0.4901988002233949,0.5833333333333334,0.9154020738629983,0.12284069097888675
V65_H4_H1_ba0a9397682dcc11,H4_H1,LONG,STRICT,3,80.0,1.25,0.2,1.5,1.0,904,849,344,False,121,0.15433673469387754,-4.4327993292306065,0.9135769907886555,-0.03663470520025294,9.969812248437464,-11.55389926028504,0.3055555555555556,64,0.12284069097888675,1.3502175594380046,1.051052501351525,0.02109714936621882,6.6149042568033884,-5.765040175955024,0.375,63,0.2413793103448276,6.689836038067585,1.334652911430129,0.1061878736201204,4.460241387024299,-0.44767741550320184,0.5833333333333334,0.9135769907886555,0.12284069097888675
V65_H4_H1_64eae2486108581f,H4_H1,LONG,PARENT_ONLY,3,80.0,1.25,0.2,1.5,1.0,911,856,346,False,122,0.1556122448979592,-4.520724004262858,0.9120136149123017,-0.03705511478903982,10.057736923469715,-11.64182393531729,0.3333333333333333,64,0.12284069097888675,1.3472829438978229,1.0509358900317678,0.021051295998403483,6.6149042568033884,-5.767974791495204,0.375,63,0.2413793103448276,6.689836038067585,1.334652911430129,0.1061878736201204,4.460241387024299,-0.44767741550320184,0.5833333333333334,0.9120136149123017,0.12284069097888675
V65_H4_H1_e733ae8d9694427a,H4_H1,LONG,STRICT,3,80.0,1.25,0.35,2.0,1.0,798,750,321,False,113,0.1441326530612245,-4.321557605283844,0.9107470971532093,-0.03824387261313136,10.865856886273113,-13.799103495342791,0.3333333333333333,60,0.11516314779270634,1.7047451734302608,1.0637614018987314,0.028412419557171012,7.9316348223231685,-7.900769041525242,0.4166666666666667,59,0.2260536398467433,7.370408284152288,1.3926641606580883,0.12492217430766589,4.102792150098331,-1.51622606253457,0.5833333333333334,0.9107470971532093,0.11516314779270634
V65_H4_H1_38791ea14547e449,H4_H1,LONG,PARENT_ONLY,3,80.0,1.25,0.35,2.0,1.0,805,757,323,False,114,0.14540816326530612,-4.4094822803160945,0.9090962658733506,-0.038679669125579776,10.953781561305364,-13.887028170375043,0.3333333333333333,60,0.11516314779270634,1.7018105578900786,1.0636446547823046,0.02836350929816798,7.9316348223231685,-7.903703657065424,0.4166666666666667,59,0.2260536398467433,7.370408284152288,1.3926641606580883,0.12492217430766589,4.102792150098331,-1.51622606253457,0.5833333333333334,0.9090962658733506,0.11516314779270634
V65_H4_H1_bb65d83627dc0064,H4_H1,LONG,STRICT,3,80.0,1.5,0.2,2.0,1.0,930,872,338,False,118,0.15051020408163265,-4.737285525047913,0.9080294920658678,-0.04014648750040604,10.801948941122262,-14.214831415106861,0.2777777777777778,64,0.12284069097888675,3.2600358712869935,1.1211995197909035,0.05093806048885927,6.1149042568033884,-6.345478343668505,0.4583333333333333,61,0.23371647509578544,6.778589115549109,1.348828094618942,0.11112441173031326,4.104802880805622,-1.9304556537469186,0.5833333333333334,0.9080294920658678,0.12284069097888675
V65_H4_H1_5e0f08d6989dcf98,H4_H1,LONG,PARENT_ONLY,2,60.0,1.5,0.2,2.0,1.0,848,803,330,False,109,0.13903061224489796,-5.216626884419837,0.9066934050750393,-0.047858962242383826,10.17234966600392,-14.787418674129878,0.3888888888888889,62,0.11900191938579655,6.921652049901843,1.2421920960530652,0.1116395491919652,4.702244353498177,-2.6914951618258076,0.4583333333333333,62,0.23754789272030652,-0.6175984720199535,0.9780622443797671,-0.009961265677741186,10.511361978370362,-10.208275834936689,0.4166666666666667,0.9066934050750393,0.11900191938579655
V65_H4_H1_71a71798dfc88d5f,H4_H1,LONG,PARENT_ONLY,3,80.0,1.5,0.2,2.0,1.0,937,879,340,False,119,0.15178571428571427,-4.825210200080165,0.9064821403260497,-0.04054798487462324,10.801948941122262,-14.302756090139113,0.2777777777777778,64,0.12284069097888675,3.257101255746812,1.1210772088641308,0.05089220712104394,6.1149042568033884,-6.3484129592086855,0.4583333333333333,61,0.23371647509578544,6.778589115549109,1.348828094618942,0.11112441173031326,4.104802880805622,-1.9304556537469186,0.5833333333333334,0.9064821403260497,0.12284069097888675
V65_H4_H1_11ef6966dedad7d2,H4_H1,LONG,STRICT,3,80.0,1.25,0.35,1.5,1.0,798,750,331,False,117,0.14923469387755103,-4.6387265644718845,0.905924616880017,-0.03964723559377679,11.365441193515192,-11.759826495526314,0.3333333333333333,61,0.11708253358925144,0.4715005586429568,1.0179874488383787,0.007729517354802571,7.9316348223231685,-6.643757176750071,0.375,60,0.22988505747126436,6.647314653347396,1.3500269611432605,0.11078857755578994,4.102792150098331,-0.4901988002233949,0.5833333333333334,0.905924616880017,0.11708253358925144
V65_H4_H1_29e05c67d6b3e911,H4_H1,LONG,PARENT_ONLY,3,80.0,1.25,0.35,1.5,1.0,805,757,333,False,118,0.15051020408163265,-4.726651239504136,0.9043120923405698,-0.04005636643647573,11.453365868547445,-11.847751170558563,0.3611111111111111,61,0.11708253358925144,0.46856594310277555,1.017873494102638,0.00768140890332419,7.9316348223231685,-6.6466917922902535,0.375,60,0.22988505747126436,6.647314653347396,1.3500269611432605,0.11078857755578994,4.102792150098331,-0.4901988002233949,0.5833333333333334,0.9043120923405698,0.11708253358925144
V65_H4_H1_6170ca802a8493a3,H4_H1,LONG,STRICT,3,80.0,1.25,0.2,2.0,1.0,904,849,332,False,117,0.14923469387755103,-5.28693411926032,0.8974018839077453,-0.04518747110478906,10.801948941122262,-14.764480009319268,0.2777777777777778,62,0.11900191938579655,3.2815764607222735,1.1225700052813663,0.052928652592294734,6.1149042568033884,-6.323937754233228,0.4583333333333333,61,0.23371647509578544,6.778589115549109,1.348828094618942,0.11112441173031326,4.104802880805622,-1.9304556537469186,0.5833333333333334,0.8974018839077453,0.11900191938579655
V65_H4_H1_d9e895dc3947fa25,H4_H1,LONG,PARENT_ONLY,3,80.0,1.25,0.2,2.0,1.0,911,856,334,False,118,0.15051020408163265,-5.374858794292572,0.8958732874572517,-0.04554965079908959,10.801948941122262,-14.852404684351523,0.2777777777777778,62,0.11900191938579655,3.2786418451820913,1.122446973100275,0.052881320083582116,6.1149042568033884,-6.32687236977341,0.4583333333333333,61,0.23371647509578544,6.778589115549109,1.348828094618942,0.11112441173031326,4.104802880805622,-1.9304556537469186,0.5833333333333334,0.8958732874572517,0.11900191938579655
V65_H4_H1_0f5c46ac1debeb1e,H4_H1,LONG,STRICT,2,80.0,1.25,0.35,2.0,1.0,832,788,352,False,118,0.15051020408163265,-6.3728170348174995,0.8947773445938814,-0.05400692402387711,12.802874864464288,-15.943608824527539,0.4722222222222222,68,0.13051823416506717,3.7150169818506518,1.1117293455943698,0.05463260267427429,4.653645177128997,-5.898130229876999,0.4583333333333333,69,0.26436781609195403,3.754239638563592,1.1241533279352987,0.05440927012411003,6.108806381653443,-5.837404873035464,0.5,0.8947773445938814,0.13051823416506717
V65_H4_H1_7ab6430635854b1e,H4_H1,LONG,PARENT_ONLY,2,60.0,1.5,0.35,2.0,1.0,738,699,315,False,105,0.13392857142857142,-5.899564810695403,0.8909658949938638,-0.05618633153043241,12.290623741518239,-15.470356600405442,0.3888888888888889,60,0.11516314779270634,4.458724869523352,1.1514544359547227,0.07431208115872254,5.466827810829249,-5.1544223422043,0.4583333333333333,59,0.2260536398467433,2.54789588521311,1.101969616192882,0.04318467602056118,8.324807219387447,-7.042781477703626,0.4166666666666667,0.8909658949938638,0.11516314779270634
V65_H4_H1_a7eb90bcb50ae65c,H4_H1,LONG,PARENT_ONLY,2,60.0,1.25,0.2,2.0,1.0,813,771,322,False,108,0.1377551020408163,-6.354108337908297,0.8875050936835848,-0.05883433646211386,10.735880665087162,-15.924900127618336,0.3888888888888889,59,0.11324376199616124,9.627588151814749,1.3721059236584228,0.16317946020024998,4.702244353498177,0.01444094008709973,0.5,61,0.23371647509578544,-0.9929976574169254,0.9654853654752288,-0.01627865012158894,10.511361978370362,-10.597923007210195,0.4166666666666667,0.8875050936835848,0.11324376199616124
V65_H4_H1_1c9e5b78a585fce7,H4_H1,LONG,STRICT,2,80.0,1.5,0.35,2.0,1.0,884,834,365,False,123,0.1568877551020408,-6.967916619045919,0.8871091050468269,-0.05664972861012942,12.275765489857406,-16.53870840875596,0.4444444444444444,71,0.1362763915547025,1.0090808799377442,1.0280642617033156,0.014212406759686538,5.350868000003904,-8.604066331789905,0.4166666666666667,70,0.2681992337164751,4.875479885015762,1.1645970094177627,0.06964971264308233,6.108806381653443,-4.716164626583291,0.5,0.8871091050468269,0.1362763915547025
V65_H4_H1_ad28070163cbb6c3,H4_H1,LONG,STRICT,2,80.0,1.25,0.2,2.0,1.0,957,905,370,False,124,0.15816326530612246,-7.595140932688922,0.8810513234482339,-0.061251136553942924,12.303830919164529,-17.165932722398964,0.4444444444444444,70,0.1343570057581574,6.177944162229141,1.190736473599823,0.08825634517470202,4.30824102754709,-3.435203049498509,0.4583333333333333,72,0.27586206896551724,1.6815399898735808,1.0513734302579603,0.02335472208157751,8.29536114063636,-7.910104521725476,0.5,0.8810513234482339,0.1343570057581574
V65_H4_H1_794a0a720f3a3aae,H4_H1,LONG,STRICT,2,80.0,1.5,0.2,2.0,1.0,1013,955,383,False,129,0.16454081632653061,-8.153818892440983,0.8745051587666914,-0.06320789839101537,11.740299920081286,-17.724610682151024,0.4166666666666667,73,0.1401151631477927,3.4720080603162344,1.0989292136225854,0.04756175425090732,5.375807191151639,-6.141139151411417,0.4166666666666667,73,0.2796934865900383,2.8027802363257526,1.0872768378640574,0.038394249812681545,8.29536114063636,-6.788864275273303,0.5,0.8745051587666914,0.1401151631477927
V65_H4_H1_baec8dd4c694bc19,H4_H1,LONG,PARENT_ONLY,2,60.0,1.25,0.35,2.0,1.0,706,670,307,False,104,0.1326530612244898,-7.000624639707506,0.8718917584703507,-0.06731369845872602,12.817733116125122,-16.571416429417546,0.3888888888888889,57,0.10940499040307101,7.164660971436259,1.268003654372213,0.1256958065164256,5.46682781082925,-2.448486240291391,0.5,58,0.2222222222222222,2.1724966998161377,1.0848471030644553,0.037456839652002374,8.324807219387447,-7.43242864997713,0.4166666666666667,0.8718917584703507,0.10940499040307101
V65_H4_H1_20098d3656d3a4b3,H4_H1,SHORT,STRICT,2,60.0,1.25,0.2,2.0,1.0,488,473,206,False,47,0.05994897959183673,9.810492485128197,1.5392840422993996,0.20873388266230206,4.780148075740957,0.22762712563641108,0.2777777777777778,58,0.11132437619961612,-2.497799494501405,0.9141932924295778,-0.04306550852588629,8.174458965258314,-11.982681588056964,0.20833333333333334,6,0.022988505747126436,-0.3956510435782381,0.8703914777546898,-0.06594184059637302,3.052662253407912,-1.125036289258382,0.08333333333333333,0.8703914777546898,0.022988505747126436
V65_H4_H1_7633d6517cb712e7,H4_H1,SHORT,STRICT,2,60.0,1.5,0.2,2.0,1.0,508,491,210,False,47,0.05994897959183673,9.810492485128197,1.5392840422993996,0.20873388266230206,4.780148075740957,0.22762712563641108,0.2777777777777778,61,0.11708253358925144,-3.7399447363199787,0.8767799379368111,-0.0613105694478685,7.980106866106883,-13.22482682987554,0.20833333333333334,6,0.022988505747126436,-0.3956510435782381,0.8703914777546898,-0.06594184059637302,3.052662253407912,-1.125036289258382,0.08333333333333333,0.8703914777546898,0.022988505747126436
V65_H4_H1_9749023dec8bf755,H4_H1,SHORT,PARENT_ONLY,2,60.0,1.5,0.2,2.0,1.0,511,494,211,False,47,0.05994897959183673,9.810492485128197,1.5392840422993996,0.20873388266230206,4.780148075740957,0.22762712563641108,0.2777777777777778,61,0.11708253358925144,-3.686634608160082,0.8785363481951409,-0.06043663292065708,7.980106866106883,-13.171516701715639,0.20833333333333334,6,0.022988505747126436,-0.3956510435782381,0.8703914777546898,-0.06594184059637302,3.052662253407912,-1.125036289258382,0.08333333333333333,0.8703914777546898,0.022988505747126436
V65_H4_H1_e4445b0b13ce69ee,H4_H1,SHORT,PARENT_ONLY,2,60.0,1.25,0.2,2.0,1.0,491,476,207,False,47,0.05994897959183673,9.810492485128197,1.5392840422993996,0.20873388266230206,4.780148075740957,0.22762712563641108,0.2777777777777778,58,0.11132437619961612,-2.4444893663415055,0.916024651026466,-0.04214636838519837,8.121148837098417,-11.929371459897066,0.20833333333333334,6,0.022988505747126436,-0.3956510435782381,0.8703914777546898,-0.06594184059637302,3.052662253407912,-1.125036289258382,0.08333333333333333,0.8703914777546898,0.022988505747126436
V65_H4_H1_6d58c4d15863c86c,H4_H1,SHORT,PARENT_ONLY,2,80.0,1.25,0.2,2.0,1.0,608,587,250,False,58,0.07397959183673469,9.431732084570267,1.4321078216380279,0.1626160704236253,5.739982573107138,-0.1511332749215224,0.3333333333333333,67,0.12859884836852206,-4.4789297835416155,0.8669237884700195,-0.06684969826181515,9.311316022619454,-13.963811877097177,0.20833333333333334,8,0.03065134099616858,-0.357052059797186,0.9135338218948941,-0.04463150747464825,2.368085540232123,-2.9844027722606183,0.16666666666666666,0.8669237884700195,0.03065134099616858
V65_H4_H1_2cdb4effa189e374,H4_H1,SHORT,STRICT,2,80.0,1.25,0.2,2.0,1.0,603,582,249,False,58,0.07397959183673469,9.431732084570267,1.4321078216380279,0.1626160704236253,5.739982573107138,-0.1511332749215224,0.3333333333333333,67,0.12859884836852206,-4.532239911701514,0.8653398587737411,-0.06764537181644051,9.364626150779353,-14.017122005257075,0.20833333333333334,8,0.03065134099616858,-0.357052059797186,0.9135338218948941,-0.04463150747464825,2.368085540232123,-2.9844027722606183,0.16666666666666666,0.8653398587737411,0.03065134099616858
V65_H4_H1_d3481d2318e4e9f9,H4_H1,LONG,PARENT_ONLY,2,80.0,1.25,0.2,2.0,1.0,966,914,374,False,126,0.16071428571428573,-8.802281068598646,0.8647039157822076,-0.0698593735603067,12.41152767538987,-18.37307285830869,0.4444444444444444,70,0.1343570057581574,6.17002808364085,1.1904455296062082,0.08814325833772643,4.30824102754709,-3.4431191280868,0.4583333333333333,72,0.27586206896551724,1.6815399898735808,1.0513734302579603,0.02335472208157751,8.29536114063636,-7.910104521725476,0.5,0.8647039157822076,0.1343570057581574
V65_H4_H1_408c34a5da143a46,H4_H1,LONG,PARENT_ONLY,2,80.0,1.25,0.35,2.0,1.0,841,797,357,False,121,0.15433673469387754,-8.743761089355699,0.8610690266606359,-0.07226248834178263,14.07437553931811,-18.314552879065744,0.4722222222222222,68,0.13051823416506717,3.7071009032623614,1.1114647319491875,0.05451618975385825,4.653645177128997,-5.9060463084652906,0.4583333333333333,69,0.26436781609195403,3.754239638563592,1.1241533279352987,0.05440927012411003,6.108806381653443,-5.837404873035464,0.5,0.8610690266606359,0.13051823416506717
V65_H4_H1_ffdebd5202e2fa6d,H4_H1,LONG,STRICT,2,60.0,1.5,0.35,1.5,1.0,731,692,327,False,108,0.1377551020408163,-7.534872636016512,0.8592251027614153,-0.06976733922237512,11.266533745001436,-14.653635138685619,0.3888888888888889,62,0.11900191938579655,3.9328396146795086,1.1308801557535948,0.06343289701095982,5.96682781082925,-3.1922586318306507,0.375,60,0.22988505747126436,2.832137376010218,1.1141926115559997,0.0472022896001703,8.324807219387445,-4.2945265272999915,0.4166666666666667,0.8592251027614153,0.11900191938579655
V65_H4_H1_6f4ab693fe78098c,H4_H1,LONG,PARENT_ONLY,2,80.0,1.5,0.2,2.0,1.0,1022,964,386,False,131,0.16709183673469388,-9.360959028350704,0.8585540764211549,-0.07145770250649393,11.847996676306629,-18.93175081806075,0.4166666666666667,73,0.1401151631477927,3.464091981727943,1.0986813997003824,0.047453314818191004,5.375807191151639,-6.149055229999707,0.4166666666666667,73,0.2796934865900383,2.8027802363257526,1.0872768378640574,0.038394249812681545,8.29536114063636,-6.788864275273303,0.5,0.8585540764211549,0.1401151631477927
V65_H4_H1_16e938a178f7f62d,H4_H1,LONG,STRICT,2,60.0,1.5,0.2,1.5,1.0,841,796,345,False,115,0.14668367346938777,-8.31399565271797,0.8571208464468065,-0.07229561437146062,10.999664900679653,-15.43275815538708,0.3611111111111111,65,0.12476007677543186,4.824882668505752,1.1594483240938993,0.07422896413085772,4.702244353498177,-2.3002155780044102,0.3333333333333333,63,0.2413793103448276,-0.4257936871175435,0.984825240920601,-0.006758629954246722,10.511361978370362,-7.552457590427753,0.4166666666666667,0.8571208464468065,0.12476007677543186
V65_H4_H1_fea3d8675dd4ec51,H4_H1,LONG,PARENT_ONLY,2,80.0,1.5,0.35,2.0,1.0,893,843,369,False,126,0.16071428571428573,-9.338860673584122,0.8542932116182778,-0.07411794185384224,13.54726616471123,-18.90965246329416,0.4444444444444444,71,0.1362763915547025,1.001164801349453,1.0278379732469067,0.014100912695062718,5.350868000003904,-8.611982410378197,0.4166666666666667,70,0.2681992337164751,4.875479885015762,1.1645970094177627,0.06964971264308233,6.108806381653443,-4.716164626583291,0.5,0.8542932116182778,0.1362763915547025
V65_H4_H1_16febd8f6be9f65b,H4_H1,LONG,STRICT,2,60.0,1.25,0.35,1.5,1.0,699,663,318,False,106,0.13520408163265307,-8.173769686724478,0.8458881182013641,-0.07711103478041961,11.79364311960832,-15.290389649550699,0.3888888888888889,59,0.11324376199616124,6.638775716592417,1.242794124083702,0.11252162231512572,5.96682781082925,-0.48632252991774316,0.4166666666666667,60,0.22988505747126436,2.2711529286053835,1.0893471073292877,0.037852548810089724,8.324807219387445,-4.859414536038598,0.4166666666666667,0.8458881182013641,0.11324376199616124
V65_H4_H1_9fa0e5632ef186f8,H4_H1,LONG,STRICT,2,60.0,1.25,0.2,1.5,1.0,806,764,336,False,113,0.1441326530612245,-8.989314327902298,0.844311375789495,-0.07955145422922387,11.412731742969443,-16.10593429072852,0.3611111111111111,62,0.11900191938579655,7.530818770418659,1.273312106814084,0.1214648188777203,4.702244353498177,0.40572052390849866,0.375,63,0.2413793103448276,-0.9867781345223793,0.965590349025976,-0.015663144992418717,10.511361978370362,-8.11734559916636,0.4166666666666667,0.844311375789495,0.11900191938579655
V65_H4_H1_6b634641196f94da,H4_H1,SHORT,PARENT_ONLY,2,80.0,1.5,0.2,2.0,1.0,634,611,255,False,58,0.07397959183673469,9.431732084570267,1.4321078216380279,0.1626160704236253,5.739982573107138,-0.1511332749215224,0.3333333333333333,70,0.1343570057581574,-5.721075025360188,0.8360677596645568,-0.08172964321943126,9.38620240743108,-15.205957118915752,0.20833333333333334,8,0.03065134099616858,-0.357052059797186,0.9135338218948941,-0.04463150747464825,2.368085540232123,-2.9844027722606183,0.16666666666666666,0.8360677596645568,0.03065134099616858
V65_H4_H1_3d6bc429e1536b80,H4_H1,SHORT,STRICT,2,80.0,1.5,0.2,2.0,1.0,629,606,254,False,58,0.07397959183673469,9.431732084570267,1.4321078216380279,0.1626160704236253,5.739982573107138,-0.1511332749215224,0.3333333333333333,70,0.1343570057581574,-5.774385153520086,0.8345402060661364,-0.08249121647885838,9.38620240743108,-15.259267247075648,0.20833333333333334,8,0.03065134099616858,-0.357052059797186,0.9135338218948941,-0.04463150747464825,2.368085540232123,-2.9844027722606183,0.16666666666666666,0.8345402060661364,0.03065134099616858
V65_H4_H1_179fb918e96bf925,H4_H1,SHORT,PARENT_ONLY,2,60.0,1.25,0.35,2.0,1.0,433,419,204,False,47,0.05994897959183673,5.716916726779779,1.2834543636498923,0.12163652610169742,7.132232611691164,-3.856105978817613,0.25,57,0.10940499040307101,-4.84437139747209,0.8330059235184123,-0.08498897188547526,9.778958534643396,-14.329253491027648,0.20833333333333334,6,0.022988505747126436,-0.3956510435782381,0.8703914777546898,-0.06594184059637302,3.052662253407912,-1.125036289258382,0.08333333333333333,0.8330059235184123,0.022988505747126436
V65_H4_H1_64b15894278a4ebb,H4_H1,SHORT,STRICT,2,60.0,1.25,0.35,2.0,1.0,430,416,203,False,47,0.05994897959183673,5.716916726779779,1.2834543636498923,0.12163652610169742,7.132232611691164,-3.856105978817613,0.25,57,0.10940499040307101,-4.897681525631989,0.8311682288231165,-0.08592423729178927,9.832268662803294,-14.382563619187549,0.20833333333333334,6,0.022988505747126436,-0.3956510435782381,0.8703914777546898,-0.06594184059637302,3.052662253407912,-1.125036289258382,0.08333333333333333,0.8311682288231165,0.022988505747126436
V65_H4_H1_bf45b95ff3ca3f43,H4_H1,LONG,STRICT,2,80.0,1.5,0.35,1.5,1.0,884,834,386,False,129,0.16454081632653061,-10.858675513920335,0.8302071997831819,-0.08417577917767702,14.151660838192445,-17.983229653796073,0.4444444444444444,75,0.14395393474088292,-1.2674110557754104,0.9666801953784581,-0.016898814077005473,6.122958568686989,-8.392509302285573,0.375,72,0.27586206896551724,5.341317588604426,1.1857439835699333,0.0741849665083948,6.108806381653443,-1.79846376282037,0.5,0.8302071997831819,0.14395393474088292
V65_H4_H1_bc6a5d17b9deb707,H4_H1,LONG,STRICT,2,80.0,1.5,0.2,1.5,1.0,1013,955,407,False,137,0.1747448979591837,-11.876708527114777,0.8276321779851827,-0.08669130311762611,13.22701731456217,-19.001262666990517,0.4166666666666667,78,0.14971209213051823,-0.3753680019491705,0.9901860610418293,-0.004812410281399622,5.859254943400715,-7.500466248459332,0.3333333333333333,76,0.29118773946360155,4.662767065810481,1.1523325082477356,0.06135219823434843,7.562751952651773,-2.480046828171726,0.5,0.8276321779851827,0.14971209213051823
V65_H4_H1_f0f655d9b337700a,H4_H1,SHORT,PARENT_ONLY,2,60.0,1.25,0.2,1.5,1.0,491,476,222,False,53,0.06760204081632654,2.6761160997927096,1.115679554242644,0.050492756599862444,6.208151564804573,-4.438302158789569,0.2777777777777778,63,0.12092130518234165,-5.436777349398626,0.8265360646675102,-0.08629805316505755,9.816509608116181,-12.462830032858067,0.20833333333333334,6,0.022988505747126436,-0.22014860880387221,0.9278830769574642,-0.03669143480064537,3.052662253407912,-1.125036289258382,0.08333333333333333,0.8265360646675102,0.022988505747126436
V65_H4_H1_7397da527978bc92,H4_H1,LONG,PARENT_ONLY,2,60.0,1.5,0.2,1.5,1.0,848,803,348,False,117,0.14923469387755103,-10.51977890982688,0.8258164426237486,-0.08991264025493059,11.955540621310728,-17.63854141249599,0.3611111111111111,65,0.12476007677543186,4.8169665899174605,1.1591450878570146,0.07410717830642247,4.702244353498177,-2.3081316565927015,0.3333333333333333,63,0.2413793103448276,-0.4257936871175435,0.984825240920601,-0.006758629954246722,10.511361978370362,-7.552457590427753,0.4166666666666667,0.8258164426237486,0.12476007677543186
V65_H4_H1_f4f0133f180bb46d,H4_H1,SHORT,STRICT,2,60.0,1.25,0.2,1.5,1.0,488,473,221,False,53,0.06760204081632654,2.6761160997927096,1.115679554242644,0.050492756599862444,6.208151564804573,-4.438302158789569,0.2777777777777778,63,0.12092130518234165,-5.490087477558525,0.824835170179948,-0.08714424567553214,9.86981973627608,-12.516140161017965,0.20833333333333334,6,0.022988505747126436,-0.22014860880387221,0.9278830769574642,-0.03669143480064537,3.052662253407912,-1.125036289258382,0.08333333333333333,0.824835170179948,0.022988505747126436
V65_H4_H1_c45cec4bdc05ab22,H4_H1,LONG,PARENT_ONLY,2,80.0,1.5,0.2,1.5,1.0,1022,964,410,False,139,0.17729591836734693,-13.083848663024499,0.8133822562278382,-0.09412840764765827,14.434157450471895,-20.20840280290024,0.4444444444444444,78,0.14971209213051823,-0.3832840805374613,0.9899811699225431,-0.004913898468428992,5.859254943400715,-7.508382327047622,0.3333333333333333,76,0.29118773946360155,4.662767065810481,1.1523325082477356,0.06135219823434843,7.562751952651773,-2.480046828171726,0.5,0.8133822562278382,0.14971209213051823
V65_H4_H1_ef3ea306804c788f,H4_H1,LONG,PARENT_ONLY,2,60.0,1.25,0.2,1.5,1.0,813,771,340,False,115,0.14668367346938777,-11.195097585011206,0.8132433490430008,-0.09734867465227136,12.519071620393971,-18.31171754783743,0.3611111111111111,62,0.11900191938579655,7.522902691830367,1.272946396771302,0.12133714019081238,4.702244353498177,0.3978044453202074,0.375,63,0.2413793103448276,-0.9867781345223793,0.965590349025976,-0.015663144992418717,10.511361978370362,-8.11734559916636,0.4166666666666667,0.8132433490430008,0.11900191938579655
V65_H4_H1_9e2e2bc7f13fb82e,H4_H1,LONG,STRICT,2,80.0,1.25,0.35,1.5,1.0,832,788,371,False,123,0.1568877551020408,-11.783876999090515,0.8109327479656342,-0.09580387804138629,14.115079397416697,-18.900496961916737,0.4166666666666667,72,0.1381957773512476,1.4385250461374977,1.0407147011139521,0.019979514529687468,6.122958568686989,-5.686573200372664,0.4166666666666667,71,0.2720306513409962,4.220077342152253,1.1436652872973032,0.05943770904439793,6.108806381653443,-2.9197040092725435,0.5,0.8109327479656342,0.1381957773512476
V65_H4_H1_2920d48438749169,H4_H1,LONG,STRICT,2,80.0,1.25,0.2,1.5,1.0,957,905,391,False,131,0.16709183673469388,-12.838331636761323,0.8092757342976951,-0.0980025315783307,14.188640424208705,-19.954951599587545,0.3888888888888889,75,0.14395393474088292,2.330568099963738,1.0655712700354902,0.03107424133284984,5.524094031020126,-4.794530146546425,0.375,74,0.2835249042145594,2.4880638021860726,1.0778498486047685,0.033622483813325305,8.29536114063636,-4.654750091796133,0.5,0.8092757342976951,0.14395393474088292
V65_H4_H1_08711bda31952827,H4_H1,LONG,PARENT_ONLY,2,60.0,1.5,0.35,1.5,1.0,738,699,331,False,111,0.14158163265306123,-10.904459811753899,0.8083367576432057,-0.09823837668246756,13.536677541054445,-18.02322231442301,0.3888888888888889,62,0.11900191938579655,3.9249235360912174,1.1305823179274723,0.06330521832405189,5.96682781082925,-3.200174710418942,0.375,60,0.22988505747126436,2.832137376010218,1.1141926115559997,0.0472022896001703,8.324807219387445,-4.2945265272999915,0.4166666666666667,0.8083367576432057,0.11900191938579655
V65_H4_H1_8ea1daf9f3510e4b,H4_H1,LONG,PARENT_ONLY,2,80.0,1.5,0.35,1.5,1.0,893,843,390,False,132,0.1683673469387755,-13.229619568458535,0.8005287867036985,-0.10022439067014041,16.522604892730648,-20.354173708334276,0.4722222222222222,75,0.14395393474088292,-1.2753271343637014,0.9664790604473109,-0.01700436179151602,6.122958568686989,-8.400425380873864,0.375,72,0.27586206896551724,5.341317588604426,1.1857439835699333,0.0741849665083948,6.108806381653443,-1.79846376282037,0.5,0.8005287867036985,0.14395393474088292
