candidate_id,archetype,direction,signal_time,entry_time,exit_time,entry,exit,stop,target,spread_pips,net_pips,stress_net_pips,exit_reason,net_r,stress_r,specialist_id,owned_regime,stage
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2022-07-28T09:00:00+00:00,2022-07-28T10:00:00+00:00,2022-07-28T21:00:00+00:00,1.01532,1.0195799999999997,1.0200273647292812,1.0059052705414375,0.0,-42.59999999999708,-43.09999999999708,time,-0.904964931546777,-0.9155865856729136,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2022-08-02T06:00:00+00:00,2022-08-02T07:00:00+00:00,2022-08-02T17:00:00+00:00,1.0241500000000001,1.0176478676957499,1.0274110661521252,1.01762786769575,0.0,65.0213230425023,64.5213230425023,target,1.993867036402535,1.9785346274088023,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2022-08-31T06:00:00+00:00,2022-08-31T07:00:00+00:00,2022-08-31T14:00:00+00:00,1.00157,1.004699784855558,1.0046797848555582,0.9953504302888839,0.0,-31.297848555580376,-31.797848555580376,stop,-1.0064313130743314,-1.0225095957602333,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2022-09-16T07:00:00+00:00,2022-09-16T08:00:00+00:00,2022-09-16T09:00:00+00:00,0.99556,0.9986788220828939,0.9986588220828939,0.9893623558342122,0.0,-31.18822082893935,-31.68822082893935,stop,-1.0064540652754554,-1.0225892284640778,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2022-09-19T06:00:00+00:00,2022-09-19T07:00:00+00:00,2022-09-19T10:00:00+00:00,0.99702,0.9999719129094977,0.9999519129094977,0.9911561741810047,0.0,-29.519129094977004,-30.019129094977004,stop,-1.006821485022707,-1.0238751975794578,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2022-09-21T08:00:00+00:00,2022-09-21T09:00:00+00:00,2022-09-21T09:00:00+00:00,0.99018,0.9934910779734744,0.9934710779734743,0.9835978440530513,0.0,-33.11077973474408,-33.61077973474408,stop,-1.0060770362055282,-1.0212696267193333,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2022-10-06T06:00:00+00:00,2022-10-06T07:00:00+00:00,2022-10-06T13:00:00+00:00,0.98964,0.9825202124208844,0.9932098937895577,0.9825002124208844,0.0,71.19787579115577,70.69787579115577,target,1.9943975924274242,1.9803915734959214,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2022-10-14T08:00:00+00:00,2022-10-14T09:00:00+00:00,2022-10-14T13:00:00+00:00,0.97504,0.9791872803197065,0.9791672803197065,0.9667854393605873,0.0,-41.472803197064586,-41.972803197064586,stop,-1.0048458060637477,-1.0169603212231049,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2022-10-17T06:00:00+00:00,2022-10-17T07:00:00+00:00,2022-10-17T10:00:00+00:00,0.97316,0.9767426003822963,0.9767226003822963,0.9660347992354075,0.0,-35.82600382296297,-36.32600382296297,stop,-1.0056138769027831,-1.0196485691597272,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2022-10-19T08:00:00+00:00,2022-10-19T09:00:00+00:00,2022-10-19T20:00:00+00:00,0.98169,0.97724,0.9849090989816844,0.9752518020366309,0.0,44.49999999999954,43.99999999999954,time,1.3823743927474272,1.3668420961997032,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2022-10-21T08:00:00+00:00,2022-10-21T09:00:00+00:00,2022-10-21T13:00:00+00:00,0.97561,0.9790339489513461,0.9790139489513461,0.9688021020973078,0.0,-34.23948951346123,-34.73948951346123,stop,-1.0058755287714027,-1.0205643506998947,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2022-10-31T06:00:00+00:00,2022-10-31T07:00:00+00:00,2022-10-31T18:00:00+00:00,0.99293,0.98832,0.9961328139600472,0.9865243720799055,0.0,46.10000000000003,45.60000000000003,time,1.439359281402687,1.42374800937012,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2022-11-03T06:00:00+00:00,2022-11-03T07:00:00+00:00,2022-11-03T18:00:00+00:00,0.97837,0.97518,0.9821733467526848,0.9707633064946303,0.0,31.89999999999915,31.39999999999915,time,0.8387349898475832,0.8255886733922917,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2022-11-21T08:00:00+00:00,2022-11-21T09:00:00+00:00,2022-11-21T20:00:00+00:00,1.0226700000000002,1.0240799999999999,1.02646093606468,1.0150881278706407,0.0,-14.099999999996893,-14.599999999996893,time,-0.37193979954890405,-0.3851291541428397,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2022-12-01T06:00:00+00:00,2022-12-01T07:00:00+00:00,2022-12-01T09:00:00+00:00,1.04028,1.0449635227969423,1.0449435227969424,1.0309529544061156,0.0,-46.835227969421744,-47.335227969421744,stop,-1.0042886034593896,-1.0150101121079125,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-02-06T08:00:00+00:00,2023-02-06T09:00:00+00:00,2023-02-06T20:00:00+00:00,1.07665,1.0725099999999999,1.079853107196734,1.070243785606532,0.0,41.40000000000254,40.90000000000254,time,1.2924949886852186,1.2768851458267025,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-03-02T08:00:00+00:00,2023-03-02T09:00:00+00:00,2023-03-02T20:00:00+00:00,1.06238,1.05974,1.0648180605287543,1.0575038789424918,0.0,26.400000000001977,25.900000000001977,time,1.0828279154124265,1.0623198109538594,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-03-29T06:00:00+00:00,2023-03-29T07:00:00+00:00,2023-03-29T09:00:00+00:00,1.0822500000000002,1.084051035685237,1.0840310356852372,1.0786879286295261,0.0,-18.01035685236929,-18.51035685236929,stop,-1.0112294212663389,-1.0393029744323137,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-04-19T09:00:00+00:00,2023-04-19T10:00:00+00:00,2023-04-19T13:00:00+00:00,1.0930000000000002,1.0953704459212612,1.0953504459212613,1.0882991081574778,0.0,-23.704459212610107,-24.204459212610107,stop,-1.0085090236788679,-1.029781582876134,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-04-27T09:00:00+00:00,2023-04-27T10:00:00+00:00,2023-04-27T21:00:00+00:00,1.10378,1.1025999999999998,1.1063247196718158,1.0986905606563684,0.0,11.800000000001809,11.300000000001809,time,0.4637053004577851,0.44405677077737343,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-05-01T06:00:00+00:00,2023-05-01T07:00:00+00:00,2023-05-01T12:00:00+00:00,1.0997800000000002,1.1020469029899027,1.1020269029899028,1.095286194020195,0.0,-22.669029899025084,-23.169029899025084,stop,-1.008901140854673,-1.0311539929914568,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-05-02T09:00:00+00:00,2023-05-02T10:00:00+00:00,2023-05-02T14:00:00+00:00,1.0952700000000002,1.097801274823182,1.097781274823182,1.0902474503536363,0.0,-25.312748231818283,-25.812748231818283,stop,-1.0079640825509364,-1.0278742889283679,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-05-04T07:00:00+00:00,2023-05-04T08:00:00+00:00,2023-05-04T12:00:00+00:00,1.10579,1.1083571277640876,1.1083371277640877,1.1006957444718246,0.0,-25.67127764087518,-26.17127764087518,stop,-1.0078519814678684,-1.0274819351376288,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-05-29T09:00:00+00:00,2023-05-29T10:00:00+00:00,2023-05-29T21:00:00+00:00,1.0716,1.07088,1.0734129051019343,1.0679741897961317,0.0,7.200000000000539,6.700000000000539,time,0.39715261390785184,0.3695725712753642,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-06-01T07:00:00+00:00,2023-06-01T08:00:00+00:00,2023-06-01T09:00:00+00:00,1.06699,1.0693584690182,1.0693384690182002,1.0622930619636,0.0,-23.684690181999812,-24.184690181999812,stop,-1.008516186436744,-1.0298066525287008,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-06-06T08:00:00+00:00,2023-06-06T09:00:00+00:00,2023-06-06T20:00:00+00:00,1.06992,1.0692499999999998,1.0718268479051547,1.0661063041896905,0.0,6.700000000001705,6.200000000001705,time,0.3513652023263008,0.3251439185706134,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-06-23T08:00:00+00:00,2023-06-23T09:00:00+00:00,2023-06-23T11:00:00+00:00,1.0849000000000002,1.0875936686090797,1.0875736686090798,1.0795526627818408,0.0,-26.936686090794915,-27.436686090794915,stop,-1.0074803586098855,-1.0261812551346843,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-06-26T08:00:00+00:00,2023-06-26T09:00:00+00:00,2023-06-26T11:00:00+00:00,1.0891700000000002,1.0911935778595379,1.091173577859538,1.0851628442809247,0.0,-20.23577859537662,-20.73577859537662,stop,-1.0099821426478146,-1.034937499267465,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-06-28T06:00:00+00:00,2023-06-28T07:00:00+00:00,2023-06-28T08:00:00+00:00,1.09379,1.0955747042106572,1.0955547042106573,1.0902605915786856,0.0,-17.847042106571287,-18.347042106571287,stop,-1.0113333440692933,-1.0396667042426557,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-06-30T08:00:00+00:00,2023-06-30T09:00:00+00:00,2023-06-30T12:00:00+00:00,1.0838400000000001,1.0860572169026774,1.0860372169026775,1.0794455661946452,0.0,-22.17216902677288,-22.67216902677288,stop,-1.0091024240599726,-1.0318584842100076,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-07-03T06:00:00+00:00,2023-07-03T07:00:00+00:00,2023-07-03T12:00:00+00:00,1.08901,1.0910359363595556,1.0910159363595557,1.0849981272808886,0.0,-20.259363595556135,-20.759363595556135,stop,-1.0099704060423627,-1.0348964211483824,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-08-01T07:00:00+00:00,2023-08-01T08:00:00+00:00,2023-08-01T19:00:00+00:00,1.09793,1.09829,1.1000878695130882,1.093614260973824,0.0,-3.5999999999991594,-4.099999999999159,time,-0.16683121839221599,-0.19000222094669586,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-08-07T08:00:00+00:00,2023-08-07T09:00:00+00:00,2023-08-07T13:00:00+00:00,1.09746,1.0999311288756655,1.0999111288756656,1.092557742248669,0.0,-24.711288756653627,-25.211288756653627,stop,-1.0081595056867334,-1.0285582699036602,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-08-08T09:00:00+00:00,2023-08-08T10:00:00+00:00,2023-08-08T21:00:00+00:00,1.0970600000000001,1.09538,1.0993252715607638,1.0925294568784731,0.0,16.80000000000126,16.30000000000126,time,0.7416329366858795,0.7195605278559443,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-08-11T09:00:00+00:00,2023-08-11T10:00:00+00:00,2023-08-11T11:00:00+00:00,1.09772,1.1000174450702662,1.0999974450702663,1.0931651098594675,0.0,-22.97445070266191,-23.47445070266191,stop,-1.008781770529188,-1.030736196852258,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-08-23T07:00:00+00:00,2023-08-23T08:00:00+00:00,2023-08-23T13:00:00+00:00,1.08179,1.0840859074598201,1.0840659074598202,1.0772381850803596,0.0,-22.959074598201124,-23.459074598201124,stop,-1.0087877035217807,-1.0307569623263324,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-08-24T06:00:00+00:00,2023-08-24T07:00:00+00:00,2023-08-24T12:00:00+00:00,1.0856700000000001,1.0817984897679644,1.087615755116018,1.0817784897679645,0.0,38.715102320356905,38.215102320356905,target,1.9897212142292389,1.9640242498022198,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-08-29T06:00:00+00:00,2023-08-29T07:00:00+00:00,2023-08-29T07:00:00+00:00,1.0808600000000002,1.0826154810459452,1.0825954810459453,1.07738903790811,0.0,-17.554810459450287,-18.054810459450287,stop,-1.0115241823277978,-1.0403346381474239,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-09-05T06:00:00+00:00,2023-09-05T07:00:00+00:00,2023-09-05T11:00:00+00:00,1.0766600000000002,1.0732383706228408,1.0783808146885798,1.0732183706228409,0.0,34.21629377159396,33.71629377159396,target,1.9883775980454832,1.9593215931590595,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-09-12T07:00:00+00:00,2023-09-12T08:00:00+00:00,2023-09-12T16:00:00+00:00,1.0713300000000001,1.0733264650495646,1.0733064650495647,1.0673770699008711,0.0,-19.96465049564522,-20.46465049564522,stop,-1.0101190759757248,-1.0354167659151519,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-09-13T08:00:00+00:00,2023-09-13T09:00:00+00:00,2023-09-13T12:00:00+00:00,1.0735000000000001,1.0756388392681804,1.0756188392681805,1.0692623214636394,0.0,-21.388392681802593,-21.888392681802593,stop,-1.009439130329638,-1.0330369561538402,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-09-25T08:00:00+00:00,2023-09-25T09:00:00+00:00,2023-09-25T14:00:00+00:00,1.06255,1.0585913768534085,1.064539311573296,1.0585713768534086,0.0,39.58623146591567,39.08623146591567,target,1.9899462707257087,1.964811947540145,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-10-02T09:00:00+00:00,2023-10-02T10:00:00+00:00,2023-10-02T16:00:00+00:00,1.05389,1.0489901831205986,1.0563499084397008,1.0489701831205986,0.0,48.99816879401442,48.49816879401442,target,1.9918696160892218,1.9715436563124091,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-10-09T06:00:00+00:00,2023-10-09T07:00:00+00:00,2023-10-09T18:00:00+00:00,1.0537,1.0566640557803657,1.0566440557803658,1.0478118884392684,0.0,-29.640557803656264,-30.140557803656264,stop,-1.006793349546327,-1.023776723412222,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-10-12T09:00:00+00:00,2023-10-12T10:00:00+00:00,2023-10-12T12:00:00+00:00,1.0618,1.0578933556267063,1.063763322186647,1.0578733556267064,0.0,39.06644373293799,38.56644373293799,target,1.9898131849495027,1.9643461473231443,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
EURCAP_CHOP_ASIA_LONDON_SHORT,session_expansion_short,short,2023-10-13T09:00:00+00:00,2023-10-13T10:00:00+00:00,2023-10-15T21:00:00+00:00,1.0529300000000001,1.05222,1.0551139618011247,1.048562076397751,0.0,7.100000000002105,6.600000000002105,time,0.32509726114926396,0.30220308782890004,EURCAP_CHOP_ASIA_LONDON_SHORT,chop,capital_internal
