attempt_no,variant_id,regime_owner,mechanic,parameters_json
19141,6553bda32174b59e,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":1.5,""efficiency_min"":0.15,""hold_hours"":12,""hour_window"":""NEW_YORK"",""minimum_day_bars"":32,""stop_atr"":2.0,""target_r"":1.25}"
19142,5361fec79203bfaa,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":0.4,""efficiency_min"":0.35,""hold_hours"":3,""hour_window"":""NEW_YORK"",""minimum_day_bars"":24,""stop_atr"":1.5,""target_r"":1.5}"
19143,7cdcc6cf1b6cc9e7,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":1.0,""efficiency_min"":0.05,""hold_hours"":3,""hour_window"":""LONDON"",""minimum_day_bars"":32,""stop_atr"":1.5,""target_r"":1.0}"
19144,3c5bcf1786b9e4d9,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":1.0,""efficiency_min"":0.25,""hold_hours"":3,""hour_window"":""POST_ASIA"",""minimum_day_bars"":24,""stop_atr"":2.0,""target_r"":2.0}"
19145,b813b73e8171a56f,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.4,""deviation_atr"":0.4,""efficiency_min"":0.35,""hold_hours"":6,""hour_window"":""NEW_YORK"",""minimum_day_bars"":24,""stop_atr"":1.5,""target_r"":2.0}"
19146,3c7bcf171faaa604,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.4,""deviation_atr"":0.8,""efficiency_min"":0.25,""hold_hours"":4,""hour_window"":""ALL"",""minimum_day_bars"":32,""stop_atr"":1.25,""target_r"":2.0}"
19147,e90efb50bc043132,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":2.0,""efficiency_min"":0.05,""hold_hours"":8,""hour_window"":""LONDON_NY"",""minimum_day_bars"":16,""stop_atr"":1.5,""target_r"":1.25}"
19148,c897416d99d44a18,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":0.8,""efficiency_min"":0.35,""hold_hours"":6,""hour_window"":""NEW_YORK"",""minimum_day_bars"":40,""stop_atr"":0.75,""target_r"":1.0}"
19149,b0a76f3b30784b1d,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":2.0,""efficiency_min"":0.05,""hold_hours"":8,""hour_window"":""POST_ASIA"",""minimum_day_bars"":40,""stop_atr"":2.0,""target_r"":1.0}"
19150,d7483c2ffd5fcb39,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.1,""deviation_atr"":0.8,""efficiency_min"":0.05,""hold_hours"":2,""hour_window"":""LONDON"",""minimum_day_bars"":32,""stop_atr"":1.25,""target_r"":1.25}"
19151,1343315f1c007779,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":0.8,""efficiency_min"":0.05,""hold_hours"":6,""hour_window"":""POST_ASIA"",""minimum_day_bars"":32,""stop_atr"":1.5,""target_r"":1.25}"
19152,40e34eb51cea7894,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.1,""deviation_atr"":2.0,""efficiency_min"":0.25,""hold_hours"":4,""hour_window"":""LONDON_NY"",""minimum_day_bars"":32,""stop_atr"":1.25,""target_r"":1.25}"
19153,f249932632a1ca74,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.1,""deviation_atr"":1.5,""efficiency_min"":0.25,""hold_hours"":1,""hour_window"":""POST_ASIA"",""minimum_day_bars"":24,""stop_atr"":0.75,""target_r"":2.5}"
19154,c164da2b58cc7ffa,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.4,""deviation_atr"":0.4,""efficiency_min"":0.35,""hold_hours"":3,""hour_window"":""NEW_YORK"",""minimum_day_bars"":24,""stop_atr"":1.0,""target_r"":2.5}"
19155,f8e5445cb0604a5f,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":1.0,""efficiency_min"":0.15,""hold_hours"":4,""hour_window"":""LONDON_NY"",""minimum_day_bars"":24,""stop_atr"":0.75,""target_r"":2.0}"
19156,6332b732b77439ca,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.4,""deviation_atr"":1.0,""efficiency_min"":0.05,""hold_hours"":12,""hour_window"":""NEW_YORK"",""minimum_day_bars"":40,""stop_atr"":1.0,""target_r"":1.5}"
19157,beed0a34e81132e2,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":1.0,""efficiency_min"":0.25,""hold_hours"":1,""hour_window"":""ALL"",""minimum_day_bars"":24,""stop_atr"":1.25,""target_r"":2.5}"
19158,dee19edc863dc290,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.1,""deviation_atr"":0.4,""efficiency_min"":0.15,""hold_hours"":2,""hour_window"":""ALL"",""minimum_day_bars"":32,""stop_atr"":2.0,""target_r"":2.5}"
19159,1e0549d080b0d28f,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":2.0,""efficiency_min"":0.05,""hold_hours"":4,""hour_window"":""ALL"",""minimum_day_bars"":16,""stop_atr"":2.0,""target_r"":1.25}"
19160,56cec9d876d4a55f,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":1.0,""efficiency_min"":0.15,""hold_hours"":4,""hour_window"":""POST_ASIA"",""minimum_day_bars"":24,""stop_atr"":1.5,""target_r"":1.0}"
19161,6af15bd078354c97,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":1.5,""efficiency_min"":0.15,""hold_hours"":12,""hour_window"":""POST_ASIA"",""minimum_day_bars"":40,""stop_atr"":1.25,""target_r"":1.25}"
19162,b315e800ec6f9d92,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.1,""deviation_atr"":0.8,""efficiency_min"":0.25,""hold_hours"":2,""hour_window"":""ALL"",""minimum_day_bars"":32,""stop_atr"":2.0,""target_r"":1.25}"
19163,af234cbe57c3b04e,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":0.8,""efficiency_min"":0.35,""hold_hours"":3,""hour_window"":""POST_ASIA"",""minimum_day_bars"":32,""stop_atr"":1.25,""target_r"":1.0}"
19164,bfbe30381f99bbc5,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":1.25,""efficiency_min"":0.05,""hold_hours"":4,""hour_window"":""LONDON_NY"",""minimum_day_bars"":24,""stop_atr"":1.25,""target_r"":1.5}"
19165,2549602a8731b8f3,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.4,""deviation_atr"":1.25,""efficiency_min"":0.15,""hold_hours"":3,""hour_window"":""LONDON_NY"",""minimum_day_bars"":32,""stop_atr"":1.5,""target_r"":1.0}"
19166,358037d7ec60b192,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":2.0,""efficiency_min"":0.25,""hold_hours"":4,""hour_window"":""LONDON_NY"",""minimum_day_bars"":16,""stop_atr"":1.5,""target_r"":1.25}"
19167,b3fc47a1cb115cc7,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.4,""deviation_atr"":0.4,""efficiency_min"":0.35,""hold_hours"":3,""hour_window"":""NEW_YORK"",""minimum_day_bars"":24,""stop_atr"":0.75,""target_r"":2.5}"
19168,d179ecf3a8d81863,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":0.8,""efficiency_min"":0.25,""hold_hours"":1,""hour_window"":""ALL"",""minimum_day_bars"":16,""stop_atr"":1.0,""target_r"":1.5}"
19169,e3eb933846951a76,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.1,""deviation_atr"":0.4,""efficiency_min"":0.05,""hold_hours"":3,""hour_window"":""NEW_YORK"",""minimum_day_bars"":40,""stop_atr"":1.0,""target_r"":2.0}"
19170,2f03fc40ecb7bce5,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":0.6,""efficiency_min"":0.35,""hold_hours"":12,""hour_window"":""ALL"",""minimum_day_bars"":32,""stop_atr"":0.75,""target_r"":1.25}"
19171,cc5a440da86cf086,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.1,""deviation_atr"":1.5,""efficiency_min"":0.15,""hold_hours"":2,""hour_window"":""ALL"",""minimum_day_bars"":32,""stop_atr"":1.0,""target_r"":2.0}"
19172,635edf7bd6d9aced,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.4,""deviation_atr"":1.25,""efficiency_min"":0.05,""hold_hours"":6,""hour_window"":""NEW_YORK"",""minimum_day_bars"":16,""stop_atr"":0.75,""target_r"":2.0}"
19173,0bc9e9e699dabb19,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":2.0,""efficiency_min"":0.35,""hold_hours"":3,""hour_window"":""LONDON"",""minimum_day_bars"":16,""stop_atr"":1.5,""target_r"":1.5}"
19174,8074704fd297ad0d,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":0.4,""efficiency_min"":0.15,""hold_hours"":6,""hour_window"":""NEW_YORK"",""minimum_day_bars"":24,""stop_atr"":2.0,""target_r"":2.0}"
19175,f8797ff3f59abc2d,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":0.6,""efficiency_min"":0.35,""hold_hours"":6,""hour_window"":""LONDON_NY"",""minimum_day_bars"":24,""stop_atr"":2.0,""target_r"":1.25}"
19176,82164b6115fa1f62,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.4,""deviation_atr"":1.5,""efficiency_min"":0.35,""hold_hours"":2,""hour_window"":""LONDON_NY"",""minimum_day_bars"":16,""stop_atr"":1.0,""target_r"":1.5}"
19177,82ca765efb23894a,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":2.0,""efficiency_min"":0.35,""hold_hours"":3,""hour_window"":""NEW_YORK"",""minimum_day_bars"":16,""stop_atr"":2.0,""target_r"":2.5}"
19178,c40c37d20bacc37d,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":1.25,""efficiency_min"":0.05,""hold_hours"":6,""hour_window"":""LONDON_NY"",""minimum_day_bars"":40,""stop_atr"":1.5,""target_r"":2.5}"
19179,503e7d907ce85201,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.4,""deviation_atr"":0.4,""efficiency_min"":0.25,""hold_hours"":3,""hour_window"":""ALL"",""minimum_day_bars"":16,""stop_atr"":2.0,""target_r"":2.5}"
19180,13e89cf46a7b801c,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":1.0,""efficiency_min"":0.05,""hold_hours"":2,""hour_window"":""ALL"",""minimum_day_bars"":24,""stop_atr"":1.5,""target_r"":2.0}"
19181,12e8e4f9f2a6dd11,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.4,""deviation_atr"":1.5,""efficiency_min"":0.15,""hold_hours"":3,""hour_window"":""ALL"",""minimum_day_bars"":32,""stop_atr"":1.0,""target_r"":2.5}"
19182,75fe15abd8e6c19f,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":1.0,""efficiency_min"":0.35,""hold_hours"":2,""hour_window"":""NEW_YORK"",""minimum_day_bars"":16,""stop_atr"":1.5,""target_r"":1.0}"
19183,836908eef3cb9438,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":0.8,""efficiency_min"":0.05,""hold_hours"":4,""hour_window"":""LONDON_NY"",""minimum_day_bars"":16,""stop_atr"":2.0,""target_r"":2.0}"
19184,d24ed8f4ff013f56,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":2.0,""efficiency_min"":0.15,""hold_hours"":3,""hour_window"":""LONDON"",""minimum_day_bars"":24,""stop_atr"":1.0,""target_r"":2.5}"
19185,b380d4e164b80e22,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":0.8,""efficiency_min"":0.05,""hold_hours"":6,""hour_window"":""ALL"",""minimum_day_bars"":24,""stop_atr"":1.5,""target_r"":1.25}"
19186,adfb482e71eaa9bf,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.1,""deviation_atr"":1.0,""efficiency_min"":0.25,""hold_hours"":2,""hour_window"":""POST_ASIA"",""minimum_day_bars"":32,""stop_atr"":1.5,""target_r"":2.5}"
19187,f652996e779af594,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.1,""deviation_atr"":1.25,""efficiency_min"":0.05,""hold_hours"":4,""hour_window"":""LONDON_NY"",""minimum_day_bars"":24,""stop_atr"":0.75,""target_r"":1.25}"
19188,dd159eaa69cedada,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.1,""deviation_atr"":1.0,""efficiency_min"":0.25,""hold_hours"":6,""hour_window"":""LONDON_NY"",""minimum_day_bars"":32,""stop_atr"":1.25,""target_r"":1.0}"
19189,399b58826a4ccc1e,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":1.0,""efficiency_min"":0.05,""hold_hours"":8,""hour_window"":""LONDON"",""minimum_day_bars"":40,""stop_atr"":1.25,""target_r"":2.0}"
19190,3e288e738c0574e5,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":0.6,""efficiency_min"":0.35,""hold_hours"":1,""hour_window"":""NEW_YORK"",""minimum_day_bars"":32,""stop_atr"":1.25,""target_r"":2.5}"
19191,942ed530d7176ace,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.4,""deviation_atr"":1.5,""efficiency_min"":0.25,""hold_hours"":6,""hour_window"":""NEW_YORK"",""minimum_day_bars"":40,""stop_atr"":1.0,""target_r"":1.25}"
19192,fa78a1dcf7ee01c1,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":0.4,""efficiency_min"":0.25,""hold_hours"":6,""hour_window"":""LONDON_NY"",""minimum_day_bars"":24,""stop_atr"":1.5,""target_r"":1.25}"
19193,284e95562415f5a0,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.4,""deviation_atr"":0.4,""efficiency_min"":0.35,""hold_hours"":2,""hour_window"":""NEW_YORK"",""minimum_day_bars"":16,""stop_atr"":1.25,""target_r"":1.0}"
19194,589114d396126e52,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.4,""deviation_atr"":0.6,""efficiency_min"":0.35,""hold_hours"":8,""hour_window"":""LONDON"",""minimum_day_bars"":40,""stop_atr"":1.5,""target_r"":2.0}"
19195,a86c9cfaec18d0c4,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":0.6,""efficiency_min"":0.05,""hold_hours"":3,""hour_window"":""POST_ASIA"",""minimum_day_bars"":24,""stop_atr"":0.75,""target_r"":2.0}"
19196,a0270fc4f4e14af4,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":0.4,""efficiency_min"":0.25,""hold_hours"":1,""hour_window"":""NEW_YORK"",""minimum_day_bars"":32,""stop_atr"":0.75,""target_r"":1.0}"
19197,b2f49c969c58efbb,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.1,""deviation_atr"":0.4,""efficiency_min"":0.25,""hold_hours"":6,""hour_window"":""NEW_YORK"",""minimum_day_bars"":24,""stop_atr"":1.5,""target_r"":1.0}"
19198,a5e927d28091ffcc,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.1,""deviation_atr"":0.8,""efficiency_min"":0.15,""hold_hours"":4,""hour_window"":""NEW_YORK"",""minimum_day_bars"":24,""stop_atr"":2.0,""target_r"":2.5}"
19199,d38ec4aa25fdac45,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.4,""deviation_atr"":1.25,""efficiency_min"":0.25,""hold_hours"":3,""hour_window"":""LONDON_NY"",""minimum_day_bars"":32,""stop_atr"":1.25,""target_r"":1.5}"
19200,54d35e7fc98dd079,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.1,""deviation_atr"":1.0,""efficiency_min"":0.35,""hold_hours"":2,""hour_window"":""LONDON_NY"",""minimum_day_bars"":16,""stop_atr"":1.5,""target_r"":1.0}"
19201,acf0b386dd22d089,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":0.4,""efficiency_min"":0.15,""hold_hours"":3,""hour_window"":""LONDON"",""minimum_day_bars"":16,""stop_atr"":2.0,""target_r"":2.5}"
19202,e2a7568a8c553868,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":0.8,""efficiency_min"":0.25,""hold_hours"":12,""hour_window"":""NEW_YORK"",""minimum_day_bars"":40,""stop_atr"":2.0,""target_r"":1.0}"
19203,a87a77d54f023174,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":0.8,""efficiency_min"":0.15,""hold_hours"":2,""hour_window"":""POST_ASIA"",""minimum_day_bars"":24,""stop_atr"":1.5,""target_r"":1.5}"
19204,a024288479322ad8,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":1.25,""efficiency_min"":0.15,""hold_hours"":2,""hour_window"":""ALL"",""minimum_day_bars"":16,""stop_atr"":1.0,""target_r"":1.0}"
19205,f4b59e16dd1eb1e4,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.4,""deviation_atr"":0.8,""efficiency_min"":0.35,""hold_hours"":12,""hour_window"":""LONDON"",""minimum_day_bars"":24,""stop_atr"":1.5,""target_r"":1.5}"
19206,efd16ab341efa8c9,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":1.25,""efficiency_min"":0.05,""hold_hours"":12,""hour_window"":""NEW_YORK"",""minimum_day_bars"":32,""stop_atr"":2.0,""target_r"":1.0}"
19207,299361b34909c0b8,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":1.0,""efficiency_min"":0.05,""hold_hours"":6,""hour_window"":""NEW_YORK"",""minimum_day_bars"":24,""stop_atr"":0.75,""target_r"":2.0}"
19208,af0abe506d554cbb,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":1.25,""efficiency_min"":0.35,""hold_hours"":3,""hour_window"":""LONDON"",""minimum_day_bars"":32,""stop_atr"":0.75,""target_r"":1.5}"
19209,04706e177cf38fc3,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":1.25,""efficiency_min"":0.25,""hold_hours"":4,""hour_window"":""LONDON_NY"",""minimum_day_bars"":32,""stop_atr"":2.0,""target_r"":1.0}"
19210,1fbdbfc911676902,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":1.5,""efficiency_min"":0.35,""hold_hours"":12,""hour_window"":""LONDON_NY"",""minimum_day_bars"":32,""stop_atr"":1.25,""target_r"":2.5}"
19211,2a523744c7346074,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.4,""deviation_atr"":0.8,""efficiency_min"":0.05,""hold_hours"":1,""hour_window"":""POST_ASIA"",""minimum_day_bars"":16,""stop_atr"":1.25,""target_r"":1.5}"
19212,bfdcc86ae399125f,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":1.25,""efficiency_min"":0.05,""hold_hours"":4,""hour_window"":""LONDON"",""minimum_day_bars"":24,""stop_atr"":1.0,""target_r"":2.0}"
19213,6a1f11936fef0746,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.4,""deviation_atr"":1.25,""efficiency_min"":0.35,""hold_hours"":2,""hour_window"":""LONDON"",""minimum_day_bars"":16,""stop_atr"":0.75,""target_r"":2.5}"
19214,4f744b529c147f2c,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.1,""deviation_atr"":1.0,""efficiency_min"":0.35,""hold_hours"":12,""hour_window"":""POST_ASIA"",""minimum_day_bars"":16,""stop_atr"":0.75,""target_r"":1.0}"
19215,c1599772b5215ecb,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":0.6,""efficiency_min"":0.05,""hold_hours"":6,""hour_window"":""ALL"",""minimum_day_bars"":32,""stop_atr"":1.0,""target_r"":2.5}"
19216,03297d3ddff4c01c,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":1.5,""efficiency_min"":0.25,""hold_hours"":4,""hour_window"":""NEW_YORK"",""minimum_day_bars"":40,""stop_atr"":1.0,""target_r"":1.25}"
19217,4884203eaaf1c9dd,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.1,""deviation_atr"":0.4,""efficiency_min"":0.25,""hold_hours"":2,""hour_window"":""POST_ASIA"",""minimum_day_bars"":16,""stop_atr"":2.0,""target_r"":1.5}"
19218,dde6adaf2d8f72aa,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.3,""deviation_atr"":1.5,""efficiency_min"":0.35,""hold_hours"":1,""hour_window"":""ALL"",""minimum_day_bars"":24,""stop_atr"":1.0,""target_r"":1.25}"
19219,2d064a2dc5353851,CHOP,CHOP_VWAP_ESCAPE,"{""body_min"":0.2,""deviation_atr"":2.0,""efficiency_min"":0.25,""hold_hours"":3,""hour_window"":""LONDON"",""minimum_day_bars"":32,""stop_atr"":2.0,""target_r"":2.0}"
19220,b96323a3082b2919,CHOP,CHOP_ASIAN_EDGE_ESCAPE,"{""asia_range_atr_max"":12.0,""asia_range_atr_min"":1.0,""body_min"":0.1,""edge_fraction"":0.15,""hold_hours"":12,""hour_window"":""NEW_YORK"",""stop_atr"":1.0,""target_r"":1.0}"
