family,regime,side,signal_time_utc,completion_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,predicted_probability,oracle_member,risk_distance,risk_pips,r,extra_half_pip_stress_r,fixed_0p01_lot_usd,walk_forward_window
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-03-23 00:15:00+00:00,2023-03-23 00:20:00+00:00,2023-03-23 00:20:00+00:00,2023-03-23 00:30:00+00:00,1.0871,1.0875,1.0865,1.08751,STOP,0.9489347238300258,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-03-29 00:00:00+00:00,2023-03-29 00:05:00+00:00,2023-03-29 00:05:00+00:00,2023-03-29 01:45:00+00:00,1.08462,1.0850199999999999,1.08402,1.08403,TARGET,0.9986625182782191,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-03-29 00:05:00+00:00,2023-03-29 00:10:00+00:00,2023-03-29 00:10:00+00:00,2023-03-29 00:15:00+00:00,1.08433,1.08473,1.08373,1.08474,STOP,0.9835439290023948,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-03-29 00:10:00+00:00,2023-03-29 00:15:00+00:00,2023-03-29 00:15:00+00:00,2023-03-29 01:00:00+00:00,1.0846,1.085,1.084,1.08501,STOP,0.9764740320098417,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-03-29 00:15:00+00:00,2023-03-29 00:20:00+00:00,2023-03-29 00:20:00+00:00,2023-03-29 01:00:00+00:00,1.0845099999999999,1.0849099999999998,1.08391,1.0849199999999999,STOP,0.9789686210608692,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-03-31 00:00:00+00:00,2023-03-31 00:05:00+00:00,2023-03-31 00:05:00+00:00,2023-03-31 00:10:00+00:00,1.0904699999999998,1.0908699999999998,1.08987,1.0908799999999998,STOP,0.9737276514033546,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-03-31 00:05:00+00:00,2023-03-31 00:10:00+00:00,2023-03-31 00:10:00+00:00,2023-03-31 00:20:00+00:00,1.0906099999999999,1.0910099999999998,1.09001,1.0910199999999999,STOP,0.9870414709329929,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-03-31 00:10:00+00:00,2023-03-31 00:15:00+00:00,2023-03-31 00:15:00+00:00,2023-03-31 00:25:00+00:00,1.09065,1.0910499999999999,1.09005,1.09106,STOP,0.9806363623960628,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-03-31 00:15:00+00:00,2023-03-31 00:20:00+00:00,2023-03-31 00:20:00+00:00,2023-03-31 00:30:00+00:00,1.0909099999999998,1.0913099999999998,1.09031,1.0913199999999998,STOP,0.9808491431630233,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-04-11 00:00:00+00:00,2023-04-11 00:05:00+00:00,2023-04-11 00:05:00+00:00,2023-04-11 00:05:00+00:00,1.08696,1.0873599999999999,1.08636,1.08737,STOP,0.979629211907469,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-04-11 00:05:00+00:00,2023-04-11 00:10:00+00:00,2023-04-11 00:10:00+00:00,2023-04-11 00:50:00+00:00,1.0873199999999998,1.0877199999999998,1.08672,1.0877299999999999,STOP,0.987461802966815,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-04-11 00:10:00+00:00,2023-04-11 00:15:00+00:00,2023-04-11 00:15:00+00:00,2023-04-11 00:50:00+00:00,1.0874199999999998,1.0878199999999998,1.08682,1.0878299999999999,STOP,0.9586512226395024,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-04-11 00:15:00+00:00,2023-04-11 00:20:00+00:00,2023-04-11 00:20:00+00:00,2023-04-11 00:55:00+00:00,1.08752,1.08792,1.08692,1.08793,STOP,0.9953119393332283,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-04-13 00:00:00+00:00,2023-04-13 00:05:00+00:00,2023-04-13 00:05:00+00:00,2023-04-13 00:05:00+00:00,1.09958,1.09918,1.10018,1.09917,STOP,0.9684788639331315,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-04-13 00:05:00+00:00,2023-04-13 00:10:00+00:00,2023-04-13 00:10:00+00:00,2023-04-13 00:25:00+00:00,1.09912,1.0987200000000001,1.09972,1.09971,TARGET,0.9966284962996257,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-04-13 00:10:00+00:00,2023-04-13 00:15:00+00:00,2023-04-13 00:15:00+00:00,2023-04-13 00:30:00+00:00,1.09928,1.09888,1.09988,1.09987,TARGET,0.9616954151989324,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-04-13 00:15:00+00:00,2023-04-13 00:20:00+00:00,2023-04-13 00:20:00+00:00,2023-04-13 00:30:00+00:00,1.0992000000000002,1.0988000000000002,1.0998,1.09979,TARGET,0.9413666770464754,0,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-04-14 00:00:00+00:00,2023-04-14 00:05:00+00:00,2023-04-14 00:05:00+00:00,2023-04-14 00:55:00+00:00,1.1055,1.1058999999999999,1.1049,1.10591,STOP,0.9998455640404196,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-04-14 00:05:00+00:00,2023-04-14 00:10:00+00:00,2023-04-14 00:10:00+00:00,2023-04-14 00:20:00+00:00,1.1050799999999998,1.1054799999999998,1.10448,1.1054899999999999,STOP,0.9932919543737466,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-04-14 00:10:00+00:00,2023-04-14 00:15:00+00:00,2023-04-14 00:15:00+00:00,2023-04-14 00:20:00+00:00,1.10509,1.1054899999999999,1.10449,1.1055,STOP,0.9589592210559081,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-04-14 00:15:00+00:00,2023-04-14 00:20:00+00:00,2023-04-14 00:20:00+00:00,2023-04-14 00:20:00+00:00,1.1052,1.1056,1.1046,1.10561,STOP,0.9713731379583753,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-04-17 00:00:00+00:00,2023-04-17 00:05:00+00:00,2023-04-17 00:05:00+00:00,2023-04-17 00:20:00+00:00,1.09849,1.09889,1.09789,1.0989,STOP,0.9114717185956612,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-04-17 00:05:00+00:00,2023-04-17 00:10:00+00:00,2023-04-17 00:10:00+00:00,2023-04-17 00:20:00+00:00,1.0983100000000001,1.0979100000000002,1.09891,1.0989,TARGET,0.908496857108542,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-04-17 00:10:00+00:00,2023-04-17 00:15:00+00:00,2023-04-17 00:15:00+00:00,2023-04-17 00:20:00+00:00,1.0985,1.0989,1.0979,1.09891,STOP,0.9471421660545564,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-04-17 00:20:00+00:00,2023-04-17 00:25:00+00:00,2023-04-17 00:25:00+00:00,2023-04-17 00:45:00+00:00,1.09894,1.09934,1.09834,1.0983500000000002,TARGET,0.9619430816960303,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-04-21 00:00:00+00:00,2023-04-21 00:05:00+00:00,2023-04-21 00:05:00+00:00,2023-04-21 00:20:00+00:00,1.0966900000000002,1.0962900000000002,1.09729,1.0962800000000001,STOP,0.9750377685254454,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-04-21 00:05:00+00:00,2023-04-21 00:10:00+00:00,2023-04-21 00:10:00+00:00,2023-04-21 00:20:00+00:00,1.0965900000000002,1.0961900000000002,1.09719,1.0961800000000002,STOP,0.978718165721676,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-04-21 00:10:00+00:00,2023-04-21 00:15:00+00:00,2023-04-21 00:15:00+00:00,2023-04-21 00:55:00+00:00,1.0965500000000001,1.0961500000000002,1.09715,1.09714,TARGET,0.9535209653001252,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-04-21 00:15:00+00:00,2023-04-21 00:20:00+00:00,2023-04-21 00:20:00+00:00,2023-04-21 00:50:00+00:00,1.0964200000000002,1.0960200000000002,1.09702,1.09701,TARGET,0.9805504252067665,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-04-28 00:00:00+00:00,2023-04-28 00:05:00+00:00,2023-04-28 00:05:00+00:00,2023-04-28 00:50:00+00:00,1.10331,1.10371,1.10271,1.10372,STOP,0.9513567490193565,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-04-28 00:10:00+00:00,2023-04-28 00:15:00+00:00,2023-04-28 00:15:00+00:00,2023-04-28 00:50:00+00:00,1.10333,1.1037299999999999,1.10273,1.10374,STOP,0.9580529930775167,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-04-28 00:15:00+00:00,2023-04-28 00:20:00+00:00,2023-04-28 00:20:00+00:00,2023-04-28 00:50:00+00:00,1.10331,1.10291,1.10391,1.1038999999999999,TARGET,0.9098881983400061,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-04-28 00:20:00+00:00,2023-04-28 00:25:00+00:00,2023-04-28 00:25:00+00:00,2023-04-28 00:50:00+00:00,1.1033899999999999,1.1037899999999998,1.10279,1.1038,STOP,0.9138457546096297,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-05-01 00:00:00+00:00,2023-05-01 00:05:00+00:00,2023-05-01 00:05:00+00:00,2023-05-01 00:15:00+00:00,1.10134,1.10174,1.10074,1.1007500000000001,TARGET,0.9784628684476887,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-05-01 00:05:00+00:00,2023-05-01 00:10:00+00:00,2023-05-01 00:10:00+00:00,2023-05-01 00:50:00+00:00,1.10123,1.1016299999999999,1.10063,1.10064,TARGET,0.9553404847976474,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-05-01 00:10:00+00:00,2023-05-01 00:15:00+00:00,2023-05-01 00:15:00+00:00,2023-05-01 00:15:00+00:00,1.10115,1.1007500000000001,1.10175,1.10074,STOP,0.911903753428708,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-05-01 00:25:00+00:00,2023-05-01 00:30:00+00:00,2023-05-01 00:30:00+00:00,2023-05-01 01:05:00+00:00,1.1007600000000002,1.1003600000000002,1.1013600000000001,1.1003500000000002,STOP,0.9338018579551306,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-05-08 00:00:00+00:00,2023-05-08 00:05:00+00:00,2023-05-08 00:05:00+00:00,2023-05-08 00:20:00+00:00,1.1018999999999999,1.1022999999999998,1.1013,1.10231,STOP,0.9560456507200817,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-05-08 00:05:00+00:00,2023-05-08 00:10:00+00:00,2023-05-08 00:10:00+00:00,2023-05-08 00:25:00+00:00,1.1021299999999998,1.1025299999999998,1.10153,1.1025399999999999,STOP,0.9678150565565782,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-05-08 00:10:00+00:00,2023-05-08 00:15:00+00:00,2023-05-08 00:15:00+00:00,2023-05-08 00:25:00+00:00,1.1020699999999999,1.1024699999999998,1.10147,1.10248,STOP,0.963380961012078,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-05-08 00:15:00+00:00,2023-05-08 00:20:00+00:00,2023-05-08 00:20:00+00:00,2023-05-08 00:30:00+00:00,1.10216,1.10256,1.10156,1.10257,STOP,0.9482792583049189,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-05-11 00:10:00+00:00,2023-05-11 00:15:00+00:00,2023-05-11 00:15:00+00:00,2023-05-11 00:15:00+00:00,1.0983399999999999,1.0987399999999998,1.09774,1.09875,STOP,0.969643116006823,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-05-11 00:15:00+00:00,2023-05-11 00:20:00+00:00,2023-05-11 00:20:00+00:00,2023-05-11 00:50:00+00:00,1.0986399999999998,1.0990399999999998,1.09804,1.0990499999999999,STOP,0.9846822626289876,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-05-11 00:25:00+00:00,2023-05-11 00:30:00+00:00,2023-05-11 00:30:00+00:00,2023-05-11 00:50:00+00:00,1.09862,1.0990199999999999,1.09802,1.09903,STOP,0.9563046042265709,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-05-11 00:35:00+00:00,2023-05-11 00:40:00+00:00,2023-05-11 00:40:00+00:00,2023-05-11 00:50:00+00:00,1.09867,1.09907,1.09807,1.09908,STOP,0.9279250015789332,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-05-12 00:00:00+00:00,2023-05-12 00:05:00+00:00,2023-05-12 00:05:00+00:00,2023-05-12 00:20:00+00:00,1.09153,1.0919299999999998,1.09093,1.09194,STOP,0.975062519222842,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-05-12 00:15:00+00:00,2023-05-12 00:20:00+00:00,2023-05-12 00:20:00+00:00,2023-05-12 00:55:00+00:00,1.09168,1.09208,1.09108,1.09209,STOP,0.9396876065957336,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-05-12 00:20:00+00:00,2023-05-12 00:25:00+00:00,2023-05-12 00:25:00+00:00,2023-05-12 00:55:00+00:00,1.09172,1.09212,1.09112,1.09213,STOP,0.9149032471281933,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-05-12 00:35:00+00:00,2023-05-12 00:40:00+00:00,2023-05-12 00:40:00+00:00,2023-05-12 00:55:00+00:00,1.09182,1.09222,1.09122,1.09223,STOP,0.9304847680951761,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-05-15 00:10:00+00:00,2023-05-15 00:15:00+00:00,2023-05-15 00:15:00+00:00,2023-05-15 00:30:00+00:00,1.0853000000000002,1.0849000000000002,1.0859,1.0848900000000001,STOP,0.9007488219653597,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-05-15 00:15:00+00:00,2023-05-15 00:20:00+00:00,2023-05-15 00:20:00+00:00,2023-05-15 01:10:00+00:00,1.08507,1.08467,1.08567,1.0856599999999998,TARGET,0.9354877005217599,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-05-15 00:20:00+00:00,2023-05-15 00:25:00+00:00,2023-05-15 00:25:00+00:00,2023-05-15 01:15:00+00:00,1.08518,1.08478,1.08578,1.08577,TARGET,0.913680983893189,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-05-15 00:25:00+00:00,2023-05-15 00:30:00+00:00,2023-05-15 00:30:00+00:00,2023-05-15 01:15:00+00:00,1.0851600000000001,1.0847600000000002,1.08576,1.08575,TARGET,0.9111159092958977,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-05-31 00:00:00+00:00,2023-05-31 00:05:00+00:00,2023-05-31 00:05:00+00:00,2023-05-31 00:05:00+00:00,1.07329,1.0728900000000001,1.07389,1.07288,STOP,0.9605284510354247,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-05-31 00:05:00+00:00,2023-05-31 00:10:00+00:00,2023-05-31 00:10:00+00:00,2023-05-31 00:55:00+00:00,1.07294,1.07254,1.07354,1.0735299999999999,TARGET,0.9852726529183022,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-05-31 00:20:00+00:00,2023-05-31 00:25:00+00:00,2023-05-31 00:25:00+00:00,2023-05-31 01:30:00+00:00,1.07319,1.0727900000000001,1.07379,1.07278,STOP,0.9114787649214963,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-05-31 00:45:00+00:00,2023-05-31 00:50:00+00:00,2023-05-31 00:50:00+00:00,2023-05-31 01:30:00+00:00,1.0730600000000001,1.0726600000000002,1.07366,1.07265,STOP,0.9446816008688477,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-06-01 00:00:00+00:00,2023-06-01 00:05:00+00:00,2023-06-01 00:05:00+00:00,2023-06-01 00:40:00+00:00,1.06925,1.06885,1.06985,1.06884,STOP,0.98241808186653,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,LONG,2023-06-01 00:05:00+00:00,2023-06-01 00:10:00+00:00,2023-06-01 00:10:00+00:00,2023-06-01 00:30:00+00:00,1.06935,1.06895,1.06995,1.06894,STOP,0.9763544553757084,0,0.0004,4.0,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146,validation_2023
N8_NEUTRAL_SYNCHRONOUS_CROSSASSET,NEUTRAL,SHORT,2023-06-01 00:10:00+00:00,2023-06-01 00:15:00+00:00,2023-06-01 00:15:00+00:00,2023-06-01 00:50:00+00:00,1.0693599999999999,1.0697599999999998,1.06876,1.06877,TARGET,0.9527647580552836,1,0.0004,4.0,1.474999999999671,1.349999999999671,0.5899999999998684,validation_2023
