specialist,side,arm_time_utc,confirmation_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,r,extra_half_pip_stress_r,fixed_0p01_lot_usd
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-03-22 07:15:00+00:00,2019-03-22 08:20:00+00:00,2019-03-22 08:20:00+00:00,2019-03-22 08:30:00+00:00,1.13749,1.1391,1.1350749999999996,1.1350849999999997,TARGET,0.0016100000000001113,1.4937888198758051,1.4627329192546892,2.4050000000002125
C4_COUNTERTREND_EXHAUSTION,LONG,2019-04-01 15:45:00+00:00,2019-04-01 17:05:00+00:00,2019-04-01 17:05:00+00:00,2019-04-01 21:20:00+00:00,1.1209600000000002,1.1200741466330353,1.1222887800504475,1.1200641466330352,STOP,0.0008858533669648949,-1.011288549971117,-1.0677312998263326,-0.8958533669649604
C4_COUNTERTREND_EXHAUSTION,LONG,2019-04-01 21:15:00+00:00,2019-04-01 22:05:00+00:00,2019-04-01 22:05:00+00:00,2019-04-02 01:30:00+00:00,1.1203100000000001,1.1197535540839891,1.1211446688740168,1.119743554083989,STOP,0.0005564459160110058,-1.0179711984800832,-1.1078271908799107,-0.5664459160110713
C4_COUNTERTREND_EXHAUSTION,LONG,2019-04-02 04:15:00+00:00,2019-04-02 04:50:00+00:00,2019-04-02 04:50:00+00:00,2019-04-02 05:30:00+00:00,1.1201,1.11959,1.1208650000000002,1.1208550000000002,TARGET,0.0005100000000000104,1.4803921568628347,1.382352941176562,0.7550000000000612
C4_COUNTERTREND_EXHAUSTION,LONG,2019-04-04 12:30:00+00:00,2019-04-04 13:00:00+00:00,2019-04-04 13:00:00+00:00,2019-04-04 13:20:00+00:00,1.12182,1.1211665592951903,1.1228001610572147,1.1211565592951902,STOP,0.0006534407048097712,-1.0153036073915485,-1.09182164434879,-0.6634407048098367
C4_COUNTERTREND_EXHAUSTION,LONG,2019-04-04 13:15:00+00:00,2019-04-04 13:50:00+00:00,2019-04-04 13:50:00+00:00,2019-04-04 20:00:00+00:00,1.12137,1.12059,1.1225399999999999,1.1225299999999998,TARGET,0.0007800000000000029,1.487179487179261,1.423076923076697,1.1599999999998278
C4_COUNTERTREND_EXHAUSTION,LONG,2019-04-18 12:45:00+00:00,2019-04-18 13:25:00+00:00,2019-04-18 13:25:00+00:00,2019-04-18 14:50:00+00:00,1.12484,1.12359,1.126715,1.12358,STOP,0.0012499999999999734,-1.0080000000000526,-1.0480000000000536,-1.2600000000000389
C4_COUNTERTREND_EXHAUSTION,LONG,2019-04-18 16:00:00+00:00,2019-04-18 16:40:00+00:00,2019-04-18 16:40:00+00:00,2019-04-18 17:00:00+00:00,1.1235000000000002,1.122777980140802,1.1245830297887975,1.122767980140802,STOP,0.0007220198591981752,-1.0138500345560728,-1.083100207335983,-0.7320198591982408
C4_COUNTERTREND_EXHAUSTION,LONG,2019-04-23 07:00:00+00:00,2019-04-23 07:35:00+00:00,2019-04-23 07:35:00+00:00,2019-04-23 09:40:00+00:00,1.12488,1.12418,1.1259300000000003,1.1259200000000003,TARGET,0.000700000000000145,1.4857142857141952,1.4142857142856384,1.040000000000152
C4_COUNTERTREND_EXHAUSTION,LONG,2019-04-24 02:15:00+00:00,2019-04-24 02:40:00+00:00,2019-04-24 02:40:00+00:00,2019-04-24 03:05:00+00:00,1.12161,1.12092,1.1226450000000001,1.1209099999999999,STOP,0.0006900000000000794,-1.0144927536232817,-1.0869565217392154,-0.700000000000145
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-05-01 18:15:00+00:00,2019-05-01 18:35:00+00:00,2019-05-01 18:35:00+00:00,2019-05-02 06:35:00+00:00,1.12245,1.12647,1.1164199999999997,1.1200400000000001,TIME_12H,0.004020000000000135,0.5995024875621195,0.5870646766168464,2.409999999999801
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-05-07 04:30:00+00:00,2019-05-07 05:25:00+00:00,2019-05-07 05:25:00+00:00,2019-05-07 05:55:00+00:00,1.12112,1.1215051050837284,1.1205423423744072,1.1215151050837284,STOP,0.0003851050837284653,-1.025966938434696,-1.1558016306073255,-0.3951050837285308
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-05-08 06:15:00+00:00,2019-05-08 06:55:00+00:00,2019-05-08 06:55:00+00:00,2019-05-08 07:10:00+00:00,1.12072,1.12127,1.1198949999999999,1.119905,TARGET,0.0005500000000000504,1.4818181818180645,1.3909090909089818,0.8150000000000102
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-05-13 13:15:00+00:00,2019-05-13 14:00:00+00:00,2019-05-13 14:00:00+00:00,2019-05-13 15:00:00+00:00,1.1254499999999998,1.12635,1.1240999999999997,1.1241099999999997,TARGET,0.0009000000000001229,1.4888888888888177,1.4333333333332696,1.3400000000001189
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-05-27 02:00:00+00:00,2019-05-27 02:45:00+00:00,2019-05-27 02:45:00+00:00,2019-05-27 03:35:00+00:00,1.12103,1.12144,1.120415,1.12145,STOP,0.00041000000000002146,-1.0243902439025976,-1.1463414634147864,-0.42000000000008697
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-06-03 12:15:00+00:00,2019-06-03 12:50:00+00:00,2019-06-03 12:50:00+00:00,2019-06-03 13:40:00+00:00,1.11931,1.1200315732176065,1.1182276401735902,1.1200415732176066,STOP,0.0007215732176064638,-1.0138586074927178,-1.0831516449558534,-0.7315732176065293
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-06-03 13:30:00+00:00,2019-06-03 14:45:00+00:00,2019-06-03 14:45:00+00:00,2019-06-03 16:05:00+00:00,1.12016,1.120939145379687,1.1189912819304695,1.1209491453796872,STOP,0.0007791453796870407,-1.01283457524202,-1.0770074514516992,-0.7891453796871062
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-06-04 00:15:00+00:00,2019-06-04 00:50:00+00:00,2019-06-04 00:50:00+00:00,2019-06-04 04:30:00+00:00,1.12504,1.12555,1.124275,1.1255600000000001,STOP,0.0005100000000000104,-1.019607843137383,-1.1176470588236556,-0.520000000000076
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-06-04 06:00:00+00:00,2019-06-04 06:35:00+00:00,2019-06-04 06:35:00+00:00,2019-06-04 06:45:00+00:00,1.12523,1.12632,1.123595,1.12633,STOP,0.0010900000000000354,-1.0091743119266654,-1.0550458715596915,-1.100000000000101
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-06-20 06:00:00+00:00,2019-06-20 06:40:00+00:00,2019-06-20 06:40:00+00:00,2019-06-20 07:15:00+00:00,1.1275199999999999,1.12844,1.1261399999999995,1.1284500000000002,STOP,0.000920000000000254,-1.0108695652174595,-1.065217391304401,-0.9300000000003195
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-06-21 16:00:00+00:00,2019-06-21 16:25:00+00:00,2019-06-21 16:25:00+00:00,2019-06-21 16:55:00+00:00,1.13293,1.13439,1.1307399999999999,1.1344,STOP,0.0014600000000000168,-1.006849315068538,-1.0410958904110035,-1.4700000000000824
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-07-01 11:00:00+00:00,2019-07-01 11:40:00+00:00,2019-07-01 11:40:00+00:00,2019-07-01 14:00:00+00:00,1.13495,1.13604,1.1333149999999999,1.133325,TARGET,0.0010900000000000354,1.4908256880733346,1.4449541284403085,1.6249999999999876
C4_COUNTERTREND_EXHAUSTION,LONG,2019-07-16 17:15:00+00:00,2019-07-16 17:50:00+00:00,2019-07-16 17:50:00+00:00,2019-07-16 18:30:00+00:00,1.1209900000000002,1.1201864562447086,1.1221953156329376,1.1201764562447085,STOP,0.0008035437552915692,-1.012444873019313,-1.0746692381154703,-0.8135437552916347
C4_COUNTERTREND_EXHAUSTION,LONG,2019-07-16 18:15:00+00:00,2019-07-16 18:50:00+00:00,2019-07-16 18:50:00+00:00,2019-07-17 06:50:00+00:00,1.1206200000000002,1.1198417308362434,1.1217874037456355,1.12012,TIME_12H,0.000778269163756784,-0.6424512537367103,-0.7066963791103599,-0.500000000000167
C4_COUNTERTREND_EXHAUSTION,LONG,2019-07-26 06:30:00+00:00,2019-07-26 06:55:00+00:00,2019-07-26 06:55:00+00:00,2019-07-26 07:10:00+00:00,1.11453,1.11393,1.11543,1.11392,STOP,0.0005999999999999339,-1.0166666666667776,-1.1000000000001202,-0.6099999999999994
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-08-05 14:00:00+00:00,2019-08-05 14:35:00+00:00,2019-08-05 14:35:00+00:00,2019-08-05 16:15:00+00:00,1.1190099999999998,1.12003,1.1174799999999996,1.1200400000000001,STOP,0.001020000000000243,-1.0098039215686894,-1.058823529411815,-1.0300000000003084
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-08-05 16:45:00+00:00,2019-08-05 17:10:00+00:00,2019-08-05 17:10:00+00:00,2019-08-05 22:00:00+00:00,1.1205399999999999,1.121539231048027,1.1190411534279592,1.121549231048027,STOP,0.0009992310480271271,-1.010007695437216,-1.0600461726229675,-1.0092310480271927
C4_COUNTERTREND_EXHAUSTION,LONG,2019-08-23 01:30:00+00:00,2019-08-23 02:25:00+00:00,2019-08-23 02:25:00+00:00,2019-08-23 02:50:00+00:00,1.1076300000000001,1.1072348728747217,1.1082226906879178,1.1072248728747216,STOP,0.0003951271252784494,-1.0253083105671836,-1.1518498634022734,-0.4051271252785149
C4_COUNTERTREND_EXHAUSTION,LONG,2019-09-03 00:45:00+00:00,2019-09-03 01:55:00+00:00,2019-09-03 01:55:00+00:00,2019-09-03 02:35:00+00:00,1.0940800000000002,1.09347,1.0949950000000004,1.0934599999999999,STOP,0.0006100000000002215,-1.0163934426230523,-1.0983606557377767,-0.620000000000287
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-10-31 08:45:00+00:00,2019-10-31 09:50:00+00:00,2019-10-31 09:50:00+00:00,2019-10-31 10:25:00+00:00,1.11622,1.11755,1.1142249999999998,1.11756,STOP,0.0013300000000000534,-1.00751879699253,-1.0451127819549346,-1.3400000000001189
C4_COUNTERTREND_EXHAUSTION,LONG,2019-11-08 15:15:00+00:00,2019-11-08 16:25:00+00:00,2019-11-08 16:25:00+00:00,2019-11-08 21:55:00+00:00,1.10226,1.1016427588698428,1.103185861695236,1.10175,TIME_12H,0.0006172411301572645,-0.8262573167638222,-0.9072629360543913,-0.5100000000000104
C4_COUNTERTREND_EXHAUSTION,LONG,2019-11-12 08:00:00+00:00,2019-11-12 09:05:00+00:00,2019-11-12 09:05:00+00:00,2019-11-12 11:10:00+00:00,1.10267,1.10188,1.1038550000000003,1.10187,STOP,0.0007900000000000684,-1.012658227848183,-1.075949367088684,-0.8000000000001339
C4_COUNTERTREND_EXHAUSTION,LONG,2019-11-12 11:30:00+00:00,2019-11-12 12:30:00+00:00,2019-11-12 12:30:00+00:00,2019-11-12 15:30:00+00:00,1.10155,1.1009197604764511,1.1024953592853235,1.100909760476451,STOP,0.0006302395235489033,-1.015866983307799,-1.0952018998462731,-0.6402395235489688
C4_COUNTERTREND_EXHAUSTION,LONG,2019-11-12 15:30:00+00:00,2019-11-12 15:55:00+00:00,2019-11-12 15:55:00+00:00,2019-11-13 03:55:00+00:00,1.1011000000000002,1.10025,1.1023750000000005,1.1012199999999999,TIME_12H,0.0008500000000002395,0.14117647058781427,0.08235294117606613,0.11999999999967592
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-11-18 15:30:00+00:00,2019-11-18 16:35:00+00:00,2019-11-18 16:35:00+00:00,2019-11-18 22:05:00+00:00,1.10826,1.109,1.10715,1.1071600000000001,TARGET,0.0007399999999999629,1.4864864864863974,1.4189189189188265,1.0999999999998789
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-11-19 06:00:00+00:00,2019-11-19 06:45:00+00:00,2019-11-19 06:45:00+00:00,2019-11-19 07:00:00+00:00,1.1077299999999999,1.10814,1.1071149999999998,1.10815,STOP,0.00041000000000002146,-1.0243902439025976,-1.1463414634147864,-0.42000000000008697
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-11-22 06:00:00+00:00,2019-11-22 07:10:00+00:00,2019-11-22 07:10:00+00:00,2019-11-22 08:00:00+00:00,1.10686,1.10727,1.106245,1.106255,TARGET,0.00041000000000002146,1.4756097560974024,1.3536585365852136,0.6049999999999667
C4_COUNTERTREND_EXHAUSTION,LONG,2019-11-29 11:30:00+00:00,2019-11-29 12:10:00+00:00,2019-11-29 12:10:00+00:00,2019-11-29 13:00:00+00:00,1.1000400000000001,1.09936,1.1010600000000004,1.0993499999999998,STOP,0.000680000000000236,-1.0147058823530324,-1.0882352941177127,-0.6900000000003015
C4_COUNTERTREND_EXHAUSTION,LONG,2019-11-29 13:00:00+00:00,2019-11-29 13:45:00+00:00,2019-11-29 13:45:00+00:00,2019-11-29 15:15:00+00:00,1.09907,1.09811,1.10051,1.1005,TARGET,0.0009600000000000719,1.489583333333266,1.4374999999999365,1.4300000000000423
C4_COUNTERTREND_EXHAUSTION,LONG,2019-12-20 01:15:00+00:00,2019-12-20 02:00:00+00:00,2019-12-20 02:00:00+00:00,2019-12-20 02:00:00+00:00,1.11192,1.111546822802508,1.112479765796238,1.111536822802508,STOP,0.00037317719749196954,-1.0267969213212196,-1.1607815279264395,-0.38317719749203505
C4_COUNTERTREND_EXHAUSTION,LONG,2019-12-20 02:00:00+00:00,2019-12-20 02:25:00+00:00,2019-12-20 02:25:00+00:00,2019-12-20 04:50:00+00:00,1.11175,1.1113834565222704,1.1122998152165944,1.1113734565222704,STOP,0.0003665434777295751,-1.0272818931658723,-1.1636913589943394,-0.3765434777296406
C4_COUNTERTREND_EXHAUSTION,LONG,2019-12-24 10:30:00+00:00,2019-12-24 11:30:00+00:00,2019-12-24 11:30:00+00:00,2019-12-24 12:40:00+00:00,1.1074300000000001,1.1069,1.1082250000000005,1.1082150000000004,TARGET,0.0005300000000001415,1.481132075471789,1.3867924528303046,0.7850000000002577
C4_COUNTERTREND_EXHAUSTION,LONG,2019-12-25 07:15:00+00:00,2019-12-25 07:45:00+00:00,2019-12-25 07:45:00+00:00,2019-12-25 07:55:00+00:00,1.10895,1.1073,1.1114250000000003,1.1081999999999999,TIME_12H,0.0016500000000001513,-0.45454545454556466,-0.48484848484859216,-0.7500000000002505
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-12-27 10:45:00+00:00,2019-12-27 11:50:00+00:00,2019-12-27 11:50:00+00:00,2019-12-27 12:05:00+00:00,1.11448,1.115058883094743,1.1136116753578853,1.115068883094743,STOP,0.0005788830947430768,-1.0172746450723418,-1.1036478704334853,-0.5888830947431423
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-12-27 15:00:00+00:00,2019-12-27 15:55:00+00:00,2019-12-27 15:55:00+00:00,2019-12-27 16:00:00+00:00,1.1172499999999999,1.11794,1.1162149999999997,1.1162249999999998,TARGET,0.0006900000000000794,1.4855072463767183,1.4130434782607846,1.0250000000000536
C4_COUNTERTREND_EXHAUSTION,SHORT,2019-12-30 00:45:00+00:00,2019-12-30 02:05:00+00:00,2019-12-30 02:05:00+00:00,2019-12-30 02:20:00+00:00,1.1192,1.1197006718210756,1.1184489922683865,1.1197106718210756,STOP,0.0005006718210756045,-1.0199731632161408,-1.119838979296191,-0.51067182107567
C4_COUNTERTREND_EXHAUSTION,LONG,2020-01-17 15:30:00+00:00,2020-01-17 16:40:00+00:00,2020-01-17 16:40:00+00:00,2020-01-17 21:55:00+00:00,1.10951,1.10862,1.110845,1.10889,TIME_12H,0.0008900000000000574,-0.6966292134831741,-0.7528089887640693,-0.6200000000000649
C4_COUNTERTREND_EXHAUSTION,LONG,2020-01-17 21:45:00+00:00,2020-01-19 22:05:00+00:00,2020-01-19 22:05:00+00:00,2020-01-20 08:55:00+00:00,1.10949,1.10886,1.1104350000000003,1.10885,STOP,0.0006300000000001305,-1.0158730158731166,-1.0952380952381795,-0.640000000000196
C4_COUNTERTREND_EXHAUSTION,LONG,2020-02-05 10:45:00+00:00,2020-02-05 11:40:00+00:00,2020-02-05 11:40:00+00:00,2020-02-05 13:30:00+00:00,1.10233,1.10145,1.10365,1.10144,STOP,0.0008799999999999919,-1.0113636363637108,-1.0681818181818932,-0.8900000000000574
C4_COUNTERTREND_EXHAUSTION,LONG,2020-02-05 19:15:00+00:00,2020-02-05 20:00:00+00:00,2020-02-05 20:00:00+00:00,2020-02-06 07:35:00+00:00,1.0996700000000001,1.0991373616453932,1.1004689575319104,1.1004589575319104,TARGET,0.0005326383546069291,1.481225535274199,1.3873532116468505,0.7889575319102171
C4_COUNTERTREND_EXHAUSTION,LONG,2020-02-07 10:00:00+00:00,2020-02-07 11:00:00+00:00,2020-02-07 11:00:00+00:00,2020-02-07 13:00:00+00:00,1.09546,1.09477,1.0964950000000002,1.0964850000000002,TARGET,0.0006900000000000794,1.4855072463767183,1.4130434782607846,1.0250000000000536
C4_COUNTERTREND_EXHAUSTION,LONG,2020-02-14 00:00:00+00:00,2020-02-14 00:40:00+00:00,2020-02-14 00:40:00+00:00,2020-02-14 09:30:00+00:00,1.0836100000000002,1.08271,1.0849600000000004,1.0849500000000003,TARGET,0.0009000000000001229,1.4888888888888177,1.4333333333332696,1.3400000000001189
C4_COUNTERTREND_EXHAUSTION,SHORT,2020-02-27 13:45:00+00:00,2020-02-27 14:15:00+00:00,2020-02-27 14:15:00+00:00,2020-02-27 14:25:00+00:00,1.09675,1.09786,1.0950849999999996,1.0978700000000001,STOP,0.0011100000000001664,-1.0090090090090666,-1.054054054054105,-1.120000000000232
C4_COUNTERTREND_EXHAUSTION,SHORT,2020-03-11 05:00:00+00:00,2020-03-11 05:30:00+00:00,2020-03-11 05:30:00+00:00,2020-03-11 06:15:00+00:00,1.13431,1.1354014041073215,1.1326728938390176,1.1354114041073216,STOP,0.0010914041073215586,-1.009162509040402,-1.0549750542421112,-1.101404107321624
C4_COUNTERTREND_EXHAUSTION,SHORT,2020-03-11 05:45:00+00:00,2020-03-11 06:30:00+00:00,2020-03-11 06:30:00+00:00,2020-03-11 06:40:00+00:00,1.1347099999999999,1.13588,1.1329549999999997,1.13589,STOP,0.0011700000000001154,-1.0085470085470638,-1.0512820512821024,-1.180000000000181
C4_COUNTERTREND_EXHAUSTION,SHORT,2020-03-11 06:30:00+00:00,2020-03-11 07:05:00+00:00,2020-03-11 07:05:00+00:00,2020-03-11 08:00:00+00:00,1.1351099999999998,1.13669,1.1327399999999996,1.1327499999999997,TARGET,0.0015800000000001369,1.4936708860759085,1.462025316455658,2.3600000000001398
C4_COUNTERTREND_EXHAUSTION,SHORT,2020-03-12 01:15:00+00:00,2020-03-12 01:55:00+00:00,2020-03-12 01:55:00+00:00,2020-03-12 04:35:00+00:00,1.13154,1.13338,1.12878,1.12879,TARGET,0.0018400000000000638,1.494565217391269,1.4673913043477915,2.75000000000003
C4_COUNTERTREND_EXHAUSTION,LONG,2020-03-19 16:15:00+00:00,2020-03-19 17:15:00+00:00,2020-03-19 17:15:00+00:00,2020-03-20 02:30:00+00:00,1.0682900000000002,1.0640820703390617,1.074601894491408,1.074591894491408,TARGET,0.004207929660938525,1.4976235344205266,1.4857412065232376,6.301894491407722
C4_COUNTERTREND_EXHAUSTION,SHORT,2020-03-26 00:30:00+00:00,2020-03-26 01:10:00+00:00,2020-03-26 01:10:00+00:00,2020-03-26 08:05:00+00:00,1.0909499999999999,1.0934,1.0872749999999998,1.09341,STOP,0.0024500000000000632,-1.004081632653088,-1.0244897959183936,-2.4600000000001288
C4_COUNTERTREND_EXHAUSTION,SHORT,2020-03-26 15:15:00+00:00,2020-03-26 15:45:00+00:00,2020-03-26 15:45:00+00:00,2020-03-26 15:55:00+00:00,1.0996599999999999,1.1023531921029754,1.0956202118455365,1.1023631921029755,STOP,0.0026931921029755834,-1.0037130659892464,-1.0222783959353565,-2.703192102975649
C4_COUNTERTREND_EXHAUSTION,SHORT,2020-03-26 16:45:00+00:00,2020-03-26 17:15:00+00:00,2020-03-26 17:15:00+00:00,2020-03-26 19:55:00+00:00,1.10253,1.1052481754700916,1.0984527367948627,1.1052581754700916,STOP,0.002718175470091566,-1.0036789383577687,-1.022073630146491,-2.7281754700916316
