specialist,side,arm_time_utc,confirmation_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,r,extra_half_pip_stress_r,fixed_0p01_lot_usd
C2_USD_ALIGNED_PULLBACK,LONG,2019-01-30 14:00:00+00:00,2019-01-30 14:45:00+00:00,2019-01-30 14:45:00+00:00,2019-01-30 19:00:00+00:00,1.14148,1.140544387250489,1.1428834191242667,1.1428734191242667,TARGET,0.0009356127495110389,1.4893118173034938,1.4358709038207196,1.3934191242666039
C2_USD_ALIGNED_PULLBACK,LONG,2019-01-31 10:30:00+00:00,2019-01-31 11:05:00+00:00,2019-01-31 11:05:00+00:00,2019-01-31 12:25:00+00:00,1.1479000000000001,1.1469003530657695,1.1493994704013462,1.149389470401346,TARGET,0.0009996469342306025,1.4899964680953568,1.4399788085719136,1.4894704013459492
C2_USD_ALIGNED_PULLBACK,LONG,2019-02-01 01:30:00+00:00,2019-02-01 01:55:00+00:00,2019-02-01 01:55:00+00:00,2019-02-01 05:35:00+00:00,1.14439,1.14377,1.1453200000000001,1.1437599999999999,STOP,0.0006200000000000649,-1.0161290322581684,-1.0967741935484825,-0.6300000000001305
C2_USD_ALIGNED_PULLBACK,LONG,2019-02-01 06:00:00+00:00,2019-02-01 06:20:00+00:00,2019-02-01 06:20:00+00:00,2019-02-01 07:00:00+00:00,1.14388,1.1434434778559852,1.1445347832160222,1.1445247832160221,TARGET,0.00043652214401479483,1.4770916547140238,1.3625499282848936,0.6447832160221267
C2_USD_ALIGNED_PULLBACK,LONG,2019-02-26 06:45:00+00:00,2019-02-26 07:50:00+00:00,2019-02-26 07:50:00+00:00,2019-02-26 08:00:00+00:00,1.1356300000000001,1.13478,1.1369050000000005,1.1347699999999998,STOP,0.0008500000000002395,-1.0117647058824266,-1.0705882352941747,-0.860000000000305
C2_USD_ALIGNED_PULLBACK,LONG,2019-02-27 06:30:00+00:00,2019-02-27 07:40:00+00:00,2019-02-27 07:40:00+00:00,2019-02-27 11:10:00+00:00,1.13833,1.13724,1.1399650000000001,1.139955,TARGET,0.0010900000000000354,1.4908256880733346,1.4449541284403085,1.6249999999999876
C2_USD_ALIGNED_PULLBACK,LONG,2019-03-18 15:30:00+00:00,2019-03-18 16:05:00+00:00,2019-03-18 16:05:00+00:00,2019-03-18 16:35:00+00:00,1.1340000000000001,1.13305,1.1354250000000006,1.1330399999999998,STOP,0.0009500000000002284,-1.01052631578954,-1.0631578947368958,-0.960000000000294
C2_USD_ALIGNED_PULLBACK,LONG,2019-03-18 16:30:00+00:00,2019-03-18 17:10:00+00:00,2019-03-18 17:10:00+00:00,2019-03-18 17:15:00+00:00,1.1332900000000001,1.1326,1.1343250000000002,1.13259,STOP,0.0006900000000000794,-1.0144927536232817,-1.0869565217392154,-0.700000000000145
C2_USD_ALIGNED_PULLBACK,LONG,2019-03-21 08:00:00+00:00,2019-03-21 09:00:00+00:00,2019-03-21 09:00:00+00:00,2019-03-21 10:35:00+00:00,1.1399400000000002,1.13926,1.1409600000000006,1.1392499999999999,STOP,0.000680000000000236,-1.0147058823530324,-1.0882352941177127,-0.6900000000003015
C2_USD_ALIGNED_PULLBACK,SHORT,2019-04-03 08:30:00+00:00,2019-04-03 09:05:00+00:00,2019-04-03 09:05:00+00:00,2019-04-03 09:15:00+00:00,1.1239,1.1246439874138103,1.1227840188792841,1.1246539874138104,STOP,0.0007439874138104319,-1.013441087596965,-1.0806465255813502,-0.7539874138104974
C2_USD_ALIGNED_PULLBACK,SHORT,2019-04-08 02:30:00+00:00,2019-04-08 03:30:00+00:00,2019-04-08 03:30:00+00:00,2019-04-08 08:20:00+00:00,1.12262,1.12325,1.1216749999999998,1.1232600000000001,STOP,0.0006300000000001305,-1.0158730158731166,-1.0952380952381795,-0.640000000000196
C2_USD_ALIGNED_PULLBACK,SHORT,2019-04-08 11:00:00+00:00,2019-04-08 11:40:00+00:00,2019-04-08 11:40:00+00:00,2019-04-08 12:40:00+00:00,1.1243699999999999,1.12514,1.1232149999999996,1.12515,STOP,0.0007700000000001594,-1.0129870129870955,-1.077922077922147,-0.780000000000225
C2_USD_ALIGNED_PULLBACK,LONG,2019-04-11 17:15:00+00:00,2019-04-11 17:50:00+00:00,2019-04-11 17:50:00+00:00,2019-04-12 00:30:00+00:00,1.12545,1.124724038996213,1.1265389415056806,1.1265289415056805,TARGET,0.000725961003787079,1.486225155417426,1.4173509325057712,1.078941505680442
C2_USD_ALIGNED_PULLBACK,SHORT,2019-04-17 02:00:00+00:00,2019-04-17 03:00:00+00:00,2019-04-17 03:00:00+00:00,2019-04-17 03:50:00+00:00,1.12983,1.1303018008378676,1.1291222987431984,1.1303118008378676,STOP,0.00047180083786768634,-1.0211953841482366,-1.1271723048887254,-0.48180083786775185
C2_USD_ALIGNED_PULLBACK,SHORT,2019-04-22 12:15:00+00:00,2019-04-22 12:55:00+00:00,2019-04-22 12:55:00+00:00,2019-04-22 14:00:00+00:00,1.12509,1.1255,1.124475,1.12551,STOP,0.00041000000000002146,-1.0243902439025976,-1.1463414634147864,-0.42000000000008697
C2_USD_ALIGNED_PULLBACK,SHORT,2019-04-22 14:00:00+00:00,2019-04-22 14:30:00+00:00,2019-04-22 14:30:00+00:00,2019-04-22 15:20:00+00:00,1.1253,1.12571,1.124685,1.12572,STOP,0.00041000000000002146,-1.0243902439025976,-1.1463414634147864,-0.42000000000008697
C2_USD_ALIGNED_PULLBACK,SHORT,2019-04-22 15:15:00+00:00,2019-04-22 16:00:00+00:00,2019-04-22 16:00:00+00:00,2019-04-22 16:35:00+00:00,1.12577,1.12622,1.125095,1.12623,STOP,0.00045000000000006146,-1.0222222222223647,-1.1333333333334605,-0.460000000000127
C2_USD_ALIGNED_PULLBACK,LONG,2019-05-02 06:00:00+00:00,2019-05-02 07:20:00+00:00,2019-05-02 07:20:00+00:00,2019-05-02 07:45:00+00:00,1.1199400000000002,1.1191,1.1212000000000004,1.1211900000000004,TARGET,0.0008400000000001739,1.4880952380951626,1.4285714285713655,1.2500000000001954
C2_USD_ALIGNED_PULLBACK,LONG,2019-05-07 13:00:00+00:00,2019-05-07 13:35:00+00:00,2019-05-07 13:35:00+00:00,2019-05-07 16:00:00+00:00,1.11842,1.11748,1.1198299999999999,1.11747,STOP,0.0009399999999999409,-1.0106382978724109,-1.0638297872341163,-0.9500000000000064
C2_USD_ALIGNED_PULLBACK,LONG,2019-05-07 16:00:00+00:00,2019-05-07 16:25:00+00:00,2019-05-07 16:25:00+00:00,2019-05-07 18:45:00+00:00,1.11734,1.1164714648029002,1.1186428027956499,1.1186328027956498,TARGET,0.0008685351970998401,1.4884863618269635,1.430918170961519,1.2928027956498056
C2_USD_ALIGNED_PULLBACK,LONG,2019-05-13 20:30:00+00:00,2019-05-13 21:25:00+00:00,2019-05-13 21:25:00+00:00,2019-05-13 23:10:00+00:00,1.1224,1.1218613672645084,1.1232079491032376,1.1231979491032376,TARGET,0.0005386327354917064,1.4814344741024017,1.3886068446150182,0.7979491032374941
C2_USD_ALIGNED_PULLBACK,LONG,2019-05-28 01:15:00+00:00,2019-05-28 02:15:00+00:00,2019-05-28 02:15:00+00:00,2019-05-28 02:35:00+00:00,1.11857,1.11809,1.1192900000000001,1.11808,STOP,0.00048000000000003595,-1.0208333333334683,-1.1250000000001272,-0.49000000000010147
C2_USD_ALIGNED_PULLBACK,LONG,2019-05-28 16:30:00+00:00,2019-05-28 17:35:00+00:00,2019-05-28 17:35:00+00:00,2019-05-28 19:15:00+00:00,1.11695,1.1161810707122153,1.1181033939316773,1.1161710707122152,STOP,0.0007689292877848253,-1.0130050970341813,-1.0780305822046614,-0.7789292877848908
C2_USD_ALIGNED_PULLBACK,LONG,2019-06-03 06:15:00+00:00,2019-06-03 07:25:00+00:00,2019-06-03 07:25:00+00:00,2019-06-03 12:20:00+00:00,1.1172,1.11601,1.118985,1.1189749999999998,TARGET,0.0011900000000000244,1.491596638655314,1.4495798319326259,1.77499999999986
C2_USD_ALIGNED_PULLBACK,LONG,2019-06-10 07:15:00+00:00,2019-06-10 08:15:00+00:00,2019-06-10 08:15:00+00:00,2019-06-10 10:25:00+00:00,1.1297400000000002,1.12902,1.1308200000000006,1.1308100000000005,TARGET,0.000720000000000276,1.4861111111110255,1.4166666666666077,1.0700000000003485
C2_USD_ALIGNED_PULLBACK,LONG,2019-07-01 00:45:00+00:00,2019-07-01 02:05:00+00:00,2019-07-01 02:05:00+00:00,2019-07-01 05:00:00+00:00,1.13528,1.134701262125726,1.1361481068114112,1.134691262125726,STOP,0.0005787378742740934,-1.017278979732592,-1.1036738783949867,-0.5887378742741589
C2_USD_ALIGNED_PULLBACK,LONG,2019-07-01 05:00:00+00:00,2019-07-01 05:40:00+00:00,2019-07-01 05:40:00+00:00,2019-07-01 07:00:00+00:00,1.1327,1.132106830060223,1.1335897549096656,1.132096830060223,STOP,0.000593169939776983,-1.0168585751392345,-1.1011514508348552,-0.6031699397770485
C2_USD_ALIGNED_PULLBACK,SHORT,2019-07-10 08:45:00+00:00,2019-07-10 10:05:00+00:00,2019-07-10 10:05:00+00:00,2019-07-10 12:30:00+00:00,1.1220999999999999,1.12296,1.1208099999999996,1.12297,STOP,0.0008600000000000829,-1.0116279069768193,-1.0697674418605345,-0.8700000000001484
C2_USD_ALIGNED_PULLBACK,SHORT,2019-07-11 00:00:00+00:00,2019-07-11 00:55:00+00:00,2019-07-11 00:55:00+00:00,2019-07-11 02:40:00+00:00,1.12619,1.126635552369128,1.1255216714463079,1.1266455523691281,STOP,0.00044555236912802165,-1.0224440507849533,-1.134664304708984,-0.45555236912808716
C2_USD_ALIGNED_PULLBACK,SHORT,2019-07-11 02:45:00+00:00,2019-07-11 03:35:00+00:00,2019-07-11 03:35:00+00:00,2019-07-11 12:00:00+00:00,1.1274,1.1281,1.1263499999999997,1.1281100000000002,STOP,0.000700000000000145,-1.0142857142858048,-1.0857142857143616,-0.7100000000002105
C2_USD_ALIGNED_PULLBACK,LONG,2019-08-06 13:00:00+00:00,2019-08-06 13:50:00+00:00,2019-08-06 13:50:00+00:00,2019-08-06 15:00:00+00:00,1.1177300000000001,1.11675,1.1192000000000004,1.1191900000000004,TARGET,0.000980000000000203,1.4897959183672822,1.4387755102040274,1.4600000000002389
C2_USD_ALIGNED_PULLBACK,LONG,2019-08-13 00:45:00+00:00,2019-08-13 01:45:00+00:00,2019-08-13 01:45:00+00:00,2019-08-13 02:20:00+00:00,1.1208600000000002,1.1204134171740512,1.1215298742389237,1.1204034171740511,STOP,0.00044658282594900456,-1.0223922627987656,-1.1343535767918602,-0.45658282594907007
C2_USD_ALIGNED_PULLBACK,LONG,2019-08-13 02:15:00+00:00,2019-08-13 03:05:00+00:00,2019-08-13 03:05:00+00:00,2019-08-13 03:15:00+00:00,1.11941,1.11861,1.1206099999999999,1.1186,STOP,0.0007999999999999119,-1.0125000000000832,-1.07500000000009,-0.8099999999999774
C2_USD_ALIGNED_PULLBACK,LONG,2019-08-13 03:15:00+00:00,2019-08-13 03:45:00+00:00,2019-08-13 03:45:00+00:00,2019-08-13 09:25:00+00:00,1.1189900000000002,1.11818,1.1202050000000003,1.1201950000000003,TARGET,0.0008100000000001994,1.4876543209874393,1.4259259259257262,1.2050000000001226
C2_USD_ALIGNED_PULLBACK,LONG,2019-08-26 17:00:00+00:00,2019-08-26 17:35:00+00:00,2019-08-26 17:35:00+00:00,2019-08-26 18:40:00+00:00,1.1103,1.109517563532926,1.1114736547006112,1.109507563532926,STOP,0.0007824364670740991,-1.0127805904004707,-1.0766835424024062,-0.7924364670741646
C2_USD_ALIGNED_PULLBACK,SHORT,2019-10-28 17:15:00+00:00,2019-10-28 17:50:00+00:00,2019-10-28 17:50:00+00:00,2019-10-29 05:50:00+00:00,1.1098999999999999,1.1104364281359695,1.1090953577960454,1.10932,TIME_12H,0.0005364281359696577,1.081225910999959,0.98801678074131,0.5799999999998029
C2_USD_ALIGNED_PULLBACK,LONG,2019-11-19 01:00:00+00:00,2019-11-19 01:40:00+00:00,2019-11-19 01:40:00+00:00,2019-11-19 05:45:00+00:00,1.1068,1.10626,1.10761,1.1076,TARGET,0.0005399999999999849,1.4814814814813597,1.3888888888887645,0.7999999999999119
C2_USD_ALIGNED_PULLBACK,LONG,2019-12-04 04:30:00+00:00,2019-12-04 05:50:00+00:00,2019-12-04 05:50:00+00:00,2019-12-04 07:50:00+00:00,1.1076300000000001,1.1073300000000001,1.1080800000000002,1.10732,STOP,0.00029999999999996696,-1.0333333333335555,-1.2000000000002404,-0.31000000000003247
