server_time,specialist_id,event,signal_id,detail
2026.04.01 00:00:00,R3_COMPRESSION,INITIALIZED,,schedule_rows=2
2026.04.14 17:00:00,R3_COMPRESSION,OPENED,4e949b6bc07d180f201cc608,entry=4812.330;stop=4791.840;target=0.000;source_entry=4795.045;expiry=2026.04.14 23:00:00
2026.04.14 23:00:00,R3_COMPRESSION,HORIZON_CLOSE,4e949b6bc07d180f201cc608,ticket=2
2026.04.14 23:00:00,R3_COMPRESSION,POSITION_CLOSED,4e949b6bc07d180f201cc608,terminal_or_market_exit
2026.04.21 18:00:00,R3_COMPRESSION,OPENED,9697fd829d301579d5da4ad0,entry=4710.800;stop=4736.980;target=0.000;source_entry=4739.095;expiry=2026.04.22 18:00:00
2026.04.21 23:49:40,R3_COMPRESSION,POSITION_CLOSED,9697fd829d301579d5da4ad0,terminal_or_market_exit
2026.06.29 23:59:58,R3_COMPRESSION,DEINITIALIZED,,reason=1;opened=2;missed=0
