candidate_id,family,regime,direction,entry_time,exit_time,entry,stop,target,exit,exit_reason,net_pips,net_r
EURF2_2744,scheduled_reversal,trend_up,long,2025-11-11 18:15:00+00:00,2025-11-11 19:45:00+00:00,1.15929,1.1585434847539462,1.1599618637214484,1.1585334847539461,stop,-7.565152460538016,-1.0133955737045264
EURF2_5039,scheduled_up_fade,transition,short,2025-11-12 00:15:00+00:00,2025-11-12 00:45:00+00:00,1.15844,1.15887179976768,1.1580513802090877,1.1580613802090878,target,3.7861979091213804,0.8768411176927584
EURF2_6800,scheduled_down_fade,transition,long,2025-11-12 21:15:00+00:00,2025-11-12 21:45:00+00:00,1.15865,1.1581333078375056,1.1591150229462448,1.1591050229462447,target,4.5502294624477635,0.8806461163414975
EURF2_6734,scheduled_down_fade,transition,long,2025-11-17 15:15:00+00:00,2025-11-17 15:15:00+00:00,1.1585,1.1578561835181316,1.1588862898891212,1.1588762898891212,target,3.762898891210842,0.5844676234895405
EURF2_4096,scheduled_up_follow,chop,long,2025-11-18 06:15:00+00:00,2025-11-18 06:30:00+00:00,1.15964,1.1591830431162153,1.1600512611954061,1.160041261195406,target,4.012611954060663,0.8781160972621554
EURF2_6534,scheduled_down_fade,chop,long,2025-11-18 21:15:00+00:00,2025-11-18 22:00:00+00:00,1.15833,1.1577403282915522,1.1586838030250688,1.157730328291552,stop,-5.996717084479908,-1.0169585887482826
EURF2_4096,scheduled_up_follow,chop,long,2025-11-19 06:15:00+00:00,2025-11-19 07:45:00+00:00,1.15906,1.15798,1.160032,1.15797,stop,-10.900000000000354,-1.0092592592593201
EURF2_5697,scheduled_down_follow,chop,short,2025-11-19 15:15:00+00:00,2025-11-19 15:45:00+00:00,1.15543,1.15768,1.15408,1.15409,target,13.399999999998968,0.5955555555554871
EURF2_2166,scheduled_momentum,trend_down,long,2025-11-20 06:15:00+00:00,2025-11-20 08:00:00+00:00,1.1522000000000001,1.15134,1.152716,1.15133,stop,-8.700000000001484,-1.0116279069768193
EURF2_3707,scheduled_ema_fade,trend_down,long,2025-11-20 12:15:00+00:00,2025-11-20 12:45:00+00:00,1.15125,1.1508780890734398,1.1515847198339044,1.1508680890734397,stop,-3.819109265603693,-1.0268881586581835
EURF2_4096,scheduled_up_follow,chop,long,2025-11-21 06:15:00+00:00,2025-11-21 08:00:00+00:00,1.1543700000000001,1.15344,1.1552070000000003,1.15343,stop,-9.40000000000163,-1.0107526881721123
EURF2_6734,scheduled_down_fade,transition,long,2025-12-08 15:15:00+00:00,2025-12-08 15:30:00+00:00,1.16311,1.162372489348227,1.163552506391064,1.162362489348227,stop,-7.475106517731422,-1.0135591261984138
EURF2_5039,scheduled_up_fade,transition,short,2025-12-09 00:15:00+00:00,2025-12-09 00:45:00+00:00,1.16424,1.1647050654363105,1.1638214411073204,1.1638314411073205,target,4.085588926794337,0.8784976495364274
EURF2_6734,scheduled_down_fade,transition,long,2025-12-09 15:15:00+00:00,2025-12-09 15:15:00+00:00,1.16198,1.161084460587733,1.1625173236473603,1.1625073236473602,target,5.273236473601894,0.5888335456117303
EURF2_4975,scheduled_up_fade,chop,short,2025-12-10 18:15:00+00:00,2025-12-10 19:00:00+00:00,1.16569,1.1663982169172853,1.165052604774443,1.1664082169172854,stop,-7.1821691728546355,-1.0141199677048038
EURF2_6800,scheduled_down_fade,transition,long,2025-12-10 21:15:00+00:00,2025-12-11 05:15:00+00:00,1.16924,1.16493,1.173119,1.16885,time,-3.900000000001125,-0.09048723897914367
EURF2_2744,scheduled_reversal,trend_up,long,2025-12-11 18:15:00+00:00,2025-12-11 19:00:00+00:00,1.17557,1.1746819656428338,1.1763692309214495,1.1746719656428337,stop,-8.980343571662885,-1.011260825574335
EURF2_2744,scheduled_reversal,trend_up,short,2025-12-12 18:15:00+00:00,2025-12-12 19:00:00+00:00,1.17462,1.175364801319978,1.1739496788120198,1.17395967881202,target,6.603211879800952,0.8865736005940413
EURF2_2744,scheduled_reversal,trend_up,long,2025-12-15 18:15:00+00:00,2025-12-15 19:15:00+00:00,1.1745700000000001,1.1738829416391516,1.1751883525247637,1.1738729416391516,stop,-6.970583608485459,-1.0145548043221773
EURF2_2744,scheduled_reversal,trend_up,long,2025-12-16 18:15:00+00:00,2025-12-16 19:15:00+00:00,1.1756,1.1744239927477857,1.1766584065269927,1.1744139927477857,stop,-11.86007252214294,-1.0085033489217325
EURF2_5697,scheduled_down_follow,chop,short,2025-12-19 15:15:00+00:00,2025-12-19 15:45:00+00:00,1.1723,1.17383,1.171382,1.171392,target,9.079999999999089,0.59346405228751
EURF2_4975,scheduled_up_fade,chop,short,2025-12-19 18:15:00+00:00,2025-12-19 19:00:00+00:00,1.1724999999999999,1.1732955586777605,1.1717839971900152,1.1717939971900153,target,7.060028099845628,0.8874302169286551
EURF2_4495,scheduled_up_follow,transition,long,2025-12-22 21:15:00+00:00,2025-12-22 23:15:00+00:00,1.17585,1.17516,1.176471,1.176461,target,6.109999999999172,0.8855072463765896
EURF2_5039,scheduled_up_fade,transition,short,2025-12-23 00:15:00+00:00,2025-12-23 01:30:00+00:00,1.17671,1.1771637361125769,1.1763016374986808,1.177173736112577,stop,-4.6373611257699565,-1.0220392420238977
EURF2_6734,scheduled_down_fade,transition,long,2025-12-24 15:15:00+00:00,2025-12-24 16:15:00+00:00,1.17793,1.1773140009967633,1.1782995994019418,1.1773040009967632,stop,-6.259990032366769,-1.0162337925021356
EURF2_6800,scheduled_down_fade,transition,long,2025-12-24 21:15:00+00:00,2025-12-25 22:00:00+00:00,1.17781,1.1774351221732031,1.1781473900441173,1.1781373900441172,target,3.2739004411719286,0.8733246426296674
EURF2_6734,scheduled_down_fade,transition,long,2025-12-26 15:15:00+00:00,2025-12-26 15:45:00+00:00,1.17899,1.17809,1.17953,1.17808,stop,-9.099999999999664,-1.0111111111111852
EURF2_2744,scheduled_reversal,trend_up,short,2025-12-26 18:15:00+00:00,2025-12-26 19:45:00+00:00,1.1769399999999999,1.1776617101258227,1.1762904608867593,1.1776717101258227,stop,-7.317101258228487,-1.0138559785186123
EURF2_4495,scheduled_up_follow,transition,long,2025-12-29 21:15:00+00:00,2025-12-30 01:15:00+00:00,1.17732,1.17627,1.178265,1.17702,time,-2.9999999999996696,-0.2857142857142555
EURF2_5697,scheduled_down_follow,chop,short,2025-12-31 15:15:00+00:00,2025-12-31 16:00:00+00:00,1.1720899999999999,1.1747999999999998,1.170464,1.17481,stop,-27.200000000000557,-1.0036900369003932
EURF2_4495,scheduled_up_follow,transition,long,2025-12-31 21:15:00+00:00,2026-01-02 01:00:00+00:00,1.17482,1.17392,1.17563,1.1756199999999999,target,7.999999999999119,0.8888888888888888
EURF2_3707,scheduled_ema_fade,trend_down,long,2026-01-05 12:15:00+00:00,2026-01-05 12:45:00+00:00,1.1681,1.1676229679727679,1.1685293288245087,1.1676129679727678,stop,-4.870320272321038,-1.0209629530706568
EURF2_4975,scheduled_up_fade,chop,short,2026-01-05 18:15:00+00:00,2026-01-05 19:00:00+00:00,1.17184,1.1727380157169642,1.171031785854732,1.1727480157169643,stop,-9.080157169643055,-1.011135662562645
EURF2_4096,scheduled_up_follow,chop,long,2026-01-06 06:15:00+00:00,2026-01-06 07:00:00+00:00,1.17324,1.17271,1.1737170000000001,1.173707,target,4.669999999999952,0.8811320754714539
EURF2_5697,scheduled_down_follow,chop,short,2026-01-06 15:15:00+00:00,2026-01-06 19:15:00+00:00,1.16956,1.1718,1.168216,1.16856,time,9.999999999998899,0.44642857142851833
EURF2_5697,scheduled_down_follow,chop,short,2026-01-07 15:15:00+00:00,2026-01-07 15:15:00+00:00,1.16889,1.16991,1.168278,1.168288,target,6.019999999999914,0.590196078431352
EURF2_6800,scheduled_down_fade,transition,long,2026-01-07 21:15:00+00:00,2026-01-08 02:15:00+00:00,1.16783,1.1672511852138725,1.1683509333075146,1.1672411852138724,stop,-5.888147861274895,-1.017276683733273
EURF2_4495,scheduled_up_follow,transition,long,2026-01-08 21:15:00+00:00,2026-01-08 21:30:00+00:00,1.16528,1.16463,1.1658650000000002,1.165855,target,5.749999999999922,0.884615384615319
EURF2_6734,scheduled_down_fade,transition,long,2026-01-09 15:15:00+00:00,2026-01-09 15:30:00+00:00,1.1626400000000001,1.1615384724238786,1.163300916545673,1.1632909165456728,target,6.509165456727306,0.5909216979974621
EURF2_2166,scheduled_momentum,trend_down,long,2026-01-12 06:15:00+00:00,2026-01-12 06:45:00+00:00,1.16652,1.16538,1.167204,1.1671939999999998,target,6.739999999998414,0.5912280701753415
EURF2_6800,scheduled_down_fade,transition,long,2026-01-12 21:15:00+00:00,2026-01-13 00:30:00+00:00,1.1667,1.16611776447536,1.1672240119721762,1.16610776447536,stop,-5.922355246401612,-1.0171751801064473
EURF2_6734,scheduled_down_fade,transition,long,2026-01-13 15:15:00+00:00,2026-01-13 15:30:00+00:00,1.16557,1.1646817332653236,1.1661029600408057,1.1646717332653236,stop,-8.982667346764117,-1.0112578796544816
EURF2_6800,scheduled_down_fade,transition,long,2026-01-13 21:15:00+00:00,2026-01-14 01:00:00+00:00,1.16436,1.163737896982299,1.1649198927159312,1.1637278969822988,stop,-6.3210301770122435,-1.0160745081048124
EURF2_6800,scheduled_down_fade,transition,long,2026-01-15 21:15:00+00:00,2026-01-15 21:45:00+00:00,1.16055,1.159952532465839,1.1610877207807448,1.1610777207807448,target,5.277207807448114,0.8832626888856092
EURF2_2895,scheduled_reversal,trend_down,long,2026-01-16 18:15:00+00:00,2026-01-16 20:00:00+00:00,1.15916,1.1582715497838472,1.1599596051945376,1.1599496051945375,target,7.896051945375238,0.8887444453069062
EURF2_5039,scheduled_up_fade,transition,short,2026-01-19 00:15:00+00:00,2026-01-19 00:30:00+00:00,1.1611399999999998,1.16276,1.1596819999999997,1.16277,stop,-16.300000000002424,-1.0061728395062126
EURF2_4495,scheduled_up_follow,transition,long,2026-01-19 21:15:00+00:00,2026-01-19 23:15:00+00:00,1.16453,1.1641329747871259,1.1648873226915868,1.1641229747871258,stop,-4.070252128742791,-1.0251873172680188
EURF2_4096,scheduled_up_follow,chop,long,2026-01-20 06:15:00+00:00,2026-01-20 07:15:00+00:00,1.1666,1.16584,1.1672840000000002,1.1672740000000001,target,6.740000000000634,0.8868421052631318
EURF2_2744,scheduled_reversal,trend_up,long,2026-01-20 18:15:00+00:00,2026-01-20 19:30:00+00:00,1.17314,1.1719908580907588,1.1741742277183174,1.1719808580907587,stop,-11.59141909241379,-1.0087021454179386
EURF2_5039,scheduled_up_fade,transition,short,2026-01-21 00:15:00+00:00,2026-01-21 00:45:00+00:00,1.1723299999999999,1.1729711355041217,1.1717529780462903,1.1717629780462904,target,5.6702195370950115,0.8844026731699574
EURF2_2744,scheduled_reversal,trend_up,long,2026-01-21 18:15:00+00:00,2026-01-21 19:15:00+00:00,1.16997,1.1688611297024432,1.170967983267801,1.168851129702443,stop,-11.18870297556862,-1.0090181872686994
EURF2_2744,scheduled_reversal,trend_up,short,2026-01-22 18:15:00+00:00,2026-01-22 21:15:00+00:00,1.17452,1.1753859336442456,1.173740659720179,1.1753959336442457,stop,-8.759336442456522,-1.0115482289740314
EURF2_2744,scheduled_reversal,trend_up,long,2026-01-23 18:15:00+00:00,2026-01-23 18:15:00+00:00,1.17786,1.17662,1.1789759999999998,1.1789659999999997,target,11.059999999998293,0.8919354838708964
EURF2_2166,scheduled_momentum,trend_down,long,2026-02-03 06:15:00+00:00,2026-02-03 07:30:00+00:00,1.1814500000000001,1.18047,1.1820380000000001,1.182028,target,5.779999999999674,0.5897959183671916
EURF2_2895,scheduled_reversal,trend_down,long,2026-02-04 18:15:00+00:00,2026-02-04 19:45:00+00:00,1.1795300000000002,1.178336957253075,1.1806037384722328,1.1805937384722327,target,10.637384722325116,0.8916180706635524
EURF2_2166,scheduled_momentum,trend_down,short,2026-02-05 06:15:00+00:00,2026-02-05 06:30:00+00:00,1.17851,1.17915,1.178126,1.17916,stop,-6.500000000000394,-1.015625000000103
EURF2_6734,scheduled_down_fade,transition,long,2026-02-05 15:15:00+00:00,2026-02-05 15:15:00+00:00,1.1808100000000001,1.17953,1.1815780000000002,1.17952,stop,-12.900000000002354,-1.0078125000000502
EURF2_4096,scheduled_up_follow,chop,long,2026-02-09 06:15:00+00:00,2026-02-09 06:45:00+00:00,1.18409,1.18229,1.18571,1.1857,target,16.099999999998893,0.8944444444443711
EURF2_2744,scheduled_reversal,trend_up,long,2026-02-10 18:15:00+00:00,2026-02-10 19:00:00+00:00,1.18977,1.1887863761353765,1.1906552614781611,1.1887763761353765,stop,-9.936238646235385,-1.0101664877802587
EURF2_4096,scheduled_up_follow,chop,long,2026-02-16 06:15:00+00:00,2026-02-16 07:30:00+00:00,1.1866800000000002,1.18607,1.1872290000000003,1.18606,stop,-6.20000000000287,-1.0163934426230523
EURF2_5697,scheduled_down_follow,chop,short,2026-02-16 15:15:00+00:00,2026-02-16 16:45:00+00:00,1.18543,1.1864000000000001,1.184848,1.184858,target,5.720000000000169,0.5896907216494185
EURF2_5697,scheduled_down_follow,chop,short,2026-02-17 15:15:00+00:00,2026-02-17 16:15:00+00:00,1.18137,1.18287,1.18047,1.1828800000000002,stop,-15.100000000001224,-1.0066666666667101
EURF2_2895,scheduled_reversal,trend_down,short,2026-02-17 18:15:00+00:00,2026-02-17 18:30:00+00:00,1.18413,1.185017162182445,1.1833315540357994,1.185027162182445,stop,-8.97162182445177,-1.0112718961627787
EURF2_6734,scheduled_down_fade,transition,long,2026-02-18 15:15:00+00:00,2026-02-18 16:15:00+00:00,1.18211,1.18119,1.182662,1.18118,stop,-9.300000000000974,-1.0108695652174622
EURF2_2166,scheduled_momentum,trend_down,long,2026-02-19 06:15:00+00:00,2026-02-19 06:45:00+00:00,1.1793600000000002,1.17846,1.1799000000000002,1.17989,target,5.299999999999194,0.5888888888887189
EURF2_2895,scheduled_reversal,trend_down,short,2026-02-19 18:15:00+00:00,2026-02-19 19:30:00+00:00,1.17701,1.1780108878513194,1.1761092009338123,1.1761192009338124,target,8.907990661874976,0.8900088706373664
EURF2_2166,scheduled_momentum,trend_down,long,2026-02-20 06:15:00+00:00,2026-02-20 06:45:00+00:00,1.17534,1.17484106521519,1.1756393608708862,1.175629360870886,target,2.8936087088604623,0.5799573004238882
EURF2_4495,scheduled_up_follow,transition,long,2026-02-20 21:15:00+00:00,2026-02-22 23:00:00+00:00,1.17916,1.17773,1.180447,1.180437,target,12.769999999999726,0.8930069930069474
EURF2_5039,scheduled_up_fade,transition,short,2026-02-23 00:15:00+00:00,2026-02-23 04:15:00+00:00,1.18269,1.1838507891686834,1.181645289748185,1.18204,time,6.500000000000394,0.5599638741782207
EURF2_6800,scheduled_down_fade,transition,long,2026-02-24 21:15:00+00:00,2026-02-25 01:30:00+00:00,1.17754,1.1768795619148305,1.1781343942766527,1.1781243942766526,target,5.843942766525778,0.8848585352289675
EURF2_6534,scheduled_down_fade,chop,long,2026-02-25 21:15:00+00:00,2026-02-25 21:30:00+00:00,1.1805700000000001,1.1799740285306566,1.1809275828816062,1.180917582881606,target,3.4758288160596784,0.5832206732795961
EURF2_4096,scheduled_up_follow,chop,long,2026-02-27 06:15:00+00:00,2026-02-27 06:15:00+00:00,1.18111,1.1805923828585596,1.1815758554272966,1.1805823828585595,stop,-5.276171414405617,-1.0193192983760857
EURF2_6534,scheduled_down_fade,chop,long,2026-02-27 21:15:00+00:00,2026-03-01 22:00:00+00:00,1.18148,1.1807629142314906,1.1819102514611057,1.1807529142314905,stop,-7.2708576850955,-1.0139453332351738
EURF2_4495,scheduled_up_follow,transition,long,2026-03-02 21:15:00+00:00,2026-03-03 01:15:00+00:00,1.16928,1.16785,1.1705670000000001,1.170557,target,12.769999999999726,0.8930069930069474
EURF2_2895,scheduled_reversal,trend_down,short,2026-03-03 18:15:00+00:00,2026-03-03 18:30:00+00:00,1.1602999999999999,1.1621499643924988,1.158635032046751,1.162159964392499,stop,-18.59964392499025,-1.0054055094468912
EURF2_2166,scheduled_momentum,trend_down,short,2026-03-04 06:15:00+00:00,2026-03-04 06:15:00+00:00,1.15946,1.1604009698109496,1.15889541811343,1.1604109698109497,stop,-9.509698109497755,-1.0106273335060267
EURF2_5039,scheduled_up_fade,transition,short,2026-03-05 00:15:00+00:00,2026-03-05 00:15:00+00:00,1.1637199999999999,1.1643362332112752,1.163165390109852,1.1643462332112753,stop,-6.2623321127541764,-1.0162276226225613
EURF2_2166,scheduled_momentum,trend_down,short,2026-03-05 06:15:00+00:00,2026-03-05 06:45:00+00:00,1.15896,1.16144,1.157472,1.16145,stop,-24.900000000001032,-1.0040322580645424
EURF2_2166,scheduled_momentum,trend_down,short,2026-03-06 06:15:00+00:00,2026-03-06 07:15:00+00:00,1.1603999999999999,1.16184,1.159536,1.16185,stop,-14.500000000001734,-1.0069444444444895
EURF2_3707,scheduled_ema_fade,trend_down,long,2026-03-06 12:15:00+00:00,2026-03-06 12:15:00+00:00,1.15534,1.1546623909866507,1.1559498481120145,1.1559398481120144,target,5.998481120144117,0.8852422270026044
EURF2_6800,scheduled_down_fade,transition,long,2026-03-08 21:15:00+00:00,2026-03-08 22:00:00+00:00,1.1556600000000001,1.1537910160704283,1.1573420855366148,1.1537810160704283,stop,-18.789839295718647,-1.0053505007944914
EURF2_4096,scheduled_up_follow,chop,long,2026-03-11 06:15:00+00:00,2026-03-11 06:45:00+00:00,1.1640000000000001,1.16298,1.1649180000000003,1.1629699999999998,stop,-10.300000000003084,-1.0098039215686894
EURF2_5697,scheduled_down_follow,chop,short,2026-03-11 15:15:00+00:00,2026-03-11 19:15:00+00:00,1.15763,1.1613,1.155428,1.1570500000000001,time,5.799999999998029,0.1580381471389082
EURF2_6734,scheduled_down_fade,transition,long,2026-03-12 15:15:00+00:00,2026-03-12 15:30:00+00:00,1.1514600000000002,1.1502410063267527,1.1521913962039485,1.1521813962039484,target,7.21396203948288,0.5917965119757231
EURF2_6800,scheduled_down_fade,transition,long,2026-03-12 21:15:00+00:00,2026-03-12 22:30:00+00:00,1.15131,1.1505226177488221,1.1520186440260602,1.1520086440260602,target,6.9864402606012455,0.8872996883216011
EURF2_5039,scheduled_up_fade,transition,short,2026-03-13 00:15:00+00:00,2026-03-13 01:30:00+00:00,1.15263,1.1532472118045316,1.1520745093759217,1.1520845093759218,target,5.454906240782709,0.8837981063765918
EURF2_6734,scheduled_down_fade,transition,long,2026-03-13 15:15:00+00:00,2026-03-13 15:15:00+00:00,1.1461000000000001,1.1447667116355134,1.1468999730186922,1.1447567116355133,stop,-13.432883644868276,-1.0075002529583426
EURF2_2166,scheduled_momentum,trend_down,short,2026-03-16 06:15:00+00:00,2026-03-16 06:15:00+00:00,1.14344,1.14455,1.142774,1.142784,target,6.559999999999899,0.5909909909910115
EURF2_3707,scheduled_ema_fade,trend_down,short,2026-03-16 12:15:00+00:00,2026-03-16 12:45:00+00:00,1.14824,1.148859703198968,1.1476822671209286,1.1476922671209286,target,5.477328790712832,0.8838632428932905
EURF2_5697,scheduled_down_follow,chop,short,2026-03-17 15:15:00+00:00,2026-03-17 15:30:00+00:00,1.1529,1.1540300000000001,1.152222,1.1522320000000001,target,6.679999999998909,0.5911504424777401
EURF2_4975,scheduled_up_fade,chop,short,2026-03-17 18:15:00+00:00,2026-03-17 19:45:00+00:00,1.15449,1.1555329449747764,1.1535513495227012,1.1535613495227013,target,9.286504772987314,0.8904117664479978
EURF2_4096,scheduled_up_follow,chop,long,2026-03-18 06:15:00+00:00,2026-03-18 07:15:00+00:00,1.1547100000000001,1.15384,1.1554930000000003,1.15383,stop,-8.80000000000214,-1.0114942528736366
EURF2_6800,scheduled_down_fade,transition,long,2026-03-18 21:15:00+00:00,2026-03-18 21:30:00+00:00,1.1456600000000001,1.1444911805764924,1.1467119374811572,1.1467019374811571,target,10.41937481156996,0.8914443584707142
EURF2_5039,scheduled_up_fade,transition,short,2026-03-19 00:15:00+00:00,2026-03-19 01:00:00+00:00,1.14654,1.1475691236842078,1.1456137886842128,1.147579123684208,stop,-10.391236842079987,-1.009717005014574
EURF2_4975,scheduled_up_fade,chop,short,2026-03-19 18:15:00+00:00,2026-03-19 18:45:00+00:00,1.15576,1.1575636887683927,1.1541366801084465,1.1575736887683927,stop,-18.136887683928293,-1.0055441937518834
EURF2_6534,scheduled_down_fade,chop,long,2026-03-22 21:15:00+00:00,2026-03-22 22:00:00+00:00,1.15386,1.1524129311790936,1.154728241292544,1.1547182412925439,target,8.582412925437488,0.5930894786373119
EURF2_4975,scheduled_up_fade,chop,short,2026-03-24 18:15:00+00:00,2026-03-24 18:30:00+00:00,1.15715,1.15893,1.1555479999999998,1.15894,stop,-17.900000000001803,-1.0056179775281264
EURF2_5697,scheduled_down_follow,chop,short,2026-03-25 15:15:00+00:00,2026-03-25 15:30:00+00:00,1.15749,1.1589800000000001,1.1565959999999997,1.1566059999999998,target,8.84000000000107,0.5932885906040136
EURF2_6534,scheduled_down_fade,chop,long,2026-03-26 21:15:00+00:00,2026-03-27 02:00:00+00:00,1.1532700000000002,1.15192,1.1540800000000004,1.1540700000000004,target,8.00000000000134,0.5925925925926109
EURF2_4096,scheduled_up_follow,chop,long,2026-03-27 06:15:00+00:00,2026-03-27 06:30:00+00:00,1.1544,1.1537,1.1550300000000002,1.1536899999999999,stop,-7.100000000002105,-1.0142857142858048
EURF2_6534,scheduled_down_fade,chop,long,2026-03-29 21:15:00+00:00,2026-03-29 22:00:00+00:00,1.15034,1.149491039224503,1.150849376465298,1.149481039224503,stop,-8.589607754969641,-1.0117791072198978
EURF2_5039,scheduled_up_fade,transition,short,2026-03-30 00:15:00+00:00,2026-03-30 00:15:00+00:00,1.14939,1.1501285458980668,1.1487253086917397,1.1501385458980669,stop,-7.485458980669435,-1.0135401198845464
EURF2_6734,scheduled_down_fade,transition,long,2026-03-30 15:15:00+00:00,2026-03-30 15:15:00+00:00,1.14467,1.143539525047149,1.1453482849717107,1.1453382849717106,target,6.682849717105643,0.5911541604925529
EURF2_6534,scheduled_down_fade,chop,long,2026-03-31 21:15:00+00:00,2026-03-31 23:15:00+00:00,1.1555900000000001,1.154469925627287,1.156262044623628,1.156252044623628,target,6.620446236278443,0.5910720214267571
EURF2_6534,scheduled_down_fade,chop,long,2026-04-01 21:15:00+00:00,2026-04-01 22:45:00+00:00,1.1587800000000001,1.1578455173075843,1.1593406896154497,1.1593306896154496,target,5.506896154494623,0.5892988922307707
EURF2_6534,scheduled_down_fade,chop,long,2026-04-02 21:15:00+00:00,2026-04-03 02:15:00+00:00,1.15408,1.15319,1.154614,1.1531799999999999,stop,-9.00000000000123,-1.0112359550562526
EURF2_5697,scheduled_down_follow,chop,short,2026-04-03 15:15:00+00:00,2026-04-03 18:30:00+00:00,1.15249,1.15371,1.151758,1.1517680000000001,target,7.219999999998894,0.5918032786884345
EURF2_4096,scheduled_up_follow,chop,long,2026-04-06 06:15:00+00:00,2026-04-06 06:45:00+00:00,1.1527200000000002,1.15215,1.1532330000000004,1.1532230000000003,target,5.030000000001422,0.8824561403508457
EURF2_5697,scheduled_down_follow,chop,short,2026-04-06 15:15:00+00:00,2026-04-06 19:15:00+00:00,1.15374,1.15722,1.1516520000000001,1.15429,time,-5.5000000000005045,-0.15804597701151205
EURF2_4975,scheduled_up_fade,chop,short,2026-04-07 18:15:00+00:00,2026-04-07 19:15:00+00:00,1.1579,1.1588520213612505,1.1570431807748744,1.1588620213612506,stop,-9.620213612506756,-1.0105039659897224
EURF2_6800,scheduled_down_fade,transition,long,2026-04-07 21:15:00+00:00,2026-04-07 22:00:00+00:00,1.16014,1.15853,1.1615889999999998,1.1615789999999997,target,14.38999999999746,0.8937888198756802
EURF2_5039,scheduled_up_fade,transition,short,2026-04-08 00:15:00+00:00,2026-04-08 04:15:00+00:00,1.1678899999999999,1.16975,1.1662159999999997,1.1678600000000001,time,0.29999999999752447,0.016129032257929735
EURF2_2744,scheduled_reversal,trend_up,long,2026-04-08 18:15:00+00:00,2026-04-08 18:15:00+00:00,1.16792,1.1668080288388945,1.1689207740449952,1.1667980288388944,stop,-11.219711611056837,-1.0089930389832436
EURF2_2744,scheduled_reversal,trend_up,long,2026-04-09 18:15:00+00:00,2026-04-09 22:30:00+00:00,1.17045,1.1694485509013361,1.1713513041887975,1.169438550901336,stop,-10.11449098663908,-1.009985529981911
EURF2_2744,scheduled_reversal,trend_up,short,2026-04-10 18:15:00+00:00,2026-04-10 18:30:00+00:00,1.1723,1.173121524825895,1.1715606276566943,1.1731315248258951,stop,-8.315248258952135,-1.0121724866794735
EURF2_6734,scheduled_down_fade,transition,long,2026-04-14 15:15:00+00:00,2026-04-14 15:45:00+00:00,1.1798600000000001,1.1789281425567377,1.1804191144659575,1.1789181425567377,stop,-9.418574432624727,-1.0107312551639398
EURF2_2744,scheduled_reversal,trend_up,short,2026-04-14 18:15:00+00:00,2026-04-14 21:45:00+00:00,1.1795,1.1802273728019976,1.1788453644782022,1.1788553644782023,target,6.446355217977207,0.886251891777242
EURF2_6800,scheduled_down_fade,transition,long,2026-04-16 21:15:00+00:00,2026-04-17 01:00:00+00:00,1.17823,1.17757,1.178824,1.17756,stop,-6.700000000001705,-1.015151515151612
EURF2_2744,scheduled_reversal,trend_up,long,2026-04-17 18:15:00+00:00,2026-04-17 18:45:00+00:00,1.17913,1.1780397559466704,1.1801112196479966,1.1780297559466704,stop,-11.002440533296465,-1.0091722582384428
EURF2_6800,scheduled_down_fade,transition,long,2026-04-19 21:15:00+00:00,2026-04-19 22:00:00+00:00,1.17402,1.1728645744045587,1.1750598830358974,1.1728545744045586,stop,-11.654255954414161,-1.0086548195223646
EURF2_5039,scheduled_up_fade,transition,short,2026-04-20 00:15:00+00:00,2026-04-20 01:30:00+00:00,1.1748699999999999,1.1758350929132968,1.1740014163780326,1.1758450929132969,stop,-9.750929132970043,-1.0103616966431799
EURF2_6800,scheduled_down_fade,transition,long,2026-04-20 21:15:00+00:00,2026-04-21 01:45:00+00:00,1.17867,1.178059193718602,1.1792197256532584,1.178049193718602,stop,-6.208062813981563,-1.0163718028196702
EURF2_5697,scheduled_down_follow,chop,short,2026-04-21 15:15:00+00:00,2026-04-21 15:30:00+00:00,1.1757799999999998,1.17765,1.1746579999999998,1.1746679999999998,target,11.120000000000019,0.5946524064170305
EURF2_4975,scheduled_up_fade,chop,short,2026-04-21 18:15:00+00:00,2026-04-21 22:15:00+00:00,1.17379,1.17641,1.1714319999999998,1.1739700000000002,time,-1.8000000000029104,-0.06870229007644521
EURF2_5697,scheduled_down_follow,chop,short,2026-04-22 15:15:00+00:00,2026-04-22 19:15:00+00:00,1.1719499999999998,1.17437,1.1704979999999998,1.1710900000000002,time,8.599999999996388,0.355371900826284
EURF2_3707,scheduled_ema_fade,trend_down,long,2026-04-23 12:15:00+00:00,2026-04-23 14:45:00+00:00,1.1696300000000002,1.16789,1.1711960000000001,1.171186,target,15.559999999998908,0.8942528735631172
EURF2_5039,scheduled_up_fade,transition,short,2026-04-24 00:15:00+00:00,2026-04-24 02:15:00+00:00,1.16864,1.1692237967304568,1.1681145829425887,1.1681245829425888,target,5.154170574110939,0.8828707502484173
EURF2_2166,scheduled_momentum,trend_down,long,2026-04-24 06:15:00+00:00,2026-04-24 07:00:00+00:00,1.16819,1.16763,1.1685260000000002,1.1676199999999999,stop,-5.700000000001815,-1.017857142857256
EURF2_6534,scheduled_down_fade,chop,long,2026-04-26 21:15:00+00:00,2026-04-26 21:30:00+00:00,1.16988,1.16901,1.170402,1.1703919999999999,target,5.119999999998459,0.5885057471263094
EURF2_5697,scheduled_down_follow,chop,short,2026-04-27 15:15:00+00:00,2026-04-27 17:00:00+00:00,1.1732799999999999,1.17485,1.1723379999999999,1.172348,target,9.319999999999329,0.5936305732483379
