trades,trades_per_active_day,wins,win_rate,net_r,average_r,net_pips,profit_factor,maximum_drawdown_r,positive_active_month_share,top_5pct_removed_profit_factor,stage,active_days
659,1.057784911717496,411,0.6236722306525038,67.279381877858,0.10209314397247041,758.5842682307209,1.301587858906832,9.8916651914713,0.75,1.1693448512424562,validation,623
613,0.9967479674796748,295,0.4812398042414356,-96.01708577016629,-0.1566347239317558,-740.9683202123274,0.6803265135814636,96.32812977101287,0.08333333333333333,0.5881496015351975,adaptive_demo_exam,615
