whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2016_2019_trades,era_2016_2019_stress_net_r,era_2016_2019_stress_pf,era_2016_2019_average_stress_r,era_2016_2019_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2024_trades,era_2021_2024_stress_net_r,era_2021_2024_stress_pf,era_2021_2024_average_stress_r,era_2021_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,selection_adjusted_pvalue
125,41.89643598860509,1.5900968595638456,0.3351714879088407,8.389073256185178,34,9.893075815781824,1.4909411190539072,0.2909728181112301,4.995842854116683,30,12.408664520174902,1.7586729989104593,0.41362215067249675,5.686594535093906,30,7.138609028852495,1.3831144028045435,0.23795363429508318,8.389073256185174,31,12.45608662379587,1.7854192060308145,0.401809245928899,3.43098485759229,32.30916109715419,0.006759924277812251,30,1.3831144028045435,0.23795363429508318,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",True,1.0
