attempt_no,variant_id,regime_owner,mechanic,raw_signal_count,minimum_era_raw_signal_count,parameters_json,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2016_2019_trades,era_2016_2019_stress_net_r,era_2016_2019_stress_pf,era_2016_2019_average_stress_r,era_2016_2019_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2024_trades,era_2021_2024_stress_net_r,era_2021_2024_stress_pf,era_2021_2024_average_stress_r,era_2021_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
31987,00dd2b1a16843862,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION,1154,239,"{""chop_age_max"":144,""chop_age_min"":48,""impulse_bars"":3,""intensity_min"":1.1,""move_atr_min"":0.9,""reversal_location_min"":0.4,""session"":""ALL"",""spread_ratio_min"":1.0,""variance_ratio_min"":1.2}",189,-9.449899647755664,0.9242014488926974,-0.04999946903574426,18.801186619543852,15,-7.019885820574863,0.4287494783571971,-0.46799238803832416,8.308868079819765,19,4.7264484581898225,1.4446857010798337,0.2487604451678854,5.109617772515897,40,-6.700840298437228,0.7646622132781944,-0.1675210074609307,11.592719101938588,115,-0.45562198693339506,0.9937825009753967,-0.003961930321159957,10.456303793171546,-18.05160473174165,1.0,15,0.4287494783571971,-0.46799238803832416,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31594,007768fa5f005106,CHOP,CHOP_FLOW_EXHAUSTION,475,80,"{""chop_age_max"":432,""chop_age_min"":48,""impulse_atr_min"":0.2,""impulse_bars"":12,""impulse_tick_min"":0.03,""intensity_min"":0.8,""reversal_book_min"":0.06,""reversal_location_min"":0.45,""session"":""ASIA""}",13,8.13915620809344,4.172628833425971,0.6260889390841107,1.1178516243580647,0,0.0,0.0,0.0,0.0,4,1.3584817244638878,1.9773414704211938,0.33962043111597195,1.1178516243580647,3,3.905638127121404,inf,1.3018793757071345,0.0,6,2.875036356508149,3.445896185975515,0.47917272608469147,1.075834097612697,1.3993930060352802,0.02198410092697424,0,0.0,0.0,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31813,00caf8e67a406017,CHOP,CHOP_BOOK_ABSORPTION,1051,183,"{""chop_age_max"":144,""chop_age_min"":48,""efficiency_max"":1.0,""intensity_min"":0.6,""move_atr_min"":0.4,""price_tick_min"":0.0,""price_window"":6,""reversal_book_min"":0.16,""session"":""ASIA""}",11,6.954121740368059,3.9447691051582163,0.6321928854880053,1.2070156229639606,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1.2052768136595924,inf,1.2052768136595924,0.0,10,5.7488449267084665,3.43438662171316,0.5748844926708466,1.2070156229639606,0.6090042207937127,0.05953298529841863,0,0.0,0.0,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31830,00da2f383c59e774,CHOP,CHOP_BOOK_ABSORPTION,423,72,"{""chop_age_max"":2000,""chop_age_min"":12,""efficiency_max"":0.3,""intensity_min"":1.0,""move_atr_min"":0.9,""price_tick_min"":0.0,""price_window"":6,""reversal_book_min"":0.32,""session"":""ASIA""}",10,6.779483913955602,3.6593123478001472,0.6779483913955602,1.3795101617417684,1,0.6407123945366333,inf,0.6407123945366333,0.0,2,-0.09660280357608841,0.92997311201092,-0.04830140178804421,1.3795101617417684,0,0.0,0.0,0.0,0.0,7,6.235374322995056,6.330167691812415,0.8907677604278651,1.1698270455117417,0.49632146428347435,0.038023380683534516,0,0.0,-0.04830140178804421,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31654,000efca083609a01,CHOP,CHOP_BOOK_ABSORPTION,1229,191,"{""chop_age_max"":432,""chop_age_min"":1,""efficiency_max"":0.5,""intensity_min"":0.6,""move_atr_min"":0.4,""price_tick_min"":0.0,""price_window"":1,""reversal_book_min"":0.24,""session"":""ASIA""}",14,8.835163232410551,3.53662910372964,0.6310830880293251,1.2766990881973408,0,0.0,0.0,0.0,0.0,2,2.542050039247995,inf,1.2710250196239976,0.0,0,0.0,0.0,0.0,0.0,12,6.293113193162557,2.806791075492755,0.5244260994302131,1.2766990881973406,2.3873565296620667,0.029455684688128404,0,0.0,0.0,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31941,008f8c16baf5ae0e,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION,1247,276,"{""chop_age_max"":432,""chop_age_min"":48,""impulse_bars"":3,""intensity_min"":0.3,""move_atr_min"":0.9,""reversal_location_min"":0.4,""session"":""NY"",""spread_ratio_min"":1.0,""variance_ratio_min"":1.6}",336,-33.0766607656913,0.8534045799551246,-0.09844244275503364,51.07715300367714,24,-2.722345558033325,0.8301209245193584,-0.11343106491805521,7.029373119441652,54,-4.4668192715114685,0.8732816093747443,-0.08271887539836052,12.82631039939913,102,-23.17275418074183,0.6827050748940673,-0.22718386451707676,25.38172153386924,156,-2.7147417554046793,0.9732075565078925,-0.017402190739773584,20.045423570317933,-41.69085223066428,1.0,24,0.6827050748940673,-0.22718386451707676,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31899,004885d8d12e0406,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION,3361,770,"{""chop_age_max"":432,""chop_age_min"":1,""impulse_bars"":3,""intensity_min"":1.1,""move_atr_min"":0.9,""reversal_location_min"":0.4,""session"":""ALL"",""spread_ratio_min"":1.0,""variance_ratio_min"":1.6}",635,-110.83447930036516,0.7489961307899067,-0.17454248708718922,117.1107683702441,49,-12.759767144886077,0.6387119143895937,-0.260403411120124,15.040161197759307,112,-19.349102302713174,0.7498769021439501,-0.1727598419885105,21.006400223245727,164,-45.353833254405345,0.6248561859148675,-0.2765477637463741,47.562800607532765,310,-33.37177659836057,0.8395525051783002,-0.10765089225277603,40.60509496021202,-119.46850835633698,1.0,49,0.6248561859148675,-0.2765477637463741,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31247,0002b1e316c21fe9,CHOP,CHOP_FLOW_CONTINUATION,10169,1906,"{""book_min"":0.0,""chop_age_max"":2000,""chop_age_min"":12,""efficiency_min"":0.0,""imbalance_min"":0.05,""imbalance_window"":""5m"",""intensity_min"":1.0,""require_body_alignment"":true,""require_trend_alignment"":false,""session"":""ALL"",""spread_ratio_max"":1.3}",755,-198.56153566841778,0.624083068190421,-0.26299541148134803,202.07732625800577,32,-1.421269635724336,0.926476519008666,-0.0444146761163855,4.539893003555404,127,-30.462558408780552,0.6602844122319543,-0.23986266463606734,32.93654184682843,177,-51.166724239429456,0.5873105502640971,-0.2890775380758726,53.253890813929615,419,-115.51098338448344,0.6087300504346517,-0.27568253791046166,116.91031164615283,-205.6744483729185,1.0,32,0.5873105502640971,-0.2890775380758726,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31330,001545170b7f47af,CHOP,CHOP_FLOW_CONTINUATION,5622,1036,"{""book_min"":0.06,""chop_age_max"":2000,""chop_age_min"":48,""efficiency_min"":0.015,""imbalance_min"":0.025,""imbalance_window"":""15m"",""intensity_min"":1.0,""require_body_alignment"":false,""require_trend_alignment"":true,""session"":""ALL"",""spread_ratio_max"":1.5}",365,-86.55895936028432,0.6531870948041496,-0.23714783386379265,93.2849171483785,21,1.2178598973890706,1.104009143456686,0.057993328447098605,6.240108492575426,60,-17.687153959816058,0.5868882473286459,-0.2947858993302676,21.611750528619137,98,-22.27812646954734,0.6654167525529746,-0.22732782111783,24.694780445292363,186,-47.81153882830999,0.6278553976767302,-0.257051284023172,55.182397978934624,-93.66476688828351,1.0,21,0.5868882473286459,-0.2947858993302676,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31374,001fdc8f51fef3cb,CHOP,CHOP_FLOW_CONTINUATION,3164,558,"{""book_min"":0.03,""chop_age_max"":2000,""chop_age_min"":12,""efficiency_min"":0.0,""imbalance_min"":0.05,""imbalance_window"":""5m"",""intensity_min"":0.5,""require_body_alignment"":false,""require_trend_alignment"":true,""session"":""NY"",""spread_ratio_max"":1.5}",416,-109.14795805457254,0.6251218324400228,-0.2623748991696455,117.2118404818286,22,4.1146159038818935,1.388515325053139,0.18702799563099515,2.5656314980530888,83,-21.36947575823871,0.640765799868709,-0.2574635633522736,21.36947575823871,124,-35.19357420045501,0.5938744456467058,-0.28381914677786296,36.153535160897825,187,-56.699523999760714,0.5781979720154137,-0.30320601069390757,59.26296516719721,-116.27686152881613,1.0,22,0.5781979720154137,-0.30320601069390757,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
