timestamp_broker	timestamp_local	run_id	account	symbol	magic	deal_ticket	position_id	entry_code	type_code	reason_code	direction	volume	price	profit	commission	swap	fee	order_ticket	comment
2016.08.02 08:00:00	2016.08.02 08:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	2	2	0	0	3	LONG	0.01	1358.80	0.00	0.00	0.00	0.0000000000000000	2	A1_M5_MOM_ROUTER_V1_
2016.08.05 12:30:30	2016.08.05 12:30:30	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	3	2	1	1	4	LONG	0.01	1346.43	-12.37	0.00	0.00	0.0000000000000000	3	sl 1346.48
2017.02.02 08:00:00	2017.02.02 08:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	4	4	0	0	3	LONG	0.01	1217.67	0.00	0.00	0.00	0.0000000000000000	4	A1_M5_MOM_ROUTER_V1_
2017.02.27 15:14:20	2017.02.27 15:14:20	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	5	4	1	1	5	LONG	0.01	1260.43	42.76	0.00	0.00	0.0000000000000000	5	tp 1260.41
2017.02.27 16:00:00	2017.02.27 16:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	6	6	0	0	3	LONG	0.01	1263.14	0.00	0.00	0.00	0.0000000000000000	6	A1_M5_MOM_ROUTER_V1_
2017.02.28 17:38:04	2017.02.28 17:38:04	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	7	6	1	1	4	LONG	0.01	1248.06	-15.08	0.00	0.00	0.0000000000000000	7	sl 1248.06
2017.03.21 16:00:00	2017.03.21 16:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	8	8	0	0	3	LONG	0.01	1244.31	0.00	0.00	0.00	0.0000000000000000	8	A1_M5_MOM_ROUTER_V1_
2017.04.11 18:12:21	2017.04.11 18:12:21	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	9	8	1	1	5	LONG	0.01	1273.88	29.57	0.00	0.00	0.0000000000000000	9	tp 1273.87
2017.04.12 20:00:00	2017.04.12 20:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	10	10	0	0	3	LONG	0.01	1281.69	0.00	0.00	0.00	0.0000000000000000	10	A1_M5_MOM_ROUTER_V1_
2017.05.03 14:24:15	2017.05.03 14:24:15	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	11	10	1	1	4	LONG	0.01	1247.37	-34.32	0.00	0.00	0.0000000000000000	11	sl 1247.38
2017.05.26 08:00:00	2017.05.26 08:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	12	12	0	0	3	LONG	0.01	1261.53	0.00	0.00	0.00	0.0000000000000000	12	A1_M5_MOM_ROUTER_V1_
2017.06.06 06:19:36	2017.06.06 06:19:36	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	13	12	1	1	5	LONG	0.01	1288.40	26.87	0.00	0.00	0.0000000000000000	13	tp 1288.39
2017.08.01 16:00:00	2017.08.01 16:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	14	14	0	0	3	LONG	0.01	1271.86	0.00	0.00	0.00	0.0000000000000000	14	A1_M5_MOM_ROUTER_V1_
2017.08.02 02:23:04	2017.08.02 02:23:04	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	15	14	1	1	4	LONG	0.01	1265.94	-5.92	0.00	0.00	0.0000000000000000	15	sl 1265.94
2017.08.09 08:00:00	2017.08.09 08:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	16	16	0	0	3	LONG	0.01	1268.21	0.00	0.00	0.00	0.0000000000000000	16	A1_M5_MOM_ROUTER_V1_
2017.08.28 14:58:27	2017.08.28 14:58:27	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	17	16	1	1	5	LONG	0.01	1301.31	33.10	0.00	0.00	0.0000000000000000	17	tp 1301.27
2018.01.23 04:00:00	2018.01.23 04:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	18	18	0	0	3	LONG	0.01	1336.52	0.00	0.00	0.00	0.0000000000000000	18	A1_M5_MOM_ROUTER_V1_
2018.01.24 11:58:05	2018.01.24 11:58:05	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	19	18	1	1	5	LONG	0.01	1352.22	15.70	0.00	0.00	0.0000000000000000	19	tp 1352.22
2018.01.25 04:00:00	2018.01.25 04:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	20	20	0	0	3	LONG	0.01	1363.79	0.00	0.00	0.00	0.0000000000000000	20	A1_M5_MOM_ROUTER_V1_
2018.02.02 13:59:42	2018.02.02 13:59:42	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	21	20	1	1	4	LONG	0.01	1331.59	-32.20	0.00	0.00	0.0000000000000000	21	sl 1331.67
2018.03.26 16:00:00	2018.03.26 16:00:00	A1_XAU_H4_EPISODE_REPAIR_STRUCTURAL_PARITY_TEN_YEAR	1025742	XAUUSD	932200	22	22	0	0	3	LONG	0.01	1355.35	0.00	0.00	0.00	0.0000000000000000	22	A1_M5_MOM_ROUTER_V1_
