timestamp_broker	timestamp_local	run_id	account	symbol	magic	deal_ticket	position_id	entry_code	type_code	reason_code	direction	volume	price	profit	commission	swap	order_ticket	comment
2022.11.24 04:00:00	2022.11.24 04:00:00	BT_A1_XAU_R1_LONG_EXP_R3_RECLASS_STRICT_R1	1025742	XAUUSD	932200	2	2	0	0	3	LONG	0.01	1755.77	0.00	0.00	0.00	2	A1_M5_MOM_R1_LONG_EX
2022.11.24 12:00:00	2022.11.24 12:00:00	BT_A1_XAU_R1_LONG_EXP_R3_RECLASS_STRICT_R1	1025742	XAUUSD	932200	3	3	0	0	3	LONG	0.01	1757.46	0.00	0.00	0.00	3	A1_M5_MOM_R1_LONG_EX
2022.11.30 20:00:00	2022.11.30 20:00:00	BT_A1_XAU_R1_LONG_EXP_R3_RECLASS_STRICT_R1	1025742	XAUUSD	932200	4	4	0	0	3	LONG	0.01	1769.94	0.00	0.00	0.00	4	A1_M5_MOM_R1_LONG_EX
2022.12.01 12:00:00	2022.12.01 12:00:00	BT_A1_XAU_R1_LONG_EXP_R3_RECLASS_STRICT_R1	1025742	XAUUSD	932200	5	5	0	0	3	LONG	0.01	1784.92	0.00	0.00	0.00	5	A1_M5_MOM_R1_LONG_EX
2022.12.01 16:00:00	2022.12.01 16:00:00	BT_A1_XAU_R1_LONG_EXP_R3_RECLASS_STRICT_R1	1025742	XAUUSD	932200	6	6	0	0	3	LONG	0.01	1802.45	0.00	0.00	0.00	6	A1_M5_MOM_R1_LONG_EX
2022.12.05 04:00:00	2022.12.05 04:00:00	BT_A1_XAU_R1_LONG_EXP_R3_RECLASS_STRICT_R1	1025742	XAUUSD	932200	7	7	0	0	3	LONG	0.01	1808.84	0.00	0.00	0.00	7	A1_M5_MOM_R1_LONG_EX
2022.12.05 16:01:39	2022.12.05 16:01:39	BT_A1_XAU_R1_LONG_EXP_R3_RECLASS_STRICT_R1	1025742	XAUUSD	932200	8	7	1	1	4	LONG	0.01	1771.98	-36.86	0.00	0.00	8	sl 1772.00
2022.12.09 04:00:00	2022.12.09 04:00:00	BT_A1_XAU_R1_LONG_EXP_R3_RECLASS_STRICT_R1	1025742	XAUUSD	932200	9	9	0	0	3	LONG	0.01	1796.71	0.00	0.00	0.00	9	A1_M5_MOM_R1_LONG_EX
2022.12.09 12:00:00	2022.12.09 12:00:00	BT_A1_XAU_R1_LONG_EXP_R3_RECLASS_STRICT_R1	1025742	XAUUSD	932200	10	10	0	0	3	LONG	0.01	1800.73	0.00	0.00	0.00	10	A1_M5_MOM_R1_LONG_EX
2022.12.13 13:00:42	2022.12.13 13:00:42	BT_A1_XAU_R1_LONG_EXP_R3_RECLASS_STRICT_R1	1025742	XAUUSD	932200	11	2	1	1	5	LONG	0.01	1812.77	57.00	0.00	0.00	11	tp 1812.77
