candidate_id,family,regime,direction,threshold,stop_atr,target_r,max_hold_bars,lookback,body_min,session,trades,trades_per_active_day,wins,win_rate,net_r,average_r,net_pips,profit_factor,maximum_drawdown_r,positive_active_month_share,top_5pct_removed_profit_factor,stage,parameter_sha256,gate_pass
EURF2_3165,scheduled_reversal,transition,dynamic,0.0,1.25,0.6,16,4,0.25,all,384,0.20556745182012848,232,0.6041666666666666,-17.94984695704247,-0.046744393117298104,-120.14713102124654,0.8826787879927398,24.987648658974067,0.373134328358209,0.8053935019287513,development,5046507d40b9b2d2f6d6ce22cfab617172cc5609c43968765668e0e5299d37a6,False
EURF2_3166,scheduled_reversal,transition,dynamic,0.0,1.25,0.6,32,4,0.25,all,384,0.20556745182012848,233,0.6067708333333334,-18.042166472038183,-0.046984808520932765,-114.24018075672618,0.8826026548126037,25.079968173969778,0.3880597014925373,0.8056260734021018,development,7fa0d240b173809c83ada4e79d4e15d335e129175cdb4bcdeb1db123b643e6dc,False
EURF2_3167,scheduled_reversal,transition,dynamic,0.0,1.25,0.9,16,4,0.25,all,384,0.20556745182012848,197,0.5130208333333334,-12.465377033700975,-0.03246191935859629,-82.37396652220895,0.9325981448677882,18.37969598073873,0.4626865671641791,0.8362380114316266,development,23833db9ce0f7385f776904f5c9b23105423acddefde57e0fd7655988153d9ac,False
EURF2_3168,scheduled_reversal,transition,dynamic,0.0,1.25,0.9,32,4,0.25,all,384,0.20556745182012848,197,0.5130208333333334,-16.542166472038332,-0.043078558520933154,-102.72448125095534,0.9130732348931813,21.80859382386291,0.43283582089552236,0.8193953175385452,development,cb1aba884ee927cf6067abc1cac816bb65a0c393793f1b8069411498370b5c1d,False
EURF2_3169,scheduled_reversal,transition,dynamic,0.0,0.75,0.6,16,16,0.0,all,594,0.31798715203426126,320,0.5387205387205387,-96.76276988232122,-0.16290028599717377,-360.9565634019485,0.653995086167556,97.34540996345544,0.3380281690140845,0.590564105826193,development,09acc034c6154b916c3603e1d26a042e4099af4da7a32b016e60f40175a9a199,False
EURF2_3170,scheduled_reversal,transition,dynamic,0.0,0.75,0.6,32,16,0.0,all,594,0.31798715203426126,321,0.5404040404040404,-95.38784542468476,-0.16058559835805514,-320.6165634019453,0.6593728485941954,95.97048550581894,0.3380281690140845,0.5959282344295219,development,2de0a032672dd40df8cae96a797a1ce83735da38270c239804f6ccd65db5c088,False
EURF2_3171,scheduled_reversal,transition,dynamic,0.0,0.75,0.9,16,16,0.0,all,594,0.31798715203426126,278,0.468013468013468,-82.2628288388892,-0.13848961083988082,-278.9723017121038,0.7443969548673215,84.08839867879871,0.36619718309859156,0.6613722010158637,development,79bbaba3bcf2afdcf8ec8bb09a1650daa800a81ab82402866b6b602cb73c6ce1,False
EURF2_3172,scheduled_reversal,transition,dynamic,0.0,0.75,0.9,32,16,0.0,all,594,0.31798715203426126,278,0.468013468013468,-80.65419804917659,-0.135781478197267,-280.91230171209514,0.750364038829072,82.47976788908608,0.38028169014084506,0.6676044364887228,development,7ff343364ac6651ee08d7b1d8ba8bda243b654b20e437b8d3eaa2bd23c69b1b8,False
EURF2_3173,scheduled_reversal,transition,dynamic,0.0,1.25,0.6,16,16,0.0,all,594,0.31798715203426126,355,0.5976430976430976,-32.715322261887565,-0.05507630010418782,-175.0780607483704,0.8622986565059202,35.07877913682434,0.43661971830985913,0.7875356047080101,development,0e1392ada740b899e1085a87e699d48719188e9d0b20774213fc82f4ae8524ae,False
EURF2_3174,scheduled_reversal,transition,dynamic,0.0,1.25,0.6,32,16,0.0,all,594,0.31798715203426126,358,0.6026936026936027,-31.44116423023096,-0.052931252912846734,-138.69473036486556,0.8690349158871118,32.682172125575775,0.4507042253521127,0.7949644802356514,development,e9b04c36634ff6993322b44b903b64c1851b30a544753af7cddbd9cdde205909,False
EURF2_3175,scheduled_reversal,transition,dynamic,0.0,1.25,0.9,16,16,0.0,all,594,0.31798715203426126,295,0.49663299663299665,-38.6470236384259,-0.06506232935761935,-228.40042129182558,0.8675933333688333,40.421171195250416,0.4507042253521127,0.7759501205349759,development,20700f83b60ade2c3cc258cffc435d1780716ac427ce4d6fa54e76f066771409,False
EURF2_3176,scheduled_reversal,transition,dynamic,0.0,1.25,0.9,32,16,0.0,all,594,0.31798715203426126,297,0.5,-39.80751685472715,-0.0670160216409548,-253.73065481664622,0.8677758974945776,41.58166441155165,0.4225352112676056,0.7788932997946219,development,cbe4c98dfea8c0370688f3e80b1713466eecedb96b9c59eb3992576922621c06,False
