entry_time,entry_date,entry_hour,entry_session,direction,entry_deal,volume,entry_price,entry_comment,exit_time,exit_date,exit_hour,exit_session,date,hour,session,exit_deal,exit_price,profit_aed,balance,exit_comment
2016.07.12 15:45:00,2016-07-12,15,afternoon,SHORT,2,0.01,1336.46,A1_M5_MOM_R5_UPCHOP_,2016.07.13 06:56:56,2016-07-13,6,morning,2016-07-12,15,afternoon,3,1342.56,-6.1,993.9,sl 1342.56
2016.08.05 12:30:00,2016-08-05,12,afternoon,SHORT,4,0.01,1355.22,A1_M5_MOM_R5_UPCHOP_,2016.08.05 12:30:40,2016-08-05,12,afternoon,2016-08-05,12,afternoon,5,1342.37,12.85,1006.75,tp 1342.40
2017.02.09 14:35:00,2017-02-09,14,afternoon,SHORT,6,0.01,1231.57,A1_M5_MOM_R5_UPCHOP_,2017.02.15 12:35:31,2017-02-15,12,afternoon,2017-02-09,14,afternoon,7,1218.76,12.81,1019.56,tp 1218.78
2018.01.25 18:20:00,2018-01-25,18,evening,SHORT,8,0.01,1353.02,A1_M5_MOM_R5_UPCHOP_,2018.01.30 01:32:40,2018-01-30,1,night,2018-01-25,18,evening,9,1335.82,17.2,1036.76,tp 1335.82
2018.01.30 04:50:00,2018-01-30,4,night,SHORT,10,0.01,1334.57,A1_M5_MOM_R5_UPCHOP_,2018.01.30 07:57:27,2018-01-30,7,morning,2018-01-30,4,night,11,1338.09,-3.52,1033.24,sl 1338.07
2018.02.12 07:15:00,2018-02-12,7,morning,SHORT,12,0.01,1320.63,A1_M5_MOM_R5_UPCHOP_,2018.02.12 14:34:31,2018-02-12,14,afternoon,2018-02-12,7,morning,13,1324.14,-3.51,1029.73,sl 1324.13
2018.02.13 06:20:00,2018-02-13,6,morning,SHORT,14,0.01,1325.24,A1_M5_MOM_R5_UPCHOP_,2018.02.13 06:46:39,2018-02-13,6,morning,2018-02-13,6,morning,15,1328.74,-3.5,1026.23,sl 1328.74
2018.02.14 08:30:00,2018-02-14,8,morning,SHORT,16,0.01,1330.68,A1_M5_MOM_R5_UPCHOP_,2018.02.14 12:30:30,2018-02-14,12,afternoon,2018-02-14,8,morning,17,1323.64,7.04,1033.27,tp 1323.68
2018.02.19 02:55:00,2018-02-19,2,night,SHORT,18,0.01,1349.01,A1_M5_MOM_R5_UPCHOP_,2018.02.20 00:24:03,2018-02-20,0,night,2018-02-19,2,night,19,1342.01,7.0,1040.27,tp 1342.01
2018.02.20 00:35:00,2018-02-20,0,night,SHORT,20,0.01,1341.76,A1_M5_MOM_R5_UPCHOP_,2018.02.20 15:15:45,2018-02-20,15,afternoon,2018-02-20,0,night,21,1334.74,7.02,1047.29,tp 1334.76
2018.02.22 00:20:00,2018-02-22,0,night,SHORT,22,0.01,1323.66,A1_M5_MOM_R5_UPCHOP_,2018.02.22 12:54:43,2018-02-22,12,afternoon,2018-02-22,0,night,23,1327.17,-3.51,1043.78,sl 1327.16
2018.02.23 04:25:00,2018-02-23,4,night,SHORT,24,0.01,1326.76,A1_M5_MOM_R5_UPCHOP_,2018.02.23 10:43:15,2018-02-23,10,morning,2018-02-23,4,night,25,1330.26,-3.5,1040.28,sl 1330.26
2018.02.26 13:30:00,2018-02-26,13,afternoon,SHORT,26,0.01,1332.97,A1_M5_MOM_R5_UPCHOP_,2018.02.27 00:41:27,2018-02-27,0,night,2018-02-26,13,afternoon,27,1336.47,-3.5,1036.78,sl 1336.47
2018.02.27 02:50:00,2018-02-27,2,night,SHORT,28,0.01,1333.62,A1_M5_MOM_R5_UPCHOP_,2018.02.27 12:30:00,2018-02-27,12,afternoon,2018-02-27,2,night,29,1325.12,8.5,1045.28,tp 1326.62
2018.02.28 07:25:00,2018-02-28,7,morning,SHORT,30,0.01,1317.20,A1_M5_MOM_R5_UPCHOP_,2018.02.28 08:47:29,2018-02-28,8,morning,2018-02-28,7,morning,31,1320.70,-3.5,1041.78,sl 1320.70
2018.03.01 07:35:00,2018-03-01,7,morning,SHORT,32,0.01,1312.60,A1_M5_MOM_R5_UPCHOP_,2018.03.01 12:01:41,2018-03-01,12,afternoon,2018-03-01,7,morning,33,1305.59,7.01,1048.79,tp 1305.60
2018.03.06 06:45:00,2018-03-06,6,morning,SHORT,34,0.01,1321.21,A1_M5_MOM_R5_UPCHOP_,2018.03.06 09:02:43,2018-03-06,9,morning,2018-03-06,6,morning,35,1324.72,-3.51,1045.28,sl 1324.71
2018.03.07 10:45:00,2018-03-07,10,morning,SHORT,36,0.01,1331.20,A1_M5_MOM_R5_UPCHOP_,2018.03.07 15:22:19,2018-03-07,15,afternoon,2018-03-07,10,morning,37,1324.19,7.01,1052.29,tp 1324.20
2018.03.08 08:40:00,2018-03-08,8,morning,SHORT,38,0.01,1325.08,A1_M5_MOM_R5_UPCHOP_,2018.03.09 00:04:30,2018-03-09,0,night,2018-03-08,8,morning,39,1318.08,7.0,1059.29,tp 1318.08
2018.03.11 23:30:00,2018-03-11,23,night,SHORT,40,0.01,1321.83,A1_M5_MOM_R5_UPCHOP_,2018.03.12 22:15:27,2018-03-12,22,night,2018-03-11,23,night,41,1325.33,-3.5,1055.79,sl 1325.33
2018.03.14 05:45:00,2018-03-14,5,night,SHORT,42,0.01,1325.40,A1_M5_MOM_R5_UPCHOP_,2018.03.15 12:05:04,2018-03-15,12,afternoon,2018-03-14,5,night,43,1318.40,7.0,1062.79,tp 1318.40
2018.03.15 18:00:00,2018-03-15,18,evening,SHORT,44,0.01,1315.01,A1_M5_MOM_R5_UPCHOP_,2018.03.16 05:40:40,2018-03-16,5,night,2018-03-15,18,evening,45,1318.51,-3.5,1059.29,sl 1318.51
