timestamp_broker	timestamp_local	run_id	account	symbol	magic	deal_ticket	position_id	entry_code	type_code	reason_code	direction	volume	price	profit	commission	swap	order_ticket	comment
2022.07.01 00:10:00	2022.07.01 00:10:00	BT_A1_XAU_SHORT_LOWER_HIGH_LH1_BASE	1025742	XAUUSD	932200	2	2	0	1	3	SHORT	0.01	1805.99	0.00	0.00	0.00	2	A1_M5_MOM_LOWER_HIGH
2022.07.01 05:36:37	2022.07.01 05:36:37	BT_A1_XAU_SHORT_LOWER_HIGH_LH1_BASE	1025742	XAUUSD	932200	3	2	1	0	5	SHORT	0.01	1798.94	7.05	0.00	0.00	3	tp 1798.99
2022.07.01 05:40:00	2022.07.01 05:40:00	BT_A1_XAU_SHORT_LOWER_HIGH_LH1_BASE	1025742	XAUUSD	932200	4	4	0	1	3	SHORT	0.01	1795.58	0.00	0.00	0.00	4	A1_M5_MOM_LOWER_HIGH
2022.07.01 14:17:24	2022.07.01 14:17:24	BT_A1_XAU_SHORT_LOWER_HIGH_LH1_BASE	1025742	XAUUSD	932200	5	4	1	0	4	SHORT	0.01	1803.44	-7.86	0.00	0.00	5	sl 1803.44
2022.07.04 11:00:00	2022.07.04 11:00:00	BT_A1_XAU_SHORT_LOWER_HIGH_LH1_BASE	1025742	XAUUSD	932200	6	6	0	1	3	SHORT	0.01	1804.08	0.00	0.00	0.00	6	A1_M5_MOM_LOWER_HIGH
2022.07.04 11:19:34	2022.07.04 11:19:34	BT_A1_XAU_SHORT_LOWER_HIGH_LH1_BASE	1025742	XAUUSD	932200	7	6	1	0	4	SHORT	0.01	1807.63	-3.55	0.00	0.00	7	sl 1807.58
2022.07.04 12:00:00	2022.07.04 12:00:00	BT_A1_XAU_SHORT_LOWER_HIGH_LH1_BASE	1025742	XAUUSD	932200	8	8	0	1	3	SHORT	0.01	1805.34	0.00	0.00	0.00	8	A1_M5_MOM_LOWER_HIGH
2022.07.04 12:25:40	2022.07.04 12:25:40	BT_A1_XAU_SHORT_LOWER_HIGH_LH1_BASE	1025742	XAUUSD	932200	9	8	1	0	4	SHORT	0.01	1808.87	-3.53	0.00	0.00	9	sl 1808.84
2022.07.05 09:50:00	2022.07.05 09:50:00	BT_A1_XAU_SHORT_LOWER_HIGH_LH1_BASE	1025742	XAUUSD	932200	10	10	0	1	3	SHORT	0.01	1802.84	0.00	0.00	0.00	10	A1_M5_MOM_LOWER_HIGH
2022.07.05 13:09:40	2022.07.05 13:09:40	BT_A1_XAU_SHORT_LOWER_HIGH_LH1_BASE	1025742	XAUUSD	932200	11	10	1	0	5	SHORT	0.01	1795.83	7.01	0.00	0.00	11	tp 1795.84
2022.07.05 13:40:00	2022.07.05 13:40:00	BT_A1_XAU_SHORT_LOWER_HIGH_LH1_BASE	1025742	XAUUSD	932200	12	12	0	1	3	SHORT	0.01	1791.06	0.00	0.00	0.00	12	A1_M5_MOM_LOWER_HIGH
2022.07.05 14:08:02	2022.07.05 14:08:02	BT_A1_XAU_SHORT_LOWER_HIGH_LH1_BASE	1025742	XAUUSD	932200	13	12	1	0	5	SHORT	0.01	1767.41	23.65	0.00	0.00	13	tp 1767.41
2022.07.05 14:45:00	2022.07.05 14:45:00	BT_A1_XAU_SHORT_LOWER_HIGH_LH1_BASE	1025742	XAUUSD	932200	14	14	0	1	3	SHORT	0.01	1773.34	0.00	0.00	0.00	14	A1_M5_MOM_LOWER_HIGH
