signal_id,signal_index,signal_time_utc,signal_regime,direction,side_sign,macro_available_utc,entry_time_utc,exit_time_utc,entry_index,exit_index,entry,stop,target,exit,entry_spread_pips,stop_pips,net_pips,r,stress_r,pnl_usd_001_lot,exit_reason,target_hit,range_atr,atr_ratio_126,efficiency_24,hour_sin,hour_cos,weekday_sin,weekday_cos,side_return_1_atr,side_return_3_atr,side_return_6_atr,side_return_24_atr,side_body_atr,side_ema20_distance_atr,side_ema_slope_6_atr,side_rsi_centered,side_prior24_location,side_macro_pressure_clipped,side_real_yield_delta_clipped,side_dollar_delta_clipped,subregime,vote_count,vote_experts,vote_mechanism_groups,consensus_signature,training_consensus_profit_factor,training_consensus_stress_profit_factor,training_consensus_early_profit_factor,training_consensus_late_profit_factor
2021-05-04T04:00:00+00:00,7261,2021-05-04 04:00:00+00:00,chop,SHORT,-1.0,2021-05-04 00:00:00+00:00,2021-05-04 08:00:00+00:00,2021-05-04 15:10:00+00:00,361631,361717,1.2015399999999998,1.2036089285714284,1.198436607142857,1.2036189285714285,0.700000000000145,20.689285714285766,-20.78928571428662,-1.0048334196444395,-1.0290005178664317,-2.078928571428662,STOP,False,1.29777317452094,1.1465043788036182,0.2110676517456132,0.8660254037844386,0.5000000000000001,0.9510565162951536,0.3090169943749474,0.8645779388917932,1.5551527705851504,0.2446918694976621,2.6408596582080897,0.866390471258374,1.7032168454830137,0.6170178883859262,0.4874328678840086,0.962002192181199,1.666621690742022,0.17,1.2249325361130323,4,2,H4_PRIOR24_EXTREME_FOLLOW|H4_THREE_BAR_FOLLOW,price_momentum|range_breakout,SHORT:H4_PRIOR24_EXTREME_FOLLOW|H4_THREE_BAR_FOLLOW,1.4861095415941723,1.4188017206692007,1.3617892665036082,1.672606653133076
2021-05-28T08:00:00+00:00,7365,2021-05-28 08:00:00+00:00,chop,SHORT,-1.0,2021-05-28 00:00:00+00:00,2021-05-28 12:00:00+00:00,2021-05-28 14:30:00+00:00,366861,366891,1.21566,1.2175076785714285,1.2128884821428572,1.2175176785714286,0.700000000000145,18.476785714285665,-18.576785714286004,-1.0054121967720295,-1.0324731806320857,-1.8576785714286004,STOP,False,2.0214554943462764,0.9507925568573272,0.2171936350485664,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.3090169943749472,1.2745723398087014,1.4673818498115123,1.6074224412872289,2.133082052768928,1.2705131922296664,1.760716472284561,0.5262246582387136,0.7132793237055282,1.31174302264348,0.7235664564287259,0.04,0.7853496846430885,4,3,H4_PRIOR24_EXTREME_FOLLOW|H4_SIX_BAR_FOLLOW|H4_THREE_BAR_FOLLOW,price_momentum|range_breakout,SHORT:H4_PRIOR24_EXTREME_FOLLOW|H4_SIX_BAR_FOLLOW|H4_THREE_BAR_FOLLOW,1.4861095415941723,1.4188017206692007,1.3617892665036082,1.672606653133076
2021-06-29T08:00:00+00:00,7492,2021-06-29 08:00:00+00:00,compression,SHORT,-1.0,2021-06-29 00:00:00+00:00,2021-06-29 12:00:00+00:00,2021-06-29 14:55:00+00:00,373197,373232,1.18904,1.190700446428571,1.1865493303571428,1.1907104464285714,0.700000000000145,16.604464285714343,-16.704464285715037,-1.0060224767436026,-1.0361348604614065,-1.6704464285715035,STOP,False,1.059203097273769,0.9558982266769424,0.1798426376920141,0.8660254037844387,-0.4999999999999998,0.9510565162951536,0.3090169943749474,0.8853040813034158,1.738990159703131,0.7656073560251637,2.1680916276818385,0.8898209388611159,1.5368121917957345,0.3633650461606551,0.2104677060133575,1.3319615912208214,-0.7627467550759567,-0.0,-1.144120132613935,4,2,H4_PRIOR24_EXTREME_FOLLOW|H4_THREE_BAR_FOLLOW,price_momentum|range_breakout,SHORT:H4_PRIOR24_EXTREME_FOLLOW|H4_THREE_BAR_FOLLOW,1.2923411497162254,1.2341424628075963,1.4855118913430672,1.081569101024981
2022-09-01T00:00:00+00:00,9269,2022-09-01 00:00:00+00:00,chop,SHORT,-1.0,2022-09-01 00:00:00+00:00,2022-09-01 04:00:00+00:00,2022-09-01 08:20:00+00:00,461512,461564,1.00162,1.0044793749999998,0.9973309375,1.004489375,0.700000000000145,28.593749999999797,-28.69374999999952,-1.0034972677595533,-1.0209836065573676,-2.869374999999952,STOP,False,0.7265573770491696,1.0730800160836258,0.1144827586206876,0.0,1.0,-0.587785252292473,-0.8090169943749475,0.5718032786885473,1.2222950819672505,0.4144262295082356,-1.1973770491803182,0.5678688524590133,-0.0538528001574251,-0.3245197395230338,-0.0918458781361951,-0.1630156472261539,-2.824349068977992,-0.44,-0.9365236034669876,3,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,macro_follow|price_momentum,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,1.8102914557253853,1.7558302762414342,2.983826053826756,1.6148085256261464
2022-09-01T08:00:00+00:00,9271,2022-09-01 08:00:00+00:00,chop,SHORT,-1.0,2022-09-01 00:00:00+00:00,2022-09-01 12:00:00+00:00,2022-09-01 14:00:00+00:00,461608,461632,1.0003799999999998,1.003358839285714,0.9959117410714284,0.9959217410714284,0.700000000000145,29.788392857142625,44.58258928571434,1.4966429877409242,1.479857926445477,4.458258928571435,TARGET,True,1.1984533764948977,1.117913148371522,0.0686003683241239,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,0.6546173905224798,0.8635914036507686,-0.0654617390522256,-0.7502922399064846,0.6533585109252571,0.2717191516597495,-0.3232783245780961,-0.0233545647558356,-0.0207681365575944,-2.824349068977992,-0.44,-0.9365236034669876,3,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,macro_follow|price_momentum,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,1.8102914557253853,1.7558302762414342,2.983826053826756,1.6148085256261464
2022-09-01T16:00:00+00:00,9273,2022-09-01 16:00:00+00:00,chop,SHORT,-1.0,2022-09-01 00:00:00+00:00,2022-09-01 20:00:00+00:00,2022-09-02 05:35:00+00:00,461704,461819,0.99441,0.9975573214285716,0.9896890178571428,0.9975673214285714,0.700000000000145,31.473214285713915,-31.573214285713917,-1.003177304964539,-1.019063829787234,-3.1573214285713918,STOP,False,0.5897872340425613,1.1811419380779902,0.1125743415463048,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,0.1012765957447105,2.042212765957516,2.49378723404257,1.2629787234042895,0.0988936170212906,1.3838108198011756,0.2222485941244667,0.3097888675623741,0.6262203626220442,-2.824349068977992,-0.44,-0.9365236034669876,3,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,macro_follow|price_momentum,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,1.8102914557253853,1.7558302762414342,2.983826053826756,1.6148085256261464
2022-09-02T16:00:00+00:00,9279,2022-09-02 16:00:00+00:00,chop,SHORT,-1.0,2022-09-02 00:00:00+00:00,2022-09-05 00:00:00+00:00,2022-09-05 10:15:00+00:00,462040,462163,0.99074,0.9940616964285716,0.985757455357143,0.9940716964285714,0.700000000000145,33.216964285713914,-33.316964285713404,-1.0030105099051,-1.018063059430676,-3.3316964285713406,STOP,False,1.9293605354406675,1.2465822275834184,0.0881959452505927,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.3090169943749472,1.7453431174905478,0.79703249737926,-0.1998225949520277,0.9675026207564228,1.7408273526328957,0.8936577813246026,0.2176862338889855,0.1300714381992185,0.4970308788598577,-4.354815705831937,-0.5900000000000001,-2.107223558747906,3,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,macro_follow|price_momentum,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,1.8102914557253853,1.7558302762414342,2.983826053826756,1.6148085256261464
2022-09-05T08:00:00+00:00,9282,2022-09-05 08:00:00+00:00,chop,SHORT,-1.0,2022-09-03 00:00:00+00:00,2022-09-05 12:00:00+00:00,2022-09-05 23:40:00+00:00,462184,462324,0.99167,0.9950064285714286,0.9866653571428572,0.9950164285714286,0.700000000000145,33.364285714285536,-33.46428571428528,-1.0029972168700416,-1.017983301220288,-3.3464285714285285,STOP,False,0.8946692357097241,1.252110977080812,0.2353126642143979,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.1315028901733741,0.8092485549133098,1.6027617212588576,2.5165382145151214,-0.1292549775208474,1.239613869524615,0.4790781494937833,0.3647448441968995,0.608436724565768,-2.5920689551807725,-0.36,-1.1881034327711593,3,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,macro_follow|price_momentum,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,1.8102914557253853,1.7558302762414342,2.983826053826756,1.6148085256261464
2022-09-06T08:00:00+00:00,9288,2022-09-06 08:00:00+00:00,chop,SHORT,-1.0,2022-09-03 00:00:00+00:00,2022-09-06 12:00:00+00:00,2022-09-06 14:00:00+00:00,462472,462496,0.99235,0.995430625,0.9877290625,0.9877390625,0.700000000000145,30.80624999999978,46.10937499999967,1.4967539054574963,1.4805234327449788,4.610937499999968,TARGET,True,1.4230066950700015,1.1507329030967055,0.1431738407537401,0.8660254037844387,-0.4999999999999998,0.9510565162951536,0.3090169943749474,1.2635423006695228,0.6415094339622819,-0.1643335362142658,1.886792452830211,1.2611077297626565,0.8572613678488208,0.3209518622005978,0.0851715686274511,0.5414392059553368,-2.5920689551807725,-0.36,-1.1881034327711593,3,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,macro_follow|price_momentum,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,1.8102914557253853,1.7558302762414342,2.983826053826756,1.6148085256261464
2022-09-06T12:00:00+00:00,9289,2022-09-06 12:00:00+00:00,chop,SHORT,-1.0,2022-09-03 00:00:00+00:00,2022-09-06 16:00:00+00:00,2022-09-07 14:30:00+00:00,462520,462790,0.99119,0.9945561607142858,0.9861407589285714,0.9945661607142856,0.700000000000145,33.66160714285695,-33.76160714285703,-1.0029707434816078,-1.017824460889634,-3.376160714285703,STOP,False,1.4682899657834303,1.255820925352259,0.1615294223989864,1.2246467991473532e-16,-1.0,0.9510565162951536,0.3090169943749474,0.2640248269276673,0.7163205220020658,0.3843399379326778,1.990769475610744,0.2629107981220828,0.9487050242735456,0.3023568150000192,0.1519585429050417,0.6590570719602993,-2.5920689551807725,-0.36,-1.1881034327711593,3,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,macro_follow|price_momentum,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,1.8102914557253853,1.7558302762414342,2.983826053826756,1.6148085256261464
2022-09-08T04:00:00+00:00,9299,2022-09-08 04:00:00+00:00,chop,SHORT,-1.0,2022-09-08 00:00:00+00:00,2022-09-08 08:00:00+00:00,2022-09-08 10:20:00+00:00,463000,463028,0.99813,1.0013078571428573,0.9933632142857144,1.0013178571428574,0.700000000000145,31.778571428571382,-31.87857142857297,-1.0031467745561302,-1.0188806473365304,-3.1878571428572977,STOP,False,0.9157113958193114,1.1597262952101666,0.0333445604580683,0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,0.1073836817262267,0.6395819285232621,-1.3629467296021798,-0.4672960215779052,0.1062036412677152,-0.6885170868474848,-0.3476095764388978,-0.0856598120659123,-0.3871538008249979,-4.079939149449022,-0.4899999999999999,-2.444908724173533,3,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,macro_follow|price_momentum,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,1.8102914557253853,1.7558302762414342,2.983826053826756,1.6148085256261464
2022-09-08T12:00:00+00:00,9301,2022-09-08 12:00:00+00:00,chop,SHORT,-1.0,2022-09-08 00:00:00+00:00,2022-09-08 16:00:00+00:00,2022-09-08 17:20:00+00:00,463096,463112,0.99532,0.9989250892857144,0.9899123660714286,0.9989350892857144,0.700000000000145,36.05089285714297,-36.15089285714301,-1.0027738564033992,-1.0166431384203891,-3.615089285714301,STOP,False,2.0616687718255324,1.3049253441923654,0.0558959796741887,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,1.3782599004383855,0.6782078906307879,-0.2954157069618784,0.7780667211531221,1.3772197042870582,0.0996292620070506,-0.5325316452584953,0.0510427468602365,-0.0565704183854034,-4.079939149449022,-0.4899999999999999,-2.444908724173533,3,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,macro_follow|price_momentum,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,1.8102914557253853,1.7558302762414342,2.983826053826756,1.6148085256261464
2022-09-09T16:00:00+00:00,9308,2022-09-09 16:00:00+00:00,chop,SHORT,-1.0,2022-09-09 00:00:00+00:00,2022-09-12 00:00:00+00:00,2022-09-12 06:35:00+00:00,463480,463559,1.00702,1.0107882142857143,1.0013676785714285,1.0107982142857144,0.700000000000145,37.68214285714277,-37.78214285714343,-1.002653776893203,-1.0159226613591303,-3.778214285714343,STOP,False,0.3692067102644187,1.3298043293316912,0.1636493228795467,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.3090169943749472,-0.0059709980097064,1.0130793289735227,-0.9245095251635178,-2.2849019050327346,-0.0079613306795644,-0.8620195823514707,-0.7956049674213835,-0.3538689531068092,-0.4565871265289936,-4.761008331242307,-0.53,-3.1665124968634606,3,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,macro_follow|price_momentum,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,1.8102914557253853,1.7558302762414342,2.983826053826756,1.6148085256261464
2022-09-20T08:00:00+00:00,9346,2022-09-20 08:00:00+00:00,chop,SHORT,-1.0,2022-09-20 00:00:00+00:00,2022-09-20 12:00:00+00:00,2022-09-21 06:00:00+00:00,465352,465568,0.99867,1.0015084821428573,0.9944122767857144,0.9944222767857144,0.700000000000145,28.38482142857146,42.47723214285792,1.4964769903432047,1.4788619420590992,4.247723214285792,TARGET,True,1.3277342644144412,0.9289095371668992,0.0031265427019896,0.8660254037844387,-0.4999999999999998,0.9510565162951536,0.3090169943749474,1.2841370199113171,1.1308860998395336,-0.1255072190242528,0.0251014438048388,1.282815891289942,0.5112031586713293,-0.2403729716228511,0.0020300446609776,0.2015137180700151,-4.662060629505105,-0.72,-1.593090944257658,3,2,H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,macro_follow|price_momentum,SHORT:H4_MACRO_PRESSURE_FOLLOW|H4_THREE_BAR_FOLLOW,1.8102914557253853,1.7558302762414342,2.983826053826756,1.6148085256261464
2022-10-05T12:00:00+00:00,9411,2022-10-05 12:00:00+00:00,chop,SHORT,-1.0,2022-10-05 00:00:00+00:00,2022-10-05 16:00:00+00:00,2022-10-05 23:50:00+00:00,468568,468662,0.98653,0.9906000892857144,0.9804248660714286,0.9906100892857144,0.700000000000145,40.70089285714281,-40.80089285714239,-1.0024569485576291,-1.014741691345827,-4.080089285714239,STOP,False,1.6271141822968314,1.1098531882258245,0.2005052986174458,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,0.7324777887463104,1.914577163540663,2.0408028956893847,-2.63231326094108,0.7333991444554313,0.0685370357353387,-0.9965624587607232,-0.1362415248816654,-0.2507341630541153,-3.406022559384028,-0.5299999999999999,-1.134033839076043,2,2,H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,macro_follow|price_momentum,SHORT:H4_BODY_FOLLOW|H4_MACRO_PRESSURE_FOLLOW,2.064940663058563,2.0062135083444543,1.1929323076116949,2.610194777893232
