trade_id,expert,cell_id,symbol,broker,cost_model,entry_time_utc,exit_time_utc,direction,entry_price,stop_loss,take_profit,exit_price,net_pnl,r_multiple,setup_reason_code,chart_context_start_utc,chart_context_end_utc,manual_failure_class,manual_notes,reviewer,reviewed_at_utc
session_extreme_retest_v0-cell3-894,session_extreme_retest_v0,3,XAUUSD,capital_com,p95,2017-02-09T08:30:00+00:00,2017-02-09T09:05:00+00:00,LONG,1242.89,1242.049966938719,1244.100049591921,1242.029966938719,-116.10446327290448,-1.0176839013878722,stop_triggered,2017-02-09T04:30:00+00:00,2017-02-09T10:05:00+00:00,,,,
session_extreme_retest_v0-cell3-1357,session_extreme_retest_v0,3,XAUUSD,capital_com,p95,2017-09-15T15:30:00+00:00,2017-09-15T15:45:00+00:00,SHORT,1321.7,1322.7322765490535,1320.20158517642,1322.7522765490537,-148.3709934165338,-1.017908993128323,stop_triggered,2017-09-15T11:30:00+00:00,2017-09-15T16:45:00+00:00,,,,
session_extreme_retest_v0-cell3-1477,session_extreme_retest_v0,3,XAUUSD,capital_com,p95,2017-11-09T20:50:00+00:00,2017-11-09T20:55:00+00:00,LONG,1285.14,1284.874716801789,1285.4879247973165,1284.854716801789,-185.43407883707917,-1.0746494419061046,stop_triggered,2017-11-09T16:50:00+00:00,2017-11-09T21:55:00+00:00,,,,
session_extreme_retest_v0-cell3-1719,session_extreme_retest_v0,3,XAUUSD,capital_com,p95,2018-04-04T18:50:00+00:00,2018-04-04T22:25:00+00:00,SHORT,1333.54,1334.3761452367432,1332.335782144885,1334.3961452367432,-242.2891019983424,-1.0226765798476338,stop_triggered,2018-04-04T14:50:00+00:00,2018-04-04T23:25:00+00:00,,,,
session_extreme_retest_v0-cell4-381,session_extreme_retest_v0,4,XAUUSD,pepperstone,best_case,2019-05-20T09:45:00+00:00,2019-05-20T09:50:00+00:00,SHORT,1275.62,1276.0851487026137,1274.9222769460798,1276.0851487026137,-79.54042814691411,-0.9996755009896028,stop_triggered,2019-05-20T05:45:00+00:00,2019-05-20T10:50:00+00:00,,,,
session_extreme_retest_v0-cell4-475,session_extreme_retest_v0,4,XAUUSD,pepperstone,best_case,2019-06-24T16:55:00+00:00,2019-06-24T17:00:00+00:00,LONG,1407.11,1405.8400056154017,1409.0149915768973,1405.8400056154017,-83.81962938348443,-0.9866000444259724,stop_triggered,2019-06-24T12:55:00+00:00,2019-06-24T18:00:00+00:00,,,,
session_extreme_retest_v0-cell4-876,session_extreme_retest_v0,4,XAUUSD,pepperstone,best_case,2019-11-22T19:25:00+00:00,2019-11-22T19:35:00+00:00,SHORT,1463.0,1463.8289835423698,1461.7565246864451,1463.8289835423698,-137.61126803338175,-0.9973999145088548,stop_triggered,2019-11-22T15:25:00+00:00,2019-11-22T20:35:00+00:00,,,,
session_extreme_retest_v0-cell4-1165,session_extreme_retest_v0,4,XAUUSD,pepperstone,best_case,2020-03-05T02:00:00+00:00,2020-03-05T02:35:00+00:00,SHORT,1637.32,1638.7424519004433,1635.186322149335,1638.7424519004433,-159.31461284965192,-0.9951419151046264,stop_triggered,2020-03-04T22:00:00+00:00,2020-03-05T03:35:00+00:00,,,,
session_extreme_retest_v0-cell4-1824,session_extreme_retest_v0,4,XAUUSD,pepperstone,best_case,2020-10-29T17:35:00+00:00,2020-10-29T17:45:00+00:00,SHORT,1873.25,1876.3629539459844,1868.5805690810237,1876.3629539459844,-252.1492696247342,-0.9906435440543584,stop_triggered,2020-10-29T13:35:00+00:00,2020-10-29T18:45:00+00:00,,,,
session_extreme_retest_v0-cell4-1849,session_extreme_retest_v0,4,XAUUSD,pepperstone,best_case,2020-11-10T18:05:00+00:00,2020-11-10T20:25:00+00:00,LONG,1882.84,1878.7917665054329,1888.9123502418508,1878.7917665054329,-255.03871015773893,-0.989978675813863,stop_triggered,2020-11-10T14:05:00+00:00,2020-11-10T21:25:00+00:00,,,,
session_extreme_retest_v0-cell4-2042,session_extreme_retest_v0,4,XAUUSD,pepperstone,best_case,2021-02-09T15:30:00+00:00,2021-02-09T16:40:00+00:00,LONG,1843.42,1838.875738429116,1850.2363923563264,1838.875738429116,-304.465525249253,-0.9865663691497842,stop_triggered,2021-02-09T11:30:00+00:00,2021-02-09T17:40:00+00:00,,,,
session_extreme_retest_v0-cell4-2544,session_extreme_retest_v0,4,XAUUSD,pepperstone,best_case,2021-08-20T08:45:00+00:00,2021-08-20T11:35:00+00:00,LONG,1786.06,1783.9626687836592,1789.2059968245112,1783.9626687836592,-622.9073712532066,-0.9993523905247363,stop_triggered,2021-08-20T04:45:00+00:00,2021-08-20T12:35:00+00:00,,,,
session_extreme_retest_v0-cell4-2610,session_extreme_retest_v0,4,XAUUSD,pepperstone,best_case,2021-09-15T10:30:00+00:00,2021-09-15T10:40:00+00:00,SHORT,1800.46,1801.664310856999,1798.6535337145017,1801.664310856999,-650.3278627794452,-0.9986680733370632,stop_triggered,2021-09-15T06:30:00+00:00,2021-09-15T11:40:00+00:00,,,,
session_extreme_retest_v0-cell4-2885,session_extreme_retest_v0,4,XAUUSD,pepperstone,best_case,2021-12-28T16:40:00+00:00,2021-12-28T17:55:00+00:00,LONG,1813.52,1811.444569842064,1816.6331452369045,1811.444569842064,-1064.695671021349,-0.9980766318824954,stop_triggered,2021-12-28T12:40:00+00:00,2021-12-28T18:55:00+00:00,,,,
session_extreme_retest_v0-cell5-460,session_extreme_retest_v0,5,XAUUSD,pepperstone,median,2019-06-14T16:45:00+00:00,2019-06-14T17:30:00+00:00,LONG,1349.73,1346.765771673251,1354.1763424901235,1346.765771673251,-80.03416482222248,-0.9774253765726144,stop_triggered,2019-06-14T12:45:00+00:00,2019-06-14T18:30:00+00:00,,,,
session_extreme_retest_v0-cell5-810,session_extreme_retest_v0,5,XAUUSD,pepperstone,median,2019-11-07T15:25:00+00:00,2019-11-07T15:30:00+00:00,SHORT,1484.01,1485.462753249205,1481.8308701261926,1485.462753249205,-133.65329892685895,-0.9994341493138746,stop_triggered,2019-11-07T11:25:00+00:00,2019-11-07T16:30:00+00:00,,,,
session_extreme_retest_v0-cell5-836,session_extreme_retest_v0,5,XAUUSD,pepperstone,median,2019-11-15T16:45:00+00:00,2019-11-15T17:05:00+00:00,SHORT,1465.36,1466.357560642639,1463.863659036041,1466.357560642639,-134.67068675629207,-0.9999087707959,stop_triggered,2019-11-15T12:45:00+00:00,2019-11-15T18:05:00+00:00,,,,
session_extreme_retest_v0-cell5-994,session_extreme_retest_v0,5,XAUUSD,pepperstone,median,2019-12-30T21:25:00+00:00,2019-12-30T21:35:00+00:00,LONG,1515.53,1515.2163346543823,1516.0004980184265,1515.2163346543823,-133.93510257874274,-0.9999419397927064,stop_triggered,2019-12-30T17:25:00+00:00,2019-12-30T22:35:00+00:00,,,,
session_extreme_retest_v0-cell5-1264,session_extreme_retest_v0,5,XAUUSD,pepperstone,median,2020-04-15T22:00:00+00:00,2020-04-15T22:05:00+00:00,SHORT,1718.31,1720.4247120335765,1715.137931949635,1720.4247120335765,-160.71811455181796,-0.9892762919987989,stop_triggered,2020-04-15T18:00:00+00:00,2020-04-15T23:05:00+00:00,,,,
session_extreme_retest_v0-cell5-1368,session_extreme_retest_v0,5,XAUUSD,pepperstone,median,2020-05-26T15:50:00+00:00,2020-05-26T16:30:00+00:00,SHORT,1725.83,1728.204800643725,1722.2677990344118,1728.204800643725,-163.86124441705215,-0.9931300384938352,stop_triggered,2020-05-26T11:50:00+00:00,2020-05-26T17:30:00+00:00,,,,
session_extreme_retest_v0-cell5-1674,session_extreme_retest_v0,5,XAUUSD,pepperstone,median,2020-09-10T23:05:00+00:00,2020-09-10T23:35:00+00:00,SHORT,1942.46,1944.681217501266,1939.128173748101,1944.681217501266,-248.7763601417901,-0.9995373687510084,stop_triggered,2020-09-10T19:05:00+00:00,2020-09-11T00:35:00+00:00,,,,
session_extreme_retest_v0-cell5-1690,session_extreme_retest_v0,5,XAUUSD,pepperstone,median,2020-09-16T16:10:00+00:00,2020-09-16T16:45:00+00:00,LONG,1970.04,1965.663422153609,1976.6048667695864,1965.663422153609,-245.08835939789608,-0.9898684371733332,stop_triggered,2020-09-16T12:10:00+00:00,2020-09-16T17:45:00+00:00,,,,
session_extreme_retest_v0-cell5-1697,session_extreme_retest_v0,5,XAUUSD,pepperstone,median,2020-09-17T16:35:00+00:00,2020-09-17T16:40:00+00:00,SHORT,1936.31,1939.388987520451,1931.691518719323,1939.388987520451,-240.16102659519083,-0.991977396244918,stop_triggered,2020-09-17T12:35:00+00:00,2020-09-17T17:40:00+00:00,,,,
session_extreme_retest_v0-cell5-1702,session_extreme_retest_v0,5,XAUUSD,pepperstone,median,2020-09-22T14:10:00+00:00,2020-09-22T14:25:00+00:00,SHORT,1904.85,1907.3715074686004,1901.067738797099,1907.3715074686004,-237.0217020484447,-0.9912639297898388,stop_triggered,2020-09-22T10:10:00+00:00,2020-09-22T15:25:00+00:00,,,,
session_extreme_retest_v0-cell5-1961,session_extreme_retest_v0,5,XAUUSD,pepperstone,median,2021-01-07T16:45:00+00:00,2021-01-07T17:05:00+00:00,SHORT,1909.77,1916.5859434905133,1899.54608476423,1916.5859434905133,-306.7174570730981,-0.9996241851868124,stop_triggered,2021-01-07T12:45:00+00:00,2021-01-07T18:05:00+00:00,,,,
session_extreme_retest_v0-cell5-2233,session_extreme_retest_v0,5,XAUUSD,pepperstone,median,2021-05-03T08:55:00+00:00,2021-05-03T09:05:00+00:00,LONG,1774.1,1773.4572157904672,1775.064176314299,1773.4572157904672,-406.8824046341942,-0.9990647999801376,stop_triggered,2021-05-03T04:55:00+00:00,2021-05-03T10:05:00+00:00,,,,
session_extreme_retest_v0-cell5-2363,session_extreme_retest_v0,5,XAUUSD,pepperstone,median,2021-06-23T14:50:00+00:00,2021-06-23T14:55:00+00:00,LONG,1783.82,1782.5129644151727,1785.7805533772407,1782.5129644151727,-483.6031663860604,-0.999690431618535,stop_triggered,2021-06-23T10:50:00+00:00,2021-06-23T15:55:00+00:00,,,,
session_extreme_retest_v0-cell5-2437,session_extreme_retest_v0,5,XAUUSD,pepperstone,median,2021-07-14T10:35:00+00:00,2021-07-14T11:05:00+00:00,LONG,1812.95,1811.5676696249309,1815.023495562604,1811.5676696249309,-503.1682565252568,-0.998306815941551,stop_triggered,2021-07-14T06:35:00+00:00,2021-07-14T12:05:00+00:00,,,,
session_extreme_retest_v0-cell6-346,session_extreme_retest_v0,6,XAUUSD,pepperstone,p95,2019-05-08T16:30:00+00:00,2019-05-08T16:35:00+00:00,LONG,1287.4,1286.497893476246,1288.7031597856308,1286.477893476246,-68.2358827577873,-1.0100129538921614,stop_triggered,2019-05-08T12:30:00+00:00,2019-05-08T17:35:00+00:00,,,,
session_extreme_retest_v0-cell6-353,session_extreme_retest_v0,6,XAUUSD,pepperstone,p95,2019-05-10T15:20:00+00:00,2019-05-10T15:25:00+00:00,LONG,1286.17,1284.9752025164985,1287.912196225253,1284.9552025164985,-65.59906410909707,-1.0066131232467883,stop_triggered,2019-05-10T11:20:00+00:00,2019-05-10T16:25:00+00:00,,,,
session_extreme_retest_v0-cell6-511,session_extreme_retest_v0,6,XAUUSD,pepperstone,p95,2019-07-05T13:10:00+00:00,2019-07-05T14:00:00+00:00,SHORT,1413.95,1414.6126987974542,1413.0059518038188,1414.6326987974542,-73.73147012504523,-1.0291661608580938,stop_triggered,2019-07-05T09:10:00+00:00,2019-07-05T15:00:00+00:00,,,,
session_extreme_retest_v0-cell6-577,session_extreme_retest_v0,6,XAUUSD,pepperstone,p95,2019-07-30T16:05:00+00:00,2019-07-30T17:05:00+00:00,LONG,1428.1,1425.9625928846417,1431.2561106730377,1425.9425928846415,-81.98147038361958,-0.9969755380061972,stop_triggered,2019-07-30T12:05:00+00:00,2019-07-30T18:05:00+00:00,,,,
session_extreme_retest_v0-cell6-850,session_extreme_retest_v0,6,XAUUSD,pepperstone,p95,2019-11-20T08:05:00+00:00,2019-11-20T08:10:00+00:00,LONG,1475.67,1475.1629768079256,1476.3805347881118,1475.1429768079256,-110.67487033563796,-1.035690837019786,stop_triggered,2019-11-20T04:05:00+00:00,2019-11-20T09:10:00+00:00,,,,
session_extreme_retest_v0-cell6-1678,session_extreme_retest_v0,6,XAUUSD,pepperstone,p95,2020-09-11T17:20:00+00:00,2020-09-11T19:45:00+00:00,LONG,1950.69,1946.434437964162,1957.023343053757,1946.414437964162,-166.74691939768172,-0.9859509325177817,stop_triggered,2020-09-11T13:20:00+00:00,2020-09-11T20:45:00+00:00,,,,
session_extreme_retest_v0-cell6-1732,session_extreme_retest_v0,6,XAUUSD,pepperstone,p95,2020-09-29T15:20:00+00:00,2020-09-29T15:25:00+00:00,LONG,1885.5,1884.3639414824804,1887.1540877762795,1884.3439414824804,-166.47242652281784,-1.0107883713094736,stop_triggered,2020-09-29T11:20:00+00:00,2020-09-29T16:25:00+00:00,,,,
session_extreme_retest_v0-cell6-1749,session_extreme_retest_v0,6,XAUUSD,pepperstone,p95,2020-10-02T15:45:00+00:00,2020-10-02T16:15:00+00:00,LONG,1908.77,1905.822696290751,1913.1409555638731,1905.802696290751,-172.1036151364351,-0.9946612628903616,stop_triggered,2020-10-02T11:45:00+00:00,2020-10-02T17:15:00+00:00,,,,
session_extreme_retest_v0-cell6-2064,session_extreme_retest_v0,6,XAUUSD,pepperstone,p95,2021-02-18T11:50:00+00:00,2021-02-18T12:15:00+00:00,LONG,1787.16,1785.4569423561409,1789.664586465789,1785.436942356141,-213.65914783853987,-1.0092422494455993,stop_triggered,2021-02-18T07:50:00+00:00,2021-02-18T13:15:00+00:00,,,,
session_extreme_retest_v0-cell6-2193,session_extreme_retest_v0,6,XAUUSD,pepperstone,p95,2021-04-09T18:30:00+00:00,2021-04-09T18:45:00+00:00,SHORT,1743.35,1744.9698375668818,1740.9702436496775,1744.9898375668818,-244.335797465362,-1.0098521074484497,stop_triggered,2021-04-09T14:30:00+00:00,2021-04-09T19:45:00+00:00,,,,
session_extreme_retest_v0-cell6-2415,session_extreme_retest_v0,6,XAUUSD,pepperstone,p95,2021-07-07T21:10:00+00:00,2021-07-07T23:00:00+00:00,LONG,1808.17,1802.4976551765783,1816.628517235133,1802.4776551765783,-296.0019308179317,-0.9925252009632992,stop_triggered,2021-07-07T17:10:00+00:00,2021-07-08T00:00:00+00:00,,,,
session_extreme_retest_v0-cell6-2765,session_extreme_retest_v0,6,XAUUSD,pepperstone,p95,2021-11-18T15:30:00+00:00,2021-11-18T15:40:00+00:00,SHORT,1858.16,1864.9198632382772,1848.070205142584,1864.9398632382772,-461.0307002028604,-0.994773270839266,stop_triggered,2021-11-18T11:30:00+00:00,2021-11-18T16:40:00+00:00,,,,
session_extreme_retest_v0-cell6-2837,session_extreme_retest_v0,6,XAUUSD,pepperstone,p95,2021-12-15T07:35:00+00:00,2021-12-15T07:50:00+00:00,SHORT,1768.75,1769.746015908737,1767.3059761368943,1769.766015908737,-562.8728134403077,-1.0197867941473384,stop_triggered,2021-12-15T03:35:00+00:00,2021-12-15T08:50:00+00:00,,,,
session_extreme_retest_v0-cell7-266,session_extreme_retest_v0,7,XAUUSD,dukascopy,best_case,2022-04-07T08:35:00+00:00,2022-04-07T08:55:00+00:00,LONG,1927.435,1925.9823913274304,1929.6139130088543,1925.9823913274304,-91.51434637189708,-0.9907055742086076,stop_triggered,2022-04-07T04:35:00+00:00,2022-04-07T09:55:00+00:00,,,,
session_extreme_retest_v0-cell7-853,session_extreme_retest_v0,7,XAUUSD,dukascopy,best_case,2022-12-02T19:30:00+00:00,2022-12-02T19:35:00+00:00,SHORT,1794.868,1795.575888592112,1793.8061671118317,1795.575888592112,-194.669362830831,-0.996725525448227,stop_triggered,2022-12-02T15:30:00+00:00,2022-12-02T20:35:00+00:00,,,,
session_extreme_retest_v0-cell7-1020,session_extreme_retest_v0,7,XAUUSD,dukascopy,best_case,2023-02-09T09:55:00+00:00,2023-02-09T10:15:00+00:00,LONG,1881.995,1881.089334229836,1883.3534986552456,1881.089334229836,-217.3597848393547,-0.996180357057995,stop_triggered,2023-02-09T05:55:00+00:00,2023-02-09T11:15:00+00:00,,,,
session_extreme_retest_v0-cell7-1127,session_extreme_retest_v0,7,XAUUSD,dukascopy,best_case,2023-03-28T10:55:00+00:00,2023-03-28T11:35:00+00:00,SHORT,1956.035,1957.307666070636,1954.1260008940465,1957.307666070636,-279.9865355398652,-0.9999474139922474,stop_triggered,2023-03-28T06:55:00+00:00,2023-03-28T12:35:00+00:00,,,,
session_extreme_retest_v0-cell7-2638,session_extreme_retest_v0,7,XAUUSD,dukascopy,best_case,2024-12-09T00:35:00+00:00,2024-12-09T01:05:00+00:00,SHORT,2630.99,2634.608194501393,2625.56270824791,2634.608194501393,-1917.643085738391,-0.9996174883603776,stop_triggered,2024-12-08T20:35:00+00:00,2024-12-09T02:05:00+00:00,,,,
session_extreme_retest_v0-cell7-2647,session_extreme_retest_v0,7,XAUUSD,dukascopy,best_case,2024-12-16T14:50:00+00:00,2024-12-16T15:00:00+00:00,LONG,2657.695,2654.8872485079764,2661.906627238036,2654.8872485079764,-2024.3888257491064,-0.999054136406432,stop_triggered,2024-12-16T10:50:00+00:00,2024-12-16T16:00:00+00:00,,,,
session_extreme_retest_v0-cell7-2649,session_extreme_retest_v0,7,XAUUSD,dukascopy,best_case,2024-12-17T14:15:00+00:00,2024-12-17T14:30:00+00:00,SHORT,2636.834,2640.0874373921515,2631.9538439117723,2640.0874373921515,-2030.1449327026492,-0.9994303379565794,stop_triggered,2024-12-17T10:15:00+00:00,2024-12-17T15:30:00+00:00,,,,
session_extreme_retest_v0-cell7-2651,session_extreme_retest_v0,7,XAUUSD,dukascopy,best_case,2024-12-19T11:05:00+00:00,2024-12-19T11:35:00+00:00,LONG,2621.208,2617.611861267791,2626.602208098314,2617.611861267791,-2035.4145224303256,-0.9995663302496204,stop_triggered,2024-12-19T07:05:00+00:00,2024-12-19T12:35:00+00:00,,,,
session_extreme_retest_v0-cell7-2652,session_extreme_retest_v0,7,XAUUSD,dukascopy,best_case,2024-12-20T07:50:00+00:00,2024-12-20T09:30:00+00:00,LONG,2605.558,2603.5345631975065,2608.59315520374,2603.5345631975065,-2025.460239296,-0.999674110604244,stop_triggered,2024-12-20T03:50:00+00:00,2024-12-20T10:30:00+00:00,,,,
session_extreme_retest_v0-cell7-2653,session_extreme_retest_v0,7,XAUUSD,dukascopy,best_case,2024-12-20T10:10:00+00:00,2024-12-20T11:05:00+00:00,LONG,2604.958,2603.5881176757903,2607.012823486315,2603.5881176757903,-2015.0968989126327,-0.9995553901822324,stop_triggered,2024-12-20T06:10:00+00:00,2024-12-20T12:05:00+00:00,,,,
session_extreme_retest_v0-cell7-2654,session_extreme_retest_v0,7,XAUUSD,dukascopy,best_case,2024-12-20T12:25:00+00:00,2024-12-20T12:50:00+00:00,LONG,2604.308,2602.9968059052785,2606.274791142082,2602.9968059052785,-2004.8157708291524,-0.999450638504958,stop_triggered,2024-12-20T08:25:00+00:00,2024-12-20T13:50:00+00:00,,,,
session_extreme_retest_v0-cell7-2666,session_extreme_retest_v0,7,XAUUSD,dukascopy,best_case,2024-12-24T14:55:00+00:00,2024-12-24T16:20:00+00:00,SHORT,2611.095,2614.371096811813,2606.1808547822798,2614.371096811813,-2008.2473456417729,-0.9988879172186106,stop_triggered,2024-12-24T10:55:00+00:00,2024-12-24T17:20:00+00:00,,,,
