trade_id,expert,cell_id,symbol,broker,cost_model,entry_time_utc,exit_time_utc,direction,entry_price,stop_loss,take_profit,exit_price,net_pnl,r_multiple,setup_reason_code,chart_context_start_utc,chart_context_end_utc,manual_failure_class,manual_notes,reviewer,reviewed_at_utc
trend_pullback-cell2-192,trend_pullback,2,XAUUSD,capital_com,median,2016-03-22T18:25:00+00:00,2016-03-22T19:50:00+00:00,SHORT,1247.625,1248.725730218889,1246.3614046716662,1248.725730218889,-45.12993897445357,-0.9875095445993266,market_next_bar_open,2016-03-22T14:25:00+00:00,2016-03-22T20:50:00+00:00,,,,
trend_pullback-cell2-261,trend_pullback,2,XAUUSD,capital_com,median,2016-04-15T19:35:00+00:00,2016-04-15T19:45:00+00:00,SHORT,1233.12,1233.8805510174216,1232.2541734738677,1233.8805510174216,-39.54865290592716,-0.9907858906188128,market_next_bar_open,2016-04-15T15:35:00+00:00,2016-04-15T20:45:00+00:00,,,,
trend_pullback-cell2-436,trend_pullback,2,XAUUSD,capital_com,median,2016-06-09T19:35:00+00:00,2016-06-09T23:35:00+00:00,LONG,1269.5,1268.475090844096,1270.6623637338555,1268.475090844096,-32.797092988927034,-0.9956428101153318,market_next_bar_open,2016-06-09T15:35:00+00:00,2016-06-10T00:35:00+00:00,,,,
trend_pullback-cell2-624,trend_pullback,2,XAUUSD,capital_com,median,2016-08-01T01:50:00+00:00,2016-08-01T13:30:00+00:00,LONG,1349.825,1346.333859774356,1354.699210338466,1346.333859774356,-31.42026203079513,-0.9525914304727008,market_next_bar_open,2016-07-31T21:50:00+00:00,2016-08-01T14:30:00+00:00,,,,
trend_pullback-cell2-763,trend_pullback,2,XAUUSD,capital_com,median,2016-09-08T20:35:00+00:00,2016-09-08T20:40:00+00:00,LONG,1337.66,1336.654201775836,1338.618697336246,1336.654201775836,-30.17394672491946,-0.9895881328245668,market_next_bar_open,2016-09-08T16:35:00+00:00,2016-09-08T21:40:00+00:00,,,,
trend_pullback-cell2-1518,trend_pullback,2,XAUUSD,capital_com,median,2017-05-10T07:15:00+00:00,2017-05-10T07:50:00+00:00,SHORT,1221.35,1221.9425914869282,1220.7611127696075,1221.9425914869282,-20.74070204249097,-0.9883315790636602,market_next_bar_open,2017-05-10T03:15:00+00:00,2017-05-10T08:50:00+00:00,,,,
trend_pullback-cell2-2286,trend_pullback,2,XAUUSD,capital_com,median,2018-01-26T13:55:00+00:00,2018-01-29T00:15:00+00:00,LONG,1352.835,1348.5294509898106,1359.105823515284,1348.5294509898106,-12.916647030568356,-0.823267888074519,market_next_bar_open,2018-01-26T09:55:00+00:00,2018-01-29T01:15:00+00:00,,,,
trend_pullback-cell2-2684,trend_pullback,2,XAUUSD,capital_com,median,2018-06-13T12:20:00+00:00,2018-06-13T12:30:00+00:00,SHORT,1294.68,1295.0767453422006,1294.2098819866992,1295.0767453422006,-11.90236026601724,-0.9936332508998176,market_next_bar_open,2018-06-13T08:20:00+00:00,2018-06-13T13:30:00+00:00,,,,
trend_pullback-cell2-2686,trend_pullback,2,XAUUSD,capital_com,median,2018-06-13T22:50:00+00:00,2018-06-14T06:20:00+00:00,SHORT,1299.49,1301.144688270147,1297.1079675947794,1301.144688270147,-11.582817891029435,-0.9764524912409068,market_next_bar_open,2018-06-13T18:50:00+00:00,2018-06-14T07:20:00+00:00,,,,
trend_pullback-cell2-2817,trend_pullback,2,XAUUSD,capital_com,median,2018-07-20T03:50:00+00:00,2018-07-20T04:05:00+00:00,SHORT,1218.295,1218.8811014032667,1217.5533478950997,1218.8811014032667,-10.5498252587995,-0.9584947514958244,market_next_bar_open,2018-07-19T23:50:00+00:00,2018-07-20T05:05:00+00:00,,,,
trend_pullback-cell2-2913,trend_pullback,2,XAUUSD,capital_com,median,2018-08-23T00:30:00+00:00,2018-08-23T00:40:00+00:00,LONG,1194.775,1193.866600342819,1195.8750994857714,1193.866600342819,-10.90079588617209,-0.947303426875594,market_next_bar_open,2018-08-22T20:30:00+00:00,2018-08-23T01:40:00+00:00,,,,
trend_pullback-cell2-3040,trend_pullback,2,XAUUSD,capital_com,median,2018-10-02T00:05:00+00:00,2018-10-02T01:00:00+00:00,SHORT,1188.835,1190.1526580456257,1187.0960129315615,1190.1526580456257,-9.223606319379543,-0.8855777513340061,market_next_bar_open,2018-10-01T20:05:00+00:00,2018-10-02T02:00:00+00:00,,,,
trend_pullback-cell3-433,trend_pullback,3,XAUUSD,capital_com,p95,2016-06-09T11:15:00+00:00,2016-06-09T12:10:00+00:00,LONG,1259.67,1257.6285391285369,1262.3821913071947,1257.608539128537,-30.921913071947525,-0.9882181174319318,market_next_bar_open,2016-06-09T07:15:00+00:00,2016-06-09T13:10:00+00:00,,,,
trend_pullback-cell3-672,trend_pullback,3,XAUUSD,capital_com,p95,2016-08-14T23:40:00+00:00,2016-08-15T00:00:00+00:00,SHORT,1338.105,1339.328676767824,1336.8319848482638,1339.348676767824,-29.848242427773584,-1.0145764953944345,market_next_bar_open,2016-08-14T19:40:00+00:00,2016-08-15T01:00:00+00:00,,,,
trend_pullback-cell3-683,trend_pullback,3,XAUUSD,capital_com,p95,2016-08-17T07:55:00+00:00,2016-08-17T18:05:00+00:00,LONG,1344.47,1341.261039703301,1348.883440445048,1341.241039703301,-25.83168237359132,-0.9159977030130698,market_next_bar_open,2016-08-17T03:55:00+00:00,2016-08-17T19:05:00+00:00,,,,
trend_pullback-cell3-1079,trend_pullback,3,XAUUSD,capital_com,p95,2016-12-15T17:50:00+00:00,2016-12-15T17:55:00+00:00,SHORT,1129.0,1130.6322689030608,1126.9515966454092,1130.6522689030608,-19.827226836729096,-0.9634458066574764,market_next_bar_open,2016-12-15T13:50:00+00:00,2016-12-15T18:55:00+00:00,,,,
trend_pullback-cell3-1178,trend_pullback,3,XAUUSD,capital_com,p95,2017-01-11T18:50:00+00:00,2017-01-11T19:20:00+00:00,LONG,1191.13,1189.7460682397202,1192.8308976404196,1189.7260682397202,-18.25111288363541,-0.9627257889425912,market_next_bar_open,2017-01-11T14:50:00+00:00,2017-01-11T20:20:00+00:00,,,,
trend_pullback-cell3-1649,trend_pullback,3,XAUUSD,capital_com,p95,2017-06-26T19:05:00+00:00,2017-06-27T03:10:00+00:00,SHORT,1242.395,1244.9055587674588,1238.9666618488118,1244.9255587674588,-12.652793837294212,-0.9154271438272882,market_next_bar_open,2017-06-26T15:05:00+00:00,2017-06-27T04:10:00+00:00,,,,
trend_pullback-cell3-2085,trend_pullback,3,XAUUSD,capital_com,p95,2017-11-17T12:40:00+00:00,2017-11-17T12:50:00+00:00,LONG,1283.095,1281.4841296818909,1284.9988054771638,1281.4641296818909,-11.416092226764023,-0.9471488607832071,market_next_bar_open,2017-11-17T08:40:00+00:00,2017-11-17T13:50:00+00:00,,,,
trend_pullback-cell3-2223,trend_pullback,3,XAUUSD,capital_com,p95,2018-01-05T18:25:00+00:00,2018-01-05T19:25:00+00:00,LONG,1321.14,1319.2550421109834,1323.467436833525,1319.2350421109834,-11.42974733409892,-1.0103532614988076,market_next_bar_open,2018-01-05T14:25:00+00:00,2018-01-05T20:25:00+00:00,,,,
trend_pullback-cell3-2778,trend_pullback,3,XAUUSD,capital_com,p95,2018-07-12T04:15:00+00:00,2018-07-12T04:45:00+00:00,SHORT,1243.505,1244.028340960177,1243.0574885597348,1244.048340960177,-7.063432482299959,-0.9819047449617302,market_next_bar_open,2018-07-12T00:15:00+00:00,2018-07-12T05:45:00+00:00,,,,
trend_pullback-cell3-2974,trend_pullback,3,XAUUSD,capital_com,p95,2018-09-12T09:20:00+00:00,2018-09-12T09:35:00+00:00,SHORT,1195.45,1196.5632986150267,1194.0550520774598,1196.5832986150267,-6.799791690159964,-0.9610269045748484,market_next_bar_open,2018-09-12T05:20:00+00:00,2018-09-12T10:35:00+00:00,,,,
trend_pullback-cell3-3011,trend_pullback,3,XAUUSD,capital_com,p95,2018-09-21T09:25:00+00:00,2018-09-21T10:05:00+00:00,LONG,1207.89,1207.2754609925437,1208.5118085111844,1207.2554609925437,-6.979929082017862,-1.0270927966885748,market_next_bar_open,2018-09-21T05:25:00+00:00,2018-09-21T11:05:00+00:00,,,,
trend_pullback-cell3-3106,trend_pullback,3,XAUUSD,capital_com,p95,2018-10-25T17:30:00+00:00,2018-10-25T17:40:00+00:00,LONG,1229.985,1228.5132683270683,1231.9050975093974,1228.4932683270683,-5.966926691726258,-0.9969037413429058,market_next_bar_open,2018-10-25T13:30:00+00:00,2018-10-25T18:40:00+00:00,,,,
