timestamp_utc,timestamp_ms,missing_instruments,exclusion_reason,previous_synchronized_timestamp,next_synchronized_timestamp
2021-07-05T21:10:00.000Z,1625519400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-05T16:55:00.000Z,2021-07-05T22:00:00.000Z
2021-07-05T21:15:00.000Z,1625519700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-05T16:55:00.000Z,2021-07-05T22:00:00.000Z
2021-07-05T21:20:00.000Z,1625520000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-05T16:55:00.000Z,2021-07-05T22:00:00.000Z
2021-07-05T21:25:00.000Z,1625520300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-05T16:55:00.000Z,2021-07-05T22:00:00.000Z
2021-07-05T21:30:00.000Z,1625520600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-05T16:55:00.000Z,2021-07-05T22:00:00.000Z
2021-07-05T21:35:00.000Z,1625520900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-05T16:55:00.000Z,2021-07-05T22:00:00.000Z
2021-07-05T21:40:00.000Z,1625521200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-05T16:55:00.000Z,2021-07-05T22:00:00.000Z
2021-07-05T21:45:00.000Z,1625521500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-05T16:55:00.000Z,2021-07-05T22:00:00.000Z
2021-07-05T21:50:00.000Z,1625521800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-05T16:55:00.000Z,2021-07-05T22:00:00.000Z
2021-07-05T21:55:00.000Z,1625522100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-05T16:55:00.000Z,2021-07-05T22:00:00.000Z
2021-07-06T21:00:00.000Z,1625605200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-06T20:55:00.000Z,2021-07-06T22:00:00.000Z
2021-07-06T21:05:00.000Z,1625605500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-06T20:55:00.000Z,2021-07-06T22:00:00.000Z
2021-07-06T21:10:00.000Z,1625605800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-06T20:55:00.000Z,2021-07-06T22:00:00.000Z
2021-07-06T21:15:00.000Z,1625606100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-06T20:55:00.000Z,2021-07-06T22:00:00.000Z
2021-07-06T21:20:00.000Z,1625606400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-06T20:55:00.000Z,2021-07-06T22:00:00.000Z
2021-07-06T21:25:00.000Z,1625606700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-06T20:55:00.000Z,2021-07-06T22:00:00.000Z
2021-07-06T21:30:00.000Z,1625607000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-06T20:55:00.000Z,2021-07-06T22:00:00.000Z
2021-07-06T21:35:00.000Z,1625607300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-06T20:55:00.000Z,2021-07-06T22:00:00.000Z
2021-07-06T21:40:00.000Z,1625607600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-06T20:55:00.000Z,2021-07-06T22:00:00.000Z
2021-07-06T21:45:00.000Z,1625607900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-06T20:55:00.000Z,2021-07-06T22:00:00.000Z
2021-07-06T21:50:00.000Z,1625608200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-06T20:55:00.000Z,2021-07-06T22:00:00.000Z
2021-07-06T21:55:00.000Z,1625608500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-06T20:55:00.000Z,2021-07-06T22:00:00.000Z
2021-07-07T21:00:00.000Z,1625691600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-07T20:55:00.000Z,2021-07-07T22:00:00.000Z
2021-07-07T21:05:00.000Z,1625691900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-07T20:55:00.000Z,2021-07-07T22:00:00.000Z
2021-07-07T21:10:00.000Z,1625692200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-07T20:55:00.000Z,2021-07-07T22:00:00.000Z
2021-07-07T21:15:00.000Z,1625692500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-07T20:55:00.000Z,2021-07-07T22:00:00.000Z
2021-07-07T21:20:00.000Z,1625692800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-07T20:55:00.000Z,2021-07-07T22:00:00.000Z
2021-07-07T21:25:00.000Z,1625693100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-07T20:55:00.000Z,2021-07-07T22:00:00.000Z
2021-07-07T21:30:00.000Z,1625693400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-07T20:55:00.000Z,2021-07-07T22:00:00.000Z
2021-07-07T21:35:00.000Z,1625693700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-07T20:55:00.000Z,2021-07-07T22:00:00.000Z
2021-07-07T21:40:00.000Z,1625694000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-07T20:55:00.000Z,2021-07-07T22:00:00.000Z
2021-07-07T21:45:00.000Z,1625694300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-07T20:55:00.000Z,2021-07-07T22:00:00.000Z
2021-07-07T21:50:00.000Z,1625694600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-07T20:55:00.000Z,2021-07-07T22:00:00.000Z
2021-07-07T21:55:00.000Z,1625694900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-07T20:55:00.000Z,2021-07-07T22:00:00.000Z
2021-07-08T21:00:00.000Z,1625778000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-08T20:55:00.000Z,2021-07-08T22:00:00.000Z
2021-07-08T21:05:00.000Z,1625778300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-08T20:55:00.000Z,2021-07-08T22:00:00.000Z
2021-07-08T21:10:00.000Z,1625778600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-08T20:55:00.000Z,2021-07-08T22:00:00.000Z
2021-07-08T21:15:00.000Z,1625778900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-08T20:55:00.000Z,2021-07-08T22:00:00.000Z
2021-07-08T21:20:00.000Z,1625779200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-08T20:55:00.000Z,2021-07-08T22:00:00.000Z
2021-07-08T21:25:00.000Z,1625779500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-08T20:55:00.000Z,2021-07-08T22:00:00.000Z
2021-07-08T21:30:00.000Z,1625779800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-08T20:55:00.000Z,2021-07-08T22:00:00.000Z
2021-07-08T21:35:00.000Z,1625780100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-08T20:55:00.000Z,2021-07-08T22:00:00.000Z
2021-07-08T21:40:00.000Z,1625780400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-08T20:55:00.000Z,2021-07-08T22:00:00.000Z
2021-07-08T21:45:00.000Z,1625780700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-08T20:55:00.000Z,2021-07-08T22:00:00.000Z
2021-07-08T21:50:00.000Z,1625781000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-08T20:55:00.000Z,2021-07-08T22:00:00.000Z
2021-07-08T21:55:00.000Z,1625781300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-08T20:55:00.000Z,2021-07-08T22:00:00.000Z
2021-07-11T21:00:00.000Z,1626037200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-09T20:55:00.000Z,2021-07-11T22:00:00.000Z
2021-07-11T21:05:00.000Z,1626037500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-09T20:55:00.000Z,2021-07-11T22:00:00.000Z
2021-07-11T21:10:00.000Z,1626037800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-09T20:55:00.000Z,2021-07-11T22:00:00.000Z
2021-07-11T21:15:00.000Z,1626038100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-09T20:55:00.000Z,2021-07-11T22:00:00.000Z
2021-07-11T21:20:00.000Z,1626038400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-09T20:55:00.000Z,2021-07-11T22:00:00.000Z
2021-07-11T21:25:00.000Z,1626038700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-09T20:55:00.000Z,2021-07-11T22:00:00.000Z
2021-07-11T21:30:00.000Z,1626039000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-09T20:55:00.000Z,2021-07-11T22:00:00.000Z
2021-07-11T21:35:00.000Z,1626039300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-09T20:55:00.000Z,2021-07-11T22:00:00.000Z
2021-07-11T21:40:00.000Z,1626039600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-09T20:55:00.000Z,2021-07-11T22:00:00.000Z
2021-07-11T21:45:00.000Z,1626039900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-09T20:55:00.000Z,2021-07-11T22:00:00.000Z
2021-07-11T21:50:00.000Z,1626040200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-09T20:55:00.000Z,2021-07-11T22:00:00.000Z
2021-07-11T21:55:00.000Z,1626040500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-09T20:55:00.000Z,2021-07-11T22:00:00.000Z
2021-07-12T21:00:00.000Z,1626123600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-12T20:55:00.000Z,2021-07-12T22:00:00.000Z
2021-07-12T21:05:00.000Z,1626123900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-12T20:55:00.000Z,2021-07-12T22:00:00.000Z
2021-07-12T21:10:00.000Z,1626124200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-12T20:55:00.000Z,2021-07-12T22:00:00.000Z
2021-07-12T21:15:00.000Z,1626124500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-12T20:55:00.000Z,2021-07-12T22:00:00.000Z
2021-07-12T21:20:00.000Z,1626124800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-12T20:55:00.000Z,2021-07-12T22:00:00.000Z
2021-07-12T21:25:00.000Z,1626125100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-12T20:55:00.000Z,2021-07-12T22:00:00.000Z
2021-07-12T21:30:00.000Z,1626125400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-12T20:55:00.000Z,2021-07-12T22:00:00.000Z
2021-07-12T21:35:00.000Z,1626125700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-12T20:55:00.000Z,2021-07-12T22:00:00.000Z
2021-07-12T21:40:00.000Z,1626126000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-12T20:55:00.000Z,2021-07-12T22:00:00.000Z
2021-07-12T21:45:00.000Z,1626126300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-12T20:55:00.000Z,2021-07-12T22:00:00.000Z
2021-07-12T21:50:00.000Z,1626126600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-12T20:55:00.000Z,2021-07-12T22:00:00.000Z
2021-07-12T21:55:00.000Z,1626126900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-12T20:55:00.000Z,2021-07-12T22:00:00.000Z
2021-07-13T21:00:00.000Z,1626210000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-13T20:55:00.000Z,2021-07-13T22:00:00.000Z
2021-07-13T21:05:00.000Z,1626210300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-13T20:55:00.000Z,2021-07-13T22:00:00.000Z
2021-07-13T21:10:00.000Z,1626210600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-13T20:55:00.000Z,2021-07-13T22:00:00.000Z
2021-07-13T21:15:00.000Z,1626210900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-13T20:55:00.000Z,2021-07-13T22:00:00.000Z
2021-07-13T21:20:00.000Z,1626211200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-13T20:55:00.000Z,2021-07-13T22:00:00.000Z
2021-07-13T21:25:00.000Z,1626211500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-13T20:55:00.000Z,2021-07-13T22:00:00.000Z
2021-07-13T21:30:00.000Z,1626211800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-13T20:55:00.000Z,2021-07-13T22:00:00.000Z
2021-07-13T21:35:00.000Z,1626212100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-13T20:55:00.000Z,2021-07-13T22:00:00.000Z
2021-07-13T21:40:00.000Z,1626212400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-13T20:55:00.000Z,2021-07-13T22:00:00.000Z
2021-07-13T21:45:00.000Z,1626212700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-13T20:55:00.000Z,2021-07-13T22:00:00.000Z
2021-07-13T21:50:00.000Z,1626213000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-13T20:55:00.000Z,2021-07-13T22:00:00.000Z
2021-07-13T21:55:00.000Z,1626213300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-13T20:55:00.000Z,2021-07-13T22:00:00.000Z
2021-07-14T21:00:00.000Z,1626296400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2021-07-14T20:55:00.000Z,2021-07-14T22:00:00.000Z
