simulation_id,specialist_id,excursion_episode_id,direction,old_entry_time,new_entry_time,old_exit_time,new_exit_time,old_exit_reason,new_exit_reason,old_exit_price,new_exit_price,old_baseline_net_R,new_baseline_net_R,old_MFE_R,new_MFE_R,old_MAE_R,new_MAE_R,exit_changed,R_changed,MFE_changed,MAE_changed,change_reason
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-02-00045,LONG,2021-08-02T12:05:00.222Z,2021-08-02T12:05:00.222Z,2021-08-02T12:10:00.600Z,2021-08-02T12:10:00.600Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1807.578,1807.578,-0.114601502485,-0.114601502485,0.346599666054,0.346599666054,-0.848330634252,-0.848330634252,false,false,false,false,UNCHANGED
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-02-00045,LONG,2021-08-02T12:05:00.222Z,2021-08-02T12:05:00.222Z,2021-08-02T12:10:00.600Z,2021-08-02T12:10:00.600Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1807.578,1807.578,-0.114601502485,-0.114601502485,0.346599666054,0.346599666054,-0.848330634252,-0.848330634252,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-02-00041,SHORT,2021-08-02T12:35:00.100Z,2021-08-02T12:35:00.100Z,2021-08-02T12:45:00.248Z,2021-08-02T12:45:00.248Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1810.465,1810.465,-0.380176845725,-0.380176845725,0.183460514116,0.183460514116,-0.792167653436,-0.792167653436,false,false,false,false,UNCHANGED
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-02-00041,SHORT,2021-08-02T12:35:00.100Z,2021-08-02T12:35:00.100Z,2021-08-02T12:45:00.248Z,2021-08-02T12:45:00.248Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1810.465,1810.465,-0.380176845725,-0.380176845725,0.183460514116,0.183460514116,-0.792167653436,-0.792167653436,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-02-00046,LONG,2021-08-02T13:00:00.094Z,2021-08-02T13:00:00.094Z,2021-08-02T13:05:00.139Z,2021-08-02T13:05:00.139Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1807.478,1807.478,0.269651593662,0.269651593662,0.664388717465,0.664388717465,-0.181476547826,-0.181476547826,false,false,false,false,UNCHANGED
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-02-00046,LONG,2021-08-02T13:00:00.094Z,2021-08-02T13:00:00.094Z,2021-08-02T13:05:00.139Z,2021-08-02T13:05:00.139Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1807.478,1807.478,0.269651593662,0.269651593662,0.664388717465,0.664388717465,-0.181476547826,-0.181476547826,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-02-00042,SHORT,2021-08-02T13:05:00.139Z,2021-08-02T13:05:00.139Z,2021-08-02T13:13:20.774Z,2021-08-02T13:13:20.774Z,STOP,STOP,1809.492,1809.492,-1.02896102062,-1.02896102062,0.549732898803,0.549732898803,-1.02896102062,-1.02896102062,false,false,false,false,UNCHANGED
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-02-00042,SHORT,2021-08-02T13:05:00.139Z,2021-08-02T13:05:00.139Z,2021-08-02T13:13:20.774Z,2021-08-02T13:13:20.774Z,STOP,STOP,1809.492,1809.492,-1.02896102062,-1.02896102062,0.549732898803,0.549732898803,-1.02896102062,-1.02896102062,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-02-00043,SHORT,2021-08-02T15:10:00.598Z,2021-08-02T15:10:00.598Z,2021-08-02T15:15:00.012Z,2021-08-02T15:15:00.012Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1815.422,1815.422,-0.0120302976431,-0.0120302976431,0.188474663075,0.188474663075,-0.297749866666,-0.297749866666,false,false,false,false,UNCHANGED
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-02-00043,SHORT,2021-08-02T15:10:00.598Z,2021-08-02T15:10:00.598Z,2021-08-02T15:15:00.012Z,2021-08-02T15:15:00.012Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1815.422,1815.422,-0.0120302976431,-0.0120302976431,0.188474663075,0.188474663075,-0.297749866666,-0.297749866666,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-03-00044,SHORT,2021-08-03T12:35:00.790Z,2021-08-03T12:35:00.790Z,2021-08-03T12:40:00.116Z,2021-08-03T12:40:00.116Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1807.742,1807.742,0.322562316534,0.322562316534,0.580081202985,0.580081202985,-0.500436186556,-0.500436186556,false,false,false,false,UNCHANGED
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-03-00044,SHORT,2021-08-03T12:35:00.790Z,2021-08-03T12:35:00.790Z,2021-08-03T12:40:00.116Z,2021-08-03T12:40:00.116Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1807.742,1807.742,0.322562316534,0.322562316534,0.580081202985,0.580081202985,-0.500436186556,-0.500436186556,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-03-00045,SHORT,2021-08-03T12:45:00.238Z,2021-08-03T12:45:00.238Z,2021-08-03T12:47:35.336Z,2021-08-03T12:47:35.336Z,STOP,STOP,1811.229,1811.229,-1.02500637349,-1.02500637349,0,0,-1.02500637349,-1.02500637349,false,false,false,false,UNCHANGED
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-03-00045,SHORT,2021-08-03T12:45:00.238Z,2021-08-03T12:45:00.238Z,2021-08-03T12:47:35.336Z,2021-08-03T12:47:35.336Z,STOP,STOP,1811.229,1811.229,-1.02500637349,-1.02500637349,0,0,-1.02500637349,-1.02500637349,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-03-00047,LONG,2021-08-03T13:00:00.003Z,2021-08-03T13:00:00.003Z,2021-08-03T13:08:45.498Z,2021-08-03T13:08:45.498Z,STOP,STOP,1811.088,1811.088,-1.0049819652,-1.0049819652,0,0,-1.0049819652,-1.0049819652,false,false,false,false,UNCHANGED
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-03-00047,LONG,2021-08-03T13:00:00.003Z,2021-08-03T13:00:00.003Z,2021-08-03T13:08:45.498Z,2021-08-03T13:08:45.498Z,STOP,STOP,1811.088,1811.088,-1.0049819652,-1.0049819652,0,0,-1.0049819652,-1.0049819652,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-03-00046,SHORT,2021-08-03T13:35:00.088Z,2021-08-03T13:35:00.088Z,2021-08-03T13:39:57.736Z,2021-08-03T13:39:57.736Z,STOP,STOP,1813.052,1813.052,-1.01087592036,-1.01087592036,0.590300299853,0.590300299853,-1.01087592036,-1.01087592036,false,false,false,false,UNCHANGED
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-03-00046,SHORT,2021-08-03T13:35:00.088Z,2021-08-03T13:35:00.088Z,2021-08-03T13:39:57.736Z,2021-08-03T13:39:57.736Z,STOP,STOP,1813.052,1813.052,-1.01087592036,-1.01087592036,0.590300299853,0.590300299853,-1.01087592036,-1.01087592036,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-03-00047,SHORT,2021-08-03T13:50:00.014Z,2021-08-03T13:50:00.014Z,2021-08-03T13:55:00.147Z,2021-08-03T13:55:00.147Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1813.682,1813.682,0.158129296431,0.158129296431,0.323264321184,0.323264321184,-0.637521277382,-0.637521277382,false,false,false,false,UNCHANGED
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-03-00047,SHORT,2021-08-03T13:50:00.014Z,2021-08-03T13:50:00.014Z,2021-08-03T13:55:00.147Z,2021-08-03T13:55:00.147Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1813.682,1813.682,0.158129296431,0.158129296431,0.323264321184,0.323264321184,-0.637521277382,-0.637521277382,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-03-00048,LONG,2021-08-03T14:05:00.092Z,2021-08-03T14:05:00.092Z,2021-08-03T14:10:00.156Z,2021-08-03T14:10:00.156Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1811.918,1811.918,-0.435340783002,-0.435340783002,0,0,-0.830229546344,-0.830229546344,false,false,false,false,UNCHANGED
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-03-00048,LONG,2021-08-03T14:05:00.092Z,2021-08-03T14:05:00.092Z,2021-08-03T14:10:00.156Z,2021-08-03T14:10:00.156Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1811.918,1811.918,-0.435340783002,-0.435340783002,0,0,-0.830229546344,-0.830229546344,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-04-00048,SHORT,2021-08-04T10:00:00.288Z,2021-08-04T10:00:00.288Z,2021-08-04T10:05:02.653Z,2021-08-04T10:05:02.653Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1813.725,1813.725,1.16567976595,1.16567976595,1.2083395927,1.2083395927,-0.356209553365,-0.356209553365,false,false,false,false,UNCHANGED
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-04-00048,SHORT,2021-08-04T10:00:00.288Z,2021-08-04T10:00:00.288Z,2021-08-04T10:05:02.653Z,2021-08-04T10:05:02.653Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1813.725,1813.725,1.16567976595,1.16567976595,1.2083395927,1.2083395927,-0.356209553365,-0.356209553365,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-04-00049,SHORT,2021-08-04T12:20:00.035Z,2021-08-04T12:20:00.035Z,2021-08-04T12:21:00.289Z,2021-08-04T12:21:00.289Z,STOP,STOP,1825.462,1825.462,-1.01604683551,-1.01604683551,0,0,-1.01604683551,-1.01604683551,false,false,false,false,UNCHANGED
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-04-00049,SHORT,2021-08-04T12:20:00.035Z,2021-08-04T12:20:00.035Z,2021-08-04T12:21:00.289Z,2021-08-04T12:21:00.289Z,STOP,STOP,1825.462,1825.462,-1.01604683551,-1.01604683551,0,0,-1.01604683551,-1.01604683551,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-04-00049,LONG,2021-08-04T12:30:00.000Z,2021-08-04T12:30:00.000Z,2021-08-04T12:40:00.176Z,2021-08-04T12:40:00.176Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1824.208,1824.208,-0.139614759728,-0.139614759728,0.359737300614,0.359737300614,-0.786734266499,-0.786734266499,false,false,false,false,UNCHANGED
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-04-00049,LONG,2021-08-04T12:30:00.000Z,2021-08-04T12:30:00.000Z,2021-08-04T12:40:00.176Z,2021-08-04T12:40:00.176Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1824.208,1824.208,-0.139614759728,-0.139614759728,0.359737300614,0.359737300614,-0.786734266499,-0.786734266499,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-04-00050,LONG,2021-08-04T13:00:00.106Z,2021-08-04T13:00:00.106Z,2021-08-04T13:08:49.461Z,2021-08-04T13:08:49.461Z,TARGET,TARGET,1830.47424878,1830.47424878,1.5,1.5,1.51658673144,1.51658673144,-0.498321110072,-0.498321110072,false,false,false,false,UNCHANGED
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-04-00050,LONG,2021-08-04T13:00:00.106Z,2021-08-04T13:00:00.106Z,2021-08-04T13:08:49.461Z,2021-08-04T13:08:49.461Z,TARGET,TARGET,1830.47424878,1830.47424878,1.5,1.5,1.51658673144,1.51658673144,-0.498321110072,-0.498321110072,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-04-00050,SHORT,2021-08-04T14:05:00.065Z,2021-08-04T14:05:00.065Z,2021-08-04T14:09:45.198Z,2021-08-04T14:09:45.198Z,TARGET,TARGET,1820.46416552,1820.46416552,1.5,1.5,1.55366309913,1.55366309913,-0.164954026803,-0.164954026803,false,false,false,false,UNCHANGED
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-04-00050,SHORT,2021-08-04T14:05:00.065Z,2021-08-04T14:05:00.065Z,2021-08-04T14:09:45.198Z,2021-08-04T14:09:45.198Z,TARGET,TARGET,1820.46416552,1820.46416552,1.5,1.5,1.55366309913,1.55366309913,-0.164954026803,-0.164954026803,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-04-00051,LONG,2021-08-04T14:20:00.109Z,2021-08-04T14:20:00.109Z,2021-08-04T14:21:01.411Z,2021-08-04T14:21:01.411Z,STOP,STOP,1811.333,1811.333,-1.04961939195,-1.04961939195,0,0,-1.04961939195,-1.04961939195,false,false,false,false,UNCHANGED
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-04-00051,LONG,2021-08-04T14:20:00.109Z,2021-08-04T14:20:00.109Z,2021-08-04T14:21:01.411Z,2021-08-04T14:21:01.411Z,STOP,STOP,1811.333,1811.333,-1.04961939195,-1.04961939195,0,0,-1.04961939195,-1.04961939195,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-04-00051,SHORT,2021-08-04T14:35:00.071Z,2021-08-04T14:35:00.071Z,2021-08-04T14:40:00.132Z,2021-08-04T14:40:00.132Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1812.442,1812.442,0.052828075868,0.052828075868,0.250933360373,0.250933360373,-0.169289970395,-0.169289970395,false,false,false,false,UNCHANGED
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-04-00051,SHORT,2021-08-04T14:35:00.071Z,2021-08-04T14:35:00.071Z,2021-08-04T14:40:00.132Z,2021-08-04T14:40:00.132Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1812.442,1812.442,0.052828075868,0.052828075868,0.250933360373,0.250933360373,-0.169289970395,-0.169289970395,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-05-00052,SHORT,2021-08-05T10:20:01.690Z,2021-08-05T10:20:01.690Z,2021-08-05T10:25:00.491Z,2021-08-05T10:25:00.491Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1812.082,1812.082,0.0653484813088,0.0653484813088,0.125537871988,0.125537871988,-0.433363612891,-0.433363612891,false,false,false,false,UNCHANGED
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-05-00052,SHORT,2021-08-05T10:20:01.690Z,2021-08-05T10:20:01.690Z,2021-08-05T10:25:00.491Z,2021-08-05T10:25:00.491Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1812.082,1812.082,0.0653484813088,0.0653484813088,0.125537871988,0.125537871988,-0.433363612891,-0.433363612891,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-05-00053,SHORT,2021-08-05T12:30:00.126Z,2021-08-05T12:30:00.126Z,2021-08-05T12:33:09.416Z,2021-08-05T12:33:09.416Z,STOP,STOP,1811.612,1811.612,-1.05636937985,-1.05636937985,1.05052905156,1.05052905156,-1.05636937985,-1.05636937985,false,false,false,false,UNCHANGED
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-05-00053,SHORT,2021-08-05T12:30:00.126Z,2021-08-05T12:30:00.126Z,2021-08-05T12:33:09.416Z,2021-08-05T12:33:09.416Z,STOP,STOP,1811.612,1811.612,-1.05636937985,-1.05636937985,1.05052905156,1.05052905156,-1.05636937985,-1.05636937985,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-05-00053,LONG,2021-08-05T13:00:00.085Z,2021-08-05T13:00:00.085Z,2021-08-05T13:05:00.332Z,2021-08-05T13:05:00.332Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1809.748,1809.748,0.18197940604,0.18197940604,0.510233397947,0.510233397947,-0.718127592822,-0.718127592822,false,false,false,false,UNCHANGED
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-05-00053,LONG,2021-08-05T13:00:00.085Z,2021-08-05T13:00:00.085Z,2021-08-05T13:05:00.332Z,2021-08-05T13:05:00.332Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1809.748,1809.748,0.18197940604,0.18197940604,0.510233397947,0.510233397947,-0.718127592822,-0.718127592822,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-05-00054,LONG,2021-08-05T13:25:00.137Z,2021-08-05T13:25:00.137Z,2021-08-05T13:30:00.078Z,2021-08-05T13:30:00.078Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1809.968,1809.968,0.103825654424,0.103825654424,0.181973996463,0.181973996463,-0.487868935303,-0.487868935303,false,false,false,false,UNCHANGED
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-05-00054,LONG,2021-08-05T13:25:00.137Z,2021-08-05T13:25:00.137Z,2021-08-05T13:30:00.078Z,2021-08-05T13:30:00.078Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1809.968,1809.968,0.103825654424,0.103825654424,0.181973996463,0.181973996463,-0.487868935303,-0.487868935303,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-05-00055,LONG,2021-08-05T13:45:00.091Z,2021-08-05T13:45:00.091Z,2021-08-05T13:49:07.458Z,2021-08-05T13:49:07.458Z,STOP,STOP,1798.418,1798.418,-1.03309090188,-1.03309090188,0.174470394687,0.174470394687,-1.03309090188,-1.03309090188,false,false,false,false,UNCHANGED
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-05-00055,LONG,2021-08-05T13:45:00.091Z,2021-08-05T13:45:00.091Z,2021-08-05T13:49:07.458Z,2021-08-05T13:49:07.458Z,STOP,STOP,1798.418,1798.418,-1.03309090188,-1.03309090188,0.174470394687,0.174470394687,-1.03309090188,-1.03309090188,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-05-00054,SHORT,2021-08-05T13:55:00.119Z,2021-08-05T13:55:00.119Z,2021-08-05T13:59:29.839Z,2021-08-05T13:59:29.839Z,STOP,STOP,1803.852,1803.852,-1.00274392694,-1.00274392694,0.0672351731836,0.0672351731836,-1.00274392694,-1.00274392694,false,false,false,false,UNCHANGED
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-05-00054,SHORT,2021-08-05T13:55:00.119Z,2021-08-05T13:55:00.119Z,2021-08-05T13:59:29.839Z,2021-08-05T13:59:29.839Z,STOP,STOP,1803.852,1803.852,-1.00274392694,-1.00274392694,0.0672351731836,0.0672351731836,-1.00274392694,-1.00274392694,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-05-00056,LONG,2021-08-05T14:20:00.035Z,2021-08-05T14:20:00.035Z,2021-08-05T14:30:00.108Z,2021-08-05T14:30:00.108Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1803.648,1803.648,-0.16234099676,-0.16234099676,0.29030790406,0.29030790406,-0.537733280674,-0.537733280674,false,false,false,false,UNCHANGED
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-05-00056,LONG,2021-08-05T14:20:00.035Z,2021-08-05T14:20:00.035Z,2021-08-05T14:30:00.108Z,2021-08-05T14:30:00.108Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1803.648,1803.648,-0.16234099676,-0.16234099676,0.29030790406,0.29030790406,-0.537733280674,-0.537733280674,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-05-00057,LONG,2021-08-05T14:35:00.107Z,2021-08-05T14:35:00.107Z,2021-08-05T14:40:00.116Z,2021-08-05T14:40:00.116Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1802.368,1802.368,0.359360840681,0.359360840681,0.436175890269,0.436175890269,-0.114888595905,-0.114888595905,false,false,false,false,UNCHANGED
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-05-00057,LONG,2021-08-05T14:35:00.107Z,2021-08-05T14:35:00.107Z,2021-08-05T14:40:00.116Z,2021-08-05T14:40:00.116Z,RESIDUAL_CONVERGENCE,RESIDUAL_CONVERGENCE,1802.368,1802.368,0.359360840681,0.359360840681,0.436175890269,0.436175890269,-0.114888595905,-0.114888595905,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-06-00055,SHORT,2021-08-06T08:10:00.123Z,2021-08-06T08:10:00.123Z,2021-08-06T08:18:02.034Z,2021-08-06T08:18:02.034Z,STOP,STOP,1800.872,1800.872,-1.00247158597,-1.00247158597,0,0,-1.00247158597,-1.00247158597,false,false,false,false,UNCHANGED
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT-2021-08-06-00055,SHORT,2021-08-06T08:10:00.123Z,2021-08-06T08:10:00.123Z,2021-08-06T08:18:02.034Z,2021-08-06T08:18:02.034Z,STOP,STOP,1800.872,1800.872,-1.00247158597,-1.00247158597,0,0,-1.00247158597,-1.00247158597,false,false,false,false,UNCHANGED
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-06-00058,LONG,2021-08-06T10:15:00.364Z,2021-08-06T10:15:00.364Z,2021-08-06T10:18:31.035Z,2021-08-06T10:18:31.035Z,STOP,STOP,1797.238,1797.238,-1.00389517988,-1.00389517988,0.088639615472,0.088639615472,-1.00389517988,-1.00389517988,false,false,false,false,UNCHANGED
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG-2021-08-06-00058,LONG,2021-08-06T10:15:00.364Z,2021-08-06T10:15:00.364Z,2021-08-06T10:18:31.035Z,2021-08-06T10:18:31.035Z,STOP,STOP,1797.238,1797.238,-1.00389517988,-1.00389517988,0.088639615472,0.088639615472,-1.00389517988,-1.00389517988,false,false,false,false,UNCHANGED
