specialist_id,baseline_trades,baseline_wins,baseline_losses,baseline_net_R,baseline_expectancy_R,baseline_profit_factor,baseline_maximum_closed_drawdown_R,baseline_top_ten_winners_fraction,baseline_top_three_winning_days_fraction,baseline_active_months,baseline_annualized_trades,baseline_median_monthly_trades,stress_trades,stress_wins,stress_losses,stress_net_R,stress_expectancy_R,stress_profit_factor,stress_maximum_closed_drawdown_R,stress_top_ten_winners_fraction,stress_top_three_winning_days_fraction,stress_active_months,stress_annualized_trades,stress_median_monthly_trades,broker_trades,broker_wins,broker_losses,broker_net_R,broker_expectancy_R,broker_profit_factor,broker_maximum_closed_drawdown_R,broker_top_ten_winners_fraction,broker_top_three_winning_days_fraction,broker_active_months,broker_annualized_trades,broker_median_monthly_trades,stage_a_pass,failed_gates
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,2038,893,1144,-313.753890968,-0.153951860141,0.609146334957,315.079761261,0.0306757148348,0.0466357667429,35,679.333333333,59,2038,803,1235,-514.660666375,-0.252532220988,0.441375905714,515.370452778,0.0354289391472,0.0577796074828,35,679.333333333,59,2038,743,1295,-619.453890968,-0.303951860141,0.371379954409,619.890057605,0.0368888019303,0.0670396989619,35,679.333333333,59,false,baseline_profit_factor|baseline_expectancy_R|stress_profit_factor|stress_expectancy_R|broker_profit_factor|maximum_closed_drawdown_R|baseline_net_R|stress_net_R|broker_net_R|broker_expectancy_R
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,1974,861,1107,-313.558047954,-0.158843995924,0.58950515137,313.558047954,0.0333114405331,0.0696282594694,35,658,58,1974,750,1224,-509.576146646,-0.258143944603,0.422042140722,509.576146646,0.0388062293511,0.0844015455476,35,658,58,1974,682,1292,-609.658047954,-0.308843995924,0.354561779828,609.658047954,0.0403097604678,0.0932787991221,35,658,58,false,baseline_profit_factor|baseline_expectancy_R|stress_profit_factor|stress_expectancy_R|broker_profit_factor|maximum_closed_drawdown_R|baseline_net_R|stress_net_R|broker_net_R|broker_expectancy_R
COMBINED_BIDIRECTIONAL_DIAGNOSTIC,4012,1754,2251,-627.311938921,-0.156358908006,0.599569511544,627.311938921,0.0159696464807,0.0566469213221,35,1337.33333333,120,4012,1553,2459,-1024.23681302,-0.255293323285,0.431921431626,1024.23681302,0.0185916112341,0.0758479853866,35,1337.33333333,120,4012,1425,2587,-1229.11193892,-0.306358908006,0.36314887154,1229.11193892,0.019261741716,0.0879554615057,35,1337.33333333,120,false,baseline_profit_factor|baseline_expectancy_R|stress_profit_factor|stress_expectancy_R|broker_profit_factor|maximum_closed_drawdown_R|baseline_net_R|stress_net_R|broker_net_R|broker_expectancy_R
