attempt_no,policy_id,event_type,mode,quantitative_gate_pass,gate_checks,trade_pvalue,trades,source_days,trades_per_source_day,stress_net_r,stress_pf,average_stress_r,positive_active_month_share,closed_drawdown_r,top_winners_removed_stress_net_r,current_account_feasible_share,event_count,event_participation,positive_active_year_share,holm_qvalue,maximum_holm_qvalue_pass,stage_pass
11100,EVENT_PPI_IMPULSE_RR2,PPI,IMPULSE,False,"{""maximum_closed_drawdown_r"":false,""maximum_holm_qvalue"":false,""minimum_average_stress_r"":false,""minimum_current_account_feasible_share"":true,""minimum_event_participation"":true,""minimum_positive_active_month_share"":false,""minimum_positive_active_year_share"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""quantitative_gate"":false,""top_winners_removed_positive"":false}",0.9940498155214705,51,66,0.7727272727272727,-70.74874503467485,0.36109458262413946,-1.3872302947975461,0.4117647058823529,68.89929367495353,-90.64531649894914,0.9019607843137255,66,0.7727272727272727,0.16666666666666666,0.9940498155214705,False,False
11101,EVENT_PPI_FADE_RR2,PPI,FADE,False,"{""maximum_closed_drawdown_r"":false,""maximum_holm_qvalue"":false,""minimum_average_stress_r"":true,""minimum_current_account_feasible_share"":true,""minimum_event_participation"":true,""minimum_positive_active_month_share"":false,""minimum_positive_active_year_share"":true,""minimum_stress_pf"":true,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""quantitative_gate"":false,""top_winners_removed_positive"":false}",0.12202965930336437,39,66,0.5909090909090909,40.20241030080426,1.867720073801401,1.0308310333539554,0.48717948717948717,12.10601043683863,-5.961346307165317,1.0,66,0.5909090909090909,0.6666666666666666,0.24405931860672875,False,False
