attempt_no,variant_id,regime_owner,mechanic,raw_signal_count,minimum_era_raw_signal_count,parameters_json
38402,34ce8d948dda3bc2,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,429,89,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":192,""variance_horizon"":4,""variance_ratio_max"":0.9,""z_abs_min"":1.0}"
38403,3591877567d96e43,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,553,112,"{""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""LONDON"",""stationarity_window"":384,""variance_horizon"":16,""variance_ratio_max"":0.7,""z_abs_min"":1.0}"
38404,359f040fd50b4cac,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,1448,331,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":192,""variance_horizon"":4,""variance_ratio_max"":0.9,""z_abs_min"":0.75}"
38405,36274fd90614c259,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,18884,3507,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.2,""session"":""ALL"",""stationarity_window"":192,""variance_horizon"":4,""variance_ratio_max"":1.1,""z_abs_min"":1.0}"
38406,36336a187222ac06,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,1060,158,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""LONDON"",""stationarity_window"":384,""variance_horizon"":16,""variance_ratio_max"":0.9,""z_abs_min"":1.5}"
38407,36cb259c08164bac,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,129,23,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.1,""session"":""NY"",""stationarity_window"":768,""variance_horizon"":16,""variance_ratio_max"":1.1,""z_abs_min"":1.25}"
38408,370054ded43ae499,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,2197,499,"{""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""variance_horizon"":16,""variance_ratio_max"":0.9,""z_abs_min"":1.5}"
38409,37246e135da3bab6,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,833,139,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""LONDON"",""stationarity_window"":384,""variance_horizon"":4,""variance_ratio_max"":1.1,""z_abs_min"":0.75}"
38410,3725e40b2addcae2,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,292,69,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.1,""session"":""LONDON"",""stationarity_window"":768,""variance_horizon"":4,""variance_ratio_max"":0.9,""z_abs_min"":0.75}"
38411,3731c629f53fba50,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,444,75,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":384,""variance_horizon"":4,""variance_ratio_max"":1.1,""z_abs_min"":0.75}"
38412,3755805b94090904,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,5049,887,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":768,""variance_horizon"":4,""variance_ratio_max"":1.3,""z_abs_min"":1.5}"
38413,3799cb5b27cd9853,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,321,62,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""NY"",""stationarity_window"":384,""variance_horizon"":4,""variance_ratio_max"":1.3,""z_abs_min"":1.5}"
38414,37af8ff9de641e4b,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,6431,1473,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""variance_horizon"":4,""variance_ratio_max"":1.1,""z_abs_min"":0.75}"
38415,381c35b2ee0b8ce4,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,1146,184,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""variance_horizon"":16,""variance_ratio_max"":0.7,""z_abs_min"":0.75}"
38416,382307490a0a3626,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,7377,1682,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":192,""variance_horizon"":16,""variance_ratio_max"":0.9,""z_abs_min"":1.25}"
38417,3865a74ab0b2f22b,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,1291,294,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.2,""session"":""NY"",""stationarity_window"":192,""variance_horizon"":16,""variance_ratio_max"":0.7,""z_abs_min"":0.75}"
38418,386dbf867ed19e67,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,3709,749,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""variance_horizon"":4,""variance_ratio_max"":1.1,""z_abs_min"":1.25}"
38419,3875db7741dd25c0,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,1379,292,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":192,""variance_horizon"":4,""variance_ratio_max"":1.3,""z_abs_min"":1.0}"
38420,387970ef496e6916,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,5526,1046,"{""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":192,""variance_horizon"":4,""variance_ratio_max"":1.3,""z_abs_min"":0.75}"
38421,38fee507e4ef8b91,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,827,160,"{""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""LONDON"",""stationarity_window"":192,""variance_horizon"":16,""variance_ratio_max"":1.3,""z_abs_min"":1.5}"
38422,393e954b7aa33360,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,3665,754,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":192,""variance_horizon"":4,""variance_ratio_max"":0.9,""z_abs_min"":1.5}"
38423,39d71030ad549274,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,1652,374,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""variance_horizon"":4,""variance_ratio_max"":1.1,""z_abs_min"":1.0}"
38424,3a268e8b74db2463,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,487,66,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.1,""session"":""LONDON"",""stationarity_window"":384,""variance_horizon"":16,""variance_ratio_max"":1.3,""z_abs_min"":1.25}"
38425,3a48d0f442d3bb49,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,10077,1795,"{""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":384,""variance_horizon"":4,""variance_ratio_max"":1.1,""z_abs_min"":1.0}"
38426,3a66864f1eca667e,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,4914,1010,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":0,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.2,""session"":""LONDON"",""stationarity_window"":384,""variance_horizon"":4,""variance_ratio_max"":1.3,""z_abs_min"":0.75}"
38427,3a77c86b9be02ce3,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,189,32,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.2,""session"":""NY"",""stationarity_window"":768,""variance_horizon"":4,""variance_ratio_max"":0.9,""z_abs_min"":1.5}"
38428,3abf799b976b6df3,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,1984,422,"{""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":192,""variance_horizon"":16,""variance_ratio_max"":1.1,""z_abs_min"":1.0}"
38429,3b1d2d5101897e25,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,5175,1107,"{""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":0,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.2,""session"":""ALL"",""stationarity_window"":384,""variance_horizon"":4,""variance_ratio_max"":1.1,""z_abs_min"":1.5}"
38430,3bd59a15cb30bece,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,2365,418,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":384,""variance_horizon"":4,""variance_ratio_max"":1.1,""z_abs_min"":1.25}"
38431,3cdea40a3d18d90d,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,199,27,"{""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":768,""variance_horizon"":4,""variance_ratio_max"":1.3,""z_abs_min"":0.75}"
38432,3d02270edd28b49a,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,1695,287,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""LONDON"",""stationarity_window"":768,""variance_horizon"":16,""variance_ratio_max"":1.3,""z_abs_min"":1.5}"
38433,3d1488e925210339,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,3115,636,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""LONDON"",""stationarity_window"":192,""variance_horizon"":16,""variance_ratio_max"":1.3,""z_abs_min"":1.5}"
38434,3d1629c3d15e3367,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,2270,526,"{""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.2,""session"":""ASIA"",""stationarity_window"":192,""variance_horizon"":16,""variance_ratio_max"":1.1,""z_abs_min"":1.5}"
38435,3d2f8ab4cb7a6af1,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,4065,800,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":768,""variance_horizon"":4,""variance_ratio_max"":1.1,""z_abs_min"":0.75}"
38436,3d3ec62c2984229f,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,2866,583,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":384,""variance_horizon"":4,""variance_ratio_max"":1.1,""z_abs_min"":0.75}"
38437,3d45a59566790da7,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,320,57,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""LONDON"",""stationarity_window"":768,""variance_horizon"":16,""variance_ratio_max"":1.3,""z_abs_min"":0.75}"
38438,3d4868766f1218e3,CHOP,CHOP_M15_VARIANCE_RATIO_EXTREME_CONTINUATION,11436,2667,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.2,""session"":""ALL"",""stationarity_window"":192,""variance_horizon"":16,""variance_ratio_max"":0.7,""z_abs_min"":0.75}"
38439,006ff9da1afb26b8,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,4744,978,"{""counter_flow_max"":-0.01,""counter_move_max"":0.0,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":1,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.2,""session"":""ALL"",""stationarity_window"":192,""variance_horizon"":16,""variance_ratio_max"":1.3,""z_abs_min"":1.5}"
38440,00aed01e0651a906,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,7237,1447,"{""counter_flow_max"":-0.03,""counter_move_max"":0.06,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":384,""variance_horizon"":4,""variance_ratio_max"":1.3,""z_abs_min"":0.75}"
38441,00d0f1d0c4455bcc,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,950,156,"{""counter_flow_max"":-0.01,""counter_move_max"":0.0,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""NY"",""stationarity_window"":192,""variance_horizon"":4,""variance_ratio_max"":1.1,""z_abs_min"":0.75}"
38442,012195da449897db,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,104,15,"{""counter_flow_max"":0.0,""counter_move_max"":0.0,""geometry_id"":""FAST"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.2,""session"":""ASIA"",""stationarity_window"":192,""variance_horizon"":4,""variance_ratio_max"":0.7,""z_abs_min"":1.5}"
38443,018ee52980902a26,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,1588,308,"{""counter_flow_max"":0.0,""counter_move_max"":0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.2,""session"":""ASIA"",""stationarity_window"":384,""variance_horizon"":16,""variance_ratio_max"":1.1,""z_abs_min"":0.75}"
38444,019f8feb66f631ed,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,1075,225,"{""counter_flow_max"":-0.03,""counter_move_max"":0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""variance_horizon"":16,""variance_ratio_max"":1.3,""z_abs_min"":1.5}"
38445,02ad1a0c2cd7571e,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,109,15,"{""counter_flow_max"":0.0,""counter_move_max"":0.0,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":192,""variance_horizon"":4,""variance_ratio_max"":0.7,""z_abs_min"":1.0}"
38446,02ca9e8a488a8c5c,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,1074,166,"{""counter_flow_max"":-0.01,""counter_move_max"":0.06,""geometry_id"":""TREND"",""m15_state_age_m5_max"":0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.2,""session"":""ALL"",""stationarity_window"":768,""variance_horizon"":4,""variance_ratio_max"":1.1,""z_abs_min"":1.5}"
38447,02ed0af5757077c2,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,864,208,"{""counter_flow_max"":-0.01,""counter_move_max"":0.03,""geometry_id"":""TREND"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":384,""variance_horizon"":16,""variance_ratio_max"":1.1,""z_abs_min"":1.5}"
38448,031fa63f17fcaade,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,193,32,"{""counter_flow_max"":-0.01,""counter_move_max"":0.03,""geometry_id"":""FAST"",""m15_state_age_m5_max"":0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""NY"",""stationarity_window"":192,""variance_horizon"":16,""variance_ratio_max"":0.7,""z_abs_min"":0.75}"
38449,03abdd1854b61c80,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,273,56,"{""counter_flow_max"":-0.01,""counter_move_max"":0.03,""geometry_id"":""FAST"",""m15_state_age_m5_max"":1,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.1,""session"":""NY"",""stationarity_window"":192,""variance_horizon"":16,""variance_ratio_max"":1.3,""z_abs_min"":1.0}"
38450,049fa457be3ef11b,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,581,138,"{""counter_flow_max"":-0.01,""counter_move_max"":0.0,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.2,""session"":""ASIA"",""stationarity_window"":384,""variance_horizon"":16,""variance_ratio_max"":0.9,""z_abs_min"":1.5}"
38451,0539a57fd3161d2f,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,1076,167,"{""counter_flow_max"":0.0,""counter_move_max"":0.03,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""NY"",""stationarity_window"":192,""variance_horizon"":16,""variance_ratio_max"":0.9,""z_abs_min"":0.75}"
38452,056f895ee7948fa4,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,6105,1182,"{""counter_flow_max"":0.0,""counter_move_max"":0.06,""geometry_id"":""TREND"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.2,""session"":""ASIA"",""stationarity_window"":192,""variance_horizon"":4,""variance_ratio_max"":1.3,""z_abs_min"":1.0}"
38453,0644391bdda8737a,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,2342,382,"{""counter_flow_max"":-0.03,""counter_move_max"":0.06,""geometry_id"":""FAST"",""m15_state_age_m5_max"":0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.2,""session"":""ALL"",""stationarity_window"":384,""variance_horizon"":4,""variance_ratio_max"":1.1,""z_abs_min"":0.75}"
38454,0683c92d1456f878,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,5372,1081,"{""counter_flow_max"":-0.01,""counter_move_max"":0.06,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":192,""variance_horizon"":16,""variance_ratio_max"":1.1,""z_abs_min"":0.75}"
38455,0683cf4fbcfbd928,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,277,63,"{""counter_flow_max"":-0.03,""counter_move_max"":0.0,""geometry_id"":""FAST"",""m15_state_age_m5_max"":0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":384,""variance_horizon"":16,""variance_ratio_max"":0.7,""z_abs_min"":1.5}"
38456,06aed0390afa648d,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,831,182,"{""counter_flow_max"":0.0,""counter_move_max"":0.06,""geometry_id"":""TREND"",""m15_state_age_m5_max"":1,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""variance_horizon"":16,""variance_ratio_max"":0.7,""z_abs_min"":1.0}"
38457,06f630fbfa16ac97,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,539,122,"{""counter_flow_max"":-0.01,""counter_move_max"":0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""LONDON"",""stationarity_window"":384,""variance_horizon"":4,""variance_ratio_max"":1.3,""z_abs_min"":1.25}"
38458,0785d9ecabfee0d7,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,379,68,"{""counter_flow_max"":-0.03,""counter_move_max"":0.0,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":1,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":768,""variance_horizon"":16,""variance_ratio_max"":0.9,""z_abs_min"":1.0}"
38459,079840feb197697a,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,262,55,"{""counter_flow_max"":-0.03,""counter_move_max"":0.0,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":192,""variance_horizon"":4,""variance_ratio_max"":0.7,""z_abs_min"":0.75}"
38460,07a6979951a5b78f,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,1006,175,"{""counter_flow_max"":-0.01,""counter_move_max"":0.0,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""LONDON"",""stationarity_window"":384,""variance_horizon"":16,""variance_ratio_max"":0.7,""z_abs_min"":0.75}"
38461,07d2aa7989d68887,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,502,93,"{""counter_flow_max"":-0.01,""counter_move_max"":0.06,""geometry_id"":""FAST"",""m15_state_age_m5_max"":0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.2,""session"":""NY"",""stationarity_window"":768,""variance_horizon"":16,""variance_ratio_max"":1.3,""z_abs_min"":1.25}"
38462,085a3e86eae636c2,CHOP,CHOP_M15_COUNTERFLOW_EXTREME_CONTINUATION,1692,360,"{""counter_flow_max"":-0.03,""counter_move_max"":0.06,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":1,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":768,""variance_horizon"":16,""variance_ratio_max"":0.9,""z_abs_min"":1.0}"
