attempt_no,variant_id,regime_owner,mechanic,parameters_json
21166,84f4d8baf30aff11,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.25,""entry_offset_atr"":0.2,""hold_hours"":12,""hour_window"":""LONDON_NY"",""pending_expiry_hours"":1.0,""stop_atr"":1.25,""target_mode"":""ANCHOR"",""target_r"":1.25}"
21167,8764780888162667,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.6,""entry_offset_atr"":0.1,""hold_hours"":4,""hour_window"":""POST_ASIA"",""pending_expiry_hours"":0.5,""stop_atr"":1.5,""target_mode"":""FIXED"",""target_r"":1.5}"
21168,88d4525b8111952e,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.5,""entry_offset_atr"":0.35,""hold_hours"":2,""hour_window"":""LONDON"",""pending_expiry_hours"":6.0,""stop_atr"":0.75,""target_mode"":""FIXED"",""target_r"":1.0}"
21169,8b32f64426cb9e02,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.5,""entry_offset_atr"":0.2,""hold_hours"":2,""hour_window"":""LONDON"",""pending_expiry_hours"":0.5,""stop_atr"":0.75,""target_mode"":""ANCHOR"",""target_r"":2.0}"
21170,8bc088d789e9e060,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.25,""entry_offset_atr"":0.5,""hold_hours"":8,""hour_window"":""LONDON"",""pending_expiry_hours"":1.0,""stop_atr"":0.75,""target_mode"":""FIXED"",""target_r"":1.25}"
21171,902aaf50197f90e1,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":2.0,""entry_offset_atr"":0.1,""hold_hours"":4,""hour_window"":""NEW_YORK"",""pending_expiry_hours"":2.0,""stop_atr"":1.25,""target_mode"":""ANCHOR"",""target_r"":2.0}"
21172,90a087b310549cd3,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.6,""entry_offset_atr"":0.0,""hold_hours"":2,""hour_window"":""LONDON_NY"",""pending_expiry_hours"":2.0,""stop_atr"":2.0,""target_mode"":""FIXED"",""target_r"":2.5}"
21173,93199d0c853e2ce1,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.4,""entry_offset_atr"":0.1,""hold_hours"":6,""hour_window"":""POST_ASIA"",""pending_expiry_hours"":2.0,""stop_atr"":1.0,""target_mode"":""ANCHOR"",""target_r"":1.0}"
21174,93d7e1e1c613f8f8,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.0,""entry_offset_atr"":0.0,""hold_hours"":4,""hour_window"":""LONDON_NY"",""pending_expiry_hours"":1.0,""stop_atr"":1.25,""target_mode"":""ANCHOR"",""target_r"":1.0}"
21175,95a28a30d72e02a8,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.5,""entry_offset_atr"":0.2,""hold_hours"":12,""hour_window"":""LONDON"",""pending_expiry_hours"":0.5,""stop_atr"":1.25,""target_mode"":""ANCHOR"",""target_r"":2.5}"
21176,95e6d0f33e8260ae,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.25,""entry_offset_atr"":0.0,""hold_hours"":6,""hour_window"":""LONDON_NY"",""pending_expiry_hours"":1.0,""stop_atr"":0.75,""target_mode"":""FIXED"",""target_r"":1.5}"
21177,96fa0a40d99ab49d,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.4,""entry_offset_atr"":0.0,""hold_hours"":4,""hour_window"":""LONDON_NY"",""pending_expiry_hours"":6.0,""stop_atr"":1.0,""target_mode"":""ANCHOR"",""target_r"":2.5}"
21178,97c91528ba833a57,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.8,""entry_offset_atr"":0.0,""hold_hours"":2,""hour_window"":""LONDON_NY"",""pending_expiry_hours"":0.5,""stop_atr"":0.75,""target_mode"":""FIXED"",""target_r"":1.25}"
21179,a037dcf4c9bc7918,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.25,""entry_offset_atr"":0.5,""hold_hours"":8,""hour_window"":""POST_ASIA"",""pending_expiry_hours"":0.5,""stop_atr"":2.0,""target_mode"":""ANCHOR"",""target_r"":1.25}"
21180,a0e06652a942ebcd,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.25,""entry_offset_atr"":0.2,""hold_hours"":12,""hour_window"":""LONDON_NY"",""pending_expiry_hours"":2.0,""stop_atr"":1.25,""target_mode"":""FIXED"",""target_r"":1.25}"
21181,a0fe98a12c26ff3a,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.4,""entry_offset_atr"":0.35,""hold_hours"":8,""hour_window"":""ALL"",""pending_expiry_hours"":2.0,""stop_atr"":1.5,""target_mode"":""ANCHOR"",""target_r"":1.5}"
21182,a262df465a320f1d,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.8,""entry_offset_atr"":0.35,""hold_hours"":6,""hour_window"":""POST_ASIA"",""pending_expiry_hours"":2.0,""stop_atr"":1.0,""target_mode"":""ANCHOR"",""target_r"":2.5}"
21183,a301fca52c25e887,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":2.0,""entry_offset_atr"":0.0,""hold_hours"":8,""hour_window"":""NEW_YORK"",""pending_expiry_hours"":0.5,""stop_atr"":0.75,""target_mode"":""ANCHOR"",""target_r"":1.25}"
21184,a56488c9e2a19bf0,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.8,""entry_offset_atr"":0.5,""hold_hours"":6,""hour_window"":""POST_ASIA"",""pending_expiry_hours"":1.0,""stop_atr"":0.75,""target_mode"":""FIXED"",""target_r"":1.25}"
21185,a6a4b2add66025a1,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.25,""entry_offset_atr"":0.2,""hold_hours"":8,""hour_window"":""LONDON_NY"",""pending_expiry_hours"":0.5,""stop_atr"":1.5,""target_mode"":""ANCHOR"",""target_r"":1.5}"
21186,aeaa2a1dddec4c4e,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.5,""entry_offset_atr"":0.35,""hold_hours"":2,""hour_window"":""ALL"",""pending_expiry_hours"":1.0,""stop_atr"":1.5,""target_mode"":""FIXED"",""target_r"":2.5}"
21187,aeaf9b415541e153,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.0,""entry_offset_atr"":0.35,""hold_hours"":4,""hour_window"":""LONDON"",""pending_expiry_hours"":4.0,""stop_atr"":1.5,""target_mode"":""ANCHOR"",""target_r"":1.5}"
21188,b095a58cf4dab09a,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.8,""entry_offset_atr"":0.5,""hold_hours"":4,""hour_window"":""ALL"",""pending_expiry_hours"":0.5,""stop_atr"":1.5,""target_mode"":""ANCHOR"",""target_r"":1.5}"
21189,b15232ecb2629e03,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.5,""entry_offset_atr"":0.1,""hold_hours"":8,""hour_window"":""LONDON_NY"",""pending_expiry_hours"":1.0,""stop_atr"":1.5,""target_mode"":""FIXED"",""target_r"":1.0}"
21190,b4f4c09288c9e549,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":2.0,""entry_offset_atr"":0.2,""hold_hours"":4,""hour_window"":""LONDON"",""pending_expiry_hours"":2.0,""stop_atr"":0.75,""target_mode"":""FIXED"",""target_r"":1.0}"
21191,b65833ea4506d030,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.8,""entry_offset_atr"":0.1,""hold_hours"":6,""hour_window"":""ALL"",""pending_expiry_hours"":4.0,""stop_atr"":1.5,""target_mode"":""ANCHOR"",""target_r"":1.0}"
21192,b877330709451e64,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":2.0,""entry_offset_atr"":0.2,""hold_hours"":12,""hour_window"":""LONDON"",""pending_expiry_hours"":2.0,""stop_atr"":0.75,""target_mode"":""FIXED"",""target_r"":2.5}"
21193,bc5eee13f6296c75,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.0,""entry_offset_atr"":0.5,""hold_hours"":6,""hour_window"":""NEW_YORK"",""pending_expiry_hours"":4.0,""stop_atr"":1.25,""target_mode"":""FIXED"",""target_r"":1.25}"
21194,be52293a77f62b48,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":2.0,""entry_offset_atr"":0.35,""hold_hours"":4,""hour_window"":""POST_ASIA"",""pending_expiry_hours"":1.0,""stop_atr"":0.75,""target_mode"":""FIXED"",""target_r"":1.0}"
21195,c2eb550f91a940c4,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.25,""entry_offset_atr"":0.35,""hold_hours"":8,""hour_window"":""ALL"",""pending_expiry_hours"":0.5,""stop_atr"":2.0,""target_mode"":""FIXED"",""target_r"":1.25}"
21196,c4350d7a5686e275,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.0,""entry_offset_atr"":0.5,""hold_hours"":4,""hour_window"":""POST_ASIA"",""pending_expiry_hours"":1.0,""stop_atr"":1.0,""target_mode"":""FIXED"",""target_r"":1.0}"
21197,c567ce770719e20b,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.0,""entry_offset_atr"":0.0,""hold_hours"":6,""hour_window"":""LONDON_NY"",""pending_expiry_hours"":1.0,""stop_atr"":0.75,""target_mode"":""ANCHOR"",""target_r"":1.5}"
21198,c7a2045f69bad983,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.5,""entry_offset_atr"":0.1,""hold_hours"":8,""hour_window"":""LONDON"",""pending_expiry_hours"":1.0,""stop_atr"":2.0,""target_mode"":""ANCHOR"",""target_r"":2.5}"
21199,c94149a58bd3b48f,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.5,""entry_offset_atr"":0.5,""hold_hours"":6,""hour_window"":""LONDON_NY"",""pending_expiry_hours"":4.0,""stop_atr"":2.0,""target_mode"":""FIXED"",""target_r"":1.0}"
21200,cab26ff50061349f,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.5,""entry_offset_atr"":0.0,""hold_hours"":2,""hour_window"":""NEW_YORK"",""pending_expiry_hours"":0.5,""stop_atr"":1.5,""target_mode"":""FIXED"",""target_r"":1.0}"
21201,cb129110b1937f06,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.6,""entry_offset_atr"":0.2,""hold_hours"":12,""hour_window"":""NEW_YORK"",""pending_expiry_hours"":4.0,""stop_atr"":0.75,""target_mode"":""FIXED"",""target_r"":1.5}"
21202,ce0ccef483acbd56,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.5,""entry_offset_atr"":0.5,""hold_hours"":2,""hour_window"":""LONDON_NY"",""pending_expiry_hours"":1.0,""stop_atr"":2.0,""target_mode"":""FIXED"",""target_r"":1.0}"
21203,d56322adf6865f3f,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.8,""entry_offset_atr"":0.5,""hold_hours"":8,""hour_window"":""ALL"",""pending_expiry_hours"":0.5,""stop_atr"":1.0,""target_mode"":""FIXED"",""target_r"":1.5}"
21204,d5bd07970b285689,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":2.0,""entry_offset_atr"":0.0,""hold_hours"":4,""hour_window"":""POST_ASIA"",""pending_expiry_hours"":4.0,""stop_atr"":2.0,""target_mode"":""FIXED"",""target_r"":2.5}"
21205,da85fe6cdd69d8d4,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.8,""entry_offset_atr"":0.0,""hold_hours"":4,""hour_window"":""NEW_YORK"",""pending_expiry_hours"":2.0,""stop_atr"":1.0,""target_mode"":""ANCHOR"",""target_r"":1.25}"
21206,dcdfe2154abd16c1,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.8,""entry_offset_atr"":0.0,""hold_hours"":2,""hour_window"":""NEW_YORK"",""pending_expiry_hours"":1.0,""stop_atr"":2.0,""target_mode"":""ANCHOR"",""target_r"":1.0}"
21207,e2ed696ac53b6d71,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.6,""entry_offset_atr"":0.35,""hold_hours"":6,""hour_window"":""LONDON_NY"",""pending_expiry_hours"":1.0,""stop_atr"":0.75,""target_mode"":""FIXED"",""target_r"":2.5}"
21208,e7719610645897a7,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.8,""entry_offset_atr"":0.5,""hold_hours"":6,""hour_window"":""LONDON_NY"",""pending_expiry_hours"":2.0,""stop_atr"":0.75,""target_mode"":""FIXED"",""target_r"":1.25}"
21209,e81339630f8ed3db,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.6,""entry_offset_atr"":0.1,""hold_hours"":6,""hour_window"":""NEW_YORK"",""pending_expiry_hours"":6.0,""stop_atr"":1.25,""target_mode"":""FIXED"",""target_r"":1.25}"
21210,ea2c3b41cf7becb6,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.8,""entry_offset_atr"":0.5,""hold_hours"":8,""hour_window"":""LONDON_NY"",""pending_expiry_hours"":6.0,""stop_atr"":2.0,""target_mode"":""FIXED"",""target_r"":2.0}"
21211,ec0ad540655eae5f,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.4,""entry_offset_atr"":0.0,""hold_hours"":12,""hour_window"":""POST_ASIA"",""pending_expiry_hours"":0.5,""stop_atr"":1.25,""target_mode"":""FIXED"",""target_r"":2.0}"
