attempt_no,policy_id,mechanic,parameters_json,trades,calendar_weekdays,trades_per_source_day,stress_net_r,stress_pf,average_stress_r,positive_month_share,closed_drawdown_r,top_winners_removed_stress_net_r,block_pvalue,profitable_segments,worst_segment_pf,current_account_feasible_share,long_trades,short_trades,fdr_qvalue,gate_checks_json,gate_pass,segment_metrics_json
127001,2af1a75b3b5c08f0,RISK_SIGN_REVERSAL,"{""acceleration_ratio"":1.0,""breakout_buffer_atr"":0.0,""channel_bars"":6,""current_threshold_z"":0.4,""hold_hours"":8,""maximum_response_atr"":0.5,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""prior_threshold_z"":0.4,""session"":""LONDON"",""source_horizon"":3,""source_lookback"":240,""stop_atr"":1.0,""target_r"":2.0,""transition_lag_hours"":6}",195,521,0.3742802303262956,-45.00716964500217,0.7048474759248993,-0.23080599817949832,0.2916666666666667,48.98898489147329,-54.514347234516535,1.0,0,0.5974543146140734,0.9794871794871794,94,101,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-15.35531510267291,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.6533445868444776,""trades"":56},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-1.3750459578601792,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.9610509222323492,""trades"":51},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-15.627745569932895,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.6231177590020531,""trades"":50},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-12.64906301453619,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5974543146140734,""trades"":38}]"
127002,52c38e093a7df40e,RISK_SIGN_REVERSAL,"{""acceleration_ratio"":1.0,""breakout_buffer_atr"":0.0,""channel_bars"":6,""current_threshold_z"":0.4,""hold_hours"":2,""maximum_response_atr"":0.25,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":6,""prior_threshold_z"":0.4,""session"":""ALL"",""source_horizon"":3,""source_lookback"":240,""stop_atr"":0.6,""target_r"":1.0,""transition_lag_hours"":3}",426,521,0.817658349328215,-126.41084620942817,0.5259169106527493,-0.2967390756089863,0.08333333333333333,128.11736184544645,-130.89487471319512,1.0,0,0.493576606011664,1.0,217,209,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-42.48851012238376,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.493576606011664,""trades"":128},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-28.509491015025578,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.5862921737921646,""trades"":115},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-23.019805709625274,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.5379047921495271,""trades"":79},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-32.39303936239356,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.4939799762718874,""trades"":104}]"
127003,fa284f88892b6fe4,RISK_SIGN_REVERSAL,"{""acceleration_ratio"":1.0,""breakout_buffer_atr"":0.0,""channel_bars"":6,""current_threshold_z"":0.4,""hold_hours"":2,""maximum_response_atr"":0.25,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":6,""prior_threshold_z"":0.4,""session"":""NY"",""source_horizon"":3,""source_lookback"":240,""stop_atr"":0.6,""target_r"":1.0,""transition_lag_hours"":6}",192,521,0.3685220729366603,-37.73008322287817,0.6518534377417388,-0.19651085011915714,0.25,44.59646695606411,-42.18352022272465,1.0,1,0.484161115041384,1.0,91,101,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-16.390380839053034,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.484161115041384,""trades"":52},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":1.3213160834284043,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":1.0585447751831845,""trades"":53},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-12.543046093902344,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.5300095256821925,""trades"":42},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-10.1179723733512,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.6299572683094858,""trades"":45}]"
127004,68faf569c21b1fd3,RISK_SIGN_REVERSAL,"{""acceleration_ratio"":1.0,""breakout_buffer_atr"":0.0,""channel_bars"":6,""current_threshold_z"":0.4,""hold_hours"":8,""maximum_response_atr"":0.0,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""prior_threshold_z"":0.8,""session"":""LONDON"",""source_horizon"":3,""source_lookback"":240,""stop_atr"":1.2,""target_r"":1.5,""transition_lag_hours"":6}",87,521,0.16698656429942418,-12.115636081541297,0.7921306287291341,-0.13926018484530225,0.4166666666666667,16.791232807833715,-19.141896350032063,1.0,1,0.597415464645134,0.9310344827586207,47,40,1.0,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-6.41370882853742,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.620200727905869,""trades"":24},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":2.8949418141147714,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":1.2356817337754755,""trades"":22},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-7.320543816910061,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.597415464645134,""trades"":24},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-1.2763252502085867,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.8832339364259548,""trades"":17}]"
127005,e593d4e756eecef8,RISK_SIGN_REVERSAL,"{""acceleration_ratio"":1.0,""breakout_buffer_atr"":0.0,""channel_bars"":6,""current_threshold_z"":1.2,""hold_hours"":4,""maximum_response_atr"":0.0,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""prior_threshold_z"":0.4,""session"":""NY"",""source_horizon"":1,""source_lookback"":480,""stop_atr"":0.8,""target_r"":1.25,""transition_lag_hours"":1}",109,521,0.2092130518234165,-36.94626524332181,0.5004242398748389,-0.33895656186533774,0.20833333333333334,39.20483211204864,-42.691436651273044,1.0,0,0.39935198773085034,0.9908256880733946,53,56,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-8.445141232020486,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.5497148221674802,""trades"":28},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-6.181152790618707,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.5740406819703734,""trades"":23},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-12.580402296646339,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.39935198773085034,""trades"":29},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-9.739568924036277,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5067157686507147,""trades"":29}]"
127006,1b8f6b20cd433f13,RISK_SIGN_REVERSAL,"{""acceleration_ratio"":1.0,""breakout_buffer_atr"":0.0,""channel_bars"":6,""current_threshold_z"":1.2,""hold_hours"":6,""maximum_response_atr"":0.25,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":6,""prior_threshold_z"":0.4,""session"":""NY"",""source_horizon"":3,""source_lookback"":240,""stop_atr"":0.8,""target_r"":1.5,""transition_lag_hours"":3}",37,521,0.0710172744721689,-1.6977243857360003,0.9283643602711639,-0.04588444285772974,0.375,7.4664489167480985,-8.666916282282333,1.0,1,0.7902670881805518,0.972972972972973,19,18,1.0,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":2.1635736477786276,""profitable"":true,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":1.642634826920399,""trades"":7},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-1.1744522541790732,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.8244426380934659,""trades"":10},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-1.4342750469672292,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.7902670881805518,""trades"":10},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-1.2525707323683244,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.8159144655123477,""trades"":10}]"
127007,c934178611a2f6ba,RISK_SIGN_REVERSAL,"{""acceleration_ratio"":1.0,""breakout_buffer_atr"":0.0,""channel_bars"":6,""current_threshold_z"":0.4,""hold_hours"":8,""maximum_response_atr"":0.0,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":6,""prior_threshold_z"":1.2,""session"":""ALL"",""source_horizon"":1,""source_lookback"":120,""stop_atr"":1.2,""target_r"":1.5,""transition_lag_hours"":6}",56,521,0.10748560460652591,-4.647925922576696,0.8721847799093172,-0.08299867718886957,0.5,12.880074959958538,-11.662332670086721,1.0,2,0.10758072151413763,0.9107142857142857,32,24,1.0,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-1.7632015524139746,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.8249164942771259,""trades"":15},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":6.31480880427745,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":2.0348273303969306,""trades"":15},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-11.079338391366115,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.10758072151413763,""trades"":12},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":1.8798052169259445,""profitable"":true,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":1.2417272537065582,""trades"":14}]"
127008,4a7bddf10c70b0e3,RISK_SIGN_REVERSAL,"{""acceleration_ratio"":1.0,""breakout_buffer_atr"":0.0,""channel_bars"":6,""current_threshold_z"":0.4,""hold_hours"":2,""maximum_response_atr"":0.75,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":6,""prior_threshold_z"":1.2,""session"":""ALL"",""source_horizon"":1,""source_lookback"":120,""stop_atr"":0.6,""target_r"":1.0,""transition_lag_hours"":1}",192,521,0.3685220729366603,-51.01160874503433,0.5247171490737144,-0.26568546221372047,0.20833333333333334,53.288847499612665,-55.49813153704713,1.0,0,0.3722884027931729,1.0,99,93,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-6.883146015873781,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.7195511255817602,""trades"":50},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-16.6594973940004,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.43367839528026814,""trades"":52},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-17.82606794770594,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.3722884027931729,""trades"":44},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-9.642897387454207,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.6138222988136485,""trades"":46}]"
127009,a09ed5ba9219fb77,RISK_SIGN_REVERSAL,"{""acceleration_ratio"":1.0,""breakout_buffer_atr"":0.0,""channel_bars"":6,""current_threshold_z"":0.4,""hold_hours"":8,""maximum_response_atr"":0.75,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""prior_threshold_z"":0.4,""session"":""NY"",""source_horizon"":1,""source_lookback"":120,""stop_atr"":1.2,""target_r"":2.0,""transition_lag_hours"":1}",16,521,0.030710172744721688,0.7088481193269138,1.0788394303310003,0.044303007457932114,0.16666666666666666,3.3770116199125098,-7.847361810870012,0.4487505073993937,2,0.0,1.0,6,10,1.0,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-3.3656507843530994,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.0,""trades"":3},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":4.8703336448960135,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":5.377684517050361,""trades"":7},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":0.7335023195762325,""profitable"":true,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":1.6457815129746,""trades"":2},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-1.5293370607922323,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5471330179101209,""trades"":4}]"
127010,7dad91117b4bea20,RISK_SIGN_REVERSAL,"{""acceleration_ratio"":1.0,""breakout_buffer_atr"":0.0,""channel_bars"":6,""current_threshold_z"":0.4,""hold_hours"":4,""maximum_response_atr"":0.0,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":6,""prior_threshold_z"":0.4,""session"":""ASIA"",""source_horizon"":6,""source_lookback"":120,""stop_atr"":0.6,""target_r"":1.25,""transition_lag_hours"":6}",23,521,0.044145873320537425,-7.565579772498109,0.5329892801929506,-0.32893825097817864,0.20833333333333334,10.7003005469575,-13.004578982238106,1.0,1,0.0,1.0,12,11,1.0,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":1.9775423462116188,""profitable"":true,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":1.8550445032679113,""trades"":6},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-2.4637205984977473,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.46973106668637776,""trades"":6},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-0.18647432604059122,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.9205856707396757,""trades"":5},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-6.892927194171389,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.0,""trades"":6}]"
