family,regime,side,signal_time_utc,completion_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,predicted_probability,risk_distance,r,extra_half_pip_stress_r,fixed_0p01_lot_usd
N5_WALKFORWARD_LOGIT,NEUTRAL,SHORT,2025-03-02 22:40:00+00:00,2025-03-02 22:45:00+00:00,2025-03-02 22:45:00+00:00,2025-03-02 23:05:00+00:00,1.04016,1.04056,1.03956,1.04057,STOP,0.39672769427060656,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,LONG,2025-03-17 23:55:00+00:00,2025-03-18 00:00:00+00:00,2025-03-18 00:00:00+00:00,2025-03-18 00:45:00+00:00,1.0918800000000002,1.0914800000000002,1.0924800000000001,1.0914700000000002,STOP,0.38686142336417323,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,LONG,2025-04-21 12:25:00+00:00,2025-04-21 12:30:00+00:00,2025-04-21 12:30:00+00:00,2025-04-21 12:30:00+00:00,1.1531600000000002,1.1527600000000002,1.1537600000000001,1.1527500000000002,STOP,0.3755628113147456,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,SHORT,2025-07-28 23:10:00+00:00,2025-07-28 23:15:00+00:00,2025-07-28 23:15:00+00:00,2025-07-29 00:50:00+00:00,1.15944,1.15984,1.15884,1.1588500000000002,TARGET,0.3804179248429493,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N5_WALKFORWARD_LOGIT,NEUTRAL,SHORT,2025-10-13 05:40:00+00:00,2025-10-13 05:45:00+00:00,2025-10-13 05:45:00+00:00,2025-10-13 06:10:00+00:00,1.16186,1.1622599999999998,1.16126,1.16227,STOP,0.41367254515327767,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,LONG,2025-12-04 23:40:00+00:00,2025-12-04 23:45:00+00:00,2025-12-04 23:45:00+00:00,2025-12-05 00:30:00+00:00,1.16426,1.1638600000000001,1.16486,1.16485,TARGET,0.38548222602539456,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N5_WALKFORWARD_LOGIT,NEUTRAL,LONG,2025-12-05 03:40:00+00:00,2025-12-05 03:45:00+00:00,2025-12-05 03:45:00+00:00,2025-12-05 04:25:00+00:00,1.16479,1.16439,1.16539,1.1653799999999999,TARGET,0.37935013131136885,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N5_WALKFORWARD_LOGIT,NEUTRAL,LONG,2025-12-11 23:40:00+00:00,2025-12-11 23:45:00+00:00,2025-12-11 23:45:00+00:00,2025-12-12 01:20:00+00:00,1.1739000000000002,1.1735000000000002,1.1745,1.17449,TARGET,0.39238804857478743,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N5_WALKFORWARD_LOGIT,NEUTRAL,LONG,2025-12-16 23:55:00+00:00,2025-12-17 00:00:00+00:00,2025-12-17 00:00:00+00:00,2025-12-17 00:05:00+00:00,1.1749800000000001,1.1745800000000002,1.17558,1.1745700000000001,STOP,0.3911683665282202,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,LONG,2025-12-17 04:55:00+00:00,2025-12-17 05:00:00+00:00,2025-12-17 05:00:00+00:00,2025-12-17 05:30:00+00:00,1.17303,1.17263,1.17363,1.17262,STOP,0.40873533533297235,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,LONG,2025-12-17 05:40:00+00:00,2025-12-17 05:45:00+00:00,2025-12-17 05:45:00+00:00,2025-12-17 06:10:00+00:00,1.1728500000000002,1.1724500000000002,1.17345,1.1724400000000001,STOP,0.40366805362885994,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,LONG,2025-12-17 06:10:00+00:00,2025-12-17 06:15:00+00:00,2025-12-17 06:15:00+00:00,2025-12-17 06:40:00+00:00,1.1724400000000001,1.1720400000000002,1.17304,1.1720300000000001,STOP,0.3804571879367401,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,SHORT,2026-01-08 03:40:00+00:00,2026-01-08 03:45:00+00:00,2026-01-08 03:45:00+00:00,2026-01-08 08:15:00+00:00,1.16803,1.1684299999999999,1.16743,1.16744,TARGET,0.3954957286835688,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N5_WALKFORWARD_LOGIT,NEUTRAL,SHORT,2026-01-14 02:55:00+00:00,2026-01-14 03:00:00+00:00,2026-01-14 03:00:00+00:00,2026-01-14 03:35:00+00:00,1.1643599999999998,1.1647599999999998,1.16376,1.1647699999999999,STOP,0.3756450134073225,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,SHORT,2026-01-14 03:40:00+00:00,2026-01-14 03:45:00+00:00,2026-01-14 03:45:00+00:00,2026-01-14 07:10:00+00:00,1.1647399999999999,1.1651399999999998,1.16414,1.16515,STOP,0.3753618986304041,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,LONG,2026-01-20 05:25:00+00:00,2026-01-20 05:30:00+00:00,2026-01-20 05:30:00+00:00,2026-01-20 05:55:00+00:00,1.16669,1.16629,1.16729,1.16628,STOP,0.3823486604087261,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,SHORT,2026-02-08 23:55:00+00:00,2026-02-09 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-09 00:00:00+00:00,1.18266,1.18306,1.18206,1.18307,STOP,0.3766361912679838,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,SHORT,2026-02-18 23:55:00+00:00,2026-02-19 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-02-19 00:55:00+00:00,1.17883,1.17923,1.17823,1.17924,STOP,0.3958110996443257,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,SHORT,2026-02-19 23:25:00+00:00,2026-02-19 23:30:00+00:00,2026-02-19 23:30:00+00:00,2026-02-20 01:10:00+00:00,1.17726,1.17766,1.17666,1.17667,TARGET,0.38263048381541714,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N5_WALKFORWARD_LOGIT,NEUTRAL,SHORT,2026-02-22 23:55:00+00:00,2026-02-23 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-02-23 00:15:00+00:00,1.18332,1.1837199999999999,1.18272,1.18273,TARGET,0.3750625614562663,0.0004,1.474999999999671,1.349999999999671,0.5899999999998684
N5_WALKFORWARD_LOGIT,NEUTRAL,SHORT,2026-05-26 22:40:00+00:00,2026-05-26 22:45:00+00:00,2026-05-26 22:45:00+00:00,2026-05-26 23:25:00+00:00,1.16327,1.16367,1.16267,1.16368,STOP,0.3798502976343729,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
N5_WALKFORWARD_LOGIT,NEUTRAL,SHORT,2026-05-26 23:25:00+00:00,2026-05-26 23:30:00+00:00,2026-05-26 23:30:00+00:00,2026-05-27 00:20:00+00:00,1.16367,1.16407,1.16307,1.16408,STOP,0.3982589077097753,0.0004,-1.0250000000000536,-1.1500000000000536,-0.41000000000002146
