expert,broker,cost_model,symbol,trade_count,win_rate,profit_factor,total_pnl_usd,total_return_pct,avg_trade_R,median_trade_R,max_drawdown_usd,max_drawdown_pct,worst_month_usd,best_month_usd,losing_month_pct,max_consecutive_zero_trade_months,max_consecutive_losing_months,largest_single_trade_pct_of_pnl,top5_trades_pct_of_pnl,p95_to_best_pf_ratio,cell_id,time_window,tick_source,time_window_start,time_window_end
h4_treasury_curve_stress_momentum_v0,pepperstone,best_case,XAUUSD,55,0.509090909090909,1.5355378847471197,603.5649163437049,6.035649163437049,0.2160733889158079,0.08786998452170672,194.30977536191494,1.8089735298840524,-108.16189955069922,654.9664689434164,25.0,17,3,15.179774754426942,70.97352597638198,,4,2019-01-01T00:00:00+00:00 to 2021-12-31T23:59:59+00:00,pepperstone,2019-01-01T00:00:00+00:00,2021-12-31T23:59:59+00:00
